닉네임,댓글,좋아요수,날짜
주원파파,"백선생님 보실수있게 한번만 도와주시면 안될까요? 감사의 말씀 전하고싶습니다
둘째가 올해1월에 갑자기 백혈병에 걸리게되어서
첫째는 고향 할머니집으로 둘째는 와이프랑 병원생활하고
막둥이랑 저랑 집에서 지내고있습니다 아침에 어린이집보내고 출근하고
 퇴근하면서 어린이집갔다가 집에들어오곤하는데
백선생님께 감사의 말씀 드리고싶은건 전 백선생님 완전팬이라서 골목식당 1회도 놓쳐본적없으면
집밥백선생이든 어떤 프로그램을 다 즐겨보는사람이였는데 실질적으론 요리라고는 라면빼고는 해본게없는 그런30대중반 남자입니다 ㅠ 그런데 작년부터 백선생님 채널 구독해서 하나하나 따라하면서 요리라는것에 재미를 붙이게되었는데 이게 지금 너무 큰 도움이되어서 막내 밑반찬도해주고 소고기무국 미역국을 엄청좋아해서 선생님 올려주신 영상보고 자주해주고있습니다 집밥백선생님 영상올라온거랑같이해서 이것저것 요리하고있는데 덕분에 막내가 한그릇 뚝딱!!해줄때마다 너무 기분이 좋더라고요 ㅠㅠ
말이 길어졌는데요.... 올해초부터 안좋은일로 힘든시기에 가족들이 각자 열심히 버텨내고 하루하루 살아가고있는데 6살인 둘째도 항암치료 잘해서 많이좋아졌고 8살인 첫째는 할머니한태가서 잘 지내주고있으며
3살짜리 막둥이는 저랑 함께 잘 보내고있습니다
라면말곤 아무것도 못해먹는데 입맛만 까다로운 한 남자 요리라는 즐거움을 가르쳐주셔서 너무너무 감사합니다
어떻게 전해질지 모르겠지만 진심을 담아 한자 한자 적어봅니다
늘~~감사하고 존경합니다~  매일매일 응원하겠습니다 ^^",19개,2020. 5. 11.
oov780508,진짜 라면이 세상에서 제일 몸에 좋은 음식이었으면 좋겠다 맨날 먹게 ㅠㅠ ——————— 이게 뭐라고 좋아요가 천 백개죠..? 저는 하루이틀에 한 끼 라면 먹으면서 한 학기 지내다가 위출혈과 심각한 역류성 식도염이 생기고 나서 건강을 위해 라면을 끊었어요..! 운동 하고 위에 좋은거 따로 챙겨먹는 것 보다 라면 끊는 게 더 효과적이더라구요..! 여러분들도 다들 건강 잘 챙기시고 코로나 조심하세요! 의료진 분들도 화이팅! ),14개,2020. 5. 11.
QiQi,"big fan for years, became bigger fan after watching kang's kitchen🙋‍♀️🙋‍♀️🙋‍♀️
from SINGAPORE",3개,2020. 5. 11.
reactpark,"요리가 진짜 경험(식재료의 성질과 조합), 지식(방대한 정보력), 창의력(그안에서 재창조) 3개가 다받쳐줘야하는데 진짜 지치지도 않고 아이디어가 끝이없으심... 창의력 떨어지면 맨날 배운거 아는것중에서 똑같은거, 비슷한거만 하게 되거든요. 백종원요리는 계속해서 평범한 재료로 국내 해외의 조리법을 다 넘나들면서 극단적인 맛있는 요리가 나옴. 진짜 이쯤하면 아이디어 그만 나오고 울궈먹을때도 됬는데 김라면이래 ㅋㅋㅋㅋㅋㅋㅋ 어려운 요리를 안내놓는것처럼 보이는게 단지 그 많은 시행착오들을 필요없는거 쳐내고 포인트 살리면서 엄청 쉽게 재정리할정도로 대단하기 때문이져. 실무와 경영까지 완벽하신분임.. 프렌차이즈도 주방 스케쥴까지 교육하는것 같더라고요.",588개,2020. 5. 11.
KikiTube,???:김없으시면은 에- 제가 이번에 광고하는 오뚜기 진비빔면.. 아잇 꼭 사라는건 아니에요!! 제가 먹어보니까 맛이 괜찮.. 아이참 광고하는거 같네잇 그냥 마트가셔서 김사가지구 한번 해보세요~,300개,2020. 5. 11.
불행체질,비빔면이면 2인분이 원래 1인분이라 안심하고 따라하면 되겠네요,305개,2020. 5. 11.
감자도리,"0:43 김만 있으면 돼요 하자마자 재료 쫙 뜸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 왜케 웃기지

1:51 김만 구우면 다 끝난다며요ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",235개,2020. 5. 11.
johnnykwon,8:44 옣?ㅋㅋㅋㅋ 편집자양반이 자비가없네,282개,2020. 5. 11.
쏘뿅이,"대체 그는 머릿속에 얼마나 더 많은 요리와 레시피가 나올지...
유튜브에서 많은 레시피와 요리가 나왔지만은 
대표님은 매번 새로운것을 연구하고 레시피를 알리시고 소비촉진에 힘쓰시는 모습에 정말 많이 존경해요 백대표님..!

비록 저는 한낮 취준생에 불과하지만..

코로나 때문에 이 어려운 시기에 하나라도 더 보탬이 되주셔서 늘 감사합니다~ 
저도 요리에 요자도 몰랐는데,
대표님 레시피 보면서 부모님에게 맛있는 요리하나를 해 드릴 수 있어서 넘 좋습니다 !

늘 대표님에게 많이 배웁니다 그리고 광팬이에요..⭐
어디선가 꼭 한번 뵈어서 감사하다고 말씀 드리고 싶네요 정말루요😭",197개,2020. 5. 11.
김현우,"해먹어 봤는데 찐 맛있네요.
들기름과 김의 고소한 맛이 느껴지다 스프+간장+설탕=감칠맛 나는 달큰한 간장 맛이 확 올라오는데 자칫 느끼할수 있는 걸 청양고추가 탁!하고 막아줍니다♡",8개,2020. 5. 11.
