닉네임,댓글,좋아요수,날짜
호머헐버트,"이건 기자님게 개인 dm으로 사인 받는 법 물어봤었는데 정말 친절하게 가르쳐주셨습니다. 
물론 훈련장 앞에서 6시간 기다렸지만 손흥민 선수가 흔쾌히 사인 해주셨습니다. 
정말 감사합니다. 이건기자님",9개,2020. 6. 6.
이썽령,"흥민이 싸인 + 토트넘 선수사진찍는 곳 꿀tip

토트넘 트레이닝센터 입구 기준

장점 : 손흥민 훈련 도중 나옴.
          출,퇴근 시 모든 선수 다 볼 수 있음
단점 : 손흥민 외엔, 사진 찍을 기회 극히 적음.
          모든 선수는 보되, 잘 안보이는 경우 많음

트레이닝센터 맥날 사거리 출구 쪽
장점 :  손흥민 주 퇴근로.
           손흥민 퇴근 시, 사진찍기 쌉 가능
           그 외, 완야마, 라멜라, 모우라, 벨통,               시소코,워터 피터스,에릭센,로셀소와 사진찍
 쌉 가능. 
(라멜라 모우라 벨통 워터피터스 손흥민 그리고 무리뉴와 여기서 사진찍음)


단점 : 신호 바뀌면 그냥 감. 
         케인 알리는 다른 길로 퇴근함ㅠ
          토트넘 팬이 있음 안티도 있는 법.
          아스날 팬들이 진짜 ㅈㄴ 시비검ㅋㅋ

토트넘 경기장 주차장 기준

장점 : 주차장 입구는 한 개. 
          모든 선수 다 볼 수 있음
          레비회장도 볼 수있음.
          레비 빨간색 마세라티 suv타고 다님

단점 : 출근 시, 4시간 전부터 기다려야됨.
           사진도 복불복.

트트넘 경기장 직관 7번했는데
매 번 맨앞줄에 앉아서 손흥민 보기에는 진짜 좋았지만
뮌헨 토트넘 알리안츠가서는 멀리서 봐보려고 위로 올라가서 봤더니 신세계.. 
다들 코로나 끝남 직관가요ㅠ.ㅠ넘 그립습니다",19개,2020. 6. 6.
민지,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메모하면서 아주 잘 봤습니다 기자님 ! ! ! 😆 영국으로 다시 가셨다는데 좋은 영상 기대할게요 💪🏻🍀,8개,2020. 6. 6.
김승원,채널명 길다했는데 한글자 차이 나는거 진짜입니까? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 6. 6.
김비버,이건 기자님 무사히 영국 들어가셨으려나 모르겠네요 좋은 포인트들 알려주셔서 감사합니다!,4개,2020. 6. 6.
NoFear,현지여성팬들은 손흥민 귀엽다고 하더라고여ㅋㅋㅋ손귀탱ㅋㅋㅋ,3개,2020. 6. 6.
우리흥,달수형 이제는 영국 가지 않는거 알죠?,9개,2020. 6. 6.
정현석,내 버킷리스트를 직업으로 하시네,4개,2020. 6. 6.
SNS,"저도 토트넘 훈련장 작년말에 방문했는데 제가 갔을땐 구단에서 안전상의 이유로 선수들이 차세우는 행위를 하지말라는 식의 입장을 표해서 5시간넘게 기다리면서 퇴근하는 선수들만 봤어요 ㅠㅠ
에릭센은 조기퇴근하고 케알손은 보이지도 않은..",3개,2020. 6. 6.
Mrking,그래도 올해의골 수상해서 기분 좋았었는데 이건기자분 덕분에 많은팁 알게 돼서 감사합니다,2개,2020. 6. 6.
김혜미,코로나때문에 이젠 사인은 힘들어질것 같은데요?,3개,2020. 6. 6.
애송아이게사회다,난 영국 가본적도 없고 갈일도 없는데 이걸 왜 보고있는가......,2개,2020. 6. 6.
Mrking,"와 대단하네요, 손흥민 위상이 그대로 느껴지집니다",1개,2020. 6. 6.
NoFear,어쩐지 언제부터인가 손흥민 벤츠사 벤 타고 다니더라,1개,2020. 6. 6.
호들,영상 소리가 먼가 좀 작은거같아요 ㅜ,1개,2020. 6. 6.
정지민,잘봤어요 달수형 재미있게 잘보고가요 즐겁고 편안한 저녁시간 보내세요 사랑해요 ♡,1개,2020. 6. 6.
AK,사인과 유니폼 관련 해선 이건 기자도 좋지많 차라리 축구 대장 곽님이 더 낳을텐데요 ㅋㅋㅋ,1개,2020. 6. 6.
dawnpark,epl 국내 중계 해줄까요..?,0개,2020. 6. 6.
soonhwajung,"아,,, 아축을 안보고 왔어야 더 재밌는거였다능;;
이건기자님 여기부터 오시지그러셨어요~~ㅋ",0개,2020. 6. 6.
rad0718,11:10 대체 태극기논란은 왜 나온걸까?........-_ㅡ;;;;;;,0개,2020. 6. 6.
,ㅋ,0개,2020. 6. 6.
