닉네임,댓글,좋아요수,날짜
이경준,"공수 전 포지션 가능 한국의 굴리트
유상철 감독님 하루 빨리 쾌차하셔어 뵐 수 있기를 바랍니다 🙏",8개,2020. 6. 4.
왕형,상철이형 힘내세요 응원합니다 그라운드를 지휘하는모습 다시볼수있기를 기다립니다,13개,2020. 6. 4.
김경민,빨리 건강한 모습으로 돌아와주셨으면 좋겠습니다ㅠ,12개,2020. 6. 4.
GHDB,유상철 힘내라 가즈아!,10개,2020. 6. 4.
삼국지14,대 한  민 국,9개,2020. 6. 4.
멋진키아나김준호,유상철 감독님 나아서 돌아오세요!,8개,2020. 6. 4.
걷고보고타고,괜히화들짝했어요.. 😱⚽ 일어나실수있을거에요..⚽👍😷👍⚽,5개,2020. 6. 4.
최재규,2002 폴란드전 두번째 골 절대 못 잊습니다,6개,2020. 6. 4.
김미란,유상철감독님 화이팅!!👏,8개,2020. 6. 4.
이짱구,상철이형 나올때 울컥하네,5개,2020. 6. 4.
Lee투덜이스머펫,유상철감독님 응원합니다!,4개,2020. 6. 4.
dskim,6월 4일 크~~~~~,6개,2020. 6. 4.
디노,개인적으로는 98년 벨기에 전 골이 더 감동이었네요,2개,2020. 6. 4.
김비버,문성님 목소리 톤도 멋지고 편집도 멋지고 유상철님 꼭 회복하셔서 다시 그라운드에서 뵐 날이 있길 바랍니다!!!,1개,2020. 6. 4.
손가람,이때가 벌써 18년전이네 살아생전에 우리나라가 다시 월드컵 4강 가는거 볼 수 있을까???,1개,2020. 6. 4.
김범윤,"벌써 18년전 저의 21살때의 추억이 되어버렸네요
전국민이 하나되었음을 몸서리 치게 느끼게 해준 그때 
너무나 굉장한 아니 너무나 강렬한 ....무엇 
말로 표현할수없는 기쁨, 긴장감 
다시한번더 느끼고 싶네요
그라운드의 유비 유상철 당신을 응원합니다",1개,2020. 6. 4.
채널,18년전 오늘이 월드컵 첫승..ㅜㅜ어릴때 유상철 감독님 세레모니 따라하다가 넘어져서 무릎팍 다까졌는데ㅎㅎ,1개,2020. 6. 4.
ruin2003,유상철 감독님의 쾌차를 기원합니다~,1개,2020. 6. 4.
민지,건강한 모습으로 돌아오셨음 좋겠네요 🙏🏻,1개,2020. 6. 4.
,유상철은 강하다!!,1개,2020. 6. 4.
욱이형brotherwook,감독님...파이팅,1개,2020. 6. 4.
JungHyunKim,유비 유상철!!!!!!!!!!!,1개,2020. 6. 4.
SonicBoom,왜케 간지가안나 목소리가 이런 나레이션에...,0개,2020. 6. 4.
권윰,"올라운드 플레이어!어느 포지션에 서건 믿음직 했던!
꼭 다 이겨내시길!응원하고 믿습니다",0개,2020. 6. 4.
박승곤,다시 봐도 소름이다 ㅎㄷㄷ,0개,2020. 6. 4.
닥터푸우,"유비무환
유비는 환이 없다",0개,2020. 6. 4.
배상빈,유 뭔일 있음?,0개,2020. 6. 4.
샹남자동희군,2002년에는 8강까지만 가면 소원이 없습니다,1개,2020. 6. 4.
멋진키아나김준호,근대 .. 유상철감독님 살아게셔요?,2개,2020. 6. 4.
