닉네임,댓글,좋아요수,날짜
유디티TV,"안녕하세요 오늘은 출시 된지 조금 지났지만 그래도 아직은 멕시카나 신상!! 불닭치킨을 먹어봤습니다. 이렇게 매운 치킨엔 역시 달달한 짜파게티와 함께 준비 했습니다. 멕시카나 불닭치킨의 가격은 다리만8개(멕시핀) 19000원입니다. 

 그동안 붉닭볶음면도 많이 먹고 최근에 불닭비빔면도 먹고 이제는 정말 불닭정도는 자신 있어서 맛있게 정말 매워하지 않고 맛있게 촬영 하려고 했는데 처음 한 입 먹고 바로 표정관리가 안되면서 땀 콧물 눈물이 동시에ㅠㅠ 죄송합니다. 이거 저의 기준으로 불닭보다 매워요. 제가 불닭볶음면얼 먹어도 이렇게 매워하거나 눈물이 바로 나올 정도 아닌데 이건 확실히 불닭보다 맵습니다. 

 근데 매운음식의 가장큰 장점중에 하나! 바로 스트레스 해소인데요! 이렇게 매운 닭다리를 먹으면서 뭔가 스트레스도 풀리고 소스 안에 튀김은 바삭하면서 닭다리살도 많았습니다. 다음에 매운　치킨이 떙길 때 한　번　더 생각 날 것 같습니다. 매운　치킨 도전 하실　분들은 한번 드셔보셔도 좋을 것　같습니다^^　오늘도 맛있게 잘 먹었습니다. 

감사합니다, Thank you very much. Cảm ơn, ขอบคุณค่ะ/ครับ, धन्यवाद,,  ありがとうございます, 谢谢,  Terima Kasih 

사랑합니다 I love you, Anh yêu em, รักนะครับ, आप से प्यार करता/करती हूँ , あいしています, 我爱你。

힘내요 Cheerup. Vui lên. がんばって. ออกแรง (किसी काम से टकराने या निरंतर करते रहने के लिए) बल बटोरना, हिम्मत .  bertenaga. 加油

www.instagram.com/semosemo77",120개,2020. 5. 13.
XiuMin,he always looks like he is in pain when he eats but today he is really in pain lol please stay healthy👍,125개,2020. 5. 13.
Beachua,He looks like he's hurting himself,57개,2020. 5. 13.
AllDayMukbangv,"A perfect ASMRTIST:
1. Slurp noodles - UDT
2. Big bites - Boki
3. Manners - Zach Choi
4. Finish chicken in one bite - Kyo Kwang TV
Put them all together = The best ASMRTIST ever",170개,2020. 5. 13.
차차차차차,디티형 운동영상 보고싶은분 좋아요누르자,126개,2020. 5. 13.
yunluv,둘째임신때 입덧땜에 보러왔다가 3째 연년생임신해서 또보러 왔어요 이번에도 입덧이 장난아닌데 유디티님영상보면 괜찮아져요..희한해요 ㅋㅋ 감사해요,19개,2020. 5. 13.
ChopStiks,I hope hes not choking himself for views,16개,2020. 5. 13.
HajnalD,"He can't handle spice, everytime almost dying but still eats..🤭 can't relate🤔",19개,2020. 5. 13.
CourtneyYang,I’m supposed to be on a diet😭 I guess I can cheat today cause I want some spicy chicken🤤😭,37개,2020. 5. 13.
PnixGozonGamin,"After this, I'm eating fire noodles and gonna burn my tongue.",17개,2020. 5. 13.
TrishaNpibVang,"I love his face reactions, he's so cute. Yeah sometimes his face turns red when he eats, but that's what makes him so cute lol. He always smile after he eats too, so adorable!",1개,2020. 5. 13.
ThatghettoBxch,It’s 3:00 am and I am watching ppl eating while I’m here with 6 packets of chocolate and 3 packets of chips😭😭😭😭😭😞,15개,2020. 5. 13.
꽃잎우유,하씨 이시간에 치킨+라면이라니...,35개,2020. 5. 13.
ChelseaCabrera,"He eats so well, but I worry when it looks to be too spicy for him. ;-;",7개,2020. 5. 13.
한동규,1:40 초 일때 ‘이렇게 맵다고’ 완전 대박 핵 기여우세요!!,15개,2020. 5. 13.
MadeleneHo,If you can't eat that spicy! You shouldn't 😂,2개,2020. 5. 13.
MorinaJenette,"This is just an advice for you, that chickens seem delicious if u eat all part of the gristle :p",8개,2020. 5. 13.
,본인이 드시고 싶으신 메뉴 드시는게 당연한 거지 뭘 그런걸로 따지고 계실까,24개,2020. 5. 13.
,Alguem assistindo comigo 2020. BRASIL 🇧🇷🇧🇷🇧🇷🇧🇷,9개,2020. 5. 13.
LanighyaLeverston,I love his channel I can sit and watch it for hours😭👍,1개,2020. 5. 13.
asmrDMbites,The first bite already got us drooling..,2개,2020. 5. 13.
NeonunicornsRoBlOx,When u eat the first chicken wing he wasn’t enjoy it and now I am sad...,4개,2020. 5. 13.
SoloBeastJay,"Start: Happy 
Half way: regret
Last scene: Kill me plez",16개,2020. 5. 13.
강민경,나.. 지금 친구집인데 이거 보고 친구 엄마 몰래 짜파게티 해먹었다..근데.. 걸림ㅋㅋㅋㅋㅋ  다이어트중인데..ㅜㅜㅜ  이모가 ㅋㅋㅋ 빨리 들어가서 자래 ㅠㅠ,6개,2020. 5. 13.
성이름,"방금전에 일어나서 이거 보니깐 배가 많이 출출하네...
쩝쩝....",3개,2020. 5. 13.
sakeL이마트찬양단,이시간에 남이 먹는거 보고있으니까 현타오네,2개,2020. 5. 13.
배재,유디티 형님 진짜 볼때마다 느끼는건데 짜파게티나 불닭 같은거는 진짜 맛깔나게 잘 끌이는 것 같습니다 ㅋㅋ 배우고싶네요,12개,2020. 5. 13.
AngelB,Currently watching some of your videos and this video pop out so here i am. Lmao HAHAH,1개,2020. 5. 13.
박원우원우,곳있으면 구독자 수가 250만명이 돼네요 홧팅 그리고 코로나 조심하세요,5개,2020. 5. 13.
펜실pensil,전유디티님이 고통받는모습을 보고싶지않습니 불닭치킨맛있겠다,1개,2020. 5. 13.
nakagawakurumi,"💞いつも美味しそうな食動画ありがとう
今日食べた物と数
ジャパゲティー🍝　　　　　　→4袋分　＋目玉焼き🍳
ブルダックチキン🍗🌶               →6本",3개,2020. 5. 13.
ExFlames,Idk how he is so ripped i mean if i eat like this im gonna be fat af,0개,2020. 5. 13.
FuZionSteveYTXD,Man is a really life vacuum cleaner,1개,2020. 5. 13.
MuhammadAldin,알림을 즉시 시청,2개,2020. 5. 13.
준규ASMR,불닭치킨 이름 만큼 어느정도 많이 맵나보네요ㅜㅜ 조금 힘들어 하시는거 같지만 그래도 맛있어 보여요ㅜㅜ 짜파게티는 진짜 맛있지만 매운거 먹을때 더욱 맛있어 보여요👍👍😊,1개,2020. 5. 13.
LLFREEFIRE,Esse cara n engorda n é kkkkkkkkkkk,1개,2020. 5. 13.
R,めっちゃ辛そうやん笑,1개,2020. 5. 13.
내심장돌려놔,"면, 치킨 좋아하는 나로선 이 영상이 너무 좋다",3개,2020. 5. 13.
AndraOliveira,OMG he is so cute ❤️😍😌,1개,2020. 5. 13.
YUYUNUGRAHAMAKANorVLOG,"Mantap bradher👍👍
I'am from:indonesia🇮🇩",1개,2020. 5. 13.
yoakesan,Bulan puasa gini memang enak nonton mukbang :v,2개,2020. 5. 13.
박준하,한국인.....어디감...,2개,2020. 5. 13.
