닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"해명[解明]
까닭이나 내용을 풀어서 밝힘.
헬륨 공vs일반 공 👉 해명함.

틱톡하는 아온이들은 JKartsoccer_tictok
다음 영상은 패스 기술 3가지 ggul.tip",141개,2020. 5. 15.
dltjdalsK,Jk:빨리 다른거 의심해봐 유튭각 잡게 ㅋㅋ,125개,2020. 5. 15.
car0140,아닠ㅋㅋ 살다살다 무회전 해명을 보냌ㅋㅋ,63개,2020. 5. 15.
최누리,요즘 웰케 영상 늦게올라와ㅠㅠ 엄청 기다렸잖어ㅠㅠ,43개,2020. 5. 15.
종훈이,"1:36 이때 공 바꿔치기 했네







형 이렇게하면 되는거지?😘",1개,2020. 5. 15.
동네축구형TV,2:18 주식무회전 ㅋㅋㅋㅋ 뚝떨,38개,2020. 5. 15.
애용이양,나 31살 아잰데 급식때부터 jk전권은 줫내 유명했다 ㅋㅋㅋ 세상이 불편해지니까 별게 다 의심을 하고 불편해 하네 어이가 없구려 허허,65개,2020. 5. 15.
김찬영,축구 연구가 한테 헬륨을 넣고 찬다느니 이런 개소리는 증거 없이 말 안 했으면 좋겠다,62개,2020. 5. 15.
l치프l,"지들이 못차는걸로 잘하는사람 해명하라 하네 ㅋㅋㅋㅋ
공부안해서 100점안나오는 사람이 노력해서 100점나오는 사람 욕한꼴이네",31개,2020. 5. 15.
김준우,해명하는 중에도 잘차는 클라스ㅋㅋㅋㅋ 재근이형 목소리 개욱겨ㅋㅋㅋㅋ,37개,2020. 5. 15.
박승우,"를로스형 디딤발 꺾이는 각도봐라
저게 발목힘이 개ㅈ지린다는 증거임 방구석 퍼거슨들아 니들이 저래차면 바로 정형외과 엠뷸런스 실려간다",17개,2020. 5. 15.
오잼,멋지다!!,6개,2020. 5. 15.
박지환,하이튼 지들이 영상처럼 못차면 다 뭐 있대 ㅋㅋㅋ 다음엔 킥커볼 색칠해서 차는거 아니냐고 해라 ㅋㅋㅋ,1개,2020. 5. 15.
송영진,3:46 초부터 나오는 브금제목좀 알수있을까요!!,0개,2020. 5. 15.
LORIN77,봐(보다)주세욬ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 15.
문용Youtube,누가 봐도 어그론데 우리 JK형들은 저런짓 안함,1개,2020. 5. 15.
