닉네임,댓글,좋아요수,날짜
애주가TV참PD,"오늘은 온라인 흑돼지 앞다리족발 3종을 미리 가족끼리 사먹고 투표를 통해 리뷰한 제품입니다. 카러멜향이 없고 아주 부드러운 수육같은 느낌이였어요. 맛있게 잘먹었습니다.
뜨거운물에 푹담궈두셨다가 물이 뜨듯하게 식을때까지 기다렸다가 드시면 아주 부드러운 족발이 됩니다. 광고는 광고라고 당당히 밝히는 참피디입니다. 이건 모두 사비구요. 의심은 노노합니다♡",217개,2020. 5. 11.
김민철,오 아강발을 여기서보는구나 ㅋㅋㅋㅋㅋㅋ 제주도 국수집가면 가끔 아강발 파는곳 있어요 막걸리 안주로 좋음,6개,2020. 5. 11.
달려있는하니,"2:35 구매처 정보
3:22 가격 정보",68개,2020. 5. 11.
강민성,썸네일 미쳤다.. 한입크게 물어보고싶네,3개,2020. 5. 11.
A,진짜 기름 쫙 빼고 드시고 싶으면 200도 처럼 고온이 아닌 100도에서 한시간 정도 하시면 껍데기 바삭바삭 해지고 기름기도 쫙 빠집니다,39개,2020. 5. 11.
술왕술쓰,9:31 참PD님 목에서 나는 소리 맞나여??진정?? 같이꿀꺽꿀꺽 하고있었음 ㅋㅋㅋ,3개,2020. 5. 11.
SungJunHa,"늘 형님 방송 보며 느끼는점은
아무리 봐도 사리사욕을 채우는 방송이라는거죠




결론은 즐기는 모습이 참 좋아보이십니다 헿",83개,2020. 5. 11.
5400tYouTube,에어프라이기에 돌리면 슈바인학센처럼 맛있게 변하네요~ 다음번에 기회가 된다면 가족과 함께 먹어봐야겠어요.ㅎ 오늘도 리뷰해주셔서 감사합니다.,42개,2020. 5. 11.
SlayerSBoxERTMiCoNRodManTM,흑돼지 통족인데  가성+가심비 인듯?!,2개,2020. 5. 11.
우끼끼,아직 학생인데 참피디님 술마시고 안주리뷰하는거 너무 매력있으셔서 계속 보게 되네요 ㅎㅎ 항상 화이팅,2개,2020. 5. 11.
스테,이거 그건가.. 극한직업에서나온 족발편.?,2개,2020. 5. 11.
짱허허맨,"형 나 왜 형 원피스에서 본것같지,,",32개,2020. 5. 11.
김광빈,아 진짜 닭가슴살 먹고 왔는데 나쁜사람 ㅋㅋㅋㅋ,3개,2020. 5. 11.
최고봉,진짜 족발 뜯을때 오리진알 저팔개 같다,2개,2020. 5. 11.
황도훈,8:12 스테이크 인줄,4개,2020. 5. 11.
LeeDa,아... 내가 이걸 왜 틀었지.....족발 시켜야지...ㅎㅎㅎ흨ㅋㅋㅋ,4개,2020. 5. 11.
한결,아니 썸네일 보고 어떻게 안들어오냐곸ㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 5. 11.
이준희,유툽보고샀는데  털장난아님...껍데기다버림,2개,2020. 5. 11.
일랑,ㄹㅇ레전드 족발인듯...그래서 그런지 제일 맛나게 먹네..ㅠㅠ하ㅏ,18개,2020. 5. 11.
재미니,만화 고기 실사판급인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 11.
kerrygod,유튜브각 👌  ㅋㅋㅋㅋㅋㅋ 진정한 유튜버,4개,2020. 5. 11.
메스키Mesky,우와 진짜 쫀맛탱으로 보여요 ㅠ 언제 소주 한 잔 드시나 기다리고 있었는데... 술 자제 중이신거져?(속닥속닥,2개,2020. 5. 11.
결아뭐하냐,1:13디번 족발이라고 본사람,3개,2020. 5. 11.
44777NYH,"이건 가심이 아니라 가성빈데요?

제주 흑도야지면 뭐... 츄릅",47개,2020. 5. 11.
김종숙,우와!첫댓글이닷!잘보고갈께욤^^,29개,2020. 5. 11.
김민수,6:18  동족드시다가 소리까지 빙의하셧는데연?ㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 11.
카네키,이사람 애아빠였구나... 꽤 동안이시네여,10개,2020. 5. 11.
ji,여기 업체명좀 가르쳐주세요 진짜 먹고싶어요ㅠ,1개,2020. 5. 11.
고무신거꾸로신지마,아무 말 없이 아빠 짐도 들어주고 아주 효자네 😊,1개,2020. 5. 11.
인권치매,군소장 악마..,1개,2020. 5. 11.
피오라,1:43 코에 빨간 삼각형때문에 또치되신줄알았습니다,0개,2020. 5. 11.
인투디언노오오오오,썸네일만 봤을때 자메이카 인줄 알았다,1개,2020. 5. 11.
최동욱,Dul dul dul... 너무 맛있겠다 ㅠㅠ,1개,2020. 5. 11.
BeginAgain,"가족 투표로 선택된 이 녀석~
우아 껍데기 바삭바삭!!
형님 점점 귀여워지셔욬ㅋㅋㅋ",0개,2020. 5. 11.
민트마렵다,진짜 군말없이 맛있어보인다 돼지고추장불고기 먹을라캤는데 내일 먹어야될듯,1개,2020. 5. 11.
DongminSagong,여기 하루만에 순살 제품 앞다리+뒷다리에서 뒷다리 단일로만 바꿔서 판매하네요 ;;;; 넘모 한거 아임까!!!,4개,2020. 5. 11.
bode,아강발도 진짜 맛있는데..ㅜㅜㅜㅜ,0개,2020. 5. 11.
점군,"간장설탕다진양파마늘 넣고 1시간 이상 졸여서 족발덮밥 해먹으면 진짜 3그릇 가볍게 먹을수있습니다
꼭 해보세요!!",46개,2020. 5. 11.
