닉네임,댓글,좋아요수,날짜
테크룸,"문서,웹서핑,영상보기에 정말정말 무리가 없는것 중 하나가 레노버 아이디어패드15인치 도 너무 좋더라구요!! 가성비 짱 ㅎㅎ",4개,2020. 5. 29.
SoohyunKim,개그가 나날이 늘어가고 있는 IT's okey 입니다. 물론 미모도 발전(?) 되고 있습니다.   https://www.youtube.com/channel/UC8ntMZ29Ii4OfZnDmJaSUpw,15개,2020. 5. 29.
쌀누나팬클럽회장,??뭐야 앞머리 졸귀잖어?? 장모님 감사합니다,43개,2020. 5. 29.
거앞,앞머리 자르니까 큐티 뽀짝🥳,21개,2020. 5. 29.
로지미란ROSIE,5:43 ㅋㅋㅋㅋㅋㅋㅋㅋ개꿀팁ㅠ 저는 고3때 산 노트북을 대학교 4학년인 지금까지 들고 다니네요..... 증말 돈만 있으면 진작 바꿨을 노트북..,3개,2020. 5. 29.
최재형,수학과는 펜과 종이만 있으면 됩니다🤣🤣,5개,2020. 5. 29.
익명,"타임라인
-
0:01 인트로
1:08 예체능 학과
2:14 인문, 상경계열
3:57 어문학과
6:05 기숙사생, 이공계열
-
노트북 스펙 읽는 법 :
https://youtu.be/Sn62DfiDvEc

오늘도 꿀팁 감사합니다!",23개,2020. 5. 29.
오마나,노트북은 그냥 자기 조건에 맞춰서 사면 돼요. 굳이 학과로 나눌 필요는 없는 것 같네요. 산업디자인과는 맥북 비추해요. 못돌리는 프로그램이 많아서.,3개,2020. 5. 29.
벳금이,역시이쬬께의 it 설명~~~~,3개,2020. 5. 29.
HwanKim,이공계 추천 잘못하셨네요. 화학과 출신으로써 이과계열에게 추천하는 노트북은 '노트북'입니다. 네 공책이요.,2개,2020. 5. 29.
김영심,흑우 얼큰이 썸네일 너무 너무 귀엽당♥,3개,2020. 5. 29.
배고파,이과대 학생이지만 흙수저라 40만원대 노트북 씁니다아ㅠㅠ,2개,2020. 5. 29.
최원준,앞머리 귀여워♡♡,3개,2020. 5. 29.
송윤호,헐 오케이 누나 23살이였구나...ㅋㅋㅋㅋ 인문계인데 이온 샀어!!(항상 좋은 정보 감사합니다^^),1개,2020. 5. 29.
loyyer,"4:15 아 미쳤어 너무 귀염 뽀쨕 하자나,,,ㅠㅠ",0개,2020. 5. 29.
NAMU나무,중간중간 빵터지는 요소들잌ㅋㅋㅋㅋㅋㅋ 더... 더가져와...!!,0개,2020. 5. 29.
19학번서울대학교,아 ㅜㅠㅠㅠㅠ 밈성이 너무 좋아,0개,2020. 5. 29.
LJM1024,하..ㅋㅋㅋㅋㅋ진짜 왜 갈수록 귀여우세요... 진짜 심장..후..ㅎㅎ,0개,2020. 5. 29.
Eunta,신발 tmi 때 빙구 웃음 쫂ㅋㅋㅋㅋ,0개,2020. 5. 29.
MINU,"이쬬케 앞머리 귀욤뽀작이네요 , 셔츠도 예뻐요 ! ㅋㅋㅋㅋ",1개,2020. 5. 29.
LockDaTV락다티비,와 학과별 노트북 추천은 처음이다 레겐드👍,2개,2020. 5. 29.
LemonYellow,오늘 영상 너무 꿀잼 ><,0개,2020. 5. 29.
스누피,0:17초 ㅋㅋㅋ,0개,2020. 5. 29.
홐홐이,ㅋㅋㅋㅋ인트로 맛집,0개,2020. 5. 29.
여행하는규태TVTravelingKyutaeTV,"제 친구는 게임용노트북샀는데ㅋㅋ



게임할려고ㅋ",1개,2020. 5. 29.
맑은햇님,민성누나 컨버스 올스타 cx 진짜 이쁘네요 ㅎㅎ 초반에만 살짝 보이는데 포인트로 딱 각인되요^^,1개,2020. 5. 29.
난강다,언니 넘 기엽잖아!!!,1개,2020. 5. 29.
illstand4u,S대 독어독문과 권 모씨...키가 지나치게(?) 커서 실망!!! 🤣🤣🤣,0개,2020. 5. 29.
정수영,"4:00 넘 귀여워서 다시 봤잖아요!! ㅎㅎ
시간 없으신 분들은 이것만 봐도 만족 할꺼 같아욬ㅋㅋㅋㅋ",0개,2020. 5. 29.
