닉네임,댓글,좋아요수,날짜
방탄보라해,이정도면 쌀 한포대 아닌가요?,2개,2020. 5. 26.
김MY,죄송해요 햇님님 오늘도 주작인가 싶어 댓글부터 확인했습니다.. 영상 뒤로 먼저 넘겨서 후식 없는지 화면 오른쪽 위에 쓰여진 게 다인지 확인했습니다... 조용히 영상 시청하겠습니다..햇님님을 의심한 저를 용서해주세요 ㅠㅠㅠㅠ,918개,2020. 5. 26.
차지,정말 후식이 없는 건가 의심하면서 들어옴,733개,2020. 5. 26.
그렝코,햇님.. 많이드셔서 방송보는게 아닌지라..  먹는양 신경쓰지마시고 건강챙기시믄서 오래해주시길 그저 바래보아요~~항상 뒤에서 응원합니다~ 쌰릉훼여,223개,2020. 5. 26.
호호헨호호헨,31:53  포뇨다 포뇨!!!,227개,2020. 5. 26.
햇쏘리야,방종한지 25분만에 업로드라니!!! 찌릿찌릿 욱씬욱씬 아프면 쉴 법도한데 기다리고 있을 팬들을 위해 방송 켜 주시는 햇님과 '10신데 방송 왜 안하지?'하고 서성이고 계실 분들을 위해 빠른 업로드를 하신 매니저님...이러니 찐팬들이 많을수 밖에요...^^,357개,2020. 5. 26.
올드뽀이,"먹방중에
깔끔하게 
맛나게 먹는것은

일등 쵝오 입니다",290개,2020. 5. 26.
세상에나,2:54 웃다가 자연스럽게 입에 넣는 스킬 오늘도 배우고 갑니다,105개,2020. 5. 26.
햅비,뭐여 라이브 기다리고 있었는데..  알람이 안울려서 방송하신줄 몰랐어여 ㅠ ㅠ,45개,2020. 5. 26.
임슘니,"41:39 ???: 너 명절에 어디가? 나시고랭
41:50 현타",102개,2020. 5. 26.
파송송,어? 생방 알림인가 했는데 녹방이라니 라이브 언제하셨어여ㅠㅠㅠㅠㅠㅠ 힝,50개,2020. 5. 26.
쩌어러리,나시고랭 드립날렸는데 언니가 너무 극혐표정을 지어서 마상!!이네옄ㅋㅋㅋㅋ그래도 미사많먹♡♡,177개,2020. 5. 26.
