닉네임,댓글,좋아요수,날짜
MOZHDEHASMR,"You will make a sound with me




yummy 😋😋😋😋😋😋😋😋",9개,2020. 6. 2.
VannieEats,This looks so delicious! I love to eat mandu and kimbap 😍,14개,2020. 6. 2.
흔녀생정,"10:07 - 언니는 집에 계시면 주로 뭘하시나요?
-먹죠.( 1초도 고민 안함)
-그건 아니고, 음.............a few moments later...............요즘엔 책을 많이 읽는거같아요

겨우짜낸거죠 언니......솔직히말해봐요.....",131개,2020. 6. 2.
호호호,"떡볶이 돈까스 넘먹고 싶네요~
늘 보면서 느끼는건 겸손함과 귀여움 긍정적이고 밝은 성격이 햇님언니의 가장 큰 매력인거 같아요~~♡",13개,2020. 6. 2.
항문에마요네즈뚜껑을껴서별똥을싸보자,유튜브가 일을 안하는거 알고있었는데 최근 진짜 심해진듯 하네요 특히 오늘!!!ㅂㄷㅂㄷ..... 생방 스트리밍이 뜨면 알람이 안와도 수신함에 실시간 스트리밍 뜨는데 오늘은 그런것도 없고 언니 공지 못봤으면 후식방송만 봤었을거에요 공지도 늦게 알람이 와서 늦게 봤지만..(ㅠㅠ) 아니 왜 갑자기 채널로 들어가야 생방을 볼수있게 했는지 이해가 안가네요 유튜브 진짜 뭐하는건지..그러면서 프리미엄 유료로 받아먹고 크레이터들 후원도 몇퍼센트 챙겨가고 시스템 거지같이 해놓으면서 돈만 챙기려고 하는 유튜브한테 화가났던 오늘입니다ㅠㅠㅜㅠ 402님들 햇님님의 잘못이 아니니 언니한테 실망하시지마세용....오늘 일로 햇님님께 실망했다는 채팅글 많이 봐서 속상했어요...안그래도 방송 프로그램이나 컴터가 말썽일때마다 제일 스트레스받는사람이 햇님님인데 유튜브 시스템이 이상해져서 피해본 햇님님한테 뭐라하시면 언니도 속상해하실거에요ㅠㅠㅠㅠ.... 우리 유튜브를 욕합시다ㅠㅠㅜㅜㅠㅠ 언니한테 잘못은 없어영...ㅠㅠ,166개,2020. 6. 2.
망수,생방 왜 안뜬거지ㅜㅜ 유튜브 일해라,49개,2020. 6. 2.
나는우리집강아지콩이다,진짜 계속 새로 고침해도 안 뜨고ㅠ 생방 보고 싶었는데... 아예 뜨질 않으니 뭐 들어갈 수도 없고...유튜브 부들부들....,12개,2020. 6. 2.
Leonie,메인에도 안뜨고 알람도 안오고ㅠ 오늘 기다리다 놓쳤다요ㅠㅠ 그래도 바로 올라와서 정말 좋아용 ㅎㅎ,78개,2020. 6. 2.
김순대Kimsoondae,이상하다 오늘 분명 9시반에 방송하신다해서 알람오기 기다리면서 겜하고있었는데 어느덧 시계보고 이상하네 싶어서 와보니까 이미 아이스크림 드시고 있더라고요 ㅋㅋㅋ,60개,2020. 6. 2.
뇸뇸뇸,언니... 저 요즘 살 오지게 쪘는데 반 이상은 언니 지분이에요... 흑흑  책임져ㅠㅠ 사랑해요ㅠㅠ♥,6개,2020. 6. 2.
