닉네임,댓글,좋아요수,날짜
UNDERkg,"- 풀버전 리뷰는 https://bit.ly/2Tk0oMg
- 해외보다는 비싸지만 374,000원이라는 출고가에 이 정도면 괜찮아 보였는데 역시 사양표에 적힌게 전부가 아니죠. 답답한 최적화와 스피커 덕에 쓰면서 계속 불만이 쌓입니다. 그리고 얘기 나온 김에, 배터리도 이 용량이면 이것 보다는 더 가야 해요. 문제는 지금 국내에서 이 가격에 마땅한 대체재가 없다는 것. 좀 더 쓰시고 상위 모델을 사시는 것을 추천하고 싶지만 딱 이 가격 내에서 구매하셔야 한다면 사지 마시라는 얘기까지는 못 하겠습니다.",200개,2020. 5. 24.
소여우,효도폰이라고 사드렸다간 부모님이 바로 효도르될수도,193개,2020. 5. 24.
박희명,A31이 정말 구리다고 느낀게 배터리 탈착식 보급형 폰 5년 쓰시다 이번달에 바꾸신 우리 어머니도 뭔가 별로라고 하셨음 ㅋ,8개,2020. 5. 24.
SKY,"2019: 버벅. 버벅. 버벅.
2020: 버. 버벅.",146개,2020. 5. 24.
강진수,현재s8 쓰고있는데 업데이트 전에는 리프레쉬도 많이 안되고 빨랐는데 업데이트 후엔 진짜 꽤 많이 느려지는것 같고 a50도 원ui1때는 괜찮았던거 같던데 2 되니까 그냥 상단바 내리는데도 버벅이는거 보니까 그냥 원ui 최적화가 램 용량 4기가 이하면 진짜 사용하기 힘든거 같네요,107개,2020. 5. 24.
이야기멘,아 왜 저런가 했더니 또 미디어텍...... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 거르고 걸러야 할 회사다 진짜,10개,2020. 5. 24.
TheFuture,"S사는 욕을 하면 ""최적화 업데이트"" (을) 를 해줍니다!",132개,2020. 5. 24.
한을,결론:폰에 최소 50만원은 들여야 한다,40개,2020. 5. 24.
송해는방송해,역시 미디어텍ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,35개,2020. 5. 24.
DavidFalkbeard,0:40 진짜 세계관 최강자들의 싸움이다..,62개,2020. 5. 24.
sdyeop,ㅋㅋㅋㅋㅋㅋㅋ 이거는 엘지 벨벳보고 방심해서 잘못 만든거 같은대,18개,2020. 5. 24.
김감탄,최근에 많이  관대해진 두목에게 짜증을 유발한 기기 = a31ㅋㅋㅋㅋ,21개,2020. 5. 24.
aaaa,진짜 A30에서 1 만 추가됨,42개,2020. 5. 24.
,미디어텍칩...무조건 걸러야....차라리 전세대 A50 사는게 나음,33개,2020. 5. 24.
이종민,이제 막 37만 4천원 완납으로 산지 1주일 넘었는데... 2년 쓰고 약정 끝나면 바로 버릴 폰입니다..... 역시 플래그쉽을 사야되는 이유가 있긴 있네요,25개,2020. 5. 24.
오승준,두목과 부하 ㅋㅋㅋ,8개,2020. 5. 24.
난공불락,작년 A30도 발적화더니 올해도..,6개,2020. 5. 24.
정의고을감자,이거 2년 약정으로 사면 진짜 개빡치겠네ㅋㅋㅋㅋㅋ,14개,2020. 5. 24.
전예준,A31로 이영상 보는사람:저요!ㅋㅋㅋ,14개,2020. 5. 24.
이하은,블루형이 거기서 왜나왘ㅋㅋㅋ,11개,2020. 5. 24.
IXAC,이 리뷰를 보고 학부모님들이 자녀에게 A31을 사주시는 일이 없길 바라겠습니다,26개,2020. 5. 24.
랄랄라,3:05 으 허세어,3개,2020. 5. 24.
범고래영고래,보급형을 왜 저렇게 급나누기해...,66개,2020. 5. 24.
환,9:30 xs랑 비교하는건 너무한거 아니오~,24개,2020. 5. 24.
skyblue,이러니 브랜드 가치가 안올라가지,4개,2020. 5. 24.
최재원,삼성 보급형 라인업좀 정리좀 했으면 좋겠어요 .. 글고 카메라 한개만 넣고 스냅드래곤 쓰지 무슨 미디어텍을 넣는지 ..,44개,2020. 5. 24.
GT,삼성:꼬우면 A51써라ㅋㅋ,52개,2020. 5. 24.
