닉네임,댓글,좋아요수,날짜
김갓삿갓삿,"성능은 정말 가격대비 빠르고 먼거리에서도 신호가 강력한편이라 좋은데 역시나 중국 내수용이라 설정이나 이런면에서 불편할거 같네요 
 국내정식출시가 되면 좋겠네요",2개,2020. 4. 25.
홍준기,어우 안테나 달린게ㅋㅋㅋㅋㅋㅋㅋ. 밤에 안테나로 걸어다닐거같네요ㅋㅋㅋㅋㅋ,1개,2020. 4. 25.
Kanny,와~ㅋㅋㅋㅋㅋ 안테나ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 25.
CMH0124,가격이 미쳤네요...,1개,2020. 4. 25.
황선필,그나마 샤오미는 중국정부하고 그리 친하지는 않지만 그래도 중국 제품은 꺼려진다,1개,2020. 4. 25.
이현욱,asus ac56u  오랬동안 쓰고있는데 바꾸고 싶네요 문제는 우리동네는 아직 기가랜이 아직 안들어와요 흑흑,0개,2020. 4. 25.
S5004maticlong,이거 안테나에 들어오는 led를 끌수있는 방법은 없을까요?,0개,2020. 4. 25.
지용현,IPTV사용할수있습니다. 방법은 많아요 ^^ 해당제품 사용중입니다.,0개,2020. 4. 25.
LuckySingle,"가로 사이즈가 다소 길지만 슬림한 부분이 좀 커버해주는 것 같네요.
wifi6 지원에 안테가 많아서 넓은 무선 범위 커버는 좋은 점수를 줄만한 제품 같네요.
다만 요즘 IT 기기들은 다국어 지원이 기본인데 샤오미는 직구족들도 많은데 이런 점은 아쉬운 부분이군요.",1개,2020. 4. 25.
하나,돈을 쓰고 내 정보를 지키냐 내 정보를 팔고 돈을 안쓰냐 이것이 문제로다,0개,2020. 4. 25.
sukim,개인정보 공유는 덤,0개,2020. 4. 25.
kims,카페 같은 가게에서 공유 와이파이로 쓰면 괜찮음.   물론 집에서도 굳  10만원에  저 정도 성능이 어디 있다고요.,0개,2020. 4. 25.
나만고양이없엉,100메가 광랜 사용중이면 wifi6 공유기 사도 별 체감이 없....겠죠?,0개,2020. 4. 25.
뿌리땡,화웨이 ax3도 나왓던데 화웨이 공유기는 국내에서 사용 못하려나,0개,2020. 4. 25.
너만의댓글,"와이파이6 지원되는공유기중에 이게제일 저렴한가요?
티피링크 공유기사용중인데 몇시간간격으로 와이파이가 끊겨서재접속 해야돼요 스트레스받네요",1개,2020. 4. 25.
ExamExam,"IPTV 사용 TP 링크 스마트 스위치는 VLAN 태깅을 수행합니다. iptv를 사용할 수있는 것보다. btu-> 스위치-> ax3600 


(google translate english to korean)",0개,2020. 4. 25.
BlackMoon,"중국전자제품은 사기가 꺼려지네요 특히 통신장비는 더..
안전한거맞겠죠?",1개,2020. 4. 25.
려썬,작은 카페 같은데 사용허면 좋겠네요 샤오미 공유기는 가정집에서는 별루더라구요,0개,2020. 4. 25.
picturesound,중국 외수용 제품도 아니고 내수용 제품인데 벡도어가 없을거라 생각하는건 비정상,0개,2020. 4. 25.
뷁,기기인터넷 지원 환경에서 쓰이는것이죠?,0개,2020. 4. 25.
강승규,wifi 5 규격도되나요? 아직은 대부분 wifi6 미ㅈㅣ원기기가 많고 후기에 wifi5지원 안해서 사용못했다는 사람도 있어서요,1개,2020. 4. 25.
BUSINT,중국 통신제품 전부다 중국에서 해킹되도록 백도아 심어져있어여,2개,2020. 4. 25.
Unknown,"백도어는 둘째치구 전파사용료하나 겁니비싸네요 ㅎㅎㅎ아직WiFi6(802.11ax)보급될려면 한참멀듯 iOS계통은 내부통신규격으로NVMe쓴다는거빼면 딱히 아는정보는 없구 eMMC는 HDD보다 약간빠른정도 아물론eMMC가 더 낫지만...삼성이 주로미는『UFS 2.1 규격은 NVMe보다 훨씬 느리며, UFS 3.0에 와서야 NVMe보다 약간 못한 수준까지 따라왔다...』NAS기능조차 없다면 최신기술에 연연하지 않는다면 가성비추구한다면 차라리 요즘USB3.0 4K 60fps로 파워업한 라즈베리파이사서 AP모드+자작NAS멩그는게 더나을듯 라즈베리파이4B기본6만6천에 스타터킷인가 베이직킷이 겨우8만1천~8만9천이니...언제 한번 라즈베리파이4로 자작나스 멩그는법즘 리뷰해주세요",1개,2020. 4. 25.
정찬형,가성비는 진짜 대단한데 중국제라 특히 네트워크 라우터라 보안문제때문에...,0개,2020. 4. 25.
