닉네임,댓글,좋아요수,날짜
히밥heebab,"#히밥채널#9시10분#도전먹방

안녕하세요 나랑이분들 히밥입니다:)
언니와 함께한 촬영 너무 재밌었어용♥
제가 조금 뒤  9시10분에 유튜브라이브로
#도전먹방을 한답니다!! (픽싸 대왕피자  1등 해볼게요!!)
시간이 되신다면 보러와주세요~! 감사합니다♡♡
앞으로도 저희 많이 사랑해주시고, 구독과 좋아요 던져주시면 감사히받을게요~~♥",24개,2020. 5. 6.
GUTV,"우리집에서 라면먹고갈래? 라고하면
집에 라면 몇봉있는데? 라고 할거같아요ㅋㅋ",633개,2020. 5. 6.
잡덕,한국인특: 빨간거 먹을때 흰옷입음,9개,2020. 5. 6.
UwU,참고로 그 라면 22개가 한계가 아니라 밥도 한공기 말아드셨고 후식으로 도넛 5개 반에 홈런볼도 드셨다는거...,239개,2020. 5. 6.
항아,이것이.....생물학적으로....가능한건가..... 몸이저렇게 작은데 다들어가 ㅋㅋㅋㅋ,559개,2020. 5. 6.
장유경,"히밥님은 입안이 확실히 큰듯.
한젓가락이 라면 반개ㅎㅎ
진짜 맛깔나게 먹음요~
저리 많이 먹는데 배도 안나오고, 심지어 말랐음... 볼때마다 신기방기",150개,2020. 5. 6.
이름없음,"만약 저둘이 자매면 옷가지고 싸우는거보다
먹는거가지고 싸울때가 더 많을듯...",105개,2020. 5. 6.
음냐,20봉 10봉쯤 드셨을 것 같음 먹는 속도가 거의 두 배ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 빠르고 많이 드신다 대박...,51개,2020. 5. 6.
이광복,와 히밥님 다이슨청소기랑 싸우면이길듯....  ㅎㄷㄷ,66개,2020. 5. 6.
허윤서,"이건 너무 불리하다.내가 먹으면 먹는데로 다 살로 가는데 ㅠㅠㅠㅠㅠ .어쩜 이리 날씬하신지... 부럽당!!!!!!!!!
그리고 구독 하고 가여💖💖💖💖💖💖💖💖",43개,2020. 5. 6.
김민우,"국물라면은 꼬들, 비빔면이나 짜파케티는 약뿔",120개,2020. 5. 6.
둔둔사룽해,꼬들면은 사랑입니다❤️,1개,2020. 5. 6.
하루하루,나름언니가 입은 도복이 품도복으로 어린아이들이 입는거라 태권도 오래해서 그런가 엄청 어리게 보여요 ㅋㅋ,62개,2020. 5. 6.
주정우,"헐ㅋㅋ
위대하신 두여성유투버의 만남
ㅎㄷㄷ하네요ㅋㅋ",18개,2020. 5. 6.
