닉네임,댓글,좋아요수,날짜
다또아Daddoa,"안녕하세요! 
오늘은 사회적 거리두기 봄나들이 브이로그를 들고왔습니다!


낯선 사람과 접촉하지 않는, 마주치지 않는 코스를 짜서 다녀왔는데요.
집에서 차로, 숙소에서 차로 갈때 등 실내에서 야외로 갈때 
마주치는 사람은 없었지만 무조건 마스크를 착용했구요.
이동과 식사, 숙박을 모두 비접촉, 비대면 방식으로 진행했습니다 :)  
어떠한 방법이였는지, 자세한 내용은 영상을 확인해주세요!


하루빨리 이 사태가 해결되어서 모두들 웃으며 마스크없이
거리의 바람을 만끽할 수 있는 날이 왔으면 좋겠네요.
다들 면역력 잘 챙기시고 건강하세요! 


오늘도 영상 봐주셔서 감사합니다 🙏
다음 영상에서 또 만나요 !",31개,2020. 4. 17.
ariquarius,please make the subtitles a little bit bigger! it’s hard to read on phone,4개,2020. 4. 17.
Theodore시어도어Makeup,영상만 봐도 힐링이 되는 기분 ㅠㅠ 확실히 원해서 집에 박혀있는 거랑 뭔가 반강제적으로 집에 박혀있는 건 다른 것 같아요..파워 집돌이지만 괜히 나가고 싶어지는..,18개,2020. 4. 17.
높은음자리표,"저도 ㅋㅋ 집순인데 오히려 더 답답해지는 
코로나가 집순이를이긴다아..",11개,2020. 4. 17.
xia,광릉수목원에서 도로 타고 쭉 가면 스타벅스... 진접 우리 동넨데...?? 다또아님 영상에 등장하다니 왜 이렇게 감격스럽죠ㅠㅠㅠㅠ 매일 보던 풍경인데도 다른 사람의 관점으로 보는 것 같아서 너무 신기해요ㅎㅎㅎ,3개,2020. 4. 17.
지니,지짜.. 너무 답답해요 ㅜㅜㅜ 무료하고ㅠㅠㅠ😭,1개,2020. 4. 17.
이효민,언니 진짜 항상 응원하는거 알죠? 사랑해요♥,5개,2020. 4. 17.
박수빈,나는 집콕하고 있는데ㅠㅠㅠ 저도 나중에 호캉스나 갈까봐요ㅠㅠ,1개,2020. 4. 17.
민꺅,언니 남자친구랑 가신건가용~~?😍,4개,2020. 4. 17.
조이로그JoyLog,다또아님 정말 사회적 거리두기 대박이시네요~~💗💗 멋져요~~  고마워요~~ 잘 봤어요~~🙋‍♀️🙋‍♀️,4개,2020. 4. 17.
푸링푸딩,다또아님🥰❤️ 진챠 사랑둥이 그 자체자나요! 선댓후감상 함니다 히히히 늘 애정하고 사랑해유 ✨❤️❤️,6개,2020. 4. 17.
룰루랄라혜Rahye,자푸..내최애 자푸 그란데에 자바칩4번추가 꿀맛🥰,2개,2020. 4. 17.
김미숙,호~ 호텔 이쁘네요ㅎㅎ 또아님 피부 대박😲 저도 좁쌀로 고민인데🤣 써봐야 겠어요👍👍,0개,2020. 4. 17.
asdfas,저도 차가 있으면 좋겠어용 ㅠㅠ 부러워여,3개,2020. 4. 17.
CY,Hi daddoa! love the setting of the video and thank you so much for English subtitles!! stay safe <3,0개,2020. 4. 17.
KhansaAziza,Annyeong daddoa I'm a big fan you from Indonesia🇮🇩❤,5개,2020. 4. 17.
yoannayes,또아님 오늘영상따라 초입 음향이 정말정말 좋네요!! 또아님 목소리가 또랑또랑 좋아요 ㅎㅎ👍👍,0개,2020. 4. 17.
초아롱,진짜.. 요즘 나가고 싶어도 불안해서 못나가가고 회사 집 반복이였어서 지쳤는데 언니덕분에 힐링했어요♡ 그래두 아직 위험하니까 꼭꼭 조심하세용~ 언니는 소중하니까요~😍😍😍,0개,2020. 4. 17.
허낭나,"영상 너무 기다렸어요!!! 
호텔에서 입으신 잠옷 정보좀 알려주세요 너무 예뻐요😍
다또아님이 입어서 예쁜건가?😅",0개,2020. 4. 17.
조연재,항상 좋은영상감사합니다❤️,0개,2020. 4. 17.
KimK,"영상 너무 바람직하고 재밌고... 좋아요😭😭
그냥 외부외출 없이 집에만 있는 사람인데 저도 가보고 싶어요🤣 밑대댓글에 싸우셔서 분량지웠다는것두 너무 귀엽고 잘보고가요ㅋㅋㅋㅜㅠㅠㅠ😂",0개,2020. 4. 17.
LinhNguyn,Can you do the makeup room tour?  Please introduce your makeup zone carefully.,1개,2020. 4. 17.
김지연,인스타보고 바로 달려왔어용~!!,1개,2020. 4. 17.
,에휴 또 영상 잘 안 올라오시네 .. 기다리다 지침🤦‍♀️,12개,2020. 4. 17.
소인,"다또아님 영상기다리고있었어요 ㅠㅠ
자주올려주세요 ㅠㅠ",0개,2020. 4. 17.
영영,언니 자주 올려줘요 너무 보고싶었어요 사랑해요 ❤️,0개,2020. 4. 17.
김지인,옙흐다 🥰,1개,2020. 4. 17.
러버,"ㄲ ㅑ 운전할때 넘 멋있는 여자 또아님,,❤️🥳 안전하면서도 알차게 나들이 갔다오셨네요! 저도 이제 슬슬 집순이모드가 한계에 도달했어용ㅋㅋㅋㅋㅋ 이런 나들이 너무 좋네요! 또아님 코로나 조심하시구 항상 건강하시구요 오늘 영상도 넘 힐링되었고 잘봤습니다! 사랑해용❤️",0개,2020. 4. 17.
이지영,사랑해용 언니 전 언니 덕분에 웃어요😍,0개,2020. 4. 17.
하진Artemis,잠옷 어디서 사셨는지 알수있을까요?!,0개,2020. 4. 17.
Lyn미국간호사,보기만 해도 힐링되는 영상이네요 ㅎㅎ 미국사는 간호사인데 요즘 일상이 일 병원 일병원이에요 ㅠㅠ 미국에서도 다또아님 같은 분들이 늘어나서 이렇게 사회적 거리두기가 잘 시행되면 좋겟네요,0개,2020. 4. 17.
WifehoodStory,I love how you edit your videos may I ask what app do you use in editing your videos?,0개,2020. 4. 17.
마카롱,눈썹어디갓어욬ㅋㅋㅋ ㅠㅠ,0개,2020. 4. 17.
irmalair1,We missed youuuuu 💕💕💕💕💕💕,0개,2020. 4. 17.
포비,혹시 오늘 산막사 칡냉면 가셨었나용??🌟 인사할려고 했는데 혹시 다또아님이 아닐까봐 못했는데 ㅠㅠ,0개,2020. 4. 17.
MiaLim,ㅡㅜㅜㅜㅜㅜ,0개,2020. 4. 17.
RURILEE,오와 안녕하세요🥰🥰🙋‍♀️,1개,2020. 4. 17.
새벽,헐 저 포천 사는데 ... 언니가 다녀가셨다니 ㅠㅠ,2개,2020. 4. 17.
디에이성형외과DAPlasticSurgeryKorea,또아님~영상협업건으로 연락드리고 싶은데 메일주소 하나 남겨주심 감사하겠습니다^^,0개,2020. 4. 17.
원서내,"오랫만이예요~~~!
넘넘 반가워요 ~~🥰💜💜💜💜
어디서 구매하는지요?~^^",0개,2020. 4. 17.
양효려,이국주닮으셨어욥!!,11개,2020. 4. 17.
양효려,오잉 얼귤이 많이 바뀌셨네..ㅎㅎㅎ,1개,2020. 4. 17.
