닉네임,댓글,좋아요수,날짜
닐리리맘보,"하나님
아침에 타바타로 몸풀고 유산소 운동하는거 괜찮을까요??🤗🤗🤗🤗",5개,2020. 4. 27.
이아시스easis,타이머가 있으니까 안심이 됩니다.........👍🏻😁😁❤️,35개,2020. 4. 27.
yunah,하나쌤 전 체력꽝이라 그런지 순식간에 땀나네요ㅋㅋㅋ 오늘도 감사합니다!,3개,2020. 4. 27.
나라,1:40 운동시작🔥🔥🔥,16개,2020. 4. 27.
김현아,"4분이라고 쉽게 봤다가 놀라고 갑니다 ㅎㅎ
짧은시간에 초강력 운동이네요^^",4개,2020. 4. 27.
연소,방금해봤는데 전 쌤 영상 오래 따라해서 별로 안 힘드네요 ㅎㅎ 그래서 아침마다 꾸준히 하려고 아침 운동 목록에 추가했습니다 ㅎㅎㅎ,5개,2020. 4. 27.
sweetegg,"와 최고다 최고!!!!!! 시간이 없다보니 운동할 때 조싀앤바미 댄스영상1개로 몸좀데우고, 하나쌤 타바타 시리즈+다리스트레칭1번으로 돌리거든요!!! 2020버전 타바타영상이 생겨서 너무 좋아요! 따라할 타바타영상이 하나 더 생겼네요♡",18개,2020. 4. 27.
JK,밖에서 돈 들여 운동 배울 때 자세 하나하나 다 짚어주시며 제 몸이 틀어지거나 부상 입을 위험을 완전봉쇄해주시는 강사님들 수업만 찾아가며 듣거든요. 제가 유투브 동영상 여러가지 봐도 강하나쌤 만큼 이런 수준의 티칭을 해주시는 분은 잘 안 보여요. 항상 감사한 마음으로 보고 있어요!,5개,2020. 4. 27.
말챠테린느,우왕 따른 영상 보면서 운동하는 사이에 딱 올라왔당 .!.!..!,3개,2020. 4. 27.
DaviYi,타바타 좋아요~ 코로나로 확~찐~자 되었는데 ㅎㅎ 열심히 따라하겠습니다.화이팅!!!!,6개,2020. 4. 27.
Min,"쌤 과제끝내구 올게요 좀만 기다리쎄여어!!!!
4/27 오케이",4개,2020. 4. 27.
알통달통TV운동하는여자들,바쁜사람한테 최고👍👍👍,14개,2020. 4. 27.
빈수,"선생님..
4:35 자세에서 무릎이 안들려여...엉엉ㅠㅠㅜ",3개,2020. 4. 27.
쭈happy,생각보다 땀이 살짝 나려고 해서 깜놀 ㅜㅜ 운동을 너무 안해서 그런가봐요 ㅠㅠ,1개,2020. 4. 27.
구선명,많이 힘들지 않네요 .. 앞으로 꾸준히 운동하겠습니다 영상 감사해요,2개,2020. 4. 27.
정희철,"하나쌤 감사합니다 
항상 좋은 영상 부탁드립니다 ^^",2개,2020. 4. 27.
leidianepimentel,❤,3개,2020. 4. 27.
미니미니,선생님ㅜㅜㅜ4:35 동작이 아예 안되는데 어떡하죠?ㅠㅠㅠ다리를 못 올리게써요ㅠㅠㅠ꿈쩍을안해요,3개,2020. 4. 27.
응도밥,왕힘들어욬ㅋㅋㅋㅋㅋ,4개,2020. 4. 27.
뿌꾸뿌꾸,"시작한지 얼마안댔는데 바로 끝났어요 
대박 엄청 시간이 빨리갔어요",1개,2020. 4. 27.
powersu,2:07 시작,1개,2020. 4. 27.
DawonLee,죠아죠아~~~~~~~❤️❤️❤️,2개,2020. 4. 27.
이주미,일단 저장!!!내일 해봐야지 헤헤 감사요쌤♡♡,2개,2020. 4. 27.
뿨여이,오 전설의 강하나 스트레칭 그 분 맞나요 대박 ㅎㅎ,2개,2020. 4. 27.
리사즈,"오 순신간이라 넘 좋아용 ㅋㅋㅋ 어떻게 운동하면서 평온하게 말하시는 거죠 ㅋㅋㅋ😂 숨쉬는 것도 버거운데 너무 멋져요. 계속 말씀해주시는 덕분에 집중도 되고 난 해야해!!하는 조급함과 의무감이 들어서 좋아요!❤️ 
근데 발뒤꿈치 대고 힙업하는 거 저만 앞 사타구니뼈 저만 아픈가요 ㅠㅠㅠㅠ",11개,2020. 4. 27.
HaeEunKang,1:50 운동시작,4개,2020. 4. 27.
깡깡,4분인데 후우~~ 은근 힘드네요! 👏🏻🙏🏻 감사합니다,1개,2020. 4. 27.
오뽀동이,이건 진짜 할 때마다 4분인데 정말 힘든 운동같아요ㅠㅠㅠㅠ,0개,2020. 4. 27.
깡깡부두술사,쌤 이거 굿이요 ㅠㅠㅠ,1개,2020. 4. 27.
응애,방금 했습니당! 맥주 마시고싶네요..하하,6개,2020. 4. 27.
Like2Curry,안힘들줄알았는데 하고나니 숨차네옹 효과 좋아요~~ 오늘도 감사합니당!,1개,2020. 4. 27.
셀럽,선생님 제발 답글 부탁드립니다 이 운동이 전신운동이니까ㅜ이운동만 한세트에서 두세트정도 매일 꾸준히 하면 체중감량되고 체지방 빠지고 몸매 슬림해지나요 ?? 근력도 올라가는지 궁금합니다 제발 답글 부탁드려요 ㅠ,1개,2020. 4. 27.
KatieKim,"지금 안해도 궁금해서 보는중인데요 
역시..... 강쌤은..... 사람이...아니무니...다요",8개,2020. 4. 27.
AmberrStellar,최고❣️,4개,2020. 4. 27.
HyekyungSong,정말 최고 운동법. 역시 믿고보는 영상입드.,2개,2020. 4. 27.
높은하늘,나의딱맞춤영상ㅎ ㅎㅎ,3개,2020. 4. 27.
KellyHa,짧아서좋아요.순식간에 따라했네요.^^,3개,2020. 4. 27.
lovelyj,"선생님 영상 올려주셔서 너무너무 감사합니다!! 
😊👍🏻 오늘도 운동하고갑니다!!",2개,2020. 4. 27.
AhramLee,오늘 출근하기 전에 하고 왔는데 순삭에 카운터 다 있고 재밌었어요 밤에 몇세트 더 해봐야겠어요 :),3개,2020. 4. 27.
뽐보미,"오 좋아요 이거!!!
특히 종소리 땡~ 이 너무 맘에 들어요 감사해요 하나쌤 ❤",0개,2020. 4. 27.
zmN,간단히 하기에 넘좋아요❤💖감사해요 쌤🥰,4개,2020. 4. 27.
깡깡,너무 잘 써먹고 있어요! 짧고 굵은 운동법 ! 감사합니다,1개,2020. 4. 27.
몽실이2,방금했는데 마지막 바로 전 동작이 엄청 힘드네요! 그래두 동영상 업로드 하실때마다 하고있습니다 매번 감사드립니다,1개,2020. 4. 27.
HyeminMin,짧고 굵게!! 넘 좋아요~~ 매일해야겠어요!!,1개,2020. 4. 27.
덤덤,일단....눈알흰자로 운동해볼게여....내일 아침의 나야 잘해봐.........,1개,2020. 4. 27.
미로,최고다,1개,2020. 4. 27.
mombom3,너무 좋아요!!,1개,2020. 4. 27.
shinohpepe,200429 짧고 별로 안힘들어서 2번했어요. 좀 길었으면 분명 힘들었을텐데 4분이라 다행이에요 ㅎㅎ,1개,2020. 4. 27.
RudaLee,와 누워서 해서 좋아요!,2개,2020. 4. 27.
ZOO,우와우와 타바타~~ 땡땡땡 할 때마다 너무 기분 좋은데요?ㅋㅋ하나쌤만의 편집 스탈이 전 너무 좋아여... 옛날에 인기가요 보는 느낌이예욬ㅋㅋ뭔지 아시려나ㅎㅎ 오늘은 요일 운동 끝내고 이것도 했어요^^ 항상 감사합니다~~,1개,2020. 4. 27.
Lovin,이런거 넘 좋아요💜,2개,2020. 4. 27.
임경희,"이운동 3셋트씩 하나용~??
오늘도 운동할수있어서 고맙습니다♡♡♡",0개,2020. 4. 27.
REBECCAYOO,하체 타바타도 올려주세요.^^,2개,2020. 4. 27.
주밥밥,와 최고에요! 짧지만 운동 할데는 다 하고 자극도 오고 부족하면 여러번 돌려도 되고!! 타바타 시리즈 많이 만들어주세요!! 기존 타바타들 엄청 잘 따라하고 있습니다☺️☺️ 운동시작 2:00,1개,2020. 4. 27.
전하은,이운동 지금까지세번했는데 짧지만 효과짱인거같아용 ㅎㅎ👍,0개,2020. 4. 27.
HyunjungChristinePark,동작숫자를 조금 줄이더라도 한동작당 20총에서 30초로 늘리면 좋겠어요.  다음동작 취하느냐 시간을 잡아먹어서 막상은 20초보다 훨씬 못하는거같아요.  근데 4분인건 정말 부담없고 좋은거같아요!!👍👍,0개,2020. 4. 27.
Fukuokas세자매브이로그,슨생님.. 전혀 힘들어 보이지 않는데 왜 전 힘든거죠,0개,2020. 4. 27.
Fukuokas세자매브이로그,슨생님.. 전혀 힘들어 보이지 않는데 왜 전 힘든거죠,0개,2020. 4. 27.
김진,"선생님처럼 군살 없는 몸매가 되려면 어떻게 음식 조절 하실까요?
ㅠㅠ",1개,2020. 4. 27.
KKUkoonhi,(시작 1:40) 진짜 순식간에 끝이네요!!!  두세트했는데도 순식간에 끝!!! 최고시다♥️,4개,2020. 4. 27.
셀럽,선생님 키랑 몸무게 궁금해요,1개,2020. 4. 27.
파이BellasGAMELOG,쉽네~ 하면서 잘 따라하다가 5:35 에서 잉? ఠ_ఠ,6개,2020. 4. 27.
로쉘,4:35초 무릎이 전혀 안들려요...왜 이런걸까요??ㅠ,0개,2020. 4. 27.
RothyLee,"매일매일💛
시작 01:51",5개,2020. 4. 27.
아르미,01:25,0개,2020. 4. 27.
3971201,쌤 이 영상은 앞으로 제 운동의 첫번째 순서가 될거같습니다!!!열심히할게여!!!!!!,2개,2020. 4. 27.
김밍,"하나쌤 여기 남겨도 될련지 모르겠으나
출산한지 자연분만으로 출산한지 두달 다되어가는데 이러다 살 안빠질까봐 문의 드려용!

혹시 어떤 운동부터 시작하면 될까요? 
언넝 하나쌤 운동 하고 싶어요!!!!✨🥰",1개,2020. 4. 27.
서원,대ㅐ박 하나쌤의 타바타운동이라니 안할 수가 없네요 믿고 따라하는 하나쌤 파이팅하겠습니다..!,2개,2020. 4. 27.
yoonjungpark,아침공복에 해도 괜찮을까요?,0개,2020. 4. 27.
갈부강,좋은 운동자료 감사합니다! 수업 자료로 활용 좀 하겠습니다ㅎㅎㅎ,0개,2020. 4. 27.
룰랄라,2:06,0개,2020. 4. 27.
chna,쌤 바닥에 까신거는 맨발도 안미끄러워지나요??? 뭔지알려주세요~~,0개,2020. 4. 27.
KatieKim,"쌤 식사 2시간이 안지나서 못하겠네요..ㅎㅎ
땀 무지 날거같은데...하는순간 자막이 반갑...;;
낼 해보렵니다 묵직한 종소리가 좋네요",1개,2020. 4. 27.
emjeii,하나 선생님 동영상 주제와 맞지않는 댓글 일단 죄송합니다 제질문은 강하나하체스트레칭으로 유명한 하체부종스트레칭있잖아요 그걸하는데 다리에 아무자극이 없어요  그래도 효과는 있는건가요? 골반스트레칭을 꾸준히 해왔는데 그덕?이있는건가요?? 뭔가 스트레칭 해도 시원한 자극이 없어서 이게 맞는건가 이상한 의심도 들고 ㅠㅠㅠ,0개,2020. 4. 27.
김수빈,쌩님 맘만으로는 아파트한채라도 생님한테 보내고싶은 마음인디...ㅠㅠ  열심히 운동하는걸로 보답할게여..,3개,2020. 4. 27.
상은쓰,근력 운동하기 전에 워밍업으로 해도 괜찮을까요~?😻😻,3개,2020. 4. 27.
nosotgod,제가 강하나채널로 운동하지 않는 이유는 투머치톡 운동전 토크가 넘 길고 중간중간 설명이 너무 길어요 운동을 바로 시작하면서 설명을 더빙으로 처리하면 조회수가 훨씬 많아질거에요,4개,2020. 4. 27.
