닉네임,댓글,좋아요수,날짜
강하나스트레칭,설명 패스 하실 분께서는^^ 복부운동은 8분23초에 시작됩니다!!,0개,2020. 4. 13.
동동,작년 결혼하기 전 3개월동안 하나쌤유튜브보면 다이어트했는데 오랜만에 들어와보니 영상이 엄청많이 늘었네요~! 동작 하나하나 신경써서 알려주시고 말투도 너무 예쁘고 듣기좋아서 다이어트할 때 다시 찾게되는 것 같아요 :) 항상 감사합니다 !!,13개,2020. 4. 13.
ybh,8:45 시작,50개,2020. 4. 13.
소정,목을 들어올리지 않고 하는 복부운동이라니 역시 하나쌤은 초보자들 마음을 잘 알아주시네요~~,12개,2020. 4. 13.
피리토끼Piritokki,17:25 빠른 세트 시작,24개,2020. 4. 13.
배고픈고영,하 선생님 1세트 하고 휴 드디어 끝났다ㅠ 했는데 한세트 더라니 ㅋㅋㅋㅋㅋㅋ ㅠㅠ 근데 아랫배 자극 진짜 잘오네요 !! 열심히 따라할께요 🥺,5개,2020. 4. 13.
애플,"영상 너무 좋아요!!
무릎 안좋은 사람들을 위한 하체운동도 만들어주실 수 있나요?? 스쿼트나 런지할때마다 무릎이 너무 아파요 ㅠㅠ",30개,2020. 4. 13.
유가현,역시 아직은  찐복근 택도없네요 ㅠㅠ 계속 따라하면 뱃살도 빠지면서 탄력도 생길까요??,3개,2020. 4. 13.
vividnono,"출산후 복근운동이 젤 힘들어서 제대로 못하고 있었는데 이렇게 반가울데가~~
첨엔 이정도 그래도 할만한데 하다가 2set에 헉;; 겨우겨우 마무리하고 저번에 올려주신 슬램덩크유산소 + 아무운동 + 팔뚝살편집본으로 오늘 운동 클리어~~
지루할때쯤 새로 올려주시는 영상보며 힘낼수있었어요~ 한나쌤 덕에 몸이 잘 만들어지고 있어서 여름이 되기 전에 원하는 몸무게에 도달할수을것같아요~",2개,2020. 4. 13.
글연,진짜 복부운동하러고 할 때마다 허리 너무 아픈데 이렇게 영상 올려주셔서 감사합니다ㅠ 당장 해볼게요,38개,2020. 4. 13.
꾸구꾸구,와우.. 코어힘 없는거 너무 잘 느껴진다,4개,2020. 4. 13.
김민정,집에서 홈트하구 있어요 중학교때 하체스트레칭으로 익숙한 강하나선생님 ㅜㅡㅜ 설명도 자세하고 꼼꼼하게 알려주셔서 감사해요💕,2개,2020. 4. 13.
쩡잉,효과 엄청 좋네요 어제 하루 했는데 배가 납짝해졌어요 늘 좋은 영상 감사합니다😊,3개,2020. 4. 13.
뿅뿅,매일 자기전 할것,3개,2020. 4. 13.
leidianepimentel,❤❤,3개,2020. 4. 13.
쥰매이,저는 1세트하고나니까 허벅지랑 배가 부들부들떨리던데 선생님은...아무렇지않게하시네요😭,2개,2020. 4. 13.
유징,08:09,4개,2020. 4. 13.
이우연,"오늘 아침에 강백호 했능데여 슨생님,,,매일매일!!!!!!40kg가 되는 그날까지 힘내겠습니다 쌤 영상은 골고루 힘든것같아서(?) 너뮤 좋습니당 사랑해요 쌤 건강하셔야해용ㅜㅜ😂❤️",2개,2020. 4. 13.
강혜경,"운동하고 이제 그만해야지,,,하는데 또 올라와있는 운명~~
합니다.바로~~",4개,2020. 4. 13.
doyouroseme,허리가 안아파서 좋아요~,3개,2020. 4. 13.
lilly,힘든데 이제 시작해볼까요에서 ㅋㅋㅋㅋㅋㅋㅋㅋ빵터졌네요 ! 너무 감사해요!^^,2개,2020. 4. 13.
shinohpepe,20분넘게 복근만 운동하기 두려웠는데 그래도 마쳤네요 ㅎㅎ 목과 어깨에 힘이 좀 들어가긴 했지만 복근에 긴장안푸는데 집중했어요. 시선이 중요한거 같아요. 배바라보면 바로 목과 어깨 힘이 .ㅠㅠ,2개,2020. 4. 13.
SSJ,선생님 쉬운 동작같은데 배근육 엄청 당기네요 열심히 할게요,2개,2020. 4. 13.
50대몸짱TV,해보겠습니다. 감사합니다 ^^,3개,2020. 4. 13.
김궁디,허리 너무 아팠는데 선생님 너무 감사해요ㅠㅠㅠㅠㅠㅠ❤❤❤❤❤,2개,2020. 4. 13.
gaby,17:42시작,13개,2020. 4. 13.
yunyun,"1일차-오후,저녁! 감사합니다♡
2일차-저녁",2개,2020. 4. 13.
구름을,선생님 저 진짜 담주부터 하려구요,11개,2020. 4. 13.
효효,"노래ㅎㅎㅎ 귀여우세요ㅎㅎ
열심히 따라할께요~~~~",2개,2020. 4. 13.
,허리 안좋은 쌤님 팬인데요~ 일단 함 해볼게요,2개,2020. 4. 13.
미잇츠,확찐자 예방에 힘 써주시는 하나님^^♡,2개,2020. 4. 13.
CrystalLee,2번째 세트부터 땀이 나네요~!♡,2개,2020. 4. 13.
leeanne,리버스크런치할때 방석빼고 해도 되나여?,2개,2020. 4. 13.
아라ARa,17:30,1개,2020. 4. 13.
hanyphil,"2주만에,,,,납작한,,복부를,,만들기는,,,,,,
운동을 해보니, 그렇더라구요,,,. 그래도,, 잘보고갈께요,,
감사합니다,",5개,2020. 4. 13.
알통달통TV운동하는여자들,"납작한 복부ㅜㅜ
꿈같은ㅜㅜ",7개,2020. 4. 13.
유모라트롯TV,오늘도 열씸히~~감사합니당!!,2개,2020. 4. 13.
서채,쌤님 끝나고 나니 허벅비가 엄청 무거워요 ㅠㅠㅠㅠㅠ,1개,2020. 4. 13.
yeoniB,어떻게 숨이 안 차죠?,2개,2020. 4. 13.
안예은,이 영상 너무 좋아요!,2개,2020. 4. 13.
