닉네임,댓글,좋아요수,날짜
TatyDamasceno,"Deveria colocar tradução em português, igual fazia em alguns vídeos anteriores. Tem gente do Brasil que te assiste 😊",7개,2020. 5. 24.
이개냥이,으허헉허억허억헉학학...”불닭비빔면은 맛있게 매운데 야끼소바는 고통스럽게 매워요. 맛.도.없.고.” ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 핵뿜음요 ㅋㅋㅋ,44개,2020. 5. 24.
,الي عربي يحط لايك ؤين اهلنا العربيين استمري حبي 😍😍😍😍👍👍👍👍🇮🇶🇮🇶🇮🇶🇮🇶,6개,2020. 5. 24.
NathanReyes,And this is why you’re my favorite cus you don’t pretend to be tough when it comes to spicy foods💕..Other mukbangers like DOROTHY and some be acting so tough when you know they’re dying by spicyness,3개,2020. 5. 24.
NCWilliams,"When her lips are red and swollen, that when you know it’s serious 🔥",20개,2020. 5. 24.
둥민둥,이런 영상 찍지마요 ㅠㅠ걱정돼..... 이렇게 자극적인 영상은 보고싶지않아여..굳이 뭘위해서 이렇게 찍는 이유가 뭐에여 진짜 속 다버린다고요 ㅠㅠㅠㅠ내속이 다ㅏ아푸다,43개,2020. 5. 24.
단밤태태,너무 매워하셔서 걱정했는데 맛도없고...에서 빵 터짐 ㅋㅋ 맛없는거 다신 먹지 마세요 ♡,72개,2020. 5. 24.
밈밈,프란님이 좋아하는거 드셨음 좋겠어요....... ㅜㅜㅜ 프란님 고통스러워 하는 거 보고싶지 않아요...ㅠ,28개,2020. 5. 24.
이정희,"그렇게까지
드시지 않아도 됩니다",54개,2020. 5. 24.
ss,프란님은 위내시경 3개월에한번씩은 하셔야겠어요..매운것도 자주 먹어서..,57개,2020. 5. 24.
,너... 진짜 죽여버리겠다... 하는 눈빛ㅋㅋㅋㅋㅋ 오프닝부터가 너무 매워보여요 ㅠ,24개,2020. 5. 24.
mhyl,"え！ペヤング食べてくれた嬉しい🥰
2:06から急にすごいからそうにしてて笑ってしまった、、😂",7개,2020. 5. 24.
FERNANDAMIRANDA,"Gostaria de comer . Kkkkkkkkkkkk
Eita será que é tão picante assim .kkkk",2개,2020. 5. 24.
이승아,"ㅋㅋㅋㅋ처음에 째려보는거너무웃기고 귀엽고 야끼소바 
맵고 맛없는아이......😡😫",29개,2020. 5. 24.
,険しい顔も可愛い😍フランちゃんもペヤングやっぱ辛いんだね👹🔥💦Thanks😊love❤️YAKISOBA❤️,10개,2020. 5. 24.
KOGUMAK,極激辛食べてくれたのね😍,13개,2020. 5. 24.
hhyam,"え！ペヤング！！！
一生懸命最後まで食べてくれてFRANちゃんありがとう❤️",17개,2020. 5. 24.
곰곰곰,"입술 퉁퉁 부은거 보니 내 입이 다 아픈 느낌ㅠㅠㅠ
프란님~맛있게 매운것까지만 먹어요~맛없고 맵기만 하면 몸상하고 억울해요!!!!",27개,2020. 5. 24.
sachikok,ペヤング食べてくれたことが、嬉しい😆,23개,2020. 5. 24.
한지마이,"저기서 단무지가 젤 먹을만한거같다ㅠ
속도 챙기시길..",33개,2020. 5. 24.
rrhnc,たくあんの量。笑,5개,2020. 5. 24.
으니에몽,보는 내가 다 속이 아프네여....,43개,2020. 5. 24.
yuih,私も獄激辛食べたので痛さがすごく伝わりました😭😭,10개,2020. 5. 24.
,極激辛こんなに辛いのか………🤦🏻‍♂️食べなくてよかった………(;_;)(;_;)(;_;),12개,2020. 5. 24.
,"ペヤング食べてくれて、
嬉しい😘💓

けど、どっちも辛そうだね😂
無理せずに🤣💖",13개,2020. 5. 24.
v꼰닙,많이 매운가봐요ㅠㅠㅠㅠ,7개,2020. 5. 24.
e성인TV,무리 하게 먹지 말고 먹을수 잇는 만큼만 드세요ㅜㅜ,5개,2020. 5. 24.
PurnotaMridula,Love you💟,1개,2020. 5. 24.
FRAN,우리나라 라면이 제일 맛있어..헤헷🙆‍♀️🙆‍♂️🥵,105개,2020. 5. 24.
hannamin,아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 표정에서 격분이 보여요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23개,2020. 5. 24.
minaLia,"ペヤング獄激辛食べてくれて嬉しいです！
FRANさんがこんな表情するの初めて見ました😂相当辛いんですね…まだ挑戦した事ないんですけど、怖くて買うのも躊躇しちゃいます…",7개,2020. 5. 24.
,"わーペヤングだ〜‪( 'ω' و(و ""ﾌﾘﾌﾘ‬",2개,2020. 5. 24.
소량티비,겁나 째려봐 ㄷㄷㅋ,26개,2020. 5. 24.
아낙쑤나문,"뒤에 배경 합성인가여??
이질감이 느껴져서...궁금....아시는 분....?
저는 그 전에 막 인형있고 그런 편안했던 배경이 좋은데 요즘 배경에 변화가 많네여ㅋㅋㅋㅋ",26개,2020. 5. 24.
샤이,2:10초 부분부터 눈이 커지시면서...매운거는 좀 적게 드셨으면 해요 속 버려요...,20개,2020. 5. 24.
엉엉울었어요,별로 먹고싶지 않다..ㅠㅠ,27개,2020. 5. 24.
먹제쉬ASMR,맛없는거 먹고 배부를때가 젤 시른데ㅋㅋ,5개,2020. 5. 24.
딱빛,매온거  못먹으면서 왜이렇게까지 먹는지,13개,2020. 5. 24.
SOOHYUN,단무지 던졌엌ㅋㅋㅋㅋㅋㅋ 3:26,7개,2020. 5. 24.
