닉네임,댓글,좋아요수,날짜
마요네즈,도토리님이 프란님 혈색을 다 뺏어간것같네여..,651개,2020. 5. 14.
사짜,이거 자주하는느낌 도토리무침씨가 이길때까지 하는건가요?,567개,2020. 5. 14.
팬코월드클래쓰뽀로로,동생분 터지실듯,353개,2020. 5. 14.
박제형과몰입,3:01 뭐해 하고 혼자 웃는 거 ㅈㄴ웃기네 ㅋㄹㅋㅇㅋㄹㅇㅋㅋㄹㅋㄹㅋㄹㅌㅋㅋㅌㅌㅋㅌㄹㅌㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅌㄹㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㄹㅋㄹㅋㄹㅌㅋㄹㅌㅋㄹㅌㅋ,41개,2020. 5. 14.
박성민,"끝에 서로 머해? 하는데 기여우시다 
도토리님 이마쪽이 터질거만 같아서 불안했어요 
두분 괜찬아요? 불닭말고 안매운거루 해요",182개,2020. 5. 14.
요지경,영상 재생하기 전부터 웃으면서 들어옴ㅋㅋㅋㅋㅋㅋㅋㅋㅋ도토리님은 매번 어리석은 도전을 하시는구만요ㅋㅋㄲㅋㅋㅋㅋㅋㅋㅋㅋ,127개,2020. 5. 14.
CouponingDealsatDollarGeneral,He cracks me up lol love how he knows he's going to lose but still participates. Fran is a beast❤🥰,18개,2020. 5. 14.
MariaRamirez,😅😅😅 She's great! So calm and relaxed then we have the brother  turning completely red like a 🌶 😂😂! I think he turned brighter than the noodles!! 😅,9개,2020. 5. 14.
정그링TV순천브이로그,5 4 3 2 1 도토리님이 폭발합니다,146개,2020. 5. 14.
noeminunez,"I love seeing them compete , he tries so hard but he can't handle spice like Fran",3개,2020. 5. 14.
연어리,2:48 왜 보여주냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,53개,2020. 5. 14.
율이,4:19 마지막 킬포 아닌가요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맛 음미 했잖아 어땠는지 썼는지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 도토리님이랑 대결 영상은 항상 너무 재밌어요,69개,2020. 5. 14.
MatjogyoASMR맛조교,"프란님 너무 피부가 하야시고 동생분 너무 빨개서
대조되서 너무 재밌어요🤣🤣🤣",109개,2020. 5. 14.
PONY태일,아 이오빠 또 왓어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,89개,2020. 5. 14.
드금,누나테 맨날 지면서 도전햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ으구 글구 밤톨님은 원칩드심?얼굴색이 원칩색,25개,2020. 5. 14.
000,음미했잖아 ㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㅋㅋ,41개,2020. 5. 14.
주니JUNEY,"도토리님,, 끝없이 도전하는 모습이 아름답습니다,, 
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",67개,2020. 5. 14.
GraceC,"Dodori (Frans brother) is HILARIOUS haha, he's exactly like me when it comes to the spicy chicken ramen. Hahaha loved the video!!",2개,2020. 5. 14.
최연,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 프란님이랑 도토리님 대결하는 영상이 찐임ㅋㅋㅋㅋㅋㅋㅋ,74개,2020. 5. 14.
TriniAbbi,"This is the funniest thing I've seen on YouTube in awhile, I thought he was either going to throw up or pass out 😂",2개,2020. 5. 14.
주이,"ㅋㅋㅋㅋ밤토리 ㅠ 불토리되셨네유 프란이는얼굴색도변치않다니,머쪄부러><",62개,2020. 5. 14.
sanjanaadhikari,"Not hating but her brother looks like a dark red tomato at the ending 
Lol and that is pretty cute",27개,2020. 5. 14.
