닉네임,댓글,좋아요수,날짜
FRAN,"거실말고 방에서 구도 잡고 촬영할께욥 :)
관심과 피드 늘 감사합니다🙇‍♂️🙇‍♀️",81개,2020. 5. 13.
오경진,화면이 음식을 맛없어보이게하네요ㅜㅜ,273개,2020. 5. 13.
김잘생,그 까만 방에서 라이브 하시면 안 되는 거예요~? 🤔 왜 라이브 먹방은 색감이랑 음질을 포기하고 진행하시는지 잘 모르겠어요 😞,119개,2020. 5. 13.
VannieEats,Who is craving tteokbokki and cheese? 🙋🏻‍♀️😋 this looks so good!,7개,2020. 5. 13.
해바라기,화면이 넘 밝은것같은데...ㅠㅠ,148개,2020. 5. 13.
BORA보라,화면 색상이 회색톤이 돌아서 음식이 맛이없어보여요 ㅠㅠㅠ바꿔주시면 안될까요?,74개,2020. 5. 13.
최진희,밝기라해야하나 색상이라해야하나 거실서 드실때 매번 아쉽네요ㅜㅜ,52개,2020. 5. 13.
Mia,ㅠㅠ 이사하고 조명이랑 구도 너무 이상해요 잘 안보게됨..,12개,2020. 5. 13.
카롱,소리가 넘 작아요,56개,2020. 5. 13.
동구뇽,응떡은 ㄹㅇ치즈가 개쩜,108개,2020. 5. 13.
전민영,그.. 갑자기 영상퀄리티가 훅 떨어져서 그런거같아요... 거실만오면 이래...,25개,2020. 5. 13.
뽀송이,구도랑 색감이 조금 바뀌셨네욥 어떻게 된 검가요...!!!!?,44개,2020. 5. 13.
깅지나,구독자인데  이번껀별로보고싶은마음이안생겨요... 다음에좋은영상볼게요,9개,2020. 5. 13.
차지원,2:21헉 오른쪽 밑에 얼룩이 아니라 벌레였구나,25개,2020. 5. 13.
몽상가고양이,"어느순간부터 떡볶이에 중국당면이 없으면 섭섭한 것 같아요.


제가 자주가는 단골 떡볶이 집에도 이런 토핑이 있었으면 좋겠어요",4개,2020. 5. 13.
또리네정원Vlog,와 ㅡ치즈 늘어나는거봐  서울에서 부산까지닷 🤗🤗🤗,5개,2020. 5. 13.
밍야,썸네일 무서워서 들어온 1인..,22개,2020. 5. 13.
BeBe,옛날 하두리캠?같은 이 색감은 머징,4개,2020. 5. 13.
긍정적인운동효과,이구도로 찍은 화면은 항상 퍼런거죠????,6개,2020. 5. 13.
MonicaSilva,Oi bom dia fran aqui do Brasil manda Beijo,3개,2020. 5. 13.
물줄기는흐른다,소리가  작아서~~🎤  바짝 있어야 될듯합니다.^^*,2개,2020. 5. 13.
Miimiii,チーズ😭💗韓国のご飯ほんま美味しそう🤭💞,2개,2020. 5. 13.
채밍,"2:04  오른쪽 바닥에 벌레에 눈 가니까 자꾸 보게 됨 ,,",32개,2020. 5. 13.
치킨헬,ㄴ너무밝아사 치즈밖에안보여...,2개,2020. 5. 13.
김수한무,확실히 이전 어두운 방이 음식 더 맛있게보이는거같아요~~,2개,2020. 5. 13.
SraaKm,I LOVE YOU FRAN,1개,2020. 5. 13.
MarieM,Oh the cheese looks so good 🤤! Great video Fran 🥰🥰!,1개,2020. 5. 13.
아담Adam자취생먹방,응급실 떡볶이가 치즈는 엽떡 압도하는 것 같아요!! 진짜 너무 맛있어보여요 ㅠㅠ,2개,2020. 5. 13.
정우,밝기0인데도 너무 뽀얘요,2개,2020. 5. 13.
RKDYK,진짜 잘 드심,1개,2020. 5. 13.
리샤오랑,"우왓 치즈가 대박 늘어남 ㅋㅋㅋ
갑자기 떡볶이 
확~ 땡겨 요 ♡^^♡
당첨 오늘은 점심으로 떡볶이 먹으러 고고씽 😘😘😘",0개,2020. 5. 13.
먹자지니,떡볶이녀 프란언니 떡볶이 요정 프란언니 신전 엽떡 응떡 오떡 바로그집 떡볶이 동네 떡볶이 등등 잘드셔!! 잘드셔♥️,1개,2020. 5. 13.
레인보우윤,먹고싶다 츄르릅ㅠㅠ,2개,2020. 5. 13.
,First❤️ 언니 사랑해요,0개,2020. 5. 13.
얕은오름,헉 ㅠㅠ 배고파요 ㅠㅠㅠㅠㅠ,1개,2020. 5. 13.
CallMe,"何にも言えない💧
ま~ぁま....",0개,2020. 5. 13.
혜림,"2:23 오른쪽 바닥에 벌레등쟝 ~ 파다다다다닥 ㅠㅠ히 무서워
2:39 슬금슬금 사라져줄게 ~",3개,2020. 5. 13.
동석ASMR,배고파온다ㅜㅜ 맛있겠네,0개,2020. 5. 13.
이재인,아..이언니.. 안되겠어요... 저도 이번주 토요일엔 꼭 먹어야겠어요 ..아물론 혼자요^^...  그런데 응떡은 치즈를 몇개를 추가해야 진리인겁니까?ㅜㅜ.. 늘 고민입니다,2개,2020. 5. 13.
야식먹방TV,"우와~~치즈가...안끊어져~~ 뒤에 있는 곰돌이도 넘~~귀엽다 ㅎㅎ
분식 중에 제일 좋아하는게~떡볶인데...응급실 떡볶이 많이 매울텐데~~
프란님~영상 오늘도 잘보구 가요~~^^",0개,2020. 5. 13.
yianp,"거실=현실 먹는 색깔 
방=먹방 때깔 다 잡은곳 
아이고 프란님 고생많으세요",1개,2020. 5. 13.
어린이드라마,아싸 1빠ㅋ,1개,2020. 5. 13.
단밤태태,오늘도 넘넘 맛있어보여용 ♡,2개,2020. 5. 13.
스트로베리밀크딸기우유,맛있겠당,1개,2020. 5. 13.
김수진,너무 잘먹어여 잘 보고 있어요 뭐든 음식 천천히 드세요!!,1개,2020. 5. 13.
dicasdepatricia,Brasillllllll 🥰🇧🇷,2개,2020. 5. 13.
진수정,"평소 맵고, 뜨거운거 못하는데..
도전먹방할때만 그렇게 드시는군요.ㅜㅜ",0개,2020. 5. 13.
젤리복숭아,집이 참 좋습니다 프란님...+_+,7개,2020. 5. 13.
EunkoyungPark,프란님 항상 응원해요~^^ 홧팅!!,0개,2020. 5. 13.
김새벽,영상  색이  왜이런지요?,3개,2020. 5. 13.
양용성,먹방인데 화면이 너무 밝음.... 맛없어 보임,1개,2020. 5. 13.
promukbangASMR프로먹방러,응급실 떡볶이인데(조금 맵긴하던데) 그냥 맛나게 드시네요 짝! 짝! 짝!,5개,2020. 5. 13.
달장구mua,"매운 느낌이 확 오네요.ㅎㅎ
국물어 흰 쌀밥 말아 먹고 싶네유~
맛있게 잘 봤습니다~♡",0개,2020. 5. 13.
R희승,"엄청 잘드세요!
구독남기고 갑니당~^^",0개,2020. 5. 13.
채채,맛있게 먹는고만 뭐 프란님 잘 봤습니다 !!,0개,2020. 5. 13.
미카미카,실시간 봤던거 올라오니 반갑네요 ^^ 혼자 드실 때 보다 훨씬 편해보여요. 보기 좋으네요 ^^,1개,2020. 5. 13.
콩이먹방Tv,홀 치즈 센스👍👍,0개,2020. 5. 13.
가가가,프란씨는 라면 떡볶이하고친구같아요  늘잘보고있어요😊😊,1개,2020. 5. 13.
Sarahbu,Could you Maske undertitle? :) cause I don't understand :)),0개,2020. 5. 13.
문기보,전 생방으로 봤어요 ㅎㅎ,0개,2020. 5. 13.
송세인,와 ㅂ미친,0개,2020. 5. 13.
박박슬기,따봉,0개,2020. 5. 13.
메롱,아..맛있겠다..,0개,2020. 5. 13.
claraekawati,First kk😍,0개,2020. 5. 13.
세상제일귀엽지노,아~~ 응떡 함 시켜먹어 봐야되는데~~~~,0개,2020. 5. 13.
WJChoi,프란님 타코벨 먹방해주세요,4개,2020. 5. 13.
SungheePark,너무 마싯겟당,0개,2020. 5. 13.
TutikTuzerof,Anyong 😊,0개,2020. 5. 13.
giannilacrette,Yummy vid luv it🥰🥰,0개,2020. 5. 13.
블루밍,맛있겠다..,0개,2020. 5. 13.
MariettaCabezas,Fran you're so beautiful...,0개,2020. 5. 13.
옴뇸,오늘 라이브한건가요??,0개,2020. 5. 13.
성지용,뒷배경이..바뀐거죠?,0개,2020. 5. 13.
영이,올,0개,2020. 5. 13.
nastaseiabryant,I love you Fran from the USA 🇺🇸,0개,2020. 5. 13.
MatjogyoASMR맛조교,0:19 프란님의 맛있는 함성과 첫입 부드러워❤️👍🏻,1개,2020. 5. 13.
열정박TV,치즈 대박이네요 굿,0개,2020. 5. 13.
최쑤기,"ㄹㅇ수저로 떠 드시는거 취향저격❤❤❤❤❤
얼굴이 퍼래보임ㅠㅠ",1개,2020. 5. 13.
NeniMarbun,ㅗㅁㅣlㅐ,0개,2020. 5. 13.
SeherAydn,Şu kızın yediklerini ben yesem şuan obezite olmuştum aq bu nasıl böyle kalıyo aklım almıyo,1개,2020. 5. 13.
menasDeeb,مرحبا انا من سوريا,0개,2020. 5. 13.
나홀로집에,내얼굴 튀김 아니에여!!,1개,2020. 5. 13.
곽철용,가게이름도 알려주시고 가격도알려주시면 좋은데  그게 좀 아쉬워요,0개,2020. 5. 13.
RY,떡볶이 숟가락으로 드시는거 취향저격😖💕,4개,2020. 5. 13.
,انتي مصايمه اربعشرين ساعه تبلعين 😫😫😫😫,1개,2020. 5. 13.
혜혷,다이어트 중인데…대리만족이라도하자,0개,2020. 5. 13.
바구니,음' ',0개,2020. 5. 13.
AMVLOVE,ILOVE YOU😊😘,0개,2020. 5. 13.
박콜드,02:21 나 저 벌레 때무네 응떡이 안 보여...,6개,2020. 5. 13.
딸셋맘,우와 첫댓글~~♡프란님 항상 잘보고있습니다~~~,2개,2020. 5. 13.
사랑행설아,"응떡 맛있나요?  예전에 란푸언니가 걸작떡볶이 너무 맛있게 먹길래 시켜먹어봤는데 개꿀맛이었거든요
응떡도 맛잇으려나요?!!!  드셔보신분들 좀 알려주세용궁금궁금",0개,2020. 5. 13.
,ชอบมากค่ะ,0개,2020. 5. 13.
,"안녕！
チーズが凄く美味しそう🤩
何チーズなんだろ？",2개,2020. 5. 13.
PiaCoco,😋🤭😍,1개,2020. 5. 13.
NoahKielchannel,First time i see your Cross...Like it,0개,2020. 5. 13.
flaviapurba,Wow,0개,2020. 5. 13.
MithaJulianiPutri,Apa aku doang yg orang Indonesia yg Nonton ini??,0개,2020. 5. 13.
LissieSantiago,Looks very delicious....,0개,2020. 5. 13.
lailabakraa,😍😍😍😍,0개,2020. 5. 13.
