닉네임,댓글,좋아요수,날짜
응2,세상에 젤라님 비율 개오져요,54개,2020. 4. 8.
양소희,08:43 류진 어깨춤 설명 시작★메모메모,98개,2020. 4. 8.
댄스팀유에이UA,"안녕하세요 !
영상속 젤라언니 댄스선생님 SO_2 입니다 ~ !
젤라언니가 젤라또들에게 힐링을 주고싶다며 저에게 도움을 청하셔서 언니와 함께 'WANNABE 튜토리얼'을 찍게 되었습니다 😛
조금 더 이해하기 쉽게 설명을 드렸어야하는데 하는 아쉬움이 있지만ㅠㅠ..
꼭 ! 다들 따라하셔서 스트레스해소 와 기분전환이 되시길 바래요 🙏🏻💕

조금 더 격한 저의 춤사위가 궁금하시다면..ㅎㅎㅎ
http://www.instagram.com/_____so.2
👆🏻오셔서 감상해주세요 힛:)

앞으로 젤라 언니 많이많이 사랑해주세요 !
저희 유에이 영상도 많이 봐주시고 응원 부탁드립니다_💎

❤️ 젤라또 분들 정말 소중해유 ❤️",139개,2020. 4. 8.
GrumpyCassia,you're look so bomb!!! ❤️❤️❤️❤️,4개,2020. 4. 8.
채은,춤 못추는 사람이 추면 진짜 웃긴 춤인데...,27개,2020. 4. 8.
민서minseo,"요왕님,, 몬가 언니는 막 고급지고 우아하게 춤출것같은 고런 느낌쓰인데 이렇게 막 빵댕이 흔들구 이러는게 넘넘 기여워 졍말,,,,❤️😶",47개,2020. 4. 8.
체리불라썸,오마이 갓도 해주세오...,14개,2020. 4. 8.
INYOUNG인영이,아... 진챠 춤관심많아서 기대하고들어왔는데 23시간후 최초공개네.... 으아아아 빨 보고싶다ㅏㅏ 23시간 언제기다려여ㅓㅓㅓ,36개,2020. 4. 8.
옌지,언니..뺄살이 있으세요..?!,4개,2020. 4. 8.
Persephone,You reminded me of Yeji. You both have cat eyes.❤️,12개,2020. 4. 8.
Peach,벌써 기대 중!!!!,6개,2020. 4. 8.
SophiaJ,"영상보고 따라하는데,,, 허우적 허우적 삐걱대는 제 모습보고 ㅋㅎㅎㅎ 최소 한달은 연습해야 무슨 춤인지 인식될 것 같아요😆",12개,2020. 4. 8.
김민정,"헐ㄹㄹㄹㄹㄹㄹㄹ
꼭 봐야지ㅜㅜㅜㅜ",3개,2020. 4. 8.
류류,ㅋㅋㅋㄱ클론을알아ㅜㅜㅜㅋㅋㅋㄱ,2개,2020. 4. 8.
예진,와 진짜 선생님 설명 너무 잘해주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,5개,2020. 4. 8.
빵빵뿡쀵,언니...진짜 나 춤 안춘지 엄청오래됐ㄴ데 편집진짜절햤다 깔끔해...군더더기없이 내가 바라던 춤강의야 진짜 언니너무좋아❤️❤️❤️,4개,2020. 4. 8.
박인순,벌써 기대중!!!,11개,2020. 4. 8.
지니에그몽,"이거 보다 중간에숙제하러 들어갔는데
끝나서 지금보니 끝나있네요ㅜㅜ",7개,2020. 4. 8.
거지,몸에 뭔가 바르신곤가용??,2개,2020. 4. 8.
정이주,아니 지쫘 언니 만능인가 혹쉬....? 멋쁘니라는 말 이럴때 쓰는거 맞죠 ?✨,5개,2020. 4. 8.
TAVI,"젤라언니 지금 코로나때문에 우울하고 무기력한 젤라또를 위해서 이렇게 영상만들어 주셔서 너무 감사해요💜 
춤도 못추지만 따라하면서 활기차졌어요💜💘  알라뷰 여신님💜",3개,2020. 4. 8.
박세란,너무 심각한 몸치지만 요즘 우울해서 영상 보면서 빵댕이 흔들러 갑니다ㅠㅠ,4개,2020. 4. 8.
이서연,언니ㅠㅠㅠ코로나 때문에 마스크쓰고 춤추시는거 힘드실텐데 완전 대단하세요!!!,3개,2020. 4. 8.
점,"젤라님이 말하는 빵댕이 흔들기 발음,,, 너무 좋아서 몇번이나 돌려보고 있는지 모르겠다 나의 마약,,,😍",2개,2020. 4. 8.
ppulyul쁄율,헐 빨리 보고싶어여,4개,2020. 4. 8.
영영,워너비 너무 좋아..❤️,1개,2020. 4. 8.
헤이졍,으앙 언니 짱이에용ㅠ ㅜㅠㅠㅠㅠㅠ,2개,2020. 4. 8.
이다희,너무 기대돼ㅠㅠㅠㅠㅠ,1개,2020. 4. 8.
돌개구리,젤라님 스파이 지니어스 보셨어요 ??? 거기 여자 요원 젤라님이랑 똑닮았어요 !!,4개,2020. 4. 8.
Leanna,너무 어렵네욬ㅋㅋㅋ큐ㅠㅠ,1개,2020. 4. 8.
정수인,내일 바로 뛰어올게요!!,2개,2020. 4. 8.
준희,복습 꼭 할께요!,2개,2020. 4. 8.
박인순,벌써 기대 중,3개,2020. 4. 8.
키워,이번 다이어트는 이거닷...!,2개,2020. 4. 8.
INYOUNG인영이,우와 드뎌ㅜㅜㅜ,1개,2020. 4. 8.
김고은,같이흔들었어용~~🤗,2개,2020. 4. 8.
민서,썸넬보고 젤라님이 예지(itzy)님인줄암ㅠ!!,1개,2020. 4. 8.
방탄사랑,까만 피부에 흰 옷 너무 매력적이에요ㅠㅠ,1개,2020. 4. 8.
PE,아이돌같아 진심,1개,2020. 4. 8.
효은,우와 마침 다이어트 시작했는데 잘됬네요!! 젤라언니 동영상보면서 다이어트 열심히 할게요!!!,3개,2020. 4. 8.
김뿌잉,길쭉길쭉해서 진짜 시원시원하네요..👍,1개,2020. 4. 8.
예나,앙대..23시간...(주륵),2개,2020. 4. 8.
정,자꾸봐도 설명 알아듣기 딱 좋아요ㅠㅠ 젤라언니말대루 방문 계속 걸어잠궈야겠수요,1개,2020. 4. 8.
와쓰티비,젤라님 춤 잘 추시네요👍🏻,2개,2020. 4. 8.
SarahShim,헉 너무좋다 감사함다,1개,2020. 4. 8.
금주,빨리 보고 시퍼영ㅠ,1개,2020. 4. 8.
yyjc,하 언니는 어떻게 춤도 잘 춰.....,1개,2020. 4. 8.
NYEOLCHO녈초,빵뎅이 겁나 열심히 흔들게요🔥,1개,2020. 4. 8.
Lee마이,파트원 슬로모 6:15 어깨춤 설명 8:43,1개,2020. 4. 8.
백월신,이거덕분에 1절 다외웠어요 ㅠㅠ,2개,2020. 4. 8.
식후깡,언니 내일 기대할게요 ♥️♥️♥️♥️♥️♥️♥️♥️,2개,2020. 4. 8.
이민아,언니진짜진짜로 너무귀여워요 ♥️♥️,1개,2020. 4. 8.
U쏭,꺄 있지 워너비 춤 배우고싶었는데 영상올려주셔서 감사합니당ㅎㅎ 젤라님짱 ❤️,1개,2020. 4. 8.
NuriyahConway,I want going you meet class.☹️,0개,2020. 4. 8.
최은서,문득 언니가 보고 싶어서 달려왔어요 언니랑 만났던게 갑자기 생각나면서 언니가 고생을 안 했음 좋겠고 사람한테 상처 안 받았음 좋겠고 여러가지 조각난 셍각들이 뭉쳐져서 갑자기 울컥하는 새벽....,2개,2020. 4. 8.
BTS,هاي بنات,4개,2020. 4. 8.
knockknock희희희,너무 감사해요~~저도한번  춤이란걸 춰보고싶은데 워낙몸치라 영상보고는 못따라하는데 이렇게 알려주시는 영상 찍어주셔서 열심히 따라해보고있어요!!,1개,2020. 4. 8.
Lihwadawn리화다운,학원에서 루틴하는 것처럼 배우니까 숙지가 빨리 돼서 좋아용ㅎㅎㅎ 계속 반복도 하니까 좋고 혼자 안무 딸 때보다 절반은 빨라욬ㅋㅋㅋㅋㅋ 이제 목표는 이거 다 외우고 연습실 잡으면 영상 찍어서 젤라언니 태그하는 거...!,1개,2020. 4. 8.
CYJ,3:03,1개,2020. 4. 8.
이서연,언니 바지어디꺼에요 ?????,1개,2020. 4. 8.
