닉네임,댓글,좋아요수,날짜
reccaaaD,"just frying rice paper

2.1 million people watching : INTERESTING",66개,2020. 4. 11.
Zakyaa,"""just frying rice paper""



Indonesian : ""oh kerupuk""",4개,2020. 4. 11.
Shiva,"‘I don’t need scissors’ 

continues to use scissors
How humbling.",12개,2020. 4. 11.
AGoosty,"*Just frying rice paper
Me: we dont have that in Indonesia

 *start frying rice paper
Me: OALAH KRUPUK",901개,2020. 4. 11.
haze,alternative title: just yeeting  rice paper into hot oil,236개,2020. 4. 11.
DoolyJulie,Am I the only one who's laughing at how aggressive he/she throw the rice paper,54개,2020. 4. 11.
SappyPanda,"Her: throwing rice paper in oil aggressively

Me: places anything in oil slowly & gently, then runs away screaming",228개,2020. 4. 11.
iPurpleBangtanSonyeondan,"0:46 
“I don’t need scissors”
proceeds to cut with scissors",539개,2020. 4. 11.
Poppy901,"Anyone noticed the “like, heart, notification bell” cutouts at 2:12?",499개,2020. 4. 11.
Steven,The most innocent use of the word “scissoring” 😂😂😂😭😭,158개,2020. 4. 11.
인간이에요,외국인들은 저 쌀종이를 튀기는게 재밌고 신기해서 들어왔나봐 뭐 물론 나 말하는거기도 한데,337개,2020. 4. 11.
AdilaKhan,"* Just frying rice paper *


Indians: ""oh wait, papadh""",58개,2020. 4. 11.
VanshikaSingh,"just frying rice paper


Desis/indians: oh papad!",40개,2020. 4. 11.
eunice,"my first thought was ""is this edible?""

apparently, it is",5개,2020. 4. 11.
ItsYooKihyunMothafcker,She just yeeted the whole ass rice paper in the frying fan,13개,2020. 4. 11.
Precious,"""I don't need scissors""

*1 second after*

Uses scissors.",15개,2020. 4. 11.
Ib라임,"영어댓글먼저 보이는거 극혐이네 진짜;; 차별인데 차별아닙니다 ㅇㅈㄹ
영상은 정말 재밌었어요(˄·͈༝·͈˄)◞ ̑̑",148개,2020. 4. 11.
지우이,"시작한 지 5초만에

???: 이제 다 된거나 다름 없습니다
나: ...???",81개,2020. 4. 11.
Diza,"Her: *throwing rice paper in oil*
 
Me: ""why this is so satisfying :'(""",23개,2020. 4. 11.
JosephineHoang,See you in 5 years when YouTube recommends this to everyone,40개,2020. 4. 11.
Vallerie07,"not even started

""its almost done""",1개,2020. 4. 11.
MissMolls,"I warn anyone who tries this recipe of its addictive quality. 
It’s just so satisfying to throw sheets into the pan. 
Before I knew it, my whole kitchen was full of rice paper chips. 

This is only slightly an exaggeration.",17개,2020. 4. 11.
CatBoi,This is the first time I'm Satisfied just because of Kerupuk.,1개,2020. 4. 11.
TANNIE,"""Just frying rice paper""

American: ""oh its— wait we don't have that""",33개,2020. 4. 11.
AliaeBouita,I don’t need scissors * uses scissors anyway *,1개,2020. 4. 11.
goldencia,The way she chillin' watching money heist 💁🏽‍♀️,5개,2020. 4. 11.
rileygrace,"watching YouTube at midnight when mom walks in 


“what arE YOU DOING UP?”






“just frying rice paper!”",2개,2020. 4. 11.
