닉네임,댓글,좋아요수,날짜
SeulkeeKim,"핑마그불! 요즘 집에서 자꾸 눕고만 싶었는데, 다시 의지가 생기네요!^^",1개,2020. 4. 14.
HANA하나,"지금 단식 폭망해서 우울했는데 이 영상 보고 너무 위로받았어요 ㅠㅠ..
오늘부터 다시 간헐적 단식으로 시도해볼게요. 
좋은 영상 기획해주신 영태형님도 감사합니다.",1개,2020. 4. 14.
Realistian,"와 깜짝 놀랐어요!!! 아놀드 홍님 팬인데 영태형TV에 아놀드홍님께서 ㅎㅎ 이제 40을 향해 가고 있습니다. 더 늦기전에 올해는 반드시 건강한 몸을 만들어 보고자 3월부터 헬스장도 등록하고 열심히 운동하고 있어요. 간헐적 단식 방법과 노하우 영상으로 많이 찾아봤는데 책이 있으면 정말 도움이 될 것 같아요!!! 꼭 성공하고 싶습니당!!! 영태형, 아놀드홍님 두 분도 화이팅하세용!!",2개,2020. 4. 14.
이영구,"아놀드홍님 너무 잘생기셨네요♥
20년째 다이어트 하고 있는46살 남자입니다.
2020년에는 부지런히 운동할께요♥",1개,2020. 4. 14.
won,예전 아놀드홍님이랑 유튜브보고 푸쉬업바도 사고 다이어트에대해 관심도많아 저탄고지 쇼핑중독영태형때부터 봐왔습니더 ㅎ 뭐라도 해봐야겠네요 ㅎㅎ,1개,2020. 4. 14.
건강전도사아놀드홍,감사합니다,8개,2020. 4. 14.
톰브라운,"늘 잘 보고 있는데~ 역시나 운동 관련해서는 더 집중해서 보고, 구매도 하는 것 같네요
예전에 샤오미였나? 푸쉬업 바도 구매해서 사용했었는데... ㅠㅠ 
역시 운동은 아놀드 홍님 말씀 대로 입으로 하는 게 아닌...ㅠㅠ 몸으로 해야 하는데... 잘 있긴 한데... 역시나 잘 안되긴 합니다
다시 운동을 해야겠다~ 마음은 먹는데 잘 안되긴 하네요 ㅎ
체중 관리 = 건강 이 맞는 진 모르겠지만, 몸매 관리보단 이젠 건강을 위해서, 단기간이 아닌 계속 해야하는데.. 역시나 계속하기 위해선 먹는게 기본이 되야 할 것 같은...

예전에 간헐적 단식 아놀드 홍님이 하시는 거 봤었는데... 하시다 중간에 그만 하셨던 걸로 기억하는데... 
먼저 해보시겠다는 영상이여서 계속 보다.. 사람마다 다르겠구나~ 했던 기억이...

그럼에도 요즘에도 종종 나오는 말이라... 궁금하긴 하네요
저도 일단 한 발짝 이라도 움직여야 겠네요
2020 가즈아~",2개,2020. 4. 14.
조상재,항상 좋은 말씀 감사합니다. 건강 유의하세요,0개,2020. 4. 14.
영,"자극 되는 말씀들 많이 해주시네요
택배요 컨텐츠를 기다리고 있었지만 중간중간 이런 좋은 컨텐츠는 대환영입니다 ㅎㅎ",1개,2020. 4. 14.
오겹삼겹,"요새 살빼려고 나름 노력중입니다.
하루만보이상걷고 체지방계구매해서 매일 재고있습니다 ㅎ
지금 세자리수 몸무게를 두자리로 만드는걸 목표로하고있습니다 ㅎ",1개,2020. 4. 14.
권도윤,"지금 체중 감량을 하고 있는데 2달 정도
정체기로 한달에 1-1.5 키로 겨우 빼고
있습니다

어떤때는 하루를 굶고 빠지지 않은 적도
있구요 하루 평균 운동 2시간 정도 입니다

누구보다도 열심히 한다고 생각하는데 정체기를 탈출하는 방법과 일정이하 몸무게 아래로 떨어 지지가 않습니다....

현재 8-9키로 정도 뺐고 앞으로 3키로 정도만 더 빼면 되는데 이게 쉽지가 않습니다 ㅠㅠ

앉았다 일어나면 어지럽고 새벽에 배가 고파서
일어 날때도 있는데 정말 빠지지 않습니다...

보기쉽게 정리된 책이 있다면 큰 도움이
될것 같습니다

방송 만으로도 도움이 된것 같아서 
감사드립니다^^",0개,2020. 4. 14.
몽몽,아놀드홍님 아프리카 추장 할머니같아요,0개,2020. 4. 14.
EmperorThe,저기 혹시 뭐좀물어보고싶은것이있는대  알리익스프레스 지금도사용하시나요 전 사용하다 코로나이슈때문에 이용을 중지해서 영태형님이 문제없다고하시면 저도다시이용해보려구요,0개,2020. 4. 14.
네고네고,"안녕하세요 영태형님
메일보냈는데 확인 후 답변 회신 부탁드리겠습니다 ㅎㅎ
건강 조심하시고 좋은 하루 되세요~^^",1개,2020. 4. 14.
김만두,1?,1개,2020. 4. 14.
가제트맨,영태형팬으로서 저는 썸 네일 제목 시국상 불편하게 느끼시는 분들 있다생각합니다,2개,2020. 4. 14.
