닉네임,댓글,좋아요수,날짜
서노SEONO,"안녕하세요:) 유나와 함께 촬영한 서노입니다 :) 
휴대폰으로 부분적 촬영을 하느라 화질이 부분적으로 고르지 못한 점 양해 부탁드릴게요!! 
오늘도 귀한시간 시청해 주셔서 너무 감사드립니다! _(__)v",73개,2020. 5. 23.
HoiHoi,좀 더 좋은 품질의 상품이 있다면 항암하시는 분들 쓰기도 좋을거 같네요 ㅎㅎ 정말 별 게 다 있네요😁,228개,2020. 5. 23.
이은서,"근데 털이 1도 없어야 잘 붙을텐데,,,",28개,2020. 5. 23.
최수인,타투 스티커 ㅋㅋㅋㅋㅋㅋ아 왜 이런생각을 못했을 까. 타투도 스티커로 나오는거대로 눈썹 타투도 스티커라니,45개,2020. 5. 23.
우리엄마,진짜 별게다있ㄴㅋㅋㄱㅋㅋㄱㅋㅋㅋㄱㅋㅋ,31개,2020. 5. 23.
우왕으힝,모나리자인 저한텐 완전 꿀템이네용ㅋㅋㅌ,40개,2020. 5. 23.
굥,ㅋㅋㅋㅋㅋㅋ다리에 붙인거 너뭌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 눈썸떼다붙인것같아욬ㅋㅋㅋ,10개,2020. 5. 23.
CatSphst,와 신박하다,28개,2020. 5. 23.
블루탱,"우와 저 이거 사고 싶어요~!
치료하느라 눈썹이 다 빠져서 그게 젤 고민이었는데 ㅜ 문신도 못해요
이거 붙이고 다니면 자신감 생길것 같아요 ㅋㅋ
모자 벗는게 소원이었는데 모자 벗고 다닐 수 잇겠어요 ㅎㅎ",8개,2020. 5. 23.
누눈눈난나,"아닠ㅋㅋㅋ 너무 신기햌ㅋㅋ
언니 그래서 제품명이 뭐에요~?",22개,2020. 5. 23.
cyanlee,sns 외국계정에서 보고 와 진짜 털인가? 하고 궁금 했는데 아니여서 조금 실망이네요.. 리뷰 감사합니다ㅋㅋㅋ,20개,2020. 5. 23.
WONee,앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 완전 신박한 템인데옄ㅋㅋㅋㅋㅋ 우리 엄마 눈썹 만들어주고 싶네여 공유해주셔서 감사해용:) 항상 영상 잘 보고 있어요~,6개,2020. 5. 23.
정정미,징그러우면서 신기방기ㅋ눈썹없는 울엄마눈에 해보곱네요ㅋ어데서구입한데요?,9개,2020. 5. 23.
김수정,"아 저도 껌 먹으면 있는 스티커 생각했는데ㅋㅋㅋ
저거 이마에 안 떨어지는건가 했는데 다행히 떨어지네요",1개,2020. 5. 23.
웅앵웅,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜별게다있엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 23.
kk,네이버 검색명 어떠게 되나요.,8개,2020. 5. 23.
MarythR,Omg this was hilarious!! The video was awesome XD. Loved it!,3개,2020. 5. 23.
HyeseungRaquelJang,영상 너무 재밌어욬ㅋㅋㅋㅋㅋㅋㅋㅋ진짜 신박템,2개,2020. 5. 23.
바오,와우 눈썹모가 별로 없는 저에게 안성맞춤인디요??,4개,2020. 5. 23.
Brave123hanna,Really relationship goals 😂,9개,2020. 5. 23.
JennyGwon,ㅋㅋㅋㅋㅋ 아닠ㅋㅋㅋㅋㅋ 서노님  눈썹위에 눈썹 있는 얼굴로 정확한 정보 하시니까  더 웃긴거같애요 ㅋㅋㅋㅋ 친구 분도 찰떡이네요 ㅋㅋㅋ,0개,2020. 5. 23.
지연,아 ㅋㅋㅋㅋㅋ이거 인스타에서 보고 진짜 궁금했는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎㅋㅋㅋㅋㅎㅋㅋㅋㅋ,0개,2020. 5. 23.
우주,서노님 수염 은근 잘어울리는데욬ㅋㅋ?!,1개,2020. 5. 23.
RusiaHLee,황암치료 받으시는 분들이 좋아하시겠네요. 너무 좋은 제품이네요,2개,2020. 5. 23.
위트니,앜ㅋㅋ귀엽네욬ㅋㅋ,1개,2020. 5. 23.
존경하는맥아더장군님,"서노님, 수염 웃깁니다 푸ㅎㅎㅎ.",0개,2020. 5. 23.
LifeisgoodA,오 신박해 신박해.. 손이 안가는 곳에 가만히 두면 일주일 간다는거 아닐까요?,0개,2020. 5. 23.
minicloud,이거 어디서 구매 하신거에요?? 저 필요해요. 눈썹이 흐려요,11개,2020. 5. 23.
기겨WEI,와 정말 신박하네유...근데 서노님 오늘 넘 웃겨욬ㅋㅋㅋㅋ,7개,2020. 5. 23.
솔이마누라,어머님들 쓰시기 너무 좋다!!,0개,2020. 5. 23.
신나게살자,너무 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 23.
별나라몽당스,물을 스프레이에 담아서 뿌리면 훨씬 간편할 것 같아용~! 신기한 제품이네요😄,0개,2020. 5. 23.
PeaceOfMind,헐! 아는 동생이 영상에 나오다니. 잘 지내는 모습 보기 좋네 👋🏼👋🏼👋🏼,0개,2020. 5. 23.
댓글로선물,타투스티커 너무 참신한데 신기하고 이게 돼는게 먼가 어이없고 그래서 웃음이 나온닼ㅋㅋㅋㅋㅋㅋ먼가 너무 웃곀ㅋㅋㅋㅋ,0개,2020. 5. 23.
