닉네임,댓글,좋아요수,날짜
이규현,"소비자 의식개선만으로 해결하기는 한계가있어요ㅎ

생산자책임제(EPR)나 이것저것 생각하지않고도 환경에 기여할수있는 제도장치를 마련해야하는데:포장재 대부분이 석유화학(PET•PP 등등)기업임

이래서 정치에 관심 가져달라는겁니다ㅎ",73개,2020. 5. 2.
부대찌개,플라스틱 병 뚜껑부분에 있는 플라스틱 링도 분리해서 배출해야 합니다! 플라스틱 링 때문에 부리가 긴 새나 다른 동물들의 신체에 걸려 죽는 경우가 많아요ㅜㅜ 분리하는게 귀찮겠지만 배출하기 전 모두 한 번씩 잘라서 버려주시면 더 나은 환경을 만들 수 있을 거예요😊,47개,2020. 5. 2.
서노SEONO,"안녕하세요! 함께 촬영한 서노입니다! 😃  제가 작은 실수를 하는 바람에 재업로드 하느라 한시간 늦어졌어요!! 🙏 
불편드려 너무너무 죄송해요!! 😭
(출연에 눈이 멀었나 봐요🙈) 
앞으로 작은실수 하나 없도록 더 노력 하겠습니닷!!!

2부 영상은 더더더더 잘~ 준비해서 오겠습니닷!! 💪

SAVE THE EARTH !!! 🌏",73개,2020. 5. 2.
우디로운생활,"제가 요즘 가장 관심 가지고 있는 문제인데, 유나님도 관심가지고 계시다니 반갑네요 ㅎㅎ 앞으로 관련 컨텐츠 계속 만들어서 많은 사람들과 공유했으면 좋겠습니다",32개,2020. 5. 2.
나처럼likeme,해외에서는 분리수거도 전혀 못하고있어요. 분리 수거를 해도 같이 다 버려지더러구요. 우리나라 처럼 전세계가 같이 한다면 환경이 많이 달라질것같아요.,14개,2020. 5. 2.
KristinBlack,"It made me so happy when you said you were going to make a video on how to recycle! A lot of Youtubers don't spend the time to think about the environment, so I love that you are doing so :)",11개,2020. 5. 2.
영영,유나님 선한 영향력 너무 멋있으세요🌷🌷🌷,16개,2020. 5. 2.
이윤정,"전 플라스틱 용기에 붙은 라벨지 드라이기로 하는데

진짜 제발 저런거 잘 떨어지는 걸로 하면 좋겠어여",17개,2020. 5. 2.
SHh,이렇게 좋은의도로 올려주셔서 정말 감사해요 다들 이렇게 유나님의 영상을 보고 플라스틱 사용에 대해 다시 한번 생각해보고 줄이는 계기가 되었으면 좋겠어요,9개,2020. 5. 2.
유리인형,"실생활에서 생각보다 뭘 어떻게 분리배출해야되는지 갑갑한 경우가 많죠.
 그래서 기업체에서 생산할때 자체 수거 및 재활용하거나 상품케이스 표면에 분리수거 방법을 아예 기제해서 판매하게끔 했으면 좋겟다고 매일 생각해요ㅜㅜ 현실 가능성이 희박하지만실 그만큼 답답해서그러죠ㅠ 신소재도 많아지고 여러가지가 복합된 포장재도 있어서 매번 동사무소나 관련기간에 물어보기 번거롭고 잘모르겟고 ㅜㅠ가령 이런거예요. 우리가 쉽게사서 가지고노는 슬라임은 어떻게 버리지? 액체형 실리콘이나 화이트 우레탄, 벽지, 몰딩조각, 페인트가 뭍은붓 등 취미활동이나 셀프리모델링 하는데 쓰는 공구들이나 재료는 어떻게 처리하지? 화분의 흙은 종량제야? 그냥 산이나 들에 버려야되는건가? 이런거요. 이게 막상 닥치면 은근히 잘모르겟더라구요ㅡ 박스나 빈병, 스티로폼, 플라스틱 같은 분리수거는 어느정도 일상이 되어가지만 그것도 잘안지켜지구요. 다음에 정리해주시는 영상 기다릴게여! 집콕하는 요즘시기에 정말 고민많이되는 주제라서 감사할다름:)",4개,2020. 5. 2.
솔이,저도 요즘 많이 느끼고 있는 문제예요..ㅜㅜ 정말 플라스틱 사용이 너무 많은 것 같아요ㅠㅠ,25개,2020. 5. 2.
모까팡,"전 여행 브이로그들 볼 때 많이 불편하더라고요.
미국령 관광지 같은 경우에는 테이크아웃 음식점이 아닌 곳에서도 일회용 식기를 쓰고 있더라고요.
쓰레기 관련 지구 온난화와 탄소에 관한 영상 추천해드려요.
""씨리얼- 과학자들이 아무리 말해도 당신이 현실 부정하는 10년 팩트""+QnA",18개,2020. 5. 2.
심플리윰,지구 병든지 오래죠 나 하나쯤이야 생각을 버려야 해요 분리수거 열심히 하는 절 가족들은 유난이라 하지요.. 전 하늘에서 벌을 내린거라 생각해요 인간들이 나쁘게 산 값 코로나로 인해 우린 더 많은 반성을 해야 한다고 생각합니다. 미래를 위해 자연의 선물을 하루하루 감사할줄 알면서 살아야 되요 우리 모두 경각심을 가지자구요~,16개,2020. 5. 2.
유부소녀,분리배출 하고싶은데 어떻게 하는지 몰라서 못한다는 말 정말 극공감입니다 유나님이 싹 정리해서 올려주신다니 기대할게요~^^,8개,2020. 5. 2.
