닉네임,댓글,좋아요수,날짜
회사원A,💙💙인스타에서 무료나눔 이벤트중인건 알랑가몰라💙💙 https://www.instagram.com/p/B_XF2E5HWYc/?igshid=1sfpxlwsy4ag8,54개,2020. 4. 24.
김동영,이젠 영상 제목만 봐도 광고인지 아닌지 알겠다...ㅋㅋ,74개,2020. 4. 24.
박주이,세안을 연달아 두번하게되면 수분량이 당연히 줄어들어요.... 세안을 거기서 더하게되면 더 낮아지구요ㅠㅠ 차라리 이틀에 걸쳐서 하거나 나쁜예로 먼저하고 좋은예로 하는게 더 믿을만한 결과였을거같아요!,111개,2020. 4. 24.
0Z00,나 왜 나래팍이 생각났을까..박대상님...나래언니..☆,143개,2020. 4. 24.
천지은,헐 전 제가 숨만 쉬어도 인중이 일어나는 악건성이라 보습을 위해 클렌징 오일을 써야 하는 줄 알았는데... 반대였다니 넘 놀랐어요.. 추천해주신거 함 써봐야겠네요 😆😆,80개,2020. 4. 24.
Shellen,언니 저 세안용품 필요한거 어떻게 아시고 광고를 받아오셨대요....ㅠㅠ 저 지금 사러가요ㅠㅠㅜㅠ,43개,2020. 4. 24.
박후루꾸후루꾸,헉 지성에 오일이 좋은가요???? 전 이때까지 지성한테 오일이 안좋은줄 알고 진짜 급할때 아니면 안쓰고 클렌징워터만 썼거덩요...이런이런...얼른 빨리 ✌뉴트로지나 랩스 하이드레이팅 포밍젤✌ 을 사러 가야겠어여!! 고고씽~💕,35개,2020. 4. 24.
3학년12반25번황혜림,??? 노폐물 뭉치는게 짱신기,22개,2020. 4. 24.
므앵,뭐야뭐야 언니 머리 너무 쌍큼하자나여,25개,2020. 4. 24.
YoojinLee,회사원님은 진짜 신박한? 아니면 새로나온 제품 소개에 최적화된 유튜버 같아요!!👍🏻👍🏻 진짜 귀에 쏙쏙들어오는 👀👀,20개,2020. 4. 24.
lavieCest,언니 오늘 넘 귀여워용... 글고 저 어제 클렌징방법하고 제품 바꾸려고 메모장에 빼곡히 적어놨는데ㅋㅋㅋㅋ이런 우연이...!!!고마워욤 잘보고 참고할게여! ❤😘,6개,2020. 4. 24.
똥싸는마녀,왕 왤케 귀여우세욤ㅋㄱㅋㄱㅋㄱㅋ 그나저나 유튜브가 업데이트한건지... 불편해졌어요 ㅠㅠ̑̈,9개,2020. 4. 24.
연두,언니..욕하는게 아니라 귀여운 박나래님 닮았어요...귀여운 박나래님..특히 2:40에 넘나 귀여우신것,15개,2020. 4. 24.
ee,처음 알았어요.. 오일함량이 많을 수록 지성이 쓰기 좋은 건가요?ㅜㅜ 전 오일이 많으면 안 좋은 건줄 알았어요...,20개,2020. 4. 24.
이산하,이런 정성 영상!!!,6개,2020. 4. 24.
ssunny,와 진짜 신기하다,3개,2020. 4. 24.
뽀숑포숑,이언니 피부 진짜 좋아졌네,4개,2020. 4. 24.
레아,이번 세안제 다쓰면 갈아타야징,8개,2020. 4. 24.
최은지,아..어제 클렌징용품 새로 다시켰는데.. 이것도 사고싶어져요ㅜㅠ,5개,2020. 4. 24.
뎌,7:33 진짜 신기하다 ㅇㅅㅇ!!!,11개,2020. 4. 24.
엄세연,오늘 요정이 컨셉인가여?! 너무 요정같아요❤️,9개,2020. 4. 24.
최제,되게 잘 지워지네...... 언니 믿고 민감성 삽니다?,8개,2020. 4. 24.
김문대,아 모양모양 언니 머리 진짜 귀엽구 잘어울린다..,2개,2020. 4. 24.
예린,다음에 영상에서 나온 머리 하는 법도 알려주세용 ㅠ,5개,2020. 4. 24.
JaeJae,머리스탈 넘 귀엽.........,12개,2020. 4. 24.
김,"3:00
나만 눈앞 뿌얘지는 줄",1개,2020. 4. 24.
,선댓글 후감상ㅎㅎ,3개,2020. 4. 24.
박민아,아~~지금알았네 ㅎㅎ,3개,2020. 4. 24.
손향,머야 나 나쁜법으로 닦고있었다....헐류...오늘부터 좋은방법으로 닦아야지,7개,2020. 4. 24.
야수빈,나는 여태까지 잘못된 세안법으로 했구나.....어쩐지 나아지는게 안보이더라..,6개,2020. 4. 24.
DuyeolYoon,뜨거운물 샤워 몬잃어......ㅜㅜ,4개,2020. 4. 24.
최수인,그냥쓰던 클렌징워터를요. 거품공용기에 넣어 쓰면 정말 좋던데요. 눈에 들어간다고 하시는데 저는 눈 살짝 감으면 들어가지도 않고. 차라리 오일마냥 눈앞 안보이는 것보다 좋아용,0개,2020. 4. 24.
쪕홉,"머리가,귀엽자너!",7개,2020. 4. 24.
겨리겨리,오늘도 꿀팁 최고!,3개,2020. 4. 24.
글리glee,와 진짜 신기하다..,2개,2020. 4. 24.
체대냥박소울,다이어트 애프터영상은 언제 올라오나요? 기다리고 있어요!,3개,2020. 4. 24.
몽슈,헐 건성이 오일이고 지성이 워터인줄 알았는데 반대였다니? ㅠㅠ 클렌져가 노페물을 가두는게 넘 신기해요,1개,2020. 4. 24.
yerimlee,영상 중간중간에 가장자리에 나온 작은 언니들이 너무 귀엽다...ㅠㅠ💕,0개,2020. 4. 24.
뚠이뚠,어흑 언니 이런 머리는 어떻게 하시나용?? 너무 이뻐요ㅠㅠㅜ💕,0개,2020. 4. 24.
감자,허어어어엉 클렌징 오일쓰는데 눈 뿌예지고 다 막 흘러서 갈아타야하나 생각했는데 워터 젤리 타입이라니.. 이게 무슨 싱기방기한 타입이라냐..,1개,2020. 4. 24.
도원경이너무좋아도원경이된사람,오 나쁜예로 세안을 하고있었구만?!,1개,2020. 4. 24.
jiwoojiwoo,"오늘 이미 세안해버렸다ㅜㅜ
낼 꼭 해봐야징♡",4개,2020. 4. 24.
쑤댕이,회사원님 살찌셨다!!!!!확찐자되셨군요!!!!꺄앙 기엽네요 살쪄도,2개,2020. 4. 24.
서녘,"워터도 써보고 밤, 티슈도 써봤지만 블랙헤드가 많은 저에겐 오일이 최고인거같아요 (유수분밸런스가 중요한 복합성피부입니다)
밀크타입, 로션?타입이랑 젤 타입은안써봤는데 블랙헤드 관리되는 제품이 있나요??
클렌징폼은 안쓴지 3년정도 된거같아요 
천연비누로 대체해서 쓰는데 폼에 비해 건조함이랑 뽀득함이 없어서 좋은거같아용",1개,2020. 4. 24.
꺄륵,아 살까말까ㅠㅠㅠ이게 다 언니 때무니야!!!,0개,2020. 4. 24.
유이미,회사원 당신 너무 귀여워.....앞으로 그 머리만 해,6개,2020. 4. 24.
이름,6:29 아빠세수!!,1개,2020. 4. 24.
부드러운목화솜,지성에 트러블피부인데 트러블피부에게는 오일로 세안하면안좋다고하는데 지성피부는 오일제품이좋다고하면  오일제품을 써야할까요??,4개,2020. 4. 24.
나나,오늘 의상이나 헤어스타일이 좀 상큼하시다ㅋㅋ,0개,2020. 4. 24.
도영,와진짜 자석클렘저 너무 신기하다.. 마침 클렌저 다써서 약산성 클렌징제품 찾고있었는데...! 어쩜 제마음을 아시고 회사원님이 이런 신박꿀템을 올려주셨는지ㅠㅜㅜㅠㅠㅠㅠ,0개,2020. 4. 24.
혜윤,언니ㅜㅜ 폼클랜져를 사야돼는데 어떤걸 사야됄지 모르겠어요ㅜㅜ 피부는 복합성인데 어떤게 좋을까여??,0개,2020. 4. 24.
오늘은가지마,회사원님 진짜 영업잘해... 검색을 해보게 하는군!,0개,2020. 4. 24.
윤옥하다,회사원님 아픈거 아니죠??? 뭔가 딜라진거 같아요.ㅠㅠ,1개,2020. 4. 24.
랜토,"피부..괜찮으신가요..;
맛난거 드시고 피부 빨개지는거 없어지게 어여 진정을..ㄷㄷ 
희생정신은 감사하지만 얼마나 민감한지 아는 구독자는 그저 웁니다ㅠㅠㅠ",1개,2020. 4. 24.
지유앤JiYou,이번 영상 정말 너무 유용하게 봤습니다! 사무실에서도 마스크를 쓰다보니 피부는 대충하고 눈 화장은 더더 신경쓰게 되는데 집에 오면 화장솜으로 마스카라 녹이고 지우고 하는게 너무 귀찮았거든요. 오늘도 꿀팁 얻어 갑니다! 항상 감사해요 :),0개,2020. 4. 24.
이효진23,오늘 헤어가 살짝 부시시한 느낌이 있어서 더 이뻐영,0개,2020. 4. 24.
김예원,수부지는̆̈ 어떤 제품을 써야하죠..,0개,2020. 4. 24.
넹이나라,양갈래 귀엽자나❤️❤️,0개,2020. 4. 24.
바무링,언니 텐션 샤랄라 넘 귀여웟..,0개,2020. 4. 24.
김수정,회사원님 오늘 완전 귀여우세요 약간 꿈빛 파티쉬엘 생각나는데 깜찍해요,0개,2020. 4. 24.
저녁하늘sombra,아빠세수 보는데 제얼굴이 다 아픈것같아여ㅠ,0개,2020. 4. 24.
칠칠칠칠,오늘 옷이랑 머리랑 왤케이뻐여 ㅠㅠ,0개,2020. 4. 24.
HappyJanny,립앤아이리무버 없이 쓰기에는 너무 약할까요?,1개,2020. 4. 24.
SelenaShin,이런게 굉장히 궁금했 습니다’!!!,0개,2020. 4. 24.
컵케이크,회사원님 오늘 너무 귀여워요,0개,2020. 4. 24.
에도가와코난,오늘 언니 보는데 자꾸 꿈파에 딸기가 떠오른다... 귀여워요~~,1개,2020. 4. 24.
누굴까내가,알프스 소녀 같아요!! 이런 머리스타일 자주 해주세요~~😍,1개,2020. 4. 24.
JayMoon,우와... 좋은정보 감사해요!!! 다음부턴 따라할게요!!,0개,2020. 4. 24.
alomsh,완전 제고민만있네요 ㅠㅠ 하나 장만할까..,0개,2020. 4. 24.
지성부인,헐 전 눈 뿌예지고 빨개져도 꾸역꾸역 오일 쓰고있었는데 젤로 갈아타야겠어요,0개,2020. 4. 24.
이지영,살게용ㅋㅋ안살수가없네요,0개,2020. 4. 24.
묘롱,"오늘왤케 예뽀요!!!😛🧡💚💓
회사원님은 상큼한이미지가 진짜잘어울리시는기분ㅎㅎ
옷도 통통튀고 유니크한건데도 참 잘어울리세요ㅠㅠ 봄꽃같은 이미지 꺄~~~~~",0개,2020. 4. 24.
김인혜,저거 요새 뜨는 클렌징 제품이던데 믿고 사도되겠네용😍,0개,2020. 4. 24.
허밀Art,와아아아 선추천 후 댓글,0개,2020. 4. 24.
JJ,지성이 써도 괜찮을까요?ㅠㅠ,0개,2020. 4. 24.
지우개로널,안 그래도 클렌징 오일 + 클렌징 폼 +환절기 때문에 얼굴 뒤집어졌는데ㅠㅠㅠㅠ 써봐야겠어요! 항상 소비자도 만족하고 광고주도 만족하는 회사원 리뷰 감사해용😉,0개,2020. 4. 24.
안나프,언니 머리하는법 알려주실꺼죵? ^0^💕,0개,2020. 4. 24.
