닉네임,댓글,좋아요수,날짜
당근오이,다이어트를 위해서 설탕 밀가루 를 끊은 결과 살은 빠졌지만 제 성격은 그 이상으로 나빠졌습니다,583개,2020. 5. 22.
김참직,"밀가루 끊으면 진짜 삶이 달라져요 얼굴 겁나 작아지고, 살 빠짐 물론, 여드름 다 사라짐, 피부 매끈해짐, 잘 안부음, 욕 실력up",28개,2020. 5. 22.
김태현,"3월1일 전쟁통에 결혼한 남편입니다
아내가 아토피가 너무 심해 잠을 계속 뒤척일 정도로 힘들어합니다 ㅠㅠ
아내가 화장대에서 영상보면서 피부 관리 하길래 알아보니 회사원A님 채널이더라고요!!  여자 유튜버분 채널 처음 구독했습니다 !! 아내한테 사랑받고싶습니다 도와주세요! 곧 아내 생일입니다 살려주..세요..",193개,2020. 5. 22.
비둘,"전에 모 아이돌이 '고기나 탄수화물을 줄이면 오래 살 수는 있지만, 오래 살 이유가 없어진다'고 했던게 생각나네요ㅋㅋㅋㅋ",222개,2020. 5. 22.
미음이응,"회사원님처럼 극악건성, 아토피성 피부를 가지고 있고 수분 부족 때문에 생긴 여드름도 달고 살고 있습니다ㅠㅜ 수분에 좋다는 제품을 다 발라봐도 소용이 없었는데 요번에 회사원님 영상보고 이 제품을 써보고 싶다는 행각이 들었어요!😀😀 학생이라 돈이 부족해서 이 제품을 써보지 못했는데 이벤트 당첨되서 써보고 행복을 얻고 싶어요!😭😭",9개,2020. 5. 22.
쿠오79,?: 밀가루를 안 먹으면 오래 살 수 있다. 그러나 그럼 오래 살 이유가 없다.,422개,2020. 5. 22.
보름,"24년째 아토피와 싸우고 있는 학생입니다ㅠㅠ... 아토피때문에 잠도 잘 못자고 온 몸이 상처와 색소침착이에요... 아토피가 심해지면 덩달아 얼굴이 빨개지고 각질이 엄청나게 생겨서 어떤 스킨, 어떤 로션을 발라도(따가워서 고르기도 힘듦) 찢어질 것 같은 통증이 느껴져요. 회사원님 영상보고 한 번 사서 써볼까 했는데 백수학생인 저에게는 조금 부담스러운 가격이여서 이벤트에 감사한 마음으로 참가합니다. 저도 회사원님처럼 신세계를 느껴보고 싶어요😭😭😭 회사원님만큼만 아토피가 좋아지면 소원이 없겠어요...흑흑...💜

+ 저도 아토피때문에 한 달 넘게 밀가루를 끊은 적이 있었는데 (어묵과 쌀국수 등등.. 밀가루 들어있을 줄 몰랐는데 배신당한게 한 두개가 아님...) 한 달 넘게 하니까 쪼끔 좋아지긴하더라구요. 근데 다시 한 두번 먹으면 바로 말짱 도루묵... 지니에게 소원을 빌 수 있다면 전세계 아토피 삭제...😡😩",3개,2020. 5. 22.
정다인,달걀 두개를 위해 그렇게 무기력함을 느꼈낱ㅋㅌㅌㅌㅌ 안그래도 기초 한번 바꿔보려고 이것저것 많이 찾아다녔는데 바이옴 에센스 한번 써보고 싶네요!,6개,2020. 5. 22.
임규빈,접촉성피부염을 가지고 있는 제 피부가 마스크 땜에 아주 난리가 났습니다ㅠㅠ 닥자 바이옴 에센스로 회복해보고 싶습니다ㅠㅠㅠㅠ🙏🏻,3개,2020. 5. 22.
이예진,"학생이라서 항상 기본으로 보는게 성분보다는 가격이었어요.
성분을 보더래도 3만원이 넘어가면 주춤하게 되고 그러다보니 피부는 청소년임에도 불구하고 푸석푸석하답니다.
저는 민감한 피부고 아토피여서 스킨케어가 중요한데도 항상 스킨케어가
토너 로션이 끝이었습니다... 한번도 당첨이 된적없는 똥손이기에 이번에도 안될 활률이 크지만 약간의 희망의 끈을 잡아보려고 합니다!
한달 뒤에 중요한 일이 있어서 다이어트를 하고있는데 한달 뒤 그 분을 만날때 다이어트 된 모습과 좋은 피부로 만나뵙고 싶습니다!
그리고 고 3이라 곧 성인이 되는데 좋은 피부로 거듭나고 싶습니다!!",12개,2020. 5. 22.
오즈의맙소사,피부도 악건성이고 아토피도 있는 저로서 피부도 맨날 일어나고 빨개지고 피부과를 달고 살았던 저인데 좋다고 하시니 살까 고민했는데 이벤트를 하신다니!! 저에게는 정말 기쁜 소식입니다! 당첨이 안 되더라도 구매해서 써보겠습니다 다들 코로나 조심하세용~!!,3개,2020. 5. 22.
