닉네임,댓글,좋아요수,날짜
shriaGupta,I pray whoever reads this will receive a blessing soon!!😊😊😊like so that she can see !! I hope minee and her baby are good!! Stay healthy everyone!!😇😇,268개,2020. 5. 13.
SabrinaYashmin,"Minee-Do you like jjolbokki? 


me who never had anything except ramen ;_;",267개,2020. 5. 13.
LlamaAnnoyin,"Eyes: *satisfied*
Ears: *satisfied*
Tummy: So am i going to get some?!",204개,2020. 5. 13.
초연,"0:56 _쫄면 첫입 
1:16_ 떡볶이 첫입
2:39_ 만두 첫입
7:17_ 개인적으로 좋아하는 부분
7:57_ 개인적으로 좋아하는 부분2
8:35_ 쫄면 뭉텅이(?) 
11:01_ 오늘의 질문
11:34_ 음료수",166개,2020. 5. 13.
promukbangASMR프로먹방러,떡볶이에 쫄면 맛이 없을수가 없죠. 옆에 군만두 너무 귀엽네요 ㅎ,100개,2020. 5. 13.
방탄의화양연화,"🍽 타임라인 timeline 🍽

🍝   0:56 쫄면 noodles

🍢   1:17 떡 rice cakes

🥟   2:39 튀김 만두 Fried dumpling",63개,2020. 5. 13.
MEOWLPS,"This is how many people who pretend to do ASMR while eating

⬇️",141개,2020. 5. 13.
RoqaiaKhafagy,"Minee: I made it myself



Me: Is there any food she DIDN’T make?",114개,2020. 5. 13.
PowerP,Best part of MINEE is NO bright lipstick while eating!!😳💞,121개,2020. 5. 13.
Paris,"the amount of times minee has said ""I made it myself"" is crazy",67개,2020. 5. 13.
한소연,이 쫄볶이의 레시피를 알고 싶다...,61개,2020. 5. 13.
HannahOtitodun,Why do I torture myself like this? I’m supposed to be on a diet but here I am. Love your videos,85개,2020. 5. 13.
SabrinaChua,"Who else REALLY wants to try rice cakes. 
⬇️
⬇️
⬇️",13개,2020. 5. 13.
Lindsay,"me: h-
minee: I made it myself",70개,2020. 5. 13.
krishnaveni,Of course minee i got hungry and satisfied after watching the vid,81개,2020. 5. 13.
DeboraLima,"I don't know why, but this half face reminds me Lucy Liu, when she smile so....",3개,2020. 5. 13.
민서,"나 아직도 그 댓글 기억해 .. 미니언니는 면 먹을때 탸옵탸옵 먹는다는 댓글  ,,",27개,2020. 5. 13.
aestehticmoon,I really like when minee is eating noodles,38개,2020. 5. 13.
BulalapalomaVasquezRaciny,I’ve never been so early to a video before (yeah I call early coming one hour after ;-;),5개,2020. 5. 13.
arinso,와 미니잇님 먹는것만보면 왜이렇게 군침이 도는지...ㅠㅠㅠㅠㅠ배고프다,24개,2020. 5. 13.
ARMY채주,저 순간 댓글이 왤케 없지...?? 했는데 올라온지 4분ㅋㅋㅋㄲㅋㄲㅋㄱㅋㄱ,14개,2020. 5. 13.
워너원,왠지 아기가 태어나면 매운 것을 좋아할 것 간읕 느낌이 드네요ㅎㅎ,23개,2020. 5. 13.
aishii,"me:hello every-
accidentally touched the screen
also me: 11 mins?!",1개,2020. 5. 13.
RonWeasley,Happy Ramadan for those who is fasting 🙏🏻💕💕💕,8개,2020. 5. 13.
OnlyVAsmr,"Minee: eating 
Me: starving",28개,2020. 5. 13.
짜몽,1:07 엄지척 귀여우세요ㅋㅋ 잘보고 갑니다!,11개,2020. 5. 13.
두둥칫,가끔은 초기 영상때처럼 토킹도 해주세요ㅠㅠㅠㅠ언니 목소리 보물인데ㅠㅠㅠㅠㅠㅠ듣고싶어요.....,12개,2020. 5. 13.
FariAdeel,Why am I watching this during fasting 😣😣😅,35개,2020. 5. 13.
YunjuJi,침이 폭포수가 흐르듯이 흐르고 있다,3개,2020. 5. 13.
루나,미니님은.. 영상 시작하고 해맑게 파닥이는 저 손인사가 너무 좋아여... 저도 모르게 똑같이 웃으면서 손흔들게돼요..ㅠ 자그맣게 파닥이는 소리까지 들리면.. 덩달아 기분이 좋아진답니다♡,4개,2020. 5. 13.
ImitationWolf,"Minee: Do you get hungry or satisfied after watching the video?

Me: Hungrily satisfied or satisfyingly hungry

Actually, I was hungry before and I just get even hungrier as the video goes on. My eyes gets satisfied but not my tummy though ;_;",35개,2020. 5. 13.
orangeenthusiast,I ran out of jjolmyeon to make this with :(,2개,2020. 5. 13.
박예원,맛있겠다 ㅜㅜ 아기도 맛있는거 많이 먹고 잘 자랄거에욥!그리고 미니잇츠님은 요리를잘하셔서 좋겠어요 ㅜㅜ,6개,2020. 5. 13.
BreannaBaja,"Her smile is so pretty and bright. Minee, your husband is lucky.😂",1개,2020. 5. 13.
TroBbaUwU,"When the world ends, this is going on my foods list",1개,2020. 5. 13.
GlxyZr,"Me While Watching

Me: mmmm~ yumm
Stomach: pssssstttt im HUNGRY
Me: sorry stomach but we dont have Tteokkbokki in Philippines 
Stomach: DARN IT",1개,2020. 5. 13.
RadhikaRastogi,"Minee- Here is your first bite😊
Me- Omg!!! It tastes like air....😂😂",8개,2020. 5. 13.
