닉네임,댓글,좋아요수,날짜
,"조루  .., 맞는데? 요즘 폰치곤 너무 적은 플레이탐 인듯요",49개,2020. 5. 12.
담,조루 인증 영상,38개,2020. 5. 12.
윤성원,2:00 형 너무 초췌해...,26개,2020. 5. 12.
SimSim,조루가 맞았다는 ㅋㅋㅋㅋ 아무리 그래도 20년에 1821mah가 뭐야...,27개,2020. 5. 12.
준헌이,"저 노트5 예전부터 배터리 테스트 할때 나온건데....
아직도 있네요 ㄷㄷ",18개,2020. 5. 12.
설눈,노트5 아직도 살아있네...ㄷㄷ,21개,2020. 5. 12.
조용히살고싶습니다,단순 동영상 재생만 했는데 저정도면 심 끼고 이것저것 쓰면 금방 나가겠네,27개,2020. 5. 12.
평론가,"여섯시간이라니....생각보다 너무한데ㅋㅋㅋㅋ
보조빠때리 들고다녀야겠누ㅋㅋㅋ",2개,2020. 5. 12.
Steve,"1:47 1:58 2:18 형... 촬영하느라 고생했어... 기절하기 직전이네ㅠ
2:21 안쓰러진게 다행... 굿나잇...ㅎ",3개,2020. 5. 12.
별뚱이,노트5는 굉장히 오래 갖고계시네요ㅋㅋㅋ,8개,2020. 5. 12.
,"7시간도 못간거면 진짜 조룬데....
게임 조금만 하면 3시간면 다 닳듯하네요",21개,2020. 5. 12.
샌즈하시라마,이번에도 수염자라나 보러왔습니다ㅋㅋㅋㅋ,2개,2020. 5. 12.
yunhakdong,실사용시 토끼 맞아요ㅋㅋ,8개,2020. 5. 12.
거북이,저래도 몇달후에 크흠  수명이 반토막,6개,2020. 5. 12.
JimanJang,"ㅎㅎ 갤럭시노트 하다가 이거하니 덜 피곤해보이네요.
잘 봤습니당~",13개,2020. 5. 12.
vinhiDinvinhi,좋은 영상 감사합니다😀😃,3개,2020. 5. 12.
지민,SE배터리조루~,3개,2020. 5. 12.
김현우,일부러 ap높이고 1800넣은거같음 돈을벌어야하고 딱 이번년도폰 12나오면 죄다넘어갈듯,2개,2020. 5. 12.
KAMI유튜버카미,피곤해 보이심 ㅋㅋㅋ,0개,2020. 5. 12.
김민규,형 진짜 많이 기다렸어요! 저번 se2 댓글에 답글 달아줘서 고마워용 역시 형꺼가 믿음직스러워요😊,8개,2020. 5. 12.
Hariken,"3D게이밍에서는 ㅈㄹ맞습니다.
인간적으로 2020년에 1800mAh는 너무했다고 봅니다.",31개,2020. 5. 12.
앨리스,ㅎㅎ열쓰님의 영상 기다려져용 계속 해주세용,0개,2020. 5. 12.
호서봥TV,수고하셨습니다 ㅠㅠ,0개,2020. 5. 12.
원구Game,제 아이폰 6보단 훨씬 오래가는뎅 저는 한시간하면 다달아요 ㅋㅋㅋㅋㅋ,1개,2020. 5. 12.
민보통TVminbotongTV,형~언박싱 뒷북 리뷰 안하시고 바로 배터리 테스트 먼저?영상 잘보고갑니다.^^,0개,2020. 5. 12.
한결,저도 노트5  쓰는데 se2로 넘어가도 ㄱㅊ나요?,0개,2020. 5. 12.
고르곤,"노트5: 이제..
그만 죽여줘...",0개,2020. 5. 12.
헐디,기다리고있어요ㅎㅎ,0개,2020. 5. 12.
꼬부기,내가 볼땐 a12에 배터리용량만 올려줬어도 좋았겠다 ...,0개,2020. 5. 12.
노무짱,A31 배터리테스트쫌 ㅠ.ㅠ,0개,2020. 5. 12.
수진,se2아직 오지 않아서ㅠ,2개,2020. 5. 12.
김종,"확실히 갤럭시든 아이폰이든 레드가 이쁘다
취향저격",1개,2020. 5. 12.
J의날들DaysofJ,고생 많으셨어요 ㅠ 매번!,0개,2020. 5. 12.
RoseofSharon,역시 믿고보는 열스님~~ 고생하셨어요~^^,0개,2020. 5. 12.
달,조ㄹ맞는데 ㅋㅋㅋ??,0개,2020. 5. 12.
소따깡,나도 토끼다 ㅠㅠ,0개,2020. 5. 12.
김민석,오랜만이유 !! 더로그 ~,1개,2020. 5. 12.
응니,아직도 노트5 ㄷㄷ 잘 버티나요?,0개,2020. 5. 12.
박치원,게임 테스트도 해주세요!!,0개,2020. 5. 12.
귤님,배터리 형님 오셨다!!,0개,2020. 5. 12.
strikerpeak,아이폰 12 존버 가즈아~~,1개,2020. 5. 12.
민트랑,얼굴에 피곤그자쳌ㅋㅋㅋ,0개,2020. 5. 12.
곰맥주,아이폰8에서 se 땡기긴하네요 ㅎㅎ,0개,2020. 5. 12.
BLACKVTMC,눈감으면서 마무리~,0개,2020. 5. 12.
Albida,10시간짜리도 빠듯함,0개,2020. 5. 12.
오오,조루를 넘어서 순삭;,0개,2020. 5. 12.
시스케네,"저정도 사용시간이면.
유심 넣고 블루투스 이어폰+워치사용+배그 2시간이면 밥한공기 뚝딱일듯?",0개,2020. 5. 12.
이성준,뭐야 조루맞네 ㅋㅋㅋ,17개,2020. 5. 12.
찌헷,어제 아이폰 se2 샀는데 이전에 갤럭시 썻는데 확실히 갤럭시가 배터리 100퍼 센트에서 한 9시간 이상은 기본으로 가서 se2가 확실히 배터리가 빨리 달음...,0개,2020. 5. 12.
,3~4년전 나올폰이면 이정도 배터리 만족하고 쓰겠지만  ...소비자들 눈이 너무 높아저서ㅋㅋ,19개,2020. 5. 12.
오케이고곸,조루 오우야...,0개,2020. 5. 12.
김씨,오 8보다 많이 길게 가네요,0개,2020. 5. 12.
00aaaa,죽지도 않고 학대당하는 노트 ㅠㅠ,0개,2020. 5. 12.
강아지고양이,아니 왤케 늦게 오셨어요 한참 기다렸자나요!!,0개,2020. 5. 12.
최성민,고생하셨습니다,0개,2020. 5. 12.
,한 1~2년쓰면 배터리 녹겠네 ㅋㅋㅋ,1개,2020. 5. 12.
JeromeChoi,"와 근데, 기타 다른 분들의 영상들은 주저리 주저리 이야기하는데, 형님은 핵심만 딱! 짧고 간결하고 명확하게 하셔서 다른 어떤 동영상보다 도움됐네요!",0개,2020. 5. 12.
Whentheygolowwegohigh,오늘도 고통받는 note 5...,0개,2020. 5. 12.
로나남편,SE 2세대의 플러스가 나올까요?,0개,2020. 5. 12.
MJH,Se배터리 조루 맞습니다  배터리용량1800짜리가 조루아니면 그게 더 이상한거,0개,2020. 5. 12.
윤청월,저정도먄 오래 버티구먼,0개,2020. 5. 12.
박성진,진짜 조루가아니고 토끼군요,5개,2020. 5. 12.
사이버건달,제가 했습니다 조루라고,1개,2020. 5. 12.
응뭔들좋아,자다 일어나서 마무리영상 찍으시나봐요 ㅋ,0개,2020. 5. 12.
윤윤명근,Se2갖고싶어요 ㅠ,0개,2020. 5. 12.
박지환,뽑기 운 인가,0개,2020. 5. 12.
코지,형님 고생하셨는데 멀까요 왜일까요 이번 테스트는 덜 초췌해보이는 이유는 ㅎㅎ,0개,2020. 5. 12.
마구니,se2를 보면 브라운관 티비 껍데기에 최신 lcd패널 탑제한 느낌,0개,2020. 5. 12.
김휘,se 존버 안타고 11 사길 잘한 듯 싶기도 하고 아닌거 같기도하고..,0개,2020. 5. 12.
KarJo,아이폰se2로 이거 보고있다 ㅋㅋㅋ,30개,2020. 5. 12.
Gold,노트5가 상당히 고생하는군요. 저 노트5도 벌써 5년이나 지났네요 ㄷㄷ,0개,2020. 5. 12.
김우성,유튜브 영상화질은 어떻게 설정하고 봤나요?,0개,2020. 5. 12.
정주원,누운떠줘 혀어엉아,1개,2020. 5. 12.
넘버원,제가요,0개,2020. 5. 12.
HyunU,"작은 놈이 성능은 좋지만 그에 따른 
화면 크기, 배터리 용량이 심히 고려되는 모델이죠.",0개,2020. 5. 12.
이니셜링링반지제작소,겜 3시간 플레이못함..너무심함 미친거아님..,0개,2020. 5. 12.
jch8389,"배터리 용량 12000mAh 폰 있던데 배터리 테스트 가능한가요?





 아주 죽이기 위한 테스트 인데..?",0개,2020. 5. 12.
ecL,아이폰XR인데 SE2도 괜찮구먼,1개,2020. 5. 12.
잭도슨건빵,조루 맞음. 게임 하면 3시간 컷임. 프리미엄 라인 쓰다가 넘어가진 마셈,0개,2020. 5. 12.
뿌앨,그럼 충전하면서 보면요?,0개,2020. 5. 12.
teinoal,...맞잖아요,0개,2020. 5. 12.
YJKim,"잘 봤습니다. 저는 헤비하게 쓰고 아이폰 배터리용량 자체가 적다 하시니
구입은 안 할 생각입니다. ㅋㅋㅋㅋ
감사합니다.",0개,2020. 5. 12.
안성준,역시 베터리 테스트는 열쓰형이지,0개,2020. 5. 12.
태경,"용량치고 괜찮게 갔네요. 다음타자로 A31, A51, A71(A퀀텀), 벨벳이 대기중입니다ㅋㅋ",0개,2020. 5. 12.
SomedayDreaming,돈많으신가봐요 ㅎㅎ,0개,2020. 5. 12.
drone드론초보,배터리 용량이 적어서 오랜만에 테스트가 빨리 끝난것 같네요 ㅠㅠ ㅋㅋ,0개,2020. 5. 12.
파괴단,배톼리가..,0개,2020. 5. 12.
warthunderofficialchannel,전 그래서 언제나 저전력 모드 키고 다니죠,0개,2020. 5. 12.
호두과자,아이폰이 조루라는건가요 형이 조루라는 건가요?,0개,2020. 5. 12.
,지금도7시간이 안되는데 폰 좀 오래 쓰다보면 쓰지도못할수준이 되겠네;;,2개,2020. 5. 12.
빠박이,형 아이폰7이더싸? 아이폰se2가 더싸?,0개,2020. 5. 12.
특가고등어,유튜브말고 3d게임으로 테스트해보세요,0개,2020. 5. 12.
이진우,A20도해주세요 배터리태스트,0개,2020. 5. 12.
유재용,"난 더로그 2년차보는 사람
더로그특징:스그,블랙만삼
그럼 이번에도 블랙이겠지?
아니다 망했다.",0개,2020. 5. 12.
이현중,딸린다.......,0개,2020. 5. 12.
LG모바일,와.. 그래도 거의 7시간이면 그럭저럭이네,0개,2020. 5. 12.
사류니KennySaryunny,"그 가격에 배터리는 그 정도가 한계겠지만 용량 대비 괜찮은 수준인 것 같아요. 배터리 용량 키웠으면 더 비싸졌을 걸요?
로그님 테스트한다고 수고하셨어요. ^^",0개,2020. 5. 12.
MINHEEPARK,www.applegood.shop/?i=bCjh6L  아직 사전예약중인데 어디서 구하셨는지 여쭤봐도 될까요??ㅠㅠ,0개,2020. 5. 12.
yeoin56,휴대폰 끄고있을때도 빠때리 나가나요??,0개,2020. 5. 12.
띨띨이,동영상 테스트로 6시간 이상이면 잘나오는거 맞는데 직정인 기준으로 실사용에선 하루 거뜬하게 사용하겠는데?,5개,2020. 5. 12.
이니셜링링반지제작소,6시간이면 마니간거고 와이파이모드하면 5시간도 못가요,0개,2020. 5. 12.
김명진,좀 심하네.. 1800은 진짜 너무했다 저건 가격으로도 쉴드가 ㅇㄷ..,2개,2020. 5. 12.
싫어요와구독취소,"비행기모드에 7시간도 못가면...
좀",0개,2020. 5. 12.
탕탕탕탕,"와이파이에선 그래도 나름오래갑니다
야외에서 lte쓰는 순간 이게광탈이구나 할거에요",0개,2020. 5. 12.
,"엄 청나게 
준 수한
식 스아워 배터리",0개,2020. 5. 12.
skxowns1,오,0개,2020. 5. 12.
구구까까,저 옛날부터 생각했던 건데..굳이 왜 배터리타임을 재면서 1시간마다 일어나셔서 배터리 잔량을 확인하시는지 모르겟숴요ㅠㅠ 잔량확인 끝나면 항상 폐인이 되는 더로그님의 모습을 보니 마음이 아픕니다..와 이거 적는 중에 새벽에 왜 하냐는 마지막 아웃트로..ㄷㄷ;,0개,2020. 5. 12.
