닉네임,댓글,좋아요수,날짜
방구석리뷰룸,뒷부분에 다운로드 속도 빨라지는 방법도 아마 꽤 효과가 있을겁니다 ㅋㅋ 업데이트 지옥이던 분들 시험해보세요!,13개,2020. 5. 27.
moya,살이 너무 빠지셨네요... ㅠㅠ,17개,2020. 5. 27.
NIKO니코,"DNS서버 바꾸는 방법은 ios에서도 앱다운로드 할때 체감될만큼 빨라집니다.. 
근데 한국에 서버두는 웹사이트는 조금 느려지는거 같아요 :<",3개,2020. 5. 27.
최정현,그럼 맥북이 완충상태여도 충전기를 계속 연결한 상태여도 과충전되는 현상은 없을까요?,0개,2020. 5. 27.
하루의일상HarusDailyLife,어후... 덕분에 업데이트 답답하던게 풀렸네요 ㅎㅎㅎㅎ,4개,2020. 5. 27.
JinhoChang,이렇게 깔끔하게 정리해줘서 고마워요 <3,3개,2020. 5. 27.
hoyalee,좋은 영상 감사합니다 ^^,1개,2020. 5. 27.
Aland,다른 얘기지만 영상 떼깔이 진짜 좋네요 ㅋㅋㅋ 색감이 해외 유튜브 느낌 나요 ㅋㅋㅋ,1개,2020. 5. 27.
원윤석,"업데이트 했는데 부트캠프 윈도우에 배터리에 에러나요ㅠㅠ 충전기 꼽지는 않았는데 플러그 연결이라고 떠요

맥에서는 안그러는데요 ㅠㅠ",0개,2020. 5. 27.
JihoonJang,기가인터넷 써도 다운로드 평범했는데 체감상 3분만에 다운받아진 거 같아요 ㄷㄷ 감사합니다!,1개,2020. 5. 27.
알이,꿀 정보 감사합니다!!,1개,2020. 5. 27.
LHR,갈수록 존잘이 되시면 어떡합니까...?,3개,2020. 5. 27.
JinYeongGwak,이제 맥북이 있으니 맥북 영상도 더 재밌게 ^^ 꿀팁 감사합니다!,0개,2020. 5. 27.
제성주,"조명이 너무 좋네요 :-)
살도 많이 빠지셨고요~ 잘 볼께요~",0개,2020. 5. 27.
둥둥둥근달,다운로드 속도 올려주는 방법 완전 좋네요.. 덕분에 빠르게 받았습니다,3개,2020. 5. 27.
가지마,1:43 여기넝할성하시킨다고머성넝이줄거나 뭐 이런게 아니라~ (중독성 쩌는 부분),7개,2020. 5. 27.
정감독,언제나 발빠르고 정확한 정보 잘 보고 있습니다. 감사합니다🙏🏻,0개,2020. 5. 27.
신승운,늘 유용하고 빠른 정보 감사합니다 :),0개,2020. 5. 27.
Rearth러스,크 깔끔한 정보 전달 넘 좋습니다☺️,0개,2020. 5. 27.
Mr칼리프,새로운 맥프로 16인치는 언제 쯤 나올지 ㅜ,1개,2020. 5. 27.
뀨뀨꺄꺄,다이어트 체험기 영상같은것도 올려주세요 ㅋㅋ,0개,2020. 5. 27.
byjun707k,중요한 부분 알려줘서 고마워요ㅎㅎ,0개,2020. 5. 27.
두아이,원래 아이폰만 쓰다가 이번에 아이맥을 구매해서 방구님 맥 업데이트 영상도 보게됐네요 ㅎㅎ 앞으로 맥 꿀팁도 잘부탁드려요!,0개,2020. 5. 27.
LOLMC예배라이브초등부,"^^ 방구석 리뷰룸으로, 나의 맥북의 업데이트를 확인하게 되는군 ㅋ 자랑스럽다 브로!~",0개,2020. 5. 27.
KimMinUng,역시 꿀팁띠👍🏿,1개,2020. 5. 27.
HYEON,"책상 위 아이폰 화면에 시간 띄어 놓으신거 어떻게 하신건가요...?!
매번 좋은 영상감사합니다 ㅎㅎ",0개,2020. 5. 27.
Mr칼리프,"Xs 쓰는데 iso 13.5 올리고 
베터리 94% 에서 갑자기 92%줄어듬
이거 뭔가 이상함 쫀쫀한 쿡 하다하다 베터리로 꼼수 부리네",0개,2020. 5. 27.
쓲까무,뭐야 형 왜살빠졌어???,0개,2020. 5. 27.
JongYeunYoon,아이패드는 배터리 관리 기능이 왜 없을까요?ㅠ,0개,2020. 5. 27.
원정태,"2015 맥프레 유전데, 최적화된 배터리 충전 빠진게 좀 그렇네요... 기능 살릴 방법은 분명히 있을텐데ㅠㅠ",0개,2020. 5. 27.
백향TV,오!!!!!!  주말에 업뎃해야겠어요!!,0개,2020. 5. 27.
Cust0M1zE,안그래도 충전케이블 매일 꽂아두고 사용하던 환경이라 걱정했는데 타이밍 좋게 업데이트 되서 후딱 올렸습니다ㅋㅋㅋ,0개,2020. 5. 27.
김현영,방구석님은 맥북 구입하시면 애케플 가입하시나요? 궁금합니다.,2개,2020. 5. 27.
