닉네임,댓글,좋아요수,날짜
방구석리뷰룸,이제는 뭐 나오면 바로바로 연락하시는 구독자분들 ㅋㅋㅋㅋ 덕분에 쉬지않고 만들었읍니다...,119개,2020. 5. 4.
SuzyiiiJi,최근에 나온 에어와 이 모델 비교 해주실수있나요!🥺,37개,2020. 5. 4.
주영림,"방구석님 영상 볼때마다 대단하다고 느껴집니다!
이런 영상은 매우 빠르고 평상시에는 폭넓은 활용과 정보를 주시니 bb!",6개,2020. 5. 4.
죠스바,"맥북 살때 심리:
맥북에어 싸네...-> 뭐 추가할 바에는 그돈으로 맥북 프로 13사지...(성능이 먼가 아쉬움) -> 그냥 그돈으로 맥북 프로 16사야겠다



???: 젠장",24개,2020. 5. 4.
황스카이,"선생님 인강, 영화, 운동하는 영상 편집 정도?? 에서는 2020에어 i5 가 나을까요 2020프로 기본이 나을까요...ㅠ 한번 사면 오래 사용할 예정입니다.",5개,2020. 5. 4.
정훈,하아... 얼마전에 2019프로 질럿는데 이런 ㅜㅜ,1개,2020. 5. 4.
MinuCompany,와.. 빠른소식도 역시 방구석 리뷰룸!!! 잘 보고 갑니다!! 올해 노트북은 이거다!!,5개,2020. 5. 4.
허니의사부작라이프HoneysSabujakLife,빠르기도 하셔라..... 끝까지 다 보겠습니당!!,6개,2020. 5. 4.
KsY,진짜 제가 구독한 유튜버 중에 가장 빠른 영상이네요 ㅠㅠ 존경합니다 감사합니다!!!ㅎㅎ,1개,2020. 5. 4.
김성우,역시 빙구석리뷰룸님 기대이상이네요. 영상 가장 빨리 업로드 좋아요 매번 감사합니다.,24개,2020. 5. 4.
강경모,"영상 항상 잘 보고 있습니다! 질문이 있습니다!
1:42 에 나와있듯이 가장 기본형인 썬더볼트단자 2개인 모델에는 키보드 말고는 바뀐게 하나도 없는 건가요?? 
아니면 조금이라도 업그레이드가 잇는건가요??",0개,2020. 5. 4.
Sanjuk,“Esc Still Alive”,18개,2020. 5. 4.
손영섭,16인치 존버하는개 맞을까요 ㅡㅋㅋ 10세대 고만중이네요 총알은 장전되서 발사만 하면되는데,5개,2020. 5. 4.
Rearth러스,"신속하게 정보를 정리해서 쏙쏙 박히게 알려주시는 방구석님께 항상 감사를드립니다 ☺️
기대한 14인치가 아니라는게 참 아쉬워요..ㅜ",4개,2020. 5. 4.
모한,역시 빠르다 형 ㅋㅋㅋㅋㅋㅋ 이제 맥북 산다,2개,2020. 5. 4.
Bogeuni,와... 대단하십니다 ㅎㅎ 잘보고갑니다~!!,3개,2020. 5. 4.
DUNab,방구형 에어2020 i5랑 프로13기본형이랑 뭐가더 좋을까요 영상편집 입문해보고싶긴한데... 또 램은 16으로 올리기 너무 비싸긴하네요 ㅠ 장기적으로볼땐 하는게좋겠죠?,6개,2020. 5. 4.
모데카이공방,허허허 고생 많으셔요 ㅋㅋㅋ,3개,2020. 5. 4.
ChristopherLee,하하.. 키보드가 업그레이드라니 참 웃긴 상황이네요,5개,2020. 5. 4.
박용준,"엄청 빠르세요. 촬영에 편집까지, 대단하신듯",3개,2020. 5. 4.
뽑빱,진짜 에어랑 너무 고민된당...,0개,2020. 5. 4.
정지유,일빠!! 캬아ㅏ 드디어!!!,1개,2020. 5. 4.
WadeLee,첫번째로 들어오다니 처음이다...!,2개,2020. 5. 4.
MiRaN,이제 드디어 공홈 구매 버튼이 활성화가 됐네요! 6월 19일에 도착이라고 써있어요~! 총알 장전중입니다 ㅎㅎ,0개,2020. 5. 4.
쿡플레이,작년에 산 13인치 고급형유저는 웁니다엉엉,3개,2020. 5. 4.
이재준,기다리긴 했는데 원하던 스펙이 아닌데...,1개,2020. 5. 4.
최동운,와우 진짜 빠르시네요 ㅋㅋㅋㅋ캐,0개,2020. 5. 4.
크림우유,빠른소식 감사합니다! :-) 👍👍,1개,2020. 5. 4.
MombaBlack,2020 맥북에어 i5 256 대비 기본형비교했을때 어떨까요?,2개,2020. 5. 4.
U쥔,14인치 올해 하반기에 나올까요..? 존버하고 있었는데 ㅠㅠ,1개,2020. 5. 4.
이지수,아 얼마전에 아이맥 샀는데 걍 맥북프로 살걸...ㅠ,0개,2020. 5. 4.
큐티박스TV,"설명이 정말 자세하네요..... 
참 감사합니다 ^^ 쵝오!",0개,2020. 5. 4.
사회부적응자,하... 파이널리..... 스읍~ 하아.. 그런데 항상 에어랑 성능차이가 화면 밝기밖에 없어서... 불안하다.. 와이파이는 개별 업그레이드 가능하니 ㄱㅊ,2개,2020. 5. 4.
예찬,파컷 영상편집용으로 첫 맥북 구매하고 싶은데 이 제품 구매할만한가요?! 산다면 어떤형으로 사는게 좋을까요..?,1개,2020. 5. 4.
조영민,걍 빡쳐서 썬더4개붙은거살듯,3개,2020. 5. 4.
KoreaNo1MC,"늘 좋은 정보 감사합니다! 
지금 애플 홈페이지에 나와있는 2020년형 맥북프로13인치 설명은 최소사양 기준의 설명일까요? 아니면 최고 사양 기준의 설명일까요?
그 중에서도 앱 활용에 대한 설명 부분이 궁금합니다~ (파이널 컷 60% / 로직 2.6배 이런 부분요^^)
궁금합니다~",0개,2020. 5. 4.
ChristopherLee,개인적으로 정말 아쉽습니다... 대학갈때 쓰려햇는데,2개,2020. 5. 4.
YEVLOG예분로그,미국 출시 하자 마자 올리셨네요! ㅎㅎ 항상 자세한 리뷰 잘 보고 있습니다:),0개,2020. 5. 4.
LeoLee,그러니까요 ㅠㅠ 나왔는데 14인치가 아니에요 ㅠㅠ 로직 때문에 에어를 안사고 기다리고 있었는데.. 프로를 사야겠죠? 흐~ ㅠㅠ,0개,2020. 5. 4.
멀리서보면푸른봄,형님 자다오셨나요...? 눈이,1개,2020. 5. 4.
빅픽처,항상 신속한 정보 감사해요🥰🥰,1개,2020. 5. 4.
한승민,1등!,2개,2020. 5. 4.
DarthVader,1등!,2개,2020. 5. 4.
겨미TV,와우 항상 빠르게 정보 올려주셔서 너무 감사드려요!!!,1개,2020. 5. 4.
꾸샤,영상 잘 봤습니다~,0개,2020. 5. 4.
도경원,"로직프로 공부하려고 하는데 2020프로 중급 모델로도 가능할까요? 아니면 에어 고급형으로 가나요, 16인치 가야하나요?",0개,2020. 5. 4.
빈군이야기,샤오미 전등 사시고 난 후 영상 느낌이 뭔가 다른...가요?? 이전 부터였나요?? ㅎㅎㅎ 그나저나 발빠른 영상 감사합니다 😊,0개,2020. 5. 4.
DPCine동팔씨네,와 16인치 사기전에 혹시나해서 기다렸는데 괜히 기다렸네요,0개,2020. 5. 4.
wisdomly,큭 ~ 역시 빠릅니다 !!! 잘보앗습니다!!감사합니다,0개,2020. 5. 4.
솜이불,빠르시네요..ㅋ 14인치 어디간거야...,1개,2020. 5. 4.
AndrewChung,16 인치는 cpu 업그레이드를 언제쯤 해줄까요......?ㅠㅠ,0개,2020. 5. 4.
이현우,형 나 1등따봉이야,1개,2020. 5. 4.
WENXUANJIN,드디어 올것이 왔군요!,0개,2020. 5. 4.
앨터페이퍼,2020 에어 i5 샀는데.. 열관리 빼고는 대만족 중..  특히 키보드...,8개,2020. 5. 4.
HyuckJu,2020 에어 i5랑 프로 13인치 2020  랑 어떤걸로 가야하나요 ㅠㅠ?,0개,2020. 5. 4.
기억의기억,맥북에 페이스 아이디 들어갈때까지 계속 존버입니다 ㅎㅎㅎ,0개,2020. 5. 4.
다몽키의잡다한TV,크 누가 1등으로 올리나 기다리고 있었습니다 ㅋㅋㅋㅋㅋ,11개,2020. 5. 4.
애플기기설명해주는남자,설마 15인치처러뮤시녛나오고ㅠ14인치로 새로 바뀌지는않겠..읍읍!!,1개,2020. 5. 4.
ScopeKOREA,나왔군요 근데 14인치 아니라니 ㅠㅠ,1개,2020. 5. 4.
강지훈,0:08 이찌가,1개,2020. 5. 4.
FSig,맥북 16인치랑 에어는 처음 나왔을때 와 싸졌다 싶었는데 이번에는 가격은 둘째치고 8세대 cpu랑 램 우려먹기가... 정말 실망이었습니다.,2개,2020. 5. 4.
김학중,"방구석리뷰룸님 오늘 영상 조명이 뭔가 이전 영상과 다르시네요. ^^ 맥북 13인치 출시 보고, '오 뭐야?'라고 뭐가 달라진 것인지 찾아보기 시작했는데 영상을 바로 올리셨네요. 역시. 빠르십니다. ^^",0개,2020. 5. 4.
박종원,탐나는 가격 ㅎㅎ,1개,2020. 5. 4.
리베,1월에 맥북프로 16인치 새로 나온거 구매 했는데 옵션에 2019 Macbook Pro 16” 으로 되어있더라구용  2020 맥북프로 16인치도 나올 가능성이 있을까요?,0개,2020. 5. 4.
AritsuneKanzaki,늘 빠른 정보 감사합니다. 마지막 총 정리로 표를 넣어주면 기억에 확실히 더 남을것 같아요.,0개,2020. 5. 4.
배태빈,엥 그러면 이게 맥북 프로 2020년형이에요..?,0개,2020. 5. 4.
IHATEDUCK,기본형 ddr3에 8세대 cpu 제정신이니....,0개,2020. 5. 4.
H,검지손가락이 시강이네요. 오늘도 좋은 정보 감사합니다,0개,2020. 5. 4.
민트쵸코프로젝트,인텔은 싫어욥_ amd나 arm 버전은 언제 나올지,0개,2020. 5. 4.
개발자맛TastelikeDeveloper,드디어 13인치 프로에서도 가위식 키보드를 사용할수 있네요!! 분리된 esc키에 이어서 개발자들이 편해질 수 있는 변화가 반갑습니다ㅜㅜ,0개,2020. 5. 4.
마감인생Deadlineinsane,하아... 16인치 마렵다...,0개,2020. 5. 4.
Assembled,14인치 아닌건 좀 아쉽네요 ㅠ,0개,2020. 5. 4.
OCLOC,뭐가 바꼇는지 ㅋㅋㅋㅋ 기다린 보람1도 없이 그냥 똥망 그자체,3개,2020. 5. 4.
안지윤,2020에어랑 비교영상 찍어주세요 !!,0개,2020. 5. 4.
오너머스탱,아이맥도 2020년형도 새로 나오겠죠? 아이맥 몇달째 고민했는데 이젠 20년형 나올까봐 못사게씀 ㅠㅠ,0개,2020. 5. 4.
TaejunJin,아이패드 프로 3세대 안사고 존버 타다가 4세대 나왔을때랑 느낌이 비슷하군..,0개,2020. 5. 4.
DONGHOONBAE,이정도면 출시하자마자 영상 찍으신거아닌가요 ㄷ ㄷ 믿고봅니다 방구석님,0개,2020. 5. 4.
sonwok,기본형은 키보드말고는 거의 변화가 없네요😭,0개,2020. 5. 4.
임규현,19년형 유저 : 편-안,20개,2020. 5. 4.
KevinDeGuardiola,혹시 I5 8세대하고 10세대 차이가큰가요?,0개,2020. 5. 4.
송경호,늘 좋은 정보 감사합니다. 그렇다면 2020년 맥북프로 13인치와 2019년 16인치 중 어느 것이 더 작업하기는 좋을까요? 둘다 고급형 모델이라는 전제를 두고 있다면 어느게 좋을까요?,0개,2020. 5. 4.
마오밴드MaoBand,16인치의 9세대 6코어랑 13인치 10세대 4코어랑 비교했을때 어느쪽이 성능이 더 뛰어날까요?,3개,2020. 5. 4.
aaa,지금 살건데 4k영상편집 할때 제일 싼 기본사양에 램8gb 이면 할만 할까요??,0개,2020. 5. 4.
JoshuaPark,맥북에어 2020이랑 맥북프로 2020이랑 그래픽카드 차이가 없나요??,0개,2020. 5. 4.
임철현,14인치를 위한 디딤돌로 보겠습니다,0개,2020. 5. 4.
