닉네임,댓글,좋아요수,날짜
방구석리뷰룸,여러모로 힘든 시기지만 다같이 화이팅합시다!! Gm영상올렸닌데 오늘 바로 정식버전이 나왔네요 와우!!  정식으로 이름 수정했습니다!! 변화점 참고 하셔요 🌞,63개,2020. 5. 19.
립밤중독,마스크를 쓴 얼굴을 인식하는줄 ㅠㅠ 근데 하도 많이 인식시켰더니 이젠 알아서 좀 인식하긴하더라구요 ㅋㅋㅋㅋ,51개,2020. 5. 19.
글로리월드,ㅠㅡㅠ 마스크 인식인줄알고 반가웠는데.. 아쉽지만 이거라도 감지덕지 입니다!,15개,2020. 5. 19.
알레스카연어,마스크쓴채로 페이스아이디 된다는줄알았네요 ㅋㅋ,23개,2020. 5. 19.
Park핀,아 새로사신 마이크 진짜 귀여워요...ㅋㅋㅋㅋㅋ,5개,2020. 5. 19.
grottes,3:50 부분 워치페이스 너무 예쁜데 저 무지개색 워치4부터 되는거겠죠? ㅜㅜ 3라서 아쉽네요,0개,2020. 5. 19.
Leesong,비번치려고 위로막 올리는거 불편했는데 넘 좋네용,7개,2020. 5. 19.
뿌쪼핸즈업,기다리는 업데이트에요 ㅠㅠ 감사합니다~~!!!,9개,2020. 5. 19.
SaeHan세한,항상 좋은정보 감사해요! 😀,4개,2020. 5. 19.
야미킹덤YummyKingdom,업뎃 빨리 해줬으면 좋겠네용 . 영상 잘 보고 가용!!🙏🤗,2개,2020. 5. 19.
이현우,형 오늘도 나 1등이야 칭찬해줘,4개,2020. 5. 19.
SungHyunYu,"저도 마스크도 인식해서 페이스 아이디 풀리는 줄 ㅋㅋ
근데 페이스 아이드를 쓰다보니 마스크를 코 아래까지 내리면 얼굴인식이 되더라구요. 
코가 다 보이게 살짝만 내려주면 되니 그나마 덜 번거로워요.",0개,2020. 5. 19.
