닉네임,댓글,좋아요수,날짜
luckyclassic,제발 타입C 들어가라.....,7개,2020. 5. 26.
Timcook,"생각해 봤는데 아이패드에 들어간 커넥터처럼 자석으로 착 하고 붙여서 충천할 수 있으면 좋겠네요


그런데 충전하다 자석에 살이 찝힐것같다",4개,2020. 5. 26.
웰시코기,예전 맥북처럼 맥 세이프였나? 그거 해주면 ㅜㅜ,1개,2020. 5. 26.
RedF,"아이폰 13 구성품=> 이어폰, 이어폰 커넥터, 아이폰 13 * 무선충전기 별매",3개,2020. 5. 26.
Kodawary,지금은 아이폰하고 에어팟이랑 아이패드프로 쓰고있어서 아이패드때문에 충전기가 하나 더필요한데 아이패드만 C타입이라서 은근 불편한점이 많네요.. 이게 만약 팩트라서 아이폰이 C타입이 되면 뭐하나~ 에어팟은 라이트닝인데~,3개,2020. 5. 26.
ubisolanum,아이폰 Xr 오열,2개,2020. 5. 26.
물똥,제발 그랬으면 좋겠다,1개,2020. 5. 26.
호오,"아이폰12와 갤럭시버즈X하고 
만약 쓰면 괜찮을까요?ㅠㅠ",2개,2020. 5. 26.
김승철,5.4인치 에 삼성 디스플레이라도줘서 감지덕지해야해.. 포트는딱히신경안쓰는데,1개,2020. 5. 26.
jang2014,1빠,1개,2020. 5. 26.
박지후,오옹,1개,2020. 5. 26.
이승엽,근데 라이트닝 케이블이 왜 안좋아요?,4개,2020. 5. 26.
LouisKim,타입C면 삼성 고속충전기 어댑터로 고속충전...이..안 되겠죠..?,1개,2020. 5. 26.
,이어폰포트 없앤것도 이해안되는데 충전포트까지없애면 충전하면서 사용은 어케함?,1개,2020. 5. 26.
Do,이미 라이트링으로 결론,0개,2020. 5. 26.
ryan,라이트닝으로나옵니다 낚지마세요,0개,2020. 5. 26.
JunSeokSung,아이폰 12프로에 스마트폰 최초로 10비트가 들어갈수 있다고 하네요 8비트는 현제 삼성이랑 다른 스마트폰 제조사들이 쓰는 색 영역이라서 나쁘진 않아요,2개,2020. 5. 26.
할께없네,아이폰 이야기에서 삼성폰 물어봐서 죄송한데.. 삼성s10 이후부터 몇비트인가요? 아이폰과 같이 8비트인가요?,0개,2020. 5. 26.
Mr칼리프,"되겠냐?ㅋㅋ 라이트닝이지 
어그로도 참신한걸로 끌어야지 ㅉㅉ",3개,2020. 5. 26.
