닉네임,댓글,좋아요수,날짜
오라잇스튜디오AllRightStudio,"공유 킥보드를 애용하시는 분들은 어떤 걸 많이 이용하고 계신가요? 댓글로 이용하면서 좋았던 점, 아쉬웠던 점 남겨주세요~!",4개,2020. 5. 19.
,씽씽좌 압도적인거보소... 근데 대부분 서울 중심이네요. 경기도를 포함한 수도권 전역으로 확대되는날을 기대해봅니다.,6개,2020. 5. 19.
김현식,라임이 비싸긴한데 묵직하고 풋브레이크도 있고 딱 타보면 안전하다는 느낌. 여러분 목숨값 아까워말고 라임타세요 (라임직원x),2개,2020. 5. 19.
라이언,"실제로 공유킥보드 타보니 8인치 일반 킥보드랑 성능 차이는 별로 없더라구요.
다만 가격이 생각보다 싸지 않아서 얼른 경쟁해서 가격 좀 낮췄으면...",2개,2020. 5. 19.
또매,ㅋㅋㅋ 다양한 실험으로 재미를주시네요~~^^ 고생하셨습니다 ㅎㅎ,3개,2020. 5. 19.
크루누,역시 전동킥보드 테스트에는 계란테스트가 들어가야죠 ㅎㅎㅎ,3개,2020. 5. 19.
syys,"공유킥보드가 있었네요
세상 너무 킥해졌습니다😍
너와 나의 연결고리😊",2개,2020. 5. 19.
설레이는,공유킥보드가 좋기는 한데 가끔 보면 너무 더러워요~ 손잡이와 안장은 시커멓고 타기 전에 물티슈로 닦기는 하지만 기분은 좀 그래요~  전동킥보드 운행관련 법이 개정되어 도로주행이 어렵다던데 어떻게 될지 궁금하네요,2개,2020. 5. 19.
연필,통돌이세탁기 vs 드럼세탁기 비교 컨텐츠 만들어주세요~ 삼성 vs lg도 재미있을것 같아요~,2개,2020. 5. 19.
봄언제나,"킥보드 잘못 고르면..진짜 택시비 ㅠ 나오네요
그래도 재밌었으니까 괜춘(ㅠㅠ)",1개,2020. 5. 19.
빌게이츠,1등 브랜드 : 아싸 돈 안들이고 광고 제대로 했다!!,1개,2020. 5. 19.
korChagle,씽씽은 풋브레이크가 없어서 뒷바퀴 커버가 부서져있는 경우가 많아요. 사람들이 풋브레이크라고 착각해서 발로 밟다가 부서지나봐요. 돌리는 따릉이도 브레이크에 손이 가있는 경우에선 쓰기 힘들어요.,2개,2020. 5. 19.
당무홍,"공유 킥보드도 있었네요
알려주신대로 확인해보고 한번 체험해보고싶습니다",1개,2020. 5. 19.
다정한치치,오오ㅗ,2개,2020. 5. 19.
치치치,씽씽이라길래..... 발로미는 씽씽인줄,1개,2020. 5. 19.
흠흠,WIND추가 해주세요,1개,2020. 5. 19.
GYO,오르막길 등판력은 배터리 충전량에 따라 달라지니 배터리 충전 상태도 같이 언급해주셨으면 좋았을거같아요,3개,2020. 5. 19.
