닉네임,댓글,좋아요수,날짜
오라잇스튜디오AllRightStudio,"기술은 둘 다 좋구요 
제 눈에는 이게 더 좋아요
삼성 vs LG, 여러분의 선택은?",46개,2020. 5. 5.
이태주,"삼성 장점 : 번인 걱정 x
Lg 장점 : 화질 좋고 검정색과 색감 표현이 잘됨, 얇음",11개,2020. 5. 5.
이그루왕이런,난 lg파였어,53개,2020. 5. 5.
Annyeong,"맞췄다ㅋㅋ전자제품 매장에서 느꼈던 차이가 그대로 느껴지네. 난 lg파. 삼성은 너무 뽀샤시해서 인위적인 느낌이고, 눈아픔. lg의 선명함이 좋아ㅋ pc모니터도 lg가 좋더라",14개,2020. 5. 5.
JHJeon,"방에 불끄고 커튼치고 홈시네마를 만들고 싶다. = LG OLED
채광 잘 들어오는 거실에서 보고싶다. = 삼성 QLED",9개,2020. 5. 5.
CARCASS,이건 LG 삼성이라는 브랜드 차이라기 보단 LCD와 OLED 선호도 차이인듯,88개,2020. 5. 5.
펭수하이,0:07 이건 결과가 났자너,91개,2020. 5. 5.
세미파파,전자 매장 들어가면 lg 매장 가따 삼성 매장가면 티비는 눈에도 안들어옴 개인적으로 차이를 너무 심하게 느꼈어요 선명도도 oled가 비교 불가 정도 였는데,16개,2020. 5. 5.
용조건TV,"0:07
아니 날강두 색키는 얼굴모자이크하고
호글자에 모자이크하거나 날강두라고바꿔 쓰는게
인지상정이거늘",7개,2020. 5. 5.
니꼬삼,폰은 삼성 가전기기는 엘지,102개,2020. 5. 5.
오승민,처음부터 알아봤내요 ㅎㅎ 90년도 초반에 AS일하면서 사수에게 발광다이오드에 관해 나중에는 이 발광다이오드로  TV도 만들수 있을거 같은대 다이오드 크기가 문제다 했던 기억이 나내요(눈에 안보이는 점만큼 크기를 줄인다는게 그때 기술로는 꿈의세계였죠),4개,2020. 5. 5.
JuongHoonLee,"TV 주로 보는 시간때를 생각해봐라 .... 
또 TV를 태양을 등지고 보는 집이 있는가....
둘다 우수하지만 LG가 조금더 실용적이라 생각한다",20개,2020. 5. 5.
밥,가전제품은 LG임,34개,2020. 5. 5.
이학순,Tv는 엘지,89개,2020. 5. 5.
김성재,"야외 혹은 통유리 거실에서 볼려면 qled

실내에서 볼려면 oled",18개,2020. 5. 5.
펭수코인,"이번편에서 칭찬하고 싶은 건 기준을 표준모드로 잡고 다양한 영상(스포츠, 4K, 유튜브)과 다양한 환경 (일반, 암전, 야외)에서 보여줬다는거.
일반적으로 소비자들은 TV 구매해서 제일 표준인 모드로 시청하니까 그게 디폴트 값이 되는 게 맞음.
애초에 사용설명서에 어떤 모드로 어떤 밝기로 시청하는 게 이 티비는 제일 좋습니다 라고 명시해주는 것도 아님.
삼성이랑 엘지랑 맨날 지들 기술 뛰어나다고 서로 광고 하고 법정 싸움하는데 이 소비자들은 이 영상보고 그냥 참고 하면 됨.
우리는 기술자가 아니라 평범한 소비자니까.  이런 영상은 널리 알려져야함. 기술에 속지 말고 우리 눈이 끌리는 걸 사면 되죠.",65개,2020. 5. 5.
