닉네임,댓글,좋아요수,날짜
문복희EatwithBoki,"자막은 설정에서 활성화 해주세요 💗

안녕하세요 복희예요 🥰
요즘 날씨도 너무 좋고 따뜻한 봄이 왔잖아요?!
그래서 오늘은 진정한 봄 맛을 느끼고싶어서 달래봄나물비빔밥을 가져왔습니당 ! 
달래장까지 향긋하게 넣어서 슥슥삭삭 비벼먹으면   완조니 꿀맛 그자체,,👍🏻🍃
조금 심심하다싶을때 오리주물럭으로 매콤함 추가해주니까 끝도 없이 들어가더라구용 희희
쌈 싸먹어도 좋고 비빔밥 위에 올려먹어도 넘 맛있고 마무리로 된장찌개 한숟갈 해주면 캬,,,😇
오늘도 잘 먹었습니당 🙏🏻💕

Hello everyone ! This is Boki 🥰
The weather is so nice these days and it feels like warm spring has come.
So I wanted to taste the real spring flavor, I brought spring vegetables bibimbap🌱
Spicy Stir-fried Duck Bulgogi goes really well with bibimbap !
It's so delicious to wrap it up with various ingredients, and it's a perfect finish with doenjangjjigae which is soybean paste stew 😋
Enjoy your meal too 🙏🏻💕

🍎복희 daily instagram🍎 @_luvmun
🍒Mukbang instagram🍒 @eatwithboki",742개,2020. 5. 2.
요구르트,막 만날 인스턴트 피자 햄버거 치킨 라면 이런 흔하고 나쁜 메뉴 많이 안드시고 거언강한 밥상 메뉴도 많이 드셔서 더 영상이 알차고 재밌는것같아용,11개,2020. 5. 2.
saeedilyas,When boki takes a big bite her mouth doesn't even look full😮🤔🤔,10개,2020. 5. 2.
MichelleSim,Is it just me or is it so satisfying when she takes such big bites but looks like there’s nothing in her mouth?,45개,2020. 5. 2.
박진희,"나같은 한식처돌이에게 너무 완벽한 보키님,,, 다음번엔 양푼밥에 열무김치랑 후라이 와랄라 넣고 푹푹 비벼서 먹어주세요ㅠㅠ 자취하느라 한식이 너무 땡겨요진짜ㅜㅜㅋㅋㅋㅋㅋㅋ",74개,2020. 5. 2.
MichelleSabellina,"I like Boki's choice of food for her ASMR. Others I feel are eating so much unhealthy food. Boki's choices are healthier.

Thanks for the likes! Let's all stay safe and healthy. ♥️",445개,2020. 5. 2.
PriyashaRay,Who is watching this in empty stomach lying on the bed ? ✋✋,234개,2020. 5. 2.
LiemanjuDa,"아니 진짜 오히려 이런 한식컨텐츠로 해서 더 입맛을 돋구는거 같아요,,, 정마루ㅜㅜㅜㅜ사라진 입맛도 돌아오게 만들어버리는 그녀는 마.법.사",37개,2020. 5. 2.
강민,다른 먹방 유튜버들은 맨날 자극적이고 비슷한 종류의 음식만 먹던데 이 분은 안 그래서 좋다👅,320개,2020. 5. 2.
araJo,복희님 뭘 좀 아시는 분....처음에 보면서 오늘은 탄산 말고 보리차 어울리겠다 했는데ㅠㅠㅠ통해서 감탄....조합 진짜 좋아ㅠㅠㅠㅠㅠ,173개,2020. 5. 2.
evakim,"""why so serious"" lmao😂❤",5개,2020. 5. 2.
theIndian,Her eating spoon is our serving spoon at home,108개,2020. 5. 2.
김수인,1년만에 이렇게 뜬 유튜버는 이언니 밖에없을듯 그리고 왜 그렇게 뜬 이유도 알거같다...,48개,2020. 5. 2.
03wkddmsco,야채 고기 디저트 골고루 다 잘 드셔서 먹방 유튜버들 중 제일 건강할 거 같아요 ㅎㅎ,324개,2020. 5. 2.
sw98k,볼때마다 느끼는거지만 같이 드시는 음식조합이 너무 좋은거같습니다,45개,2020. 5. 2.
SavedbyGrace,"One thing I admire about her is that wheneever she eats unhealthy foods, she makes sure she has side dishes in veggies or anything vegetable in her table.",25개,2020. 5. 2.
udintjustsaywutithinkudid,"The way she smiles ever so slightly after taking each bite, tells me I'd been eating ugly my entire life...... not that I didn't know it before",15개,2020. 5. 2.
,"보기만 해도 싱그러워진당 진짜 이제 봄인가보네 사람들 다 화려하고 밝게 옷 입고 나들이 가는데 
나만 올블랙 그림자까마귀패션에 모자 푹 눌러쓰고 슬리퍼 질질 끌고 독서실행 ㅠㅋ
복희 머리스타일 바뀐듯한데 뭐든 찰떡 희희",23개,2020. 5. 2.
,어떻게 큰 쌈을 저렇게 깔끔 하게 먹지 나 같으면 상추 씻은 물 손에서 뚝뚝 떨어지고 고기 넣은 거 좀 떨어지고 입 옆에 소스 묻고 난리날텐데,480개,2020. 5. 2.
권수연,"아니ㅋㅋ다른사람들은 이런거 하면 집밥이라고 제목붙이는데 복희언니는 그냥 맨날 집밥이야ㅋㅋ
내가 이래서 언니를 사랑한다니까♥",34개,2020. 5. 2.
네버랜드,마음같아서는 영상안으로 들어가서 같이 먹고싶은데ㅜ,5개,2020. 5. 2.
67xSmiles,I’m over here starving while Boki is just living a good life over there.,19개,2020. 5. 2.
KateBrito,she looks like she really enjoys her food... makes it 100x better watching it,17개,2020. 5. 2.
AmyGrefalda,"4:15
The leaf disappeared lmao",9개,2020. 5. 2.
이소민,밥 먹을때랑 국 먹을때 숟가락 따로쓰는 그녀는 도덕책,13개,2020. 5. 2.
Popularlivestreams,In every video that she makes with food I want to eat every food she’s eating,15개,2020. 5. 2.
천사현식,"복희님은 음식 선정, 잘 먹는 모습도 한몫 하지만! 이 음식세팅 실력이 사람 입맛을 더더욱 돋우네요! 자막도 너무 재밌어요! 오늘도 잘 보고 갑니다",27개,2020. 5. 2.
HEEYAs,저게 무슨 맛인지도 모르는 외국인들 댓글 봐서 뭐하라고.. 한국인 댓글 좀 보여줘라ㅠㅠ,324개,2020. 5. 2.
feliejaneliba,She looks like Da Kyung in the Kdrama The World of the Married 😅,14개,2020. 5. 2.
DaniellaLauta,When she piles up the food and here I am thinking she can't fit it all in one go. Oops never mind she did fit it all in her mouth.,22개,2020. 5. 2.
Excuuseemeee,"Me : watching this while fasting
Well yea....................",1개,2020. 5. 2.
