닉네임,댓글,좋아요수,날짜
yeondukong연두콩,"CC click please💓💓
아유 안나가니께 피지 각질 미치겄어유 ~~ 귀찮아도 해줘유 지는 귀찮아서 안 하니까 얼굴이 사막이 됐슈 ㅠ 저 샴푸는 개운해서 지성두피도 이틀에 한번 해두 댜~~❤️",210개,2020. 4. 3.
정희온,이틀이면 양호혀유 ~,224개,2020. 4. 3.
점점,연두콩님 이브로쉐 햇수로만 3년째.. 제가 기억하는건 거기까진데 18년 초에 제가 연두콩님 보고 이브로쉐 헤어 식초 사용했는데 머리 향기... 최고였습니다 요즘은 귀찮고 피곤해서 잘 사용하지는 않는데 진짜 이브로쉐 연두콩님 최애브랜드... 3년째 홍보하면 소올직히 홍보대사좀 시켜줘요..,117개,2020. 4. 3.
뭘봐,"0:16 이틀이요?? 너무하다



사실 저는 일주ㅇ ... 퍽",125개,2020. 4. 3.
밍들레,"샴푸 바로 품절이에요,,,,, ㅠㅠㅠㅠㅠㅠ 연두콩파워 ㅠㅡㅠ",23개,2020. 4. 3.
jeong,"어쩜 이렇게 각질,피지제거템 찾으시는 줄 아시구 영상을 올려주시다니..  너무 감사해요👍🏻💗 항상 유용한 아이템들 알려주시니 연두콩님을 좋아할 수 밖에! 전에는 이렇게 좋은정보를 많이 주시는데 구독자수가 왜 많이 안오를까 했었는데 연두콩님의 이야기를 보고 들으며 괜한 조바심이였구나 하는 생각을 했어요. 앞으로도 지금처럼 연두콩님만의 길을 걸으며 행복한 일들 가득하시면 좋겠고 웃으시는 일이 많았으면 좋겠어유💚 항상 도움이 되어주신 연두콩님에게 조금이나마 힘이 되었으면 하는 바램에 댓글 적어봐유! 오늘도 역시 너무 예뻐요🥰",33개,2020. 4. 3.
going,집에만 있어서 돈이 좀 생겼네? 이제 지갑을 열고 연두콩님이 추천 해준 제품을 사러 가자ㅏㅏ,9개,2020. 4. 3.
체리불라썸,언니 진짜 하늘 벽지부터 보고 계정잃어버릴때마 찾아서 구독하고 있는데 진짜 포레오 너무 갖고 싶은데 너무 비싸요ㅠㅠㅠ 근데 저렴이는 포레오랑 완전 다르다 하더라고요 포레오써보셨으니깐 저렴이랑 비교해주심 안될까오ㅠㅠㅠ,15개,2020. 4. 3.
포실,공시생이라 집콕 공부중인데 머리 자주 안감아서 떡지는거 어떻게 아시구여ㅋㅋㅋㅋ 원래 잘 떡져서 하루에 한번 감던머리 3일에 한번 감구.. 저 샴푸 한번 써볼께용!,29개,2020. 4. 3.
김예주,허억 칩거 생활로 피지 엄청나게 쌓여가는 중이여서 뭘사야하나 찾아보는중이였는디 증맬 두콩님 최고에유❤️❤️,4개,2020. 4. 3.
김보경,"아... 내 인생샴푸 찾았다...
(아직안사봄)(아직안써봄)
두콩언니만 믿는다💚",4개,2020. 4. 3.
사지말고입양하세요,언니 이틀에 한번이라뇨. 전 4일에 한번인데요?,13개,2020. 4. 3.
씨앙이다나는,아우 이 언니 추천템 맛집이여유~언니가 추천한거 다 써봐야 겠어유~언니 혹시 페리페라 쉐이딩이 좋아유 아님 투쿨포스쿨 쉐이딩이 좋아유~?언니가 페리페라 쉐이딩 쓰는건 봤는데 잘모르겠어유~그럼 오늘도 잘보구 갈게유~❤,22개,2020. 4. 3.
,"제가 지루성 두피염을 5년 넘게 앓고 있었는데 진짜 좋은 샴푸를 한번도 못 봤었거든요ㅠㅠ
샴푸 유목민이라 이번에도 열심히 찾아다니다가 3주 전쯤 연두콩님 영상을 보고 바로 올영 가서 구매했어요
지금 2주정도 쓰고 있는데 지긋지긋하던 지루성 두피염이 90%쯤 사라져서 감사인사 드리러 댓글 남깁니다...ㅠㅠ
처음엔 향 맡고 뜨악 했지만 쓰다보니까 적응되더라고요... 많은 후기대로 은은한 자연향 이런게 아니라 그냥 풀향이에요 아삭이고추냄새 ㅋㅋㅋㅋㅋ
사실 구독자도 아닌데 극찬하셔서(?) 사본거였거든요
기대 거의 안 했었는데 효과가 너무 좋아서,,, 진짜 감사합니다ㅠㅠ",2개,2020. 4. 3.
하나별,난 봐버렸어 ㅁ이 탈출한 제목을... 괜찮아 언니는 짱귀여우니까ㅠㅠㅠㅠ,5개,2020. 4. 3.
이지윤,언니 하는 말 하나하나 다 공감이여서 손을 가만히 둘수가 없구만유ㅜㅜㅠㅠㅠㅠㅠㅠ,3개,2020. 4. 3.
초코퍼지,구달... 사과... 아하... 매끈... 패드... 메...모...,12개,2020. 4. 3.
김민채,저듀 언니가 추천해서 그 샴푸 쓰고 있슈 지성두피한테는 진짜 좋아유 짱짱 근디 갠적으로 향만 쵸큼.. 별루였슈.. 그거 빼고는 진짜 상쾌해서 좋더라구유💚💚💚,2개,2020. 4. 3.
룰룰루룰룽랄랑,언니 제목오타여유 푸들 추천하는줄알았슈 ~~ ƪ(˘ᴗ˘)┐,16개,2020. 4. 3.
이수린GraceLee,언니 제목에 오타났어유~ 일찍 왔으니 칭찬 해줘유~,4개,2020. 4. 3.
mibird,"샴푸 두개 바로 결제했어용🐿 
완전 기대중이여유 ~ 떡지는거 너무싫어ㅠ
지금 올영세일 중 개이득 !",4개,2020. 4. 3.
ryjh,이 영상보고 사과아하패드 사러 갑니당~ㅋㅋ,4개,2020. 4. 3.
Yjhappy,오늘 반묶음 왜 이렇게 이쁘죠? 여성스럽고 귀엽고  저렇게 초롱 초롱한 눈으로 추천 하는데 넘어갈 수 밨에 또 오래 본 연두분들은 이미 알죠~~😚😉 우리 두콩언니 얼른 100만 구독자 되었으면 좋겠다 오래 전부터 시작했는데 왜 구독자 팍팍 안 늘어유 100만 구독자들에 비해 부족한것도 없는데 속상해 !!! 나만 두콩언니 영상 보라고 너무 좋다고 영업하는거  아니죠???♥️♥️♥️♥️ 몇년째 꾸준히 안 본 영상이 없구 요즘에는 댓글 맨날 다는데 저 기억해주세용 😍😍🥰,25개,2020. 4. 3.
닝냥퓨,"아이고, 연두콩님 추천영상 볼때마다 달려가서 바로 사버렸지 뭐에유~",4개,2020. 4. 3.
WendyJung,"언니말듣구 이브로쉐샴푸 사서 써봤는데
걍대박,,, 이제부터 평생 그냥 언니말 들을래요ㅠㅠ 
오늘 계속 머리 감은줄알고 엄마한테 저 진짜 안씻은거 맞는지 몇번이고 물어봤다니깐요...? 대박적",4개,2020. 4. 3.
YoonhaLee,언니 클렌징 오일 올영바로 품절이에유 ㅠㅠ 연두콩 파워,2개,2020. 4. 3.
Dajeoungpark,저 두콩님이 지난번에 추천 해주셔서 루나2?보라색 사서 쓴지 한달 다 되어가는데 진짜 좋아요! 역시 믿쓰콩♡ 오늘도 영상 감사합니다!,1개,2020. 4. 3.
김혜경,지성두피라서 엄청 스트레스였는디 한번 써봐야겠어유~~~ 항상 언니 제품은 믿고 사는거 다들 아시쥬~~~? 한번도 실패한적이 없어유~~~ 오늘도 믿고 주문하러가유~~~❤️,2개,2020. 4. 3.
,이브로쉐 샴푸 사이트랑 동네 올리브영 다 품절이에요...넘 사고 싶다 엉엉,3개,2020. 4. 3.
첫눈사람,포레오에서 나오는 미니 사이즈 저렴이도 정말 좋아요!! 저는 3만원대 제품 사서 2년째 정말 잘쓰고 있어요!! 블랙헤드는 그냥 그런데 화이트헤드는 즉빵이에요. 민감성분들 각질제거 이거만 해도 좋아요!!,5개,2020. 4. 3.
마이쭈,연두콩님!!!!! 저 지성 두피고 인생템 못만낫는데ㅠㅠㅠㅠㅠ 샴푸 올영가서 바로 겟해왓거든요?! 뻣뻣하다고 하셔서 많이 그럴려나 햇는데 그러치도 안코 시원한 사용감 너무 조아요 진짜 나지굼 머리감고 번 튼 상태로 너무 조하서 댓 남기는중이에여; 다른 올영가서 사재기 하려구여 허허 감사해요❤️,1개,2020. 4. 3.
하하하하,아 진짜ㅋㅋㅋㅋㅋ공감 집에만 있으니까 머리를 잘 안감아서 두피에 염증생겨서 너무 가려워여...,0개,2020. 4. 3.
예림,으엉 언니 넘 예뻐요ㅠㅠ 오늘도 잘 보구 갑니다! 요즘 각질 장난아니라ㅠ 언니 믿구 잘 사용하겠습니당!!,1개,2020. 4. 3.
박지수,와 진짜 언니 너무 감사해요 제가 아침에 머리깜아도 저녁에 떡지는데 샴푸추천 해주셔서 감사합니다ㅠㅠㅠ😭,1개,2020. 4. 3.
소미,6:59 깨운 귀여웤ㅋㅋㅋㅋㅋ,0개,2020. 4. 3.
임지윤,두콩 님 볼 블랙헤드는 어떻게 제거해야 할까용ㅠㅠㅠ,1개,2020. 4. 3.
에른,오메오메 요즘 집에만 있어서 그런가 평소보다 자주 떡지는데 이브로쉐 샴푸 사야겠구만유😚😚🧡,1개,2020. 4. 3.
잔망아,나는 몰랐는데 연두콩님이 추천하신 물건들을 다 샀더라.. 무의식적으로 연두콩효과에 빠져들고 있었어..ㅎ,1개,2020. 4. 3.
박성민,구달 사과 매끈패드 사려가야겠네요 모두들~코로나조심하시고 건강우선이에유 면역력을 키우십다유,4개,2020. 4. 3.
지윤박,온니 오늘도 노무 이뻐용 ㅜㅜㅜ사랑해요💖💖💖💖💖 오늘도 잘볼께요🥰🥰🥰🥰,2개,2020. 4. 3.
