닉네임,댓글,좋아요수,날짜
엠브로MBRO,"안녕하세요 엠브로입니다
오늘은 한우를 사먹어봤습니다
영상에서는 굉장히 맛있어보이지만..
사실 오늘은 맛이없었어요..
구입한곳을 오픈하진 못하지만..
고기 안에 색이 다 변해있고.. 몇점은 버렸습니다..
고기뜯자마자 누린내가 막 확 올라오는게..
아직도 촬영 하고 남은 누린내가.. 집안을 감도네유 
씁쓸합니당.. 뭔가 음식에 대해서 나쁜 평을 잘안쓰는편인데..
오늘 먹은 소고기는.. 한덩어리 제외하고는.. 다 맛탱이 가기전 느낌이어서..
굉장히 굉장히 실망 스러움이 가득했습니당..
요즘 코로나로 재고품이 많이 쌓인다고 들었어요..
그럴수록.. 더 욱더 조심해서 내놓았으면 좋겠습니다..
안보이는 부분.. 다 가려서 일부러 안좋은고기랑.. 
고기 컷팅 하다가 남은 고기 넣어두셨는데.. 진짜 너무했어요 ㅠㅠ..
그래도 든든하게 밥이랑 잘먹었으니.. 용서 해주는걸롱..
오늘도 시청해주셔서 넘넘 감사합니당 다음에는 좀더 맛나고
신선한 녀석으로 찾아뵙도록 할게요 ! 
좋은밤들되세엽",807개,2020. 5. 18.
어아라리,솔직히 음식상태가 나쁘면 그냥 안 드셨으면 합니다. 괜히 억지로 먹었다가 나중에 먹방에 대해 회의감 느끼실거 같아요ㅠㅠ,74개,2020. 5. 18.
송재윤,엠브로님! 다음부터는 만약 드시는 음식이 맛없거나 이상하면 안드셔도 되요! 엠브로님 맛있게 드시고 행복하려고 하는건데 맛있는거 드셔야죠^^,245개,2020. 5. 18.
개쩐다리얼,내가 댓글을 보지 않았다면 정말 최상급 한우를 먹은줄 알았을거다.. 그만큼 정말 맛있게 드십니다,244개,2020. 5. 18.
조밍,"진짜 음식맛별론데 먹은게 팬 입장에선 마음이 아프기도하고 안좋은데 또 진짜 저런게 자기직업을 너무 좋아하고 아끼는 사람이라서 저렇게 할 수 있나 싶기도하고,, 근데 맛이 이상하거나 냄새가 이상한건 탈이 날 수도 있는 문제라서 다음에는 그냥 음식을 버리고 다른먹방을 해주셨으면 합니다ㅠㅠ 보는 저희야 모르고 그냥 볼테지만 엠브로님의 건강에 조금이라도 해가 가는건 원치않아요,,! 그래도 영상 너무 감사합니다,, 담부터는 먹지말아주세요 꼬옥이에요!",80개,2020. 5. 18.
라이온이되고싶다,"오늘도 맛있는거 드시는구나라고 생각했는데 별로라니ㄷㄷ 
한우인데도 맛이없다는소리가 나올정도면 엄청심각하다는것인거같네요 ㅜ 영상 잘보고 갑니다.",126개,2020. 5. 18.
뱀뺌,오늘 유독 반찬에 손이 자주 가시던 이유가 있었네...,73개,2020. 5. 18.
우리집포차TVHomePochaTV,아 이런 슬픈 사연이있으셨군요😭 영상에 나온 고기 질만 보면 좋아보였는데요 흠흠 그래도 엠브로님 소고기 먹을때 차돌부터 먹는 역시 배운사람입니다. 👍🏻담에 더더 맛있는  🥩 먹방 부탁드려요~🙏,186개,2020. 5. 18.
야간자취생페르의일본생활요리브이로그,헐...스스로가 맛이 별로라고 했지만 먹는것은 엄청 기깔나게 먹는 먹방좌..고추와 김치 아작아작 씹는소리와 고기가 자글자글거리는 소리 비가 부슬부슬 내리는 소리 삼위일체가 되서 나를 미치게하는구나 ㅠ이제보니 고기굽는소리가 소나기내리는 소리랑 비슷하네요ㅋㅋ,118개,2020. 5. 18.
쑤쑤쑤,엠브로님집에 슬기님이오셔서 같이드시는 컨텐츠는 어떨까요ㅎ,60개,2020. 5. 18.
혁진,저런곳은 실명 공개해야 정신차리는데,14개,2020. 5. 18.
준상,어쩐지 인상 쓰면서 먹는건 처음 본다 싶었음..,13개,2020. 5. 18.
흐콰,어쩐지 평소보다 더익혀서 드시는것 같더니 맛탱이 가기직전의 고기였다니 ㅠㅠ,9개,2020. 5. 18.
김동현,"엠브로님 살쪄서 보기더 좋은듯? ㅋㅋ

축산업 종사자 입니다.
고기 진열시 조금씩 늘러 븉은곳은 색이변하는데.
냄시까지났으니 그곳은 거르시면 댑니다 ㅋ",7개,2020. 5. 18.
a,わぁい😍たまたまかもしれないけど、リクエストした焼肉だぁ！！ありがとうございます😊🎁,7개,2020. 5. 18.
RichardKim,말도 없고 자막도 없는 영상인데 어찌 진짜 이렇게 깔끔할수가,10개,2020. 5. 18.
검은달,"1:02 확실히 고기색이 안좋네요... 
오른쪽 고기 거무죽죽하니 영상으로도 저렇게 보일정도면 상태 안좋은거 .... ㅠㅠ 색이 저렇게 될정도면 꽤 오래된 고기일듯... 요즘 마트가서 사도 (비싸찌만) 저정도로 죽은 빛깔은 안나는데... 엠브로님 다음엔 꼭 신선한걸로 사드세요 ㅠㅠ 보는 내가 마음이 더 아프네 기왕 비싼 고기 맛있는 것만 먹어도 모자란데 맛없는걸로 배챠우다니 맴찟... ㅠ",63개,2020. 5. 18.
HansCulture,08:56 고기 굽는 소리가 아니라 빗소리 였구나....,18개,2020. 5. 18.
긴즈아아인,안심인지 등심이지 모르겠지만 육색이랑 마블링 진짜 선 넘네.. 한우인데  마블링이 저게 뭐냐,2개,2020. 5. 18.
K예똥맘,"넘 맛있게 드시길래 맛있는 줄 알았네요 배탈 안 나야되는데 
농촌 라이프 기다리고 있어요
할머니 넘 보고싶어요",24개,2020. 5. 18.
지니유Jiniyu,"양송이 통으로 구우면 진짜 짱 맛.. 대리만족 하고 갈게요 엠브로늼,,😭 소고기는 ㅠㅠ 보기에는 엄청 맛있어 보이는데... 고기 상태가 안 좋으셨다니 ㅠㅠ",45개,2020. 5. 18.
김손익,앞치마가 작아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7개,2020. 5. 18.
느그서장하고어,역시 떡잎부터 먹방 유투-바... 난 댓글 잘 안봐서 오늘도 겁나 존맛탱구리로 먹는구나 낼 소괴기 먹어볼까?? 이랫는데 노존맛탱이었어.. 그러므로 내일 돼지고기 먹어야지,57개,2020. 5. 18.
철쓰,"오늘도 버섯과 아스파라거스는 데코인가했더니
드셔부려따! ㅋㅋㅋㅋㅋㅋㅋ",5개,2020. 5. 18.
박준현,양송이 위에 꼭지 따서 구우면 안에 물생기는게 진짜 맛있는데..,26개,2020. 5. 18.
히야공룡,아이구 다음부터는 냄새나는 고기는 피하세오 아무리 촬영한다해도 배탈나면 아무것도 못하잖아요ㅠㅜ 식중독 조심하세오,3개,2020. 5. 18.
지피티,같이 소고기한번 배터지게먹으면 소원이없겠다....,8개,2020. 5. 18.
지니어스민트바닐라,어머 한우고기 맛있겠네요 비오는 날엔 부침개인데 😍😍,5개,2020. 5. 18.
EnyuZeeMukbang,"That is so fatty and tender, who else is salivating right now? 🤤",1개,2020. 5. 18.
Yruma,4:32 뜨겁지만 밥은 먹어야한다는 의지..,4개,2020. 5. 18.
선화,"치~~~익 맛있는 소리
생각만 해도 침고이네요🤤
잘볼께요~스윗",6개,2020. 5. 18.
언제나함께by여니,어제 못봐서 지금 보는데 그런일이...고기가 상태가 안좋았군요 비양심적으로 팔면 안되져ㅜㅜ 배탈 안나셨음 좋겠어여ㅠ 안좋으면 안하셔두되요ㅜㅜ 건강하셔야 오래오래 하시져😭,4개,2020. 5. 18.
쿠도,"다른 유튜버들 먹방은 안봅니다만, 가끔씩 엠브로님 먹방은 봅니다 ㅋ 갠적으로 먹는건 크게 즐기진 않지만, 늘 한결같은 엠브로라는 사람이 참 좋습니다, 오늘 먹방은 저도 군침도네요 ㅎ 파이팅입니다^^",17개,2020. 5. 18.
성준,고기다먹고 마지막에 먹는 콜라가 그렇게 맛있음,2개,2020. 5. 18.
SSONGASMR,아이고.... 맛없는거 드시느라 정말 고생많으셨어요 ㅠㅠㅠㅠㅠㅠ 영상 항상 잘보고가요🙏,5개,2020. 5. 18.
농심,내 인생 엠브로 처럼 살고싶네  힘든세상,2개,2020. 5. 18.
내새끼들만수무강,앞치마 귀여워요 최초공개 6분남았음ㅋㅋ,5개,2020. 5. 18.
Yoose,안심 색 너무 안좋고 저게 윗등심인지 목심인지 참.. 나머지 부위는 잘 모르겠는데 토시? 색 안좋네..,15개,2020. 5. 18.
선아log,헐 보기에는 안그래보이는데ㅠㅠ배탈은 안나셨겠죠ㅠㅠ 알고보는데도 고기는 맛있어보이는...,8개,2020. 5. 18.
유리혀기상상채널,이렇게 맛잇게 먹으시는 모습뒤에 그런 슬픈 사연이..... ㅠㅠ 먼가 씁쓸하네요...,3개,2020. 5. 18.
Jinth진쓰,결국.. 아스파라거스는.....,6개,2020. 5. 18.
lisas,댓글 안 읽고 봤을땐 진짜 맛있어 보였어요! 에궁ㅜ 괜히 저도 속상하네여ㅜㅜ,4개,2020. 5. 18.
JunKrakken,이시간에 소고기먹방이라니... 너모부럽자너,12개,2020. 5. 18.
슈퍼맨아드님,한우를 그냥 돈걱정 안하고 맘껏 먹을수 있다는게 부러울뿐....,1개,2020. 5. 18.
구독안하면모닝콜하러간다,고기 먹을땐 앞치마가 국룰 이지~~,1개,2020. 5. 18.
starbucksmania,소리 아주 죽입니다ㅋㅋㅋ,2개,2020. 5. 18.
2TER자극적인음식먹방,아니 형 영상보면 진짜 겁나 맛있는줄 알았는데ㅋㅋㅋㅋㅋ 존경스럽다 진짜 프로야,2개,2020. 5. 18.
비별여우,진짜 프로먹방러시다ㄷㄷ 나같으면 기분 나빠서라도 고기 상태 찍어서 sns같은데다 가게 정보 공유하고 바로 버렸다ㅜㅜ,3개,2020. 5. 18.
리밍,8:57 천둥소리 오우야..,1개,2020. 5. 18.
윤개똥이,"안녕 난 밥먹는 사람이야
아니고
""안녕 난 음식 엄청 많이 먹는 사람이야""",15개,2020. 5. 18.
그옴TVGUOMTV맛있는먹방채널MUKBANG,진짜 좋은고기는 구울때 투명한 느낌이구나... 진짜 이컨셉 너무 좋아요,0개,2020. 5. 18.
진혁,"백종원선생님께서 말씀하셨죠

까다롭게 굴어야 좋은 재료와 음식을 얻을 수 있다고..
앞으로 맛있는거만 다 드십쇼 형님!",4개,2020. 5. 18.
18원채우,1:09 고기 사랑스럽게 쳐다보는거 개웃곀ㅋㅋㅎㄹㅋㄹㅋㅋ,0개,2020. 5. 18.
잇힝우라늄캔디,어딘지알아야 믿고거를텐데 세상에마상에 ㅠㅠ,1개,2020. 5. 18.
JiyunShin,슬기님이 엠브로돈까스  1일 알바생으로 나오는 컨텐츠는 어떤가요 ㅎㅎ,2개,2020. 5. 18.
소심이,참 아쉽다 옆자리에 내가 있어야 되는데~ㅎ,1개,2020. 5. 18.
캐런TV,"고기보다는 밑반찬을 더 맛있게 드셨겠어요ㅜㅜㅜ
토닥토닥.. 
고기 굽는 소리만 잘 듣고 갑니다😥😥",1개,2020. 5. 18.
heyjude,엠브로 n년차면 표정만 보고도 알 수있지...역시나 했는데 역시,2개,2020. 5. 18.
GAMEOVERNOT,아나 최초공개ㅠ,1개,2020. 5. 18.
정보미,천둥번개 소리 무서운데 소고기 굽는소리가 너무 좋음...🤦🏻‍♀️🍻,6개,2020. 5. 18.
HighLow,어딘지 몰라도 고기 판 집은 작은 욕심으로 큰 걸 잃어버렸네요... 엠브로님이 단골되면 매출 수직상승일텐데... 다음부턴 같은 곳에서는 안 먹는걸로!,1개,2020. 5. 18.
펭펭,11시 소고기 업로드는 너무하자나 이거,1개,2020. 5. 18.
GoldzawskiYulia,もりもり豪快に食べる人大好きです！😍,0개,2020. 5. 18.
맹진안,1:49 뭐지 간장종지가 밥그릇으로 바뀌는 마법인가,0개,2020. 5. 18.
봄봄,와 나는 최상급인줄 .........너무 마싰게 ㄷ셔서ㅠㅠㅠ,0개,2020. 5. 18.
양주,양송이 꼭다리 안따는 브로형에게 처음으로 실망이라는 감정을 느끼오,3개,2020. 5. 18.
차가운핫초코,와 밖에 비오는데 고기 굽는 소리도 빗소리 같네요 영상에선 맛있어보였지만 고기의 질이 안좋았다니...다음에는 맛있는 고기로 드세요!!,1개,2020. 5. 18.
hyunhyunnys,진짜 식성인듯 ..고향이 옆이라 더 친근해여~,0개,2020. 5. 18.
권범중,"아스파라거스는 관상용인가요;;
.
.
.
.
.
.
.
.
7:14 아.. 아니구나",1개,2020. 5. 18.
토연,엠브러님덜익혀먹는거 좋아하시는데 사장님나빠여,2개,2020. 5. 18.
김재원,에헤이 형... 고기 먹고 싶어졌어ㅠㅠㅠ,0개,2020. 5. 18.
엄마곰Daniel,먹는거 가지고 장난치는거 아니랬는데 ㅜㅜ 엠브로님 탈은 안 나셨을려나요 ㅜ,6개,2020. 5. 18.
김태호,3:10 알로에인줄 ㅋㅋㅋㅋ,0개,2020. 5. 18.
쁘링,"오늘은 소고기네요~ 츄릅!🤤
이시간이참 괴롭네요
고기가 맛이없었다니 에공",1개,2020. 5. 18.
박애주의자,한우가 저렴한 음식도 아니고 ㅠㅠ 코로나 때문에 어려운 건 아니지만 다른 것도 아니고 식품을...? 하... ㅠㅠ,0개,2020. 5. 18.
아기가지켜보는먹방,햐~ 육회 땡기네,2개,2020. 5. 18.
요리하는방구석백수,소고기는 언제 먹어도 진리,1개,2020. 5. 18.
무덤괴수,진짜 맛나겠다... 배고파ㅠ,0개,2020. 5. 18.
ZzxzXx,아~~ 인트로 고기 미쳣다 ㅠ하... 바로 배달의민족 켯음 ㅠ나 뭐먹을꼬양 ㅠ흐앙,0개,2020. 5. 18.
StephenKim,"후..,이시간에 이런게 올라오다닝젠장,..ㅜㅜㅜ",0개,2020. 5. 18.
오원형,나두 애기랑 이렇게 먹방한번하는게 소원이네요,1개,2020. 5. 18.
AshleyHernandez,Hes so good looking🥴🥴✨,0개,2020. 5. 18.
성진sungjin,와 진짜 배고파지네요 ㅜㅜ 소괴기 생각나는 오늘 밤.... 나는 배가 안고프다 안고프다..... 정신승리중  🥰🥰,0개,2020. 5. 18.
초딩맘희야,맛난거 혼자 묵으니까 옛다하고 기름텨주시능ㅋㅋㅋ,0개,2020. 5. 18.
JJ,상하기 시작할때의 고기인가봐여 ㅠㅠ 색이 변했네 ㅠ,0개,2020. 5. 18.
동석ASMR,와악 소고기 소리가 하ㅜㅜ,0개,2020. 5. 18.
최종민,와..형님 정말 맛있게드셔서 좋은것만드시나보다맛있나보구나 싶었는데.. 글읽어보니 정말 프로싶니다ㅠㅠ 항상 화이팅입니다!,0개,2020. 5. 18.
엘사,파는곳에 항의해야것네요 그정도믄ㅋㅋ,0개,2020. 5. 18.
김미화,"헉 차돌보고 때깔이 좋다 했는데
냄시나는 고기였다니ㅠ",0개,2020. 5. 18.
라라,엠브로님..오늘 영상 안색이 왜 이렇게 안좋아보이죠ㅠㅠ ...고기에 실망해서 그러신건가..어디 몸 안좋으신건 아니죠?..구독자로써 걱정되네요ㅠㅠ시국이 시국인맘큼 몸 관리 잘하시길바래요❤,0개,2020. 5. 18.
이연입니다,밥 공기가 작아보여요 ㅋㅋㅋㅋ 저 주물팬 궁금합니다~~~,0개,2020. 5. 18.
송도희,엠브로님 안녕하세요~~~~~,2개,2020. 5. 18.
정세윤,기름 끓는소리 미친다 진짜‥,0개,2020. 5. 18.
301Serendipity,"와!
한우고프다.
너무 맛나게 드시네요 ^^♡",1개,2020. 5. 18.
