닉네임,댓글,좋아요수,날짜
엠브로MBRO,"English subtitles will be on one or two days

안녕하세요 엠브로입니다
오늘은 엽떡과 자메이카 치킨을 주문해서 먹어봤습니다
짜고 짜서 생각보다 안어울릴줄알았는데
주먹밥 하나가 큰 역할을 해줬습니다
아주 좋았습니다
배가 든든했습니다
엽떡에 넣은 치즈같은경우 신전떡볶이에서 주문한치즈를.. 추가했습니다..
아주끔찍한 혼종이죠..
신전치즈가 달큰한 맛도 나는게 맛있음.. 
이상하게 엽떡 치즈는 뭔가 되게 빨리 굳어버리는 느낌이 들어서 
엽떡 치즈 갠적으로 안좋아하구..
신전 치즈좋아해엽 부드럽게 좀 늘어나서..
그래서 치즈는 신전.. 떡볶이는 엽떡.. 혼종입니다..
오늘먹은 FRITOS 할라피뇨맛은.. 좀 별로였음.. 기존 체다 맛은 아주좋았지만
할라피뇨는 뭔가.. 그특유의 향이 섞이니 별로였음..
그냥 다시 처음 그 누런 체다치즈로 갈아타야겠어여..
자메이카는 밥이랑 먹기도좋고맥주안주로도 좋아여 최고입니당
그냥 시켜먹어보세욥 다만 향신료 향이 조금 있다고 느끼시는분들이 계셔서 호불호가 갈릴듯합니다
전 부드러운 넙적살에 매콤한 맛이 입맞에 딱맞습니다 ! 
물컵 , 얼음틀 = 쿠팡 , 옷 = 나이키 , 식기 = 르쿠르제 , 배달 = 엽떡 , BBQ , 마시는 음료 = 우유 , 쿨피스 , 콜라
사용하는 에어프라이기 = VOTO , 먹은 체다치즈 = FRITOS , 찍어먹은 양념소스 = BBQ볼케이노 양념소스 
뒤에 인형 = 다이소 , 체중관리어떻게 하나요 = 안함 
많이 나오는 질문들 적어봤어여",612개,2020. 4. 23.
박민규,개인적으로 옛날 먹방도 좋은데 지금 먹방은 그냥 개 맛있어보여서 좋다,769개,2020. 4. 23.
수수,ㅋㅋㅋㅋㅋㅋㅋㅋ아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저거 치즈소스 누가 본사에 말해줘ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ이정도면 모델해야됨ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,264개,2020. 4. 23.
아이,하 진짜 걍 다 모르겟고 ㅈㄴ 맛있게 먹음 아 진짜 열라 맛잇어 보임 ㄹㅇ 미칠 것 같음,71개,2020. 4. 23.
엉띤VLOG,닭가슴살 먹고와서 왜 이걸 켰는가,434개,2020. 4. 23.
AaliyahMom,엠브로님 둘째입덧해서 보고있어요 첫째입덧때도 엄청봤는데.. 여전히 잘드시고 이렇게 말없이 드시는것도 너무 맛나보여요. 그땐 떡볶이를 잘 못드신다고 했는데 떡볶이도 잘드시네요~ 자메이카치킨은 역시 엠브로님이 제일 맛있게 드시는듯해요😊. 저는 입덧이 심해 못먹지만 대리만족 제대로 하고있어요 감사해요~~,23개,2020. 4. 23.
티슈티슈,자메이카 진짜 맛있겠다 나중에 돈벌면 3박4일동안 시켜서먹어야지ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠ,107개,2020. 4. 23.
혜니,잠깐만요 엠브로님 이 시간에 자꾸 이러시는거 상습범이에요...😭,117개,2020. 4. 23.
김봉수,00:15 인...직,109개,2020. 4. 23.
Kinlafu,"0:31 I can feel this hurt T3T
By the way, watching you eat makes me mouthwatering... love u ❤",10개,2020. 4. 23.
김댕댕,체다치즈 많이드셔서 옷까지 물들었네여.. (근데 옷 이쁘당..),70개,2020. 4. 23.
DINO,형 옛날 개청자들한테 시달릴때보단 뭔가 더 표정이 좋아보여서 다행이네ㅋㅋㅋ건강관리도 하면서 오래오래 봤으면 좋겠어 화이팅!,21개,2020. 4. 23.
ChristineBarredo,Imagine having a heart stamp of MBRO. Dream⭐️,9개,2020. 4. 23.
지야,"안녕하세요 엠브로님
저의 이모께서 엠브로님의  싸인을 받아주셔서 감사드립니다 
아마 저의 이모를 아실거에요
엠브로님 에게는 외숙모이실거에요
정말영광이였고 싸인을  잘간직할게요
방송 열심히  하시고
저는 이만",416개,2020. 4. 23.
구Ako,살쪄가는 모습이 코로나로 확찐자로 되어가는 우리의 모습과 비슷해 왠지 모르게 웃음이 나네요ㅎㅎ 어설프게 운동하는척하고 결국 먹을거면서도 항상 스트레스 받는거보단 단호하게 체중관리 안함!!이 훨씬 좋네요. 결론은 많이 먹으면 살쪄요ㅋㅋㅋㅋㅋ,80개,2020. 4. 23.
냥댕냥댕,체중관리=안함. 단호함 🤭,107개,2020. 4. 23.
SangkyuLee,"곧 직업군인으로 입대하는데 십여년전에 병장만기 전역해서 이번이 두번째 입대여서 너무 겁나고 흥분되서 잠을 못자고 있었는데 엠브로님의 먹방보자마자 안정이 착 되는게 너무 감사합니다 
훈련 잘 마치고 멋진 군인이 되어서 다시 엠브로님의 먹방을 시청하는 그날까지 건강하세요!!",34개,2020. 4. 23.
미뉴잇트ASMR,자메이카 뜯으면서 떡볶이치즈 같이들어가는게.... 리얼 너무 부럽다😭😭😭😭,69개,2020. 4. 23.
칼퇴근,아니ㅋㅋㅋㅋ 야채튀김 엄청 맛있게 드시면서 김말이가 좋다닠ㅋㅋㅋㅋ누가 야채튀김 귀 좀 막아주세요 가는 길 편히가시도록 ㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 4. 23.
쭈루쭈쭈,엠브로가 제일 빠를 때 음식 세팅할 때ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,21개,2020. 4. 23.
올망졸망,진짜 동맥경화 폭발하겠다 ㅋㅋㅋㅋㅋ,17개,2020. 4. 23.
,"케이크 두 판 퍼먹는 영상보다가 이거보니까 괜히 내가 빵해장하는 너낌,,",57개,2020. 4. 23.
긱개구,다이어트 포기할까...,42개,2020. 4. 23.
김현민,0:17 설마 인...직?,34개,2020. 4. 23.
Somegoodpain,"""그 소스"" 나옵니다
4:10 부터",39개,2020. 4. 23.
김도형,엠브로특 : 돌려먹는거좋아함. 싸먹는거좋아함. 통으로먹는거좋아함. 뜯어먹는거좋아함,1개,2020. 4. 23.
gicallypaper,너무하다... 위 안좋다고 매운 것 먹지 말라고 해서 참고 있는데 ㅠㅠ 오늘 못 참고 간장 치킨 시켰다가 속 안좋아서 후회하고 있는데... 너무한거 아닙니깜 !!,48개,2020. 4. 23.
양재골TV,"07:15 자메이카 다리살 찢어서 떡볶이 국물에...????
미쳤다....난 더이상 살수가 없어",32개,2020. 4. 23.
최은서,형 영상은 일반으로 하면 보는사람이 대신 체할기분인거같아서 항상 0.75로 봐요.약간 형 1.25배속으로 먹는거 같다나..?,54개,2020. 4. 23.
maho220,大量チーズのトッポッキ！！美味しそう〜豪快に食べる姿が素敵です🥰おにぎりも巨大🍙,1개,2020. 4. 23.
허혜민,먹고싶어서 괴로워 ㅠㅠ 엠브로님 먹방최고,16개,2020. 4. 23.
jhlim,0:13 오우오우 싸발적이고,5개,2020. 4. 23.
선화,"맵찔이라 엽떡은 못먹고  자마이카 통 닭다리만
치즈푹 찍어서 먹고 갈께요~ㅋ",36개,2020. 4. 23.
OkjaChoi,It is taking too long.,2개,2020. 4. 23.
정광준,봉준이가 언급한 인트로가 이거냐? ㅋㅋㅋㅋㅋㅋ진짜 감스트 봉준이 소리 들리네,11개,2020. 4. 23.
삼신할매,엠브로님 부딪힐 때 초점 흐려지는 거 ㄹㅇ웃음지뢰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ,9개,2020. 4. 23.
김하중,하루종일 식단하고 홈트하고 누워서 이걸 보는 내가 레전드.. 주말엔 나도 이렇게 먹어야지 ㅠ,23개,2020. 4. 23.
ixanfeelit,That tteokbokki looks so DeliciOus😋💚💞🔥,15개,2020. 4. 23.
김민준,시작부터 감스트 방송을 보고있다니 ㅋ,2개,2020. 4. 23.
허진우,0:16 오우오우 싸발적이고,22개,2020. 4. 23.
소재현,드시는 스킬 보니까 최소 배우신분 이시네여~,3개,2020. 4. 23.
얼라이언스,이형 감봉 노방종 방송 보고 있었네ㅋㅋㅋ,4개,2020. 4. 23.
선미는근면해Goyangbubu,와 자메이카 오랜만에 보니까 진짜 맛있어보이네요 치즈4번추가하니까 끝없이 나오네요 진짜 엽떡 먹을때 치즈 엄청 아껴먹는데 그럴필요가 없어보여서 너무 부러워용ㅋㅋㅋㅋ,3개,2020. 4. 23.
김강진,방금 봉준이 말듣고 인트로보러온 사람 손✋,7개,2020. 4. 23.
김여지,6:11 치킨드실때 호루ㄹ로로옥ㄱ 소리 너무 좋음..........,19개,2020. 4. 23.
최재용,이형도  감봉 노방종 보고있네 ㅋㅋ,23개,2020. 4. 23.
김민영,0:16 감스트 ㅋㅋㅋ,8개,2020. 4. 23.
프샤프샤,건강엔 안좋겠지만 언제한번 저렇게 무제한으로 자유롭게 먹어보고싶다 ㅎㅎ,1개,2020. 4. 23.
성윤,진짜 감봉방송보는게 인트로네ㅋㅋ,6개,2020. 4. 23.
척척이,배달왔을때 왜케 웃겨ㅋㅋㅋ,1개,2020. 4. 23.
정진형,0:17 오우오우오우 싸발적이고,19개,2020. 4. 23.
구은지,9:58 킬포,1개,2020. 4. 23.
한셋HanSet,제가 엠브로님이랑 닮은점이 있었다니 기분이 너무 좋습니다!! 식사전 복근운동..ㅎㅎ 저는 샤워하다가도 배달오면 바로 뛰쳐나간다는~~ 주먹밥에 계란 으깨는건 완전 예술입니다~^^,34개,2020. 4. 23.
Happy,엠브로 형님 감스트형 방송보네여 ㅋㅋ,1개,2020. 4. 23.
Jtioning,"체다치즈 후륩,, 아ㅠㅠ아배고파헝 ㅠ..",1개,2020. 4. 23.
123123,감봉 방송 보고 인트로 보러 온 사람 손?!,1개,2020. 4. 23.
벚꽃별,와씨.... 엽떡 너무 먹고 싶어요ㅠㅠㅠ 매운 거 먹고싶은 거 한 한달은 참은듯... 힘들다..,2개,2020. 4. 23.
정호,아니 진짜 미리 어떻게 먹을지 구상하고 먹는거냐고ㅠㅠ 너무 천재적으로 먹자나ㅠㅠ 진짜 딴 먹방은 보다가 질리고 가식적이서 보다 돌리는데 이건 항상 끝까지 봐요..,8개,2020. 4. 23.
,"우유 치즈 기름진고기 튀김 과식
쥬스 ㅜㅜㅜㅜ

건강관리 잘하시길 바랍니다ㅜㅜ",0개,2020. 4. 23.
정국이스킨챱챱,"엠브로님은 참 좋은 사람같아보여요
3년전 다이어트할때 처음봤는데 지금도 다이어트 중이라 또 보고 있네요 ㅎㅎ
항상 잘 보고있어요 건강 잘 챙기세요!",1개,2020. 4. 23.
이우성,아껴드시는건가 전보다 먹는양이 줄어든건가요? ㅠ,1개,2020. 4. 23.
LUCKY,2:47 엽떡 그릇이 이렇게 작아보일줄이야....🧐😅,0개,2020. 4. 23.
뉴SKY,너무 짧아흑흑 더보고싶어 ㅠㅠ😶💘,1개,2020. 4. 23.
쏘,주먹밥뭐옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넋놓고 보다가 뻘하게터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 23.
변민우,0:31초 극공감.....평소 자주 저러는데 ㅋ 꼭 샤워할때 보면 멍들어 있음 게다가 노토킹이라 아프다고 말도 못하고...안쓰럽,6개,2020. 4. 23.
석쌤입니당,0:31 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠ혼자 계속 보려고 댓글 단다 진짜ㅠㅠㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ,11개,2020. 4. 23.
김승주,"역시 프흥채엠ㅎㅎ
봉주리 방송도 좀 나와주세요~~",3개,2020. 4. 23.
이쏘,얼음궁금했는데 혹시하고눌러보니ㅋㅋㅋ 댓글에적어두셧네ㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 23.
올리브그린,나이키 후드 색상별로 다 있네요~잘 어울려요,3개,2020. 4. 23.
고양이는야옹,전 다 좋아요. 튀김에 우열을 가릴 수 없지요,2개,2020. 4. 23.
호정,3:16 와...맛있겠다...나도 앞으로 저렇게 먹어야지ㅋㅋ,0개,2020. 4. 23.
hsaz,치밥은 ㄹㅇ 킹정이지,1개,2020. 4. 23.
샤샤,"내 모습같지만 확실히 아님,, 저 많은 양을 끝까지 맛있게 드시다니 진정한 축복입니다",13개,2020. 4. 23.
RachelJung,"어김없이 인형과 함께 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 근데 왜이리 홀쭉해지신거같지????",0개,2020. 4. 23.
하나하고별,아 진짜 미치겠다 ㅠㅠㅠ 고문이에요 ㅠㅠㅠ 엽떡 마감했다거여 ㅠㅠ,1개,2020. 4. 23.
이달달,"배고픔으로  불면의  밤을  보내는  불쌍한  인간에게 정말   너무해.
좋아요   않  누를꼬야ㅠㅠ",28개,2020. 4. 23.
cha,왜러케 4번씩 추가해싸~~~ㅋㅋㅋ,1개,2020. 4. 23.
NAEUNPARK,제발 제 다이어트를 망치지 말아주세요..너무 맛있게 드시는거 아니에요??빨간음식 너무 잘드세요...❤️ 너무 감사합니다,1개,2020. 4. 23.
코코볼,2:02 조커,1개,2020. 4. 23.
윤태,"0:34 
형 포장뜯는 모습 존나 엄근진이야
머시써",0개,2020. 4. 23.
쫄콩zzolcong,"엽떡 엄청 맛있어보인다,,,",1개,2020. 4. 23.
민우,07:39 숟가락이 너무 작은데ㅋㅋㅋㅋ숟가락이 사이즈 작은 옷입는거같아ㅋㅋㅋㅋㅋㅋ,6개,2020. 4. 23.
신샛별,이오빠 치즈 중독자네.....사랑해요 ㅠㅠㅠㅠㅠㅠㅠㅠ예전잘생긴 모습은 어디갔지만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래도 사랑해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쩐다 늘 쩔어,13개,2020. 4. 23.
인생,다음에는 치즈없는 먹방 해주실 수 있나요..?ㅎㅎㅎㅎㅎ...,1개,2020. 4. 23.
두루마리휴디,먹기위해 태어나신분..,1개,2020. 4. 23.
이준석,"옛날에는 자메이카 10마리넘게드셧는데 
지금은  나이가잇스신지  한마리네",1개,2020. 4. 23.
냥냥,자메이카는 솔직히 엠브로님이 유행시켰지,10개,2020. 4. 23.
YUN쏘오오옥,오늘 진짜 ㅋㅋㅋ 되게 열심히 드셨는지 체다치즈 잊으셨나봐요 ㅋㅋㅋㅋ 오늘은 체다치즈친구가 활약할 일이 별로 없넹요 ㅎㅎㅎ,0개,2020. 4. 23.
이승헌,인...직,3개,2020. 4. 23.
김현후,1:02 엠브로 그도 김생못 구독자였다고 한다,0개,2020. 4. 23.
요리전공자들의이야기팡쿡,"와 ,, 인트로에 치즈 비빌때 바로 침샘 폭빨 ;;",1개,2020. 4. 23.
봉순이,ㅋㅋ 처음화면보고 빵터졌음~~^^;역쉬 프흥채엠이군~~,2개,2020. 4. 23.
진0,???: 먹는거 진짜 박력있어 크 개멋있어..겁나 카리스마 있었다 이러니 구독자들이 뻑이가지...,0개,2020. 4. 23.
오채영,너무 너무 좋은데 화면이 너무 자주 바뀌니까 정신없고 끊겨요..ㅜㅜ😭,48개,2020. 4. 23.
sxxwoo,"감,,,감스트?",3개,2020. 4. 23.
MinjeongJeong,ㄹㅇ이 형아 쿰척쿰척 먹는거 너무 좋아,0개,2020. 4. 23.
머티채널,처음에 감스트 목소리아닌가....!!!,3개,2020. 4. 23.
낮높,00:21 느애앵!,1개,2020. 4. 23.
김민정,아... 이시간에 본 내가 멍충이지 ㅠㅠㅠㅠㅠ,0개,2020. 4. 23.
1995jimin13park,Doesn't this dude own a restaurant where tzuyang visted,0개,2020. 4. 23.
워웍아니다나,엠브로님 감스트님 보시네 ㅎㅎ,2개,2020. 4. 23.
박상진,아씨ㅜㅜ 배부른데 배고파지네ㅠㅜ,1개,2020. 4. 23.
나라서행봌햍나는내가,"아..아항.....안대....그렇게 생각하면 안대.... 진짜.. 난 쓰레기야...ㅠ
.
.
.
.
.
.
저 소파랑 하얀식탁 그리고 배개 등등에 저 엽떡 쏟는 생각 했어...끼야야야야야양아ㅏ아아아앙...ㅠㅠ",0개,2020. 4. 23.
구름씨,역씨!!!! 배우신 분😭❤️ 7:34🤭 진짜 자메이카는 치밥인 듯 해요 : ) 엽떡 생각나네유~,0개,2020. 4. 23.
Moon라임트리,"엠브로님 쓰는 숟가락 울집 볶음요리 할때 쓰는 주걱ㅋㅋ
저 와중에 얼음 이쁘게 얼려서 드시는 우아함!! 레알 므찜",0개,2020. 4. 23.
민재,오우.. 감스트 목소리 너무 사발적이공,4개,2020. 4. 23.
서연,4:41 혼잣말로 전 김말이...했는데 통함 놀랐네ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 23.
캐런TV,"(ASMR) 다음날 볶음밥 해 먹을거에요.
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0개,2020. 4. 23.
이준영,와... 진짜 배고프당,1개,2020. 4. 23.
Huey,Watching him eat at 12midnight is not a good idea HAHA,12개,2020. 4. 23.
최한별,9:59 다음날 볶음밥해먹을거에여ㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 23.
,이형 감빡이였네 싸발적이고~,3개,2020. 4. 23.
언제나함께by여니,아 질문이ㅜㅜ 챗이 넘 빨라여😭😭 강북도 돈가스 고려해주세요ㅜㅜ 돈가스 진짜 조아하는데ㅜㅜ 신촌은 코로나 좀 잠잠해지고 괜찮아지면 친구랑 가볼게요ㅎㅎ 온라인판매 기대하고있을게요 영상 항상 감사하고 고정댓도 항상 친절하시궁ㅜㅜ 잘보고가요ㅎㅎ,14개,2020. 4. 23.
오예스,엠브로님 정말 맛있게 조커처럼 옆에 묻히고 드시는데 너무 귀여워 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0개,2020. 4. 23.
미정,"이시간에 너무 하는거 아닙니까ㅜㅜ
흑흑..라면이나 먹구 자야딥...
저두 김말이 제일 좋아해요😍",0개,2020. 4. 23.
여눙찡,착한맛두 ㄷㄷ 거림서 먹는데....... 매운맛은 어캐먹져ㅠㅜㅜㅜㅜㅜㅜㅜㅜ위 조심하세요,0개,2020. 4. 23.
AngelJASMR,최고인거같아여👍👍👍,3개,2020. 4. 23.
JayPark,ㅋㅋㅋㅋ 진짜 전투적으로 먹는다 ㅋㅋㅋ 괴물인줄 ㅋㅋㅋㅋ 먹괴 ㅎㅎ,0개,2020. 4. 23.
2시국씨,"엠브로형도 보는




인...직",1개,2020. 4. 23.
yu담다,크앙 둘다 좋은데 두개를 다아 !!!!❤,1개,2020. 4. 23.
둔키,자메이카 진짜 맛은 있는데 양이 적어;;,0개,2020. 4. 23.
MustangFord,형도감스트보는구나ㅋㅋㅋ재밋긴해,1개,2020. 4. 23.
야시쩡,좀 천천히 무~~,1개,2020. 4. 23.
정수영,"엠하! 진짜 봉준이 보고 계시네연
ㅋㅋㅋㅋㅋ",0개,2020. 4. 23.
이재형,진짜 치즈 좋아하는구나 브로형...,0개,2020. 4. 23.
로딘Rodin,다이어트 하면서 대리만족 합니다!!,2개,2020. 4. 23.
EdinsonCavani,ㅋㅋㅋㅋㅋㅋ 역시 봉준이 방송 보고있네,0개,2020. 4. 23.
재원권,왜 맨날 밤에만올려....미치겠네,1개,2020. 4. 23.
한세종,오우오우 자메이카 너무 싸발적이고,1개,2020. 4. 23.
준혁Mukbang,아 이런 시간에 올리시면.. 치킨 시켜야겠네요,1개,2020. 4. 23.
miralee,대한민국1등  변기 잘 막히는 집 ㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 23.
쿠키는보라해,0:41 뭐꼬...(휙),0개,2020. 4. 23.
조예준,나만 자메이카 안먹은거 맞지 ㅠㅠㅠㅠ,0개,2020. 4. 23.
SumeyaIbrahim,That close up in the beginning was awesomeeeee,0개,2020. 4. 23.
배하나,이런 리얼리티먹방 그닥 좋아하지않는데 이상하게 엠브로영상은 보게돼 .. 뭔가 마법을 부려놓은듯이 신기하게 막 끌려..,7개,2020. 4. 23.
treefrog,ㅋㅋㅋㅋ주먹밥 어디 피난가냐구,0개,2020. 4. 23.
marusworld마룽지월드,하... 아는 맛이라 더 군침돈다......,1개,2020. 4. 23.
찌니겨리,저정도 양이 인간적이고 보기좋아요^^,1개,2020. 4. 23.
별빛starlight,튀김은 역시 치킨이 최고~ ㅋㅋ,0개,2020. 4. 23.
박건우,그 와중  인..직..,1개,2020. 4. 23.
이,10:00 배 엄청부를때 공감,0개,2020. 4. 23.
나도바꿀랭,체중관리 '안함'에서 엄청난 단호함과 매력이 느껴져.....♡,0개,2020. 4. 23.
심은,와 ㅋㅋㅋㅋ 너무배고프니깐 화나네 ㅋㅋㅋ 배 ㅈㄴ때려도 안되네 하,0개,2020. 4. 23.
SC,1:22 전자레인지에 핫바 돌리면서 보고 있었는데 우리집 전자레인지랑 소리가 똑같아서 끝난줄 알고 가지러 갔네..,2개,2020. 4. 23.
쫄보,브로님은 왜 매번 치즈추가 4번씩 하시는지ㅎㅎ,0개,2020. 4. 23.
