닉네임,댓글,좋아요수,날짜
떵개떵,"안녕하세요 떵개입니다
바나나우유로 만든 4가지맛 구슬푸딩 준비하였습니다
시럽에 뿌려먹으니 달달하면서 한입크게 먹으니 맛있더라구요!!
아그리고 3번재꺼 환공포증 죄송해요 ㅠㅠ 다음에 다시만들때 이쁘게 만들어볼게요",1개,2020. 6. 7.
ASMRMaddie,How does he handle all that sweet? 😄,88개,2020. 6. 7.
구독하면소원이뤄짐,신기하다 떵개님 먹방 보다보면 세상에 이런 음식도 있구나 하고 깨달음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,853개,2020. 6. 7.
EnyuZeeMukbang,"Me: man I wanna try that

My stomach: here we go again...",51개,2020. 6. 7.
김민규,요즘핫한×  떵개님이 핫하게만들○,87개,2020. 6. 7.
CyberLex,I love pudding and I love honey... this looks delicious.,16개,2020. 6. 7.
,"誰の需要にもならないかもしれませんが私なりの意訳書きます！

｢일본어 번역｣
こんにちはトンゲです
バナナ牛乳で作った4種類の味のビーズプリンを準備しました
シロップにつけると甘くて一口で食べると美味しいんです!!
あそれと左から三番目のプリン集合体恐怖症の方すみません ㅠㅠ また作るときは綺麗に作りますね

需要があったら次の動画も書いてみます🙆‍♀️",156개,2020. 6. 7.
조성익,먹기만 하지만 그래도 메뉴도 뻔한게 아니고 항상 새로운게 많이나와서 떵개님이 좋다.,141개,2020. 6. 7.
구독하면인생성공함,4:03 OMG,136개,2020. 6. 7.
이유찬,먹을때 소리가 어떻거 저렇게나지?ㅋㅋ,46개,2020. 6. 7.
,サムネ見た時お湯に入れたら溶ける入浴剤かと思ってた,61개,2020. 6. 7.
애정,구슬 푸딩..?나만 유행인 거 몰랐나...역시 나는...아싸쉑,42개,2020. 6. 7.
쿠키민,초심은 절대로 잃지않는 떵개!오늘도 먹을걸 찾아 나선다,50개,2020. 6. 7.
고예준,역시 떵개님은 뭐든 잘먹어 나도 먹고 싶다................!,64개,2020. 6. 7.
검은색,제목 안읽고 섬네일만보고 새로나온 지구젤리인줄 알고 들어왔는데 푸딩이였네..;;ㅋㅋㅋ,96개,2020. 6. 7.
지미,0:18 첫입 Start eating,16개,2020. 6. 7.
,あのグミかと思ったw,44개,2020. 6. 7.
오늘도대리만족,"조회수때문에 생각도 많고 고민도 많으실 거 같은데... ㅠㅠ
요즘 조회수 안나와서 힘들어하는 먹방 유튜버분들이 많으시더라구요ㅠㅠㅠㅠㅠ 떵개님은 조회수 신경쓰지 마시고 맛있는 음식들 행복하게 드셔주세요!!!!!",39개,2020. 6. 7.
