닉네임,댓글,좋아요수,날짜
상윤쓰Sangyoon,"진한 형광색 티를 입어서 화면이 좀 쨍! 할 수도 있는데, 너무 밝게 느껴지시면 휴대폰 밝기를 조금 낮춰 시청해주시면 감사하겠니다!!!🙇🏻‍♂️❤

여러분!! 오늘은 쉑쉑버거를 데리고 왔습니다🍔🏋️‍♂️🍔 제일 잘나가는 햄버거 두 개 추천을 부탁드렸는데, 쉑버거와 슈룸버거를 추천해주셨어요! 그리고 치즈감자튀김이랑 핫도그도 데려가 달라고 눈치 좀 주길래 같이 데리고 왔습니다!!!!

쉑버거는 대표메뉴라 그런지 패티도 부드럽고 크게 느끼하지 않고 맛있었어요😁 그런데 슈룸버거는 패티가 좀 물컹..했는데 알고보니 버섯패티더라고요! 처음 맛보는 식감이라 조금..👀💦 그런데 둘다 채소들이 되게 신선하고 아삭아삭해서 좋았어요!

저는 솔직히 쉑버거들보다 핫도그가 더 맛있었... 감자튀김은 확실히 매장에서 바로 먹는 맛과는 너무 큰 차이가 나서 조금 아쉬웠어요😭

여러분은 어떤 4월을 지나고 계신가요? 벌써 4월도 10일이 성큼 멀리 뛰어 갔네요.. 저는 요 며칠동안 정말 아무런 이유없이 기분이 너무너무 좋아요! 기분이 좋은건 좋은 운이 불어올 징조라고 하던데.. 곰곰이 생각을 해보니, 울적해도 애써 기분 좋은척 꾸며내면 예상치 못한 기쁜 일 하나가 성큼 찾아와줬던거 같아요! 저는 오늘 밤 잠들기 전에 정말정말 기분 좋은 일 하나를 떠올릴려고요! 상상일지라도 내 기분에게 맛있는 걸 준다는 생각으로..!🤤💕

다음 먹방도!!!! 제가 먹방에서 한번도 보여드리지 못했던 메뉴로 들고 올게요! (햄버거 먹방은 오늘이 처음이었던..😸) 오늘도 여러분들!!!! 너무너무 감사드리고 오늘은 지나온 2020년 통틀어 가장 기분 좋은 꿈을 꾸시길!!!! 바랄게요🙇🏻‍♂️❤

I ate Shake Burger today. Actually, I remember eating it a long time ago, but it was too salty for my taste at that time! But the Shake Burger that I tried again was very soft and delicious! Although the mushroom patty burger was not good... Shakeburgers are still popular in Korea, so we have to wait in line. There aren't many stores nationwide But I... Do I have to wait in line to eat this burger..?🤔🤣

❤INSTAGRAM :https://www.instagram.com/SANGYOONCE
📩sangyoonce@gmail.com (비즈니스 메일함)",883개,2020. 4. 10.
유교걸,한국인들아 질 수 없다 우리도 댓글 미친 듯이 달자 오빠 너무 얌전해요~ 같은 말도 안되는 댓글이라도 달자 오빠 오늘 정말 얌전하다,35개,2020. 4. 10.
고파배,아니 오빠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ또라이라고 치면 맨 첫번째로 나옴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,131개,2020. 4. 10.
이유리,"아니 왜 7:37 초 댓글은 없는거야 ???ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",671개,2020. 4. 10.
조민정,왜 저놈의 와인은 몇화째 먹어도 먹어도 줄지를 않아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안 사라지고 계속 나와,363개,2020. 4. 10.
김희성,"상윤님! 상윤님한테는 2번째 햄버거가 그렇게 맛이 없다면 앞으로는 남기거나 안먹으셔도 돼요~
아무리 다 먹는려고 해도 먹기 싫은걸 억지로 먹는건 아니잖아요 그러니까 앞으론 상윤님이 좋아하는 음식을 드셔 주시고, 억지로 다 먹으려 하지도 않았으면 좋겠네요~~ ㅎㅎㅎ
그냥 제 의견을 한 번 찌끄려 봤습니다
무시하셔도 괜찮습니다 ㅎㅎㅎ
앞으로도 상윤님께서 맛있게 드시는 모습 많이 보고 싶어서 그래요~
영상도 재밌게 잘 봤습니다~^^



헉 이게 뭐라고 좋아요가 130개.... ㅠㅠ
이렇게 많은 좋아요는 처음이에요...ㅠㅠ
감사합니다 다들~~ ㅎㅎㅎ",414개,2020. 4. 10.
검채연,"우리가 원하는 거
저예요 모음집
개구리 모음집
아나스타샤 모음집
상윤쓰 평소 목소리",24개,2020. 4. 10.
강예원,7:53 상윤이의 브이로그! 이렇게 맛없는 햄버거를 먹고있어! 착한말투에 그렇지못한문장 ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무웃겨ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,84개,2020. 4. 10.
쩌에여,아이고 댓글에 외국인댓글이 점점 많이 보이네 ㅠ 조만간 한국인 댓글 다 묻히는거 아닌가 몰라 ㅠㅠ,130개,2020. 4. 10.
AJ,6:00 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ파이브투가 뭔가 2초 생각함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,45개,2020. 4. 10.
