닉네임,댓글,좋아요수,날짜
상윤쓰Sangyoon,"업로드 뜸한 이유 커뮤니티에 적어 놨습니다!!!!!

""오늘은 불판을 켜놓고 촬영을해서,, 소음이 많이 큽니다! 지지직 거리는건 오디오 문제가 아니라 고기가 익고 있어서 그런거예요.. 여러분들의 청각에 양해를 구할게요..""😭 p.s:오늘 소리가 별로 담기지 않아서 자막에 TMI 많이 적었으니 자막 키시는걸 추천쓰...🧸""

여러분! 오늘은 돼지폭식파티를 개최했습니다🥳🥳🥳 삼겹살은 그냥 인터넷에 보이는 곳에서 배송을 시켰고요! 보자마자 비계가 좀 많아서 어떡하나.. 했는데 비계가 많은 삼겹살만 찾는 분들이 왜 찾는지 알겠더라고요!! 야들야들하면서.. 너무 부드러워서 500g을 클리어 했어요!

된장찌개!!! 제가 직접 만들었는데요🤓 역시,,, 직접 만드는 요리는 제가 마음대로 할 수 있어서 좋다니까요🤹‍♂️ 된장보다 차돌박이를 8배는 더 많이 넣었더니 된장은 그저 색소담당일 뿐.. 아 진짜 세상 담백하니 진짜 맛있었습니다👍🏻👍🏻

날씨가 따뜻해지면서도 갑자기 춥고 막 그러네용..😫 봄을 시샘하는 꽃샘추위 때문이라는데.. 꽃샘추위라는 말이 갑자기 사뭇 귀엽게 다가오는건 왜...쥬?😏 아짱나추위, 왜저래추위, 불쾌추위 이런것도 있을텐데 봄을 살짜쿵 시샘한다는 말이.. 역시 너무 예쁜 한글...🌸 겨울의 막바지 기념!!! 요청 많았던 마라탕을 들고 올까 하는데,, 여러분들은 어찌 생각하세유?ㅎㅎㅎㅎㅎㅎㅎ 여러분들의 Pick에 맡기겠습니다!!!! 여러분!!!! 오늘도 너무너무 감사드리고요❤ 오늘 하루 수고했다는 말보다, 오늘 하루 잘보냈냐는 말이 심리적으로 좋은 영향을 준다고 하더라구요. 저 상윤쓰는 오늘도 내일도 여러분들의 근사한 하루의 안부를 챙기면서 다음엔 따끈따끈한 메뉴로 찾아뵐게요!🙇🏻‍♂️💕

I had pork belly today because I was in a bad mood. Pork belly made me feel good. It's not meat, it's a kind of medicine👍🏻

INSTAGRAM :https://www.instagram.com/SANGYOONCE
📩sangyoonce@gmail.com (비즈니스 메일함 )",2개,2020. 4. 26.
예은,"상윤쓰.... . .. 
다음엔 뿔테 안경쓰고 후드티 모자까지 쓰고 머리 산발인 방금 일어난 옆집오빠 컨셉으로 라면 먹방 해주세요,, 최대한 잠긴 목소리 내야하니까 방송 바로 전에 일어나시면 됩니다.. 네 침은 닦으시구요!! 꺄 기대할게요",28개,2020. 4. 26.
여쌤,이어폰을 끼지 않고 듣는 유일한 asmr 유튜벜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,191개,2020. 4. 26.
예인방긋,"🙄
👕
👖
이아이의 이름은 상윤입니다 
상윤이는 좋아요 1개에 1살입니다
과연 상윤이는 몇살이 될까요??


오오 우리 상윤이가 50살이 넘었어요 
허러러러러ㅓㅓㅓ러럴 


태어난지 하루 된 상윤⍤⃝𓂭 이제 환갑잔치를 해야해요!



허러러러럴 80세 저 조아요 일케 많⍤⃝𓂭 첨 받아요ㅜ

어머ㅓ머멋 상윤이가 100살,, 오래오래 사세용 상윤 할아부징!!",573개,2020. 4. 26.
상윤의공사장,"상윤쓰 진짜 착한것같다 매일 턱 배고프지말라고 
묻혀주는 배려 눈물난다",617개,2020. 4. 26.
yyyangD,2:01 아이거 나만 웃긴가ㅋㅋㅋㅋ 아미치겠네진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,256개,2020. 4. 26.
상윤쓰Sangyoon,1ㄷ.ㅇ,12개,2020. 4. 26.
dJay,5:19 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,49개,2020. 4. 26.
이공,7:56 7:56 삼겹살에 잘어울린다는 치즈가 저런 치즈가 아닐텐데...ㅎㅎ... 구워먹는치즈 사서 같이 구워서 겹쳐먹으면 존맛탱탱탱이에요ㅎㅎㅎ,220개,2020. 4. 26.
모동숲충,상윤오빠 오빠가 나한테 안녕 한번만 해주면 난 세상이랑 안녕 할것 같아...,215개,2020. 4. 26.
수suuoo,1:30 된장찌갴ㅍㄴㅎㅍㅋㅍㄴ퓨ㅠㅠㅜㅜ긴장해서 흔들리는거 너무웃긴ㅍㅋㅍㅍㄴㅍㅋㅊㅁㅍㅍ큐ㅠㅠㅠㅠㅠ큔ㅍㅋㅍㅍㅋ,37개,2020. 4. 26.
뽀짝,5:51 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 26.
잔크잔크,"유튭에 또라이 라고 검색하면 상윤쓰가 먼저나오고, 또라이먹방 이라고 검색하면 상윤쓰”밖에” 안나온다.",54개,2020. 4. 26.
다밍,ㅋㄱㅋㅋㅋ원래 이런거틀어놓고 딴짓하고 소리로 즐기는데 이건 딴짓을 못하겟음 표정 하나하나가 중요해 하나라도 놓칠수없다,8개,2020. 4. 26.
TaeYeontan,I laughed like crazy everytime i watch your vids every expression of yours got me😂😂❤,27개,2020. 4. 26.
건강맨날해,6:13 아또시 가도옷소요~,24개,2020. 4. 26.
보현,"상윤쓰,, 혹시 아직 교복이 있다면 교복입고 만화에 나올법한 조용해보이지만 친해지면 완전또라이같은 알고보면 친구많은 그런컨셉으로 학창시절때 즐겨먹던 분식이나 간식모음 한번만 해주세효...(혹시 교복이 있으시다면요!) 처음엔 마이에다가 안경까지 쓰고 진지하게 나왔다가 쩌에엵!! 하면서 안경이랑 마이 벗어던지고 시작해도 조을듯...ㅋㄹㅋㄹㅋㄹㅋ",834개,2020. 4. 26.
허태욱,아니 이럴거면 먹방 asmr하지말고 코미디를 햌ㅋㅋㅋㅋㅋㅋ,26개,2020. 4. 26.
잘생긴감자HandsomePotato,나 야동 보는 줄 알앗잖오 이 채널 처음 와서 잠자기 전에 들으려 했더니 이상한 소리가 들려서 겁나 깜놀함. 야동인줄 알고 봤더니 ?????  삼겹살 먹방ㅋㅋㅋㅋㅋ,25개,2020. 4. 26.
,"Господи , милашка неуклюжий😂❤️❤️",1개,2020. 4. 26.
둥둥,3:02 아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저걸 왜쓰는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,32개,2020. 4. 26.
빙구,와 이번 편은 진짜 이어폰 끼고 보길 잘했다 정말 큰일이 날 뻔 했다 아주 그냥 미쳐,1개,2020. 4. 26.
한현수,아니 염소 먹방을 쳤는데 왜 형이 나오는 거야..,57개,2020. 4. 26.
