닉네임,댓글,좋아요수,날짜
상윤쓰Sangyoon,"여러분...우선 제가 너무 오랜만에 업로드를 해서 죄송하단 말씀 먼저 올립니다😥 사실.. 저번 영상에서 말씀드린 것처럼 쿡방으로 찾아뵈려고 했는데요. 쿡방을 5차례 정도 밤낮 안가리고 도전을 했는데,, 다 망치는 바람에...🥺 이렇게 부랴부랴 찾아뵙습니다. 생각보다 쿡방이 혼자 찍는 것도 어렵고, 저를 찍어주는 것도 어렵고... 제 요리를 여러분들께 보여드리는 것이다 보니 청결이나 과정이 서툴더라도 정확해야 하고, 요리 결과도 만족스러워야 하는데 그렇지 못했어요...

도전 의식으로 몇차례 더 열심히 촬영을 했는데,, 차마 소중한 여러분들의 시간을 빌릴만큼의 퀄리티가 아니라서 새로운 영상을 데려오지 못했습니다😥 새로운 모습을 보여드리고 싶었는데 의욕만 앞서서 기존 영상도 자주 못올려 죄송합니다. 댓글도 다 확인했는데 기다리시는 분들 많이 계셨어요🥺 아참! 그리고 저 아픈 곳 없으니 크게 걱정 안하셔도 됩니다! 커뮤니티에 공지글을 남기려고 했는데.. 업로드 안된다는 글좀 올리지 말라는 분들도 말씀도 생각나고, 저도 좋은 말만 여러분들께 드리고 싶은 마음이 앞서 미리 공지 못한 점 죄송합니다..

오늘은 굽네에서 신메뉴로 나온 바게트볼을 데리고 왔습니다🤹‍♂️ (절대 광고나 협찬 아니고 제가 제돈주고 샀고 이것이 협찬일 시 상윤쓰 길가다 넘어져서 핸드폰 액정 와장창✨) 개당 3000원이고 제가 주문한 지점은 사이드 메뉴라서 꼭! 치킨을 시켜야만 주문이 가능했는데... 다른 지점은 잘 모르겠어요! 그래서 고추바사삭도 함께 데려왔는데..

진짜 바게트볼이 안에 크림빵처럼 갈릭크림으로 빵빵!!해서 굉장히 맛있었어요. 부드럽고.. 겉은 얇게 바삭한데 속은 부드럽고.. 야구공 사이즈의 치즈볼이라고 생각될 정도로 너무 맛있었어요!!! 여러분도 혹시 굽네에서 치킨을 시키실 때 간단하게 한두개 시키시면 아주 만족하실지도 몰라요! 그리고 생각보다 안물렸어요!!! (4개를 다 먹었...) 그런데 제가 워낙 허니브레드나 갈릭버터볼을 좋아하는터라 더 맛있었던거 같아요🤤

여러분.. 제가 여러분들께 4월엔 여러모습 보여드리고 싶어서 다방면으로 나름대로 노력을 많이했는데,, 생각보다 새로운 촬영에 제가 많이 서투네요...😭 그래도 저.. 상윤쓰는 포기하지않을거예요...🤨 앞으로는 먹방도 규칙적으로 촬영하고 제가 조금더 부지런히 움직여서 여러분들께 다양한 모습으로 즐거움을 안겨드릴 수 있도록 하겠습니다!!!

오늘은 죄송한 마음 한 보따리 전해드리고.. 슬그머니 감사함과 고마움도 뇌물로 챙겨 드리면서.. 못난이 상윤쓰는 이만 총총 물러가옵니다.. 좋은 밤 되셔요✨✨✨

Today I ate spicy pasta and garlic baguette ball. I hate baguette kind of bread🥖 but, it was so delicious👍🏻 And the spicy pasta... I decided to put less spicy sauce in the future!😂 I'm sorry for uploading the video after a long time. Actually, I wanted to show you how I cook, but I messed it up😫 I'm sorry..! Thank you as much as I'm sorry😉🧡

INSTAGRAM :https://www.instagram.com/SANGYOONCE
📩sangyoonce@gmail.com (비즈니스 메일함)",42개,2020. 4. 23.
김삼삼KimSamSam,"싱윤쓰가 해줄 때까지 존버...
딱 한 번만 진짜 딱 한 번만 '''정상적'''?인 영상 하나만 찍어즈어요 컨셉은 남친으로... 원래목소리로... 진짜 딱 한 번만... 조회수는 내가 보장해...      

왁 상윤쓰 하트 눌렀다는 건 가능성 있다는 거야????plz,,,,",51개,2020. 4. 23.
댓글러,상운쓰 특 : 썸네일만 평범함.,11개,2020. 4. 23.
뽀뽀,1:47 다시 한 번 말해봐 ^^,368개,2020. 4. 23.
졍이,5:56 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 살다살다 일어서서 먹방하는 유튜버는 처음 봤엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하루하루 다른 매력에 헤어나올수가 없네 ... 치명적이야 ✨,366개,2020. 4. 23.
cpflqkr,3:34 부엉인줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 나 울어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅠㅠ,251개,2020. 4. 23.
고현정,4:39 오토바이인줄ㅋㅋㅋㅋㅌㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,121개,2020. 4. 23.
건강맨날해,3:15 이 쉬바라라아~,162개,2020. 4. 23.
푸항항,아 진짜 썸네일은 범생이가 학교급식 맛있는거 소개하는 느낌인데 들어와보면 진짜 그냥 학교 동물농장에 뛰댕기는 씐난 골든리트리버 같음,151개,2020. 4. 23.
P1G,"썸네일은 무슨 얼굴로 나라 자랑 거리 수준인데
영상 끝까지보면 개그맨 나라 자랑 거리임",81개,2020. 4. 23.
자신있나,"상윤쓰 
장점 : 처음보는사람이 썸네일을보면 개잘생긴 남캠으로본다
단점 : 상윤쓰에 매력에빠져 집에서 혼자있을때 저에욨!!!! 따라한다",19개,2020. 4. 23.
췍밤규,3:51 아닠ㅋㄱㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋㄱㅋ 이건 그냥 슬로우모션이잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㅋ,204개,2020. 4. 23.
파하하,2:39 여어붐 새우예어 ㄱㅇㅇ ㅠㅠㅠㅠㅠ,75개,2020. 4. 23.
AlbenizaSousa,"Primeiramente: BR
Segundamente: eu estive esse tempo todo pesquisando ""saangyon"" mas é sangyoon, ou seja eu estou ligeiramente burro",2개,2020. 4. 23.
yeon,4:37 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,76개,2020. 4. 23.
호미,"상윤쓰 은근 인트로때 🎷이거 없으니까 괜히 막 내가 서운하고 그러네.. 그냥 그렇다고 얘기쓰 하고싶어서.,,",15개,2020. 4. 23.
,2:12 아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 브금만 우아하면 우아한 먹방인거냐고요 ㅋㅋㅋㅋㅋㅋ 아 상윤쓰 넘 귀엽고 웃기고 하찮고 ㅜㅜ,66개,2020. 4. 23.
상윤쓰유명해지지마,오빠 오빠 짖ㄴ짜 유명해지지마 아니 그 뜻ㅇ이 그 뜻이 아니거 알지 오빠 ???? ㄱ그냥 나만 알고싶ㅍ어 그냥 내꺼ㅓㅎ해 알ㄹ갯짚ㅍ??? 유명ㅇ해지지마,86개,2020. 4. 23.
오잉또잉,00:57 잠시 잡힌 그의 two턱이 넘 귀엽읍니다,33개,2020. 4. 23.
