닉네임,댓글,좋아요수,날짜
슈스스TV,"헬로 베이비들!
우리 베이비들이 남겨준 댓글들 하나씩 모두 읽어봤고, 유료광고에 대한 질문이 많아서 댓글 남겨~ 
우선 오해의 소지를 만들어 우리 베이비들을 실망시켜서 너무너무 미안한 마음뿐이야ㅠㅠ

4월의 픽크에서 소개한 키엘의 '수퍼 세럼'은 샘플 제품을 미리 협찬받아서 사용해봤고,
제품이 슈스스랑 잘 맞아서 지금도 꾸준히 사용하고 있어 :)
베이비들한테도 좋은 제품 공유하고 싶어서 이달의 픽크에 소개한거구~~
 
아무래도 채널을 유지하고 좋은 컨텐츠를 제작한다는게 쉽지 않은 일이기에, 
브랜드에서 우리 베이비들에게도 도움이 될 만한 좋은 제안을 주는 경우에는 협찬을 받아서 제품을 소개하는 경우도 있는데,
 
아무리 협찬 문의가 들어와도 슈스스가 실제로 사용해보고 꼼꼼히 리뷰해본 후 
진짜! 괜찮은 제품, 브랜드로만 선택해서 소개하고 있다는 점 알아줬으면 좋겠어~~
 
우리 베이비들 많은 관심 가져줘서 너무 고맙고! 
베이비들이 걱정해주는 부분에 대해서는 마음 깊이 새기고 더 좋은 컨텐츠 만들기 위해 노력할 것을 약속할게!
앞으로는 내돈내산 콘텐츠는 직접 사서 써본 경험만 바탕으로 제작하고,
더 리얼하고 진솔한 컨텐츠로 베이비들 자주 찾아갈테니 기다려줘~~~!",256개,2020. 4. 30.
신은정,"어떤게 내돈내산이고, 어떤게 광고제품인지 표시해 주세요~ 슈스스님의 센스나 안목을  믿고 구독하는건데 협찬이나 광고제품인데 내돈내산처럼 하는건 아무래도 신뢰가 떨어져서요.",186개,2020. 4. 30.
YunH,유료광고면 어떤 품목이 유료 광고인지 표시해주셨으면 좋겠습니다 보통 ㅇㅇ브랜드와 진행한다 이렇게 표시라도 하던데...,542개,2020. 4. 30.
zjxmajfl777,언젠가부터 광고 영상밖에 올리는게 없는것 같음,231개,2020. 4. 30.
젤리곰,광고를 하긴하는게 맞는데 너무 많음...거의 다 광고느낌,270개,2020. 4. 30.
RYT,내돈내산인데 유료광고....?,487개,2020. 4. 30.
강태풍,"맞아요~ 누나 광고하는 건 상관없는데 내돈내산은 광고 아니었으면 좋겠어요.
유료광고 저는 솔직히 별 생각 안 들어요. 몰랐던 브랜드도 알게되고 다 좋아요!!
근데 내돈내산은 진짜 슈스스가 써보고 그런 것만 해주기~ 약속~",216개,2020. 4. 30.
참귤,어디서부터 어디까지가 광고제품인거죠? 최소 내돈내산과 광고제품의 구분은 필요할텐데....🤔 다 광고인가?,234개,2020. 4. 30.
몽코코,광고를 해도 좋은데...내돈내산인데 유로광고는 뭐죠??앞뒤가 안맞는 말인데요;;;,234개,2020. 4. 30.
유리나,"댓글은 잘 안다는 편이라 남긴 적 없지만, 꼬박꼬박 다 챙겨봤었는데 좀 실망입니다. 내돈내산이 그냥 유행하는 해쉬태그라고 생각하시는 건가요? 물론 협찬 받은 게 좋을 수도 있죠. 근데 받은 것 / 안 받은 것 명확하게 구분해서 정보를 주셔야죠. 보다가 불편해지네요.",192개,2020. 4. 30.
헤헤승승,내돈내산인데 유료광고포함??ㅠ 어떤게 광고인가여..,253개,2020. 4. 30.
이수정,구독자분들이 의아해서 유료 광고 이야기하는건데 이 부분 댓글만 좋아요 안누르시네요.. 이건 아닌 것 같아요~ 내돈내산 제품이지만 방송협찬은 어떤거다- 이렇게 해명만 간단히 해주시면 되지 않을까요?,166개,2020. 4. 30.
J1,유료광고 포함이라니까 신빙성이 훅.. 왠지 협찬아이템에 이것저것 끼워놓은 느낌.. 내돈내산 이런거 아니잖아요 누나ㅜㅜ,315개,2020. 4. 30.
momomi,내돈내산이라면서 유료광고는 좀 아니지 않나요?,129개,2020. 4. 30.
또륵,광고는 좋지만 어떤게 광고인지 표시는 해주세욥..내돈내산의 신빙성이 없어진다는..,106개,2020. 4. 30.
RoadDiamond,돈버는건 좋은데 최소한 유료광고품목은 제대로 표시 좀 해주세요,79개,2020. 4. 30.
HanHee,내돈내산 인 것 처럼 말하는데 자막은 유료광고ㅋㅋㅋ 실망,55개,2020. 4. 30.
