닉네임,댓글,좋아요수,날짜
햄지Hamzy,"첫입 2:30, Start eating 2:30 
삼겹살로 하는게 정석이긴한데 저는 얇게썬 목살로
만들었어요~ㅎㅎ
 
※ 수박이 아직은 비싸네요😭
 
★예상질문★
Q: 양념 뭐뭐들어간거에요??
A: 설탕, 고추가루, 미림, 다진마늘, 액젓, 간장,
참기름, 후추, 깨
Q: 계량은 어떻게하세요??
A: 저는 인터넷 레시피를 보더라도 어떤 양념이 
들어가는구나 정도만보고 양은 제가 감으로 넣어요~ 
먹어보고 모자라는맛이 있으면 그것만 추가로 넣고 맞추는편입니다!
Q: 수박씨 그냥드세요??
A: 네..... 하나하나 발라내는게 너무 귀찮아요ㅋㅋ
어차피 다 나와요(?)
 
★자주하는 질문★
Q: 몇살이에요? 직업이뭐에요? 남자친구있어요? 
결혼했어요? 등등
A: https://www.youtube.com/watch?v=VEKcM1LP7SQ (햄지's Q&A) 
Q: 사용하는 제품 (주방도구,강아지장난감,악세사리 등등) 어떤건가요?
A: 제가 댓글확인을 웬만해서는 하려하는데 못보고 지나가는것도 많이 있어서 대답을 못해드린분들도 많을꺼에요~ 
인스타로 디엠주시면 사진이나 링크 보내드릴게요♥
Q: 앞에 뭐보면서 드시는거에요??
A: TV음소거하고 보면서 촬영하고있어요~ 
(시선처리때문에)
 
오늘도 시청해주셔서 감사합니다❤😍",440개,2020. 5. 22.
VioletBlossom,"Я чувствую удовлетворение  своих  вкусовых потребностей, когда смотрю её. После этого я перестаю воспринимать вкусную каллорийную еду, как ""запретный плод"". И мне гораздо легче без неё обходиться. Благодарю тебя, Hamzy🥰",11개,2020. 5. 22.
HectorGuevara,Hamzy likes her squid very spicy... I counted three times when she added red pepper flakes to the mix.,8개,2020. 5. 22.
OreoEmesis,I knew Hamzy would be a savage and swallow those watermelon seeds whole!,13개,2020. 5. 22.
IndaLinda,"Whoever get her as his wife will be very lucky as she work fast, good at cooking and pretty.",6개,2020. 5. 22.
PujaGhosh,Y was she in so hurry as if she is gonna miss her train 😂,3개,2020. 5. 22.
AlanJoseKho,She's cute when her mouth burned out by the steaming hot food,21개,2020. 5. 22.
LnKenni,"She's a bigfan from Pubg maybe 🤔
1:53 Fry Pan im Pubg 😉",6개,2020. 5. 22.
,"Jjajang is the cutest thing ever ,, I love him 💞 !",6개,2020. 5. 22.
mykavocales,I feel like her mic is under the table 😂,3개,2020. 5. 22.
