닉네임,댓글,좋아요수,날짜
피지컬갤러리,"현재 헌혈이 많이 부족하다고 합니다 ㅠㅠㅠ

<피지컬갤러리 헌혈 이벤트>
 
기간: 4월 28일 ~ 5월 28일
대상: 헌혈 인증 고객 선착순 1,000명
경품: 빡 1BOX + 마사지볼 + 피지컬갤러리 앱 e북 증정
 
<참여 방법>
1. 헌혈을 한다.
2. 헌혈증을 들고 인증샷을 남긴다.
3. 빡 공식 온라인몰에 가입 후
   메뉴 - Event 게시판에 인증샷 업로드한다.
 
>>빡 공식 온라인몰: https://bbak.kr
 
*본 이벤트는 선착순 마감 후 종료됩니다.
*헌혈 인증이 완료되면 회원 정보에 기입된 주소로 발송됩니다.
*피지컬갤러리 앱 e북은 고객 이메일로 전송됩니다.
*본 이벤트는 20년 4월 28일부터 헌혈하신 분들만 참여 가능합니다. 

헌혈캠페인 마이크로사이트 
http://bloodcampaign.com/


2:16 구간 자막 중 오타가 있어 정정합니다
“보건복지부에 의하면 현재 인구 고령화에도 불구하고 중장년층의 헌혈 참여가 저조하여 매년 헌혈자가 5만 명 이상 감소하고 있다고 하니, 적극적인 참여 부탁드립니다.” 가 맞는 자막입니다",14개,2020. 4. 28.
두더지,이형 컨셉 잘잡고 운동 잘해서 백만명이 넘는 사람들에게 사랑 받는줄 알았는데 이형이 운동 못하고 컨셉질 안해도 사랑할것 같다는걸 이제 깨달음. 그냥 사람이 진국,485개,2020. 4. 28.
박정문,"좋은방송감사합니다.
우리아들도 치료중 하나님의 부르심을기다리고있습니다.
우리아들도 힘든상황중 수혈을 받았었는데요
여러분들의 헌혈이 정말 필요합니다.
특히 혈소판과 같은 중요한 혈액이 많이 부족합니다.
새로운 피도만들어져서 헌혈이 나에게도 건강주고 힘든사람도 돕는 좋은일 이기때문에 많은 관심 부탁드립니다.",20개,2020. 4. 28.
KPersia,"헌혈하러 갔다가 바늘 때문에 문제생겼는데, 헌혈의 집에서는 제대로 처리도 안해줬다는 기사가 한번 뜨고 나서는.. 괜히 좋은 마음에 헌혈하러 갔다가 피해볼까봐 걱정되서 안가게 되네요 ㅜ",222개,2020. 4. 28.
JayMiller,헌혈은 좋은 일이지만 혈액사업을 주관하는 그곳이 마음에 걸리네요. 비리와 부패의 온상이라는 보도와 기사가 늘상 나오던 그곳.,69개,2020. 4. 28.
ChocoA,진짜 헌혈도 보면 하기 참 까다로운 친구임 건강한 사람의 특권 같은 느낌,84개,2020. 4. 28.
김하연,진짜 사람이 멋있다,680개,2020. 4. 28.
더들리,"크,, 선한 영향력 너무 멋지십니다! 역쉬 빛나는 빡빡이-☆",51개,2020. 4. 28.
득음,오늘따라 계란이랑 수염이 더 창백한 것 같아..;;,20개,2020. 4. 28.
02,"이미 전혈헌혈해서 아직 날짜가 안됨...ㅎ
또 할 수만 있으면 하고 싶지만",8개,2020. 4. 28.
