닉네임,댓글,좋아요수,날짜
야간자취생페르의일본생활요리브이로그,대사도 없구 다른채널이면 지루할텐데 이상하게 꿀키님 영상들은 배경음도 살짝살짝들리고 차소리도 살짝들리는것 같고 왤케 지루하지 않고 힐링되는걸까요!! 스킵도 안하고 끝까지 보게 된당...,423개,2020. 5. 9.
허쨋뜬,"정작 나는 하루 1끼 먹으면서 누워서 꿀키 하루 세끼만 본다,,,",396개,2020. 5. 9.
로미꽃빵Romitube,"꿀키님..❤️ 지나가던 바리스타가 오지랖 조금 떨어도 될까요👋🏻
원두 담아서 탬핑하실때 오른쪽이 좀 낮은데 
탬핑했을때 수평이 잘 맞아야 골고루 물과 압력이 들어가서 추출이 전체적으로 잘될거구요!
추출될때 물줄기가 콸콸 나오는 느낌인데
꿀을 높은 위치에서 떨어뜨리는 느낌으로 
얇은 줄기로 진득하게 나와야
커피가 진하구 맛있어요 !!
그래서 탬핑하기전 원두 양을 5-10g분량정도를 더
늘려보시구
탬핑할때 누르는것도 좀 더 강하게 눌러보세용!!
맛 일정하게하고싶으시면 매번 원두 g수 계량해서
내가 쓰는 원두는 몇g넣으면 가장 맛있게 추출되나 연구해보면 좋아요!!
오지랖떨어서 기분나쁘시진않을까 걱정하며
지나가던 사람은 이만 총총...
항상 재밌는 영상 감사합니다 💛",61개,2020. 5. 9.
농담곰,원두 갈려 나올 때 싱글에 불 들어와 있는데 원래는 더블샷으로 드시다가 싱글샷으로 뽑혀서 밍밍한걸까요...?  0:43 0:43,167개,2020. 5. 9.
앙영,ㅋㅋㅋㅋㅋㅋ계란삶으시는데 두개 집으시길래 후후 꿀키님 역시 배우신분 -> 세개..네개.... 어..? 어.....많이.. 많이배우신분....하고 당황했네욬ㅋㅋㅋㅋㅋㅋㅋ,137개,2020. 5. 9.
Mari,This is the kinda life I'm trying to live. But instead today's dinner was chips and wine.,33개,2020. 5. 9.
박예은,꿀키님 커피추출속도가 너무 빨라서 밍밍할수도 있어여!! 그럴땐 템핑을 좀 더 눌러서 속도를 조절해보세요!!!!!,85개,2020. 5. 9.
AngelinaMiranda,WHAOAOAOA I always wondered how she got all the rice off her pots that got stuck to the pot and NOW IKKK!,16개,2020. 5. 9.
CassR,"""shred a small raddish""...that's the biggest raddish I've ever seen lol another great video!!",37개,2020. 5. 9.
양파,14:05 와.. 부엌 풀샷 너무 예뻐서 넋 놓고 봤네요.. 정말 영화의 한 장면이라고 해도 손색이 없을정도로 예뻐요ㅠㅠ..,60개,2020. 5. 9.
짐긴미,요거트 어디건가요?!? 넘 맛있어보여요ㅠㅠㅠ,35개,2020. 5. 9.
뭉개moonggaerecipe,"이사오고 나서는 전 영상들 보다 깔끔해진 느낌ㅇ랄까.. 하얀 느낌(?)
전에는 따뜻한 느낌이 강했는데
ㅎ...꿀키님은 뭔들..전 다 좋아여",44개,2020. 5. 9.
abbymiller,비디오를 만들어줘서 고마워! 그들은 항상 나를 진정시켜 💚🌱,58개,2020. 5. 9.
Msp,12:01 아닌거 뻔히 알면서도 완두콩하트💚 기대한 나는 k-드라마 중독이야~~~,30개,2020. 5. 9.
FunnyAstronomer,I love your channel. 💜💜💜 It calms me and makes me feel at ease. Thank you soo much.,21개,2020. 5. 9.
갓스타,13:12 땡콩이 물 먹는 소리💕 챱챱챱챱🐶,20개,2020. 5. 9.
ReavaBennett,I knew she was going to eat that toasted rice 😂,25개,2020. 5. 9.
밤톨,요거트.. 정보 너무 알고싶습니다..🥺,19개,2020. 5. 9.
Cristina,those dishes look delicious! i will have to try them,3개,2020. 5. 9.
세상의모든취미세모취,"06:29 아 ㅋㅋㅋㅋ 냉면에 불붙는 거 너무 웃겨용 ㅋㅋㅋㅋㅋ
불꽃놀이인줄 알았어용🤣🤣",5개,2020. 5. 9.
빠삐김,느즈막히 일어나서 밥 먹고 앉았을 때 보는 꿀키님 뉴 영상은 최고❣,10개,2020. 5. 9.
JJ,이번 영상에서 꿀키님 의욕이 없어보이는건 왜죸ㅋㅋㅋ,11개,2020. 5. 9.
Victoria,"Thank you for sharing simplicities of your daily life,  i'm always excited to watch whenever you post a video ! It's always soothing the soul, you put a lot of efforts into filming and editing this is amazing !! Your new kitchen is very pretty indeed !!!!! 

I hope you are safe and healthy ! Again thank you for your art, it means a lot to me ! 😆💓

love from France",10개,2020. 5. 9.
DAYMAY,혹시 요거트는 어디 요거트인가요?👀👀 꾸덕꾸덕한 게 맛있어 보이네용!,15개,2020. 5. 9.
EunJun은준,"I love all your videos! The style, aesthetics, and everything!
Lots of hearts from a small baking & cooking youtuber!",1개,2020. 5. 9.
HerDayTale,This vlogs are so relaxing ♥ I'm a vlogger too. ✨,1개,2020. 5. 9.
Kpoppe,"You use a double thingy for a single cofee, maybe that also affects the taste, since for a single one the coffee flows only from one side so it takes more time and takes more flavour.",2개,2020. 5. 9.
블레어,"힐링되는 영상^♡^ 히히
커피는 추출속도가 좀 빨라보여영ㅎㅎ 탬핑할 때 몸무게를 싣는다는 느낌으로 해보세용 그럼 좀더 진한 추출이 될 거에영♡♡",1개,2020. 5. 9.
EJ,3:47 이 그릇 어디껀지 알수 있을까요? 부탁드립니다!,1개,2020. 5. 9.
bleu,꿀키님 영상 정말 초등학교 때부터 보고 있는데 항상 계속 보게 된다...사랑해요 언제나 건강하세요..,1개,2020. 5. 9.
ezinnny,저도 블루베리 그렇게씻어요 딸기도 방울토마토도 ㅋㅋㅋㅋㅋ,6개,2020. 5. 9.
진수Treasuresu,7:32 ㅠㅠㅠ❤️❤️❤️ 예쁜 냉면,5개,2020. 5. 9.
yephel,꿀키님! 2년전 영상이긴 하지만 하루세끼편에서 양배추 스튜를 보고 오늘 해먹었는데 너무 맛있었습니다ㅠㅠㅠㅠ 속이 안좋아서 간단하고 따듯한 국물이 먹고싶었는데 갑자기 그 영상이 떠오르더라구요! 늘 좋은 영상이랑 맛있는 레시피 감사드려요♡♡♡♡,1개,2020. 5. 9.
Mini미니,꿀키님 14:23 에 과일 보관한 이중 보관함 어디서 사셨는지 알 수 있을까요?,1개,2020. 5. 9.
달총총,시계 정보가 시급합니다...! 꿀키님 분위기 ㅜㅜ누구도 못 따라오져💜,7개,2020. 5. 9.
kongkong,할랭방구 커피머신 너무 부러워요ㅋㅋㅋㅋ저는 카페에서 일하면서 맨날 커피머신 쓴답니다 다만 커피를 만들어서 남한테 준다는 거^^; 앗사 백번째 댓글~|~,1개,2020. 5. 9.
Gattina갸티나,6:32 오늘의 킬포 ㅋㅋㅋㅋㅋ 귀여우심ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 9.
베키럽,꿀키님 제일 첫 장면에 나오는 시계 어디 제품인지 알려주실 수 있나요.....?,1개,2020. 5. 9.
BeckyLondon베키런던,Loved watching your vlog! 🥰 always puts me in a lighter mood! ☺️ I hope my vlogs can do the same one day! Thanks for sharing! 💖,2개,2020. 5. 9.
PortraitsbyOlinVlog,Omg that passion fruits syrup. I wish I could get one here in the US. It looks so delish. My mouth is watering 🤤..,0개,2020. 5. 9.
MonsteraDeliciosa,13:45 13:45 누룽지 한점 떼어먹고 으음~~ 하는 꿀키님 목소리 ㅋㅋㅋ 🤣,1개,2020. 5. 9.
라므,꿀키님! 영상 잘 봤는데 계란같이 딱딱한 류는 껍질이 아니라 껍데기라고 해야해요! 계속 껍질로 자막 써놓으셨길래요ㅠㅠ 잘보고 갑니다,1개,2020. 5. 9.
backgroundI,무쇠팬에 밥이라니ㅜㅜㅜ너무맛있곘어요ㅠㅠㅠ 혹시 관리하기많이어렵나요??? 꼭한번사보고싶었거든요ㅠㅜ,0개,2020. 5. 9.
전혜선,색감 너무 예뻐요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ꿀키님이랑 같이 살고싶어요ㅠㅠㅠㅠ,0개,2020. 5. 9.
AmelTres,9:28 what type of plant is this it’s beautiful 😍 btw love your videos 💕💕🌙,0개,2020. 5. 9.
DL,그래놀라 영상도 올려주시면 좋겠어요~,2개,2020. 5. 9.
dailyB,알차게 예쁘게 잘 챙겨드시는거 멋져요..♥ 꿀키님 영상보면 항상 이게 자취 로망의 결정체다 생각이들어요 ㅎㅎㅎ,0개,2020. 5. 9.
HannahN,"I think that you have to ""twist"" and push the coffee a little harder. There are some great cafe videos that shows you how to make the perfect coffee.",1개,2020. 5. 9.
바로GO,하루세끼 시리즈 너무 좋아해요 진짜! 밥 먹을때 봐도 좋고 그냥 봐도 힐링되고! 이 시리즈 평생해주세요 ㅠㅠ,0개,2020. 5. 9.
사약,아 꿀키 언니 밥 담다가 누룽이 뜯어 먹는 거 졸귀 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 다섯 번 돌려 봤어 ㅠ,0개,2020. 5. 9.
표현,넘넘 기다렷어요 ㅠㅠㅜ 올려주셔서 감사합니다 ! ! 항상 잘 보고 있어요 :),0개,2020. 5. 9.
Lilina,You should press down the coffee harder that way your drink will be more aromatic,13개,2020. 5. 9.
,"와 누룽지 진짜 잘 눌었네요!
이사가신 거죠?_냉장고가 다른ㄱ??
오늘도 영상 잘 봤습니다!",1개,2020. 5. 9.
채리콕,"꿀키님 영상 힐링그자체✨ 메뉴팩트, 베르크 원두 추천드려요💙",0개,2020. 5. 9.
ILOUV,완두콩 까실 때 완두콩밥 하시려나? 했는데! 맞춰서 기뻐요😍,1개,2020. 5. 9.
삶은계란,8:22 뽀잉뽀잉,2개,2020. 5. 9.
라아나나오,영상을 보기만 했는데 제가 다 건강해지는 기분이 드네요//☺️ㅎㅎㅎ 그리고 명태회무침이 제 마음을 저격했습니다.. 당장 구매,0개,2020. 5. 9.
JK,"유기그릇... 보면 볼수록 탐나요 ㅋㅋㅋㅋ
저번에 브랜드 알려주셔서 수저세트라도 주문했어요 ㅠㅠ 이뻐요 유기그릇",3개,2020. 5. 9.
아이작클라크,"허어어어ㅠ 집밥꿀선생님 항상 잘 보고 있어요
제 식탁을 윤택하게 해주셔서 감사합니다!",0개,2020. 5. 9.
purberri,You need to tamp down the coffee harder as the flow is too fast on the espresso pull the coffee is not extracted properly which affects the taste,3개,2020. 5. 9.
뇨빈,12:38 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ리액션 진짜다,0개,2020. 5. 9.
김떡만,"꿀키님😘 오늘도 영상 잘봤어용 언제나 좋은 영상미 맛있는음식 깨알 땡콩쓰 편안한 느낌이 들어서 힐링돼요🤤
혹시 영상 초반 냉면 스텐채반이랑 완두콩깔때 쓰던 바구니는 어디 제품인가용ㅎㅎ?",0개,2020. 5. 9.
JulianaCoral,"I absolutely love all your videos! also have made many of your recipes, lots of love from Colombia 🇨🇴",1개,2020. 5. 9.
윤고미Yungomi,솥도 없지만 솥밥 누룽지..맛있어보여용 ㅠㅠ!!! 이 영상은 밤에 보면 안됨,0개,2020. 5. 9.
박윤이,"여름이 빨리 찾아온 것 같았는데~ 냉면♡♡을 보니
시원해지네요♡♡ 혹시 무우 생채 담으셨던
노란색 그릇 정보 부탁드려도 될까요♡",0개,2020. 5. 9.
슈르네소박한밥상,"볼때마다 느끼는거지만 영상이 정말 너무 이뻐요~~!
뭔가 잔잔하면서도 힐링되는^^
오늘도 잘 보고 갑니당~!",0개,2020. 5. 9.
우유사과,꿀키님네 동네는 송화가루 안날리나요? 저희 동네는 너무 날려서 집안 곳곳에 쌓이는 바람에 청소를....ㅠㅠ,2개,2020. 5. 9.
홍지수,"원두 펠트커피, 커피투어, 폴바셋 꺼 맛있어여 ㅋㅋ",0개,2020. 5. 9.
신예지,오늘도 언니 영상미에 힐링하고 갑니다 ㅎㅎ 이것만 보고 자려고 했는데 하나 더 보고싶어지네요 .... 딱 하나만 더 보고 잘게요^^,0개,2020. 5. 9.
최문영,하루세끼 너무좋아요 편안하고~~ 자주올려주세요~~~~하루세끼 너무좋아하는1인ㅎㅎㅎㅎㅎㅎ,0개,2020. 5. 9.
JKHong,삶은 계란 좋아하지도 않는데 보면 맛있어보여요!! 편식을 없애주는 유튜버! ㅋㅋㅋ,1개,2020. 5. 9.
sheriffwoodie,블루베리랑 딸기는 포장용기째 씻는 게 국룰......😏ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 9.
마리코MaRiKo,끌키님 영상은 언제 봐도 참 따뜻하면서도 편안한 것 같아요...ㅠㅠㅠ 꿀키님 브이로그 시작은 거의 커피로 시작하는 것 같은데 커피 못 마시는 제가 커피를 마시고 싶어져요... 꿀키님이 드시고 만드시는건 다 맛있어 보이는 마법⭐️,0개,2020. 5. 9.
프롬마미살림frommommy,너무 좋다. 힐링이 따로 없네♡,0개,2020. 5. 9.
ChaeryJin,원두 템핑 하실때 압력을 줘서 꾹 누르셔야지 커피가 추출될 때 밍밍하게 안 나올거에요!!,0개,2020. 5. 9.
최은미,펠트 커피 원두 추천해요! 원두 종류는 커피 취향에 따라 선택하기만 하면 될 정도로 종류 상관없이 다 맛있어요.,0개,2020. 5. 9.
그뉵조치요,꿀키님 하우스투어 해주세오ㅠㅠ,0개,2020. 5. 9.
호루살이Horusari,이사오고 나서 더 좋네요🥰❤️ 오늘도 제대로 힐링!,0개,2020. 5. 9.
Themoment찐찐,하 ㅠㅜㅜ 누룽지 떼먹고싶어요 ㅠㅠㅠ,0개,2020. 5. 9.
bluesea,"고소한맛 좋아하시면 프릳츠 원두 추천해요! 베르크 원두도 카페에서 많이들 사용하시더라구여
그리고 에스프레소 추출샷이 18-26초가 맛있다고 알고있어요’ (더블샷 기준)",0개,2020. 5. 9.
ON,요즘 영상도 너무 좋지만 가끔 페퍼로니피자나 막국수를 만들었던 옛영상 느낌도 그립다....,0개,2020. 5. 9.
요리지YORIJI,항상 너무 잘보고있어요 따뜻한 분위기도 너무 좋구요!,0개,2020. 5. 9.
시시발,꿀키님 분명히 초2때 처음보고 지금까지 봐왔는데 지금 중1....진짜 빠르다..,0개,2020. 5. 9.
희요미,탬핑할 때 최대한 수평이 되어야 하고 비비면 안 돼요! 샷 뽑을 땐 25~30초 정도가 젤 맛있숩니당^___^,0개,2020. 5. 9.
주부의취미Housewifeshobby,주부인 전 요리 안하고 하루세끼 보고 있네요~ㅎㅎ,0개,2020. 5. 9.
ribbonJJ,전 듁스 원두 좋더라구용💛 마켓컬리에서 샀어용ㅎㅎ 근데 혹시 쇼파에 보송한 양털쿠션? 정보 알 수 있을까용?,0개,2020. 5. 9.
면덕후,꿀키님 배스킨라빈스 카페브리즈 원두 맛있어요!! ;-) 한번 드셔보세용 !,0개,2020. 5. 9.
딸기,꿀키님 혹시 자허토르테 만들어주실 수 있나요... 영상 너무 좋아서 이것저것 다 보고 있는데 자허토르테가 요즘 너무 먹고 싶네요 디저트 만드실 때 고려해주시면 감사하겠습니다...🙏,0개,2020. 5. 9.
EbbyC,"I would really love to see a real 'radish' 3:26 like the one in the video, in person one day.",1개,2020. 5. 9.
Ashgray,탬핑 수평 맞추고 좀 더 세게 해보세요! 샷 추출하는 속도가 빠르더라구요,0개,2020. 5. 9.
영쓰,커피머신 마스터가 되셨군여!!,0개,2020. 5. 9.
언엊,모모스커피원두!! 다 맛있어요 진짜👍🏻☺️ 29cm나 모모스공홈에 팔아요!,0개,2020. 5. 9.
김유진,첨에 라떼 드실때 어..? 비전 글래스...? ㅇ랬는데 다행히 다음에 나와서 괜히 ㅎ... 뭔가 ㅎ.... ㅋㅋㅋㅋㅋㅋ비전글래스 ㅋㅋ....,0개,2020. 5. 9.
SPark,개인적으로 업사이드랑 써밋의 원두 좋았어요! 취향에 따라 선택할 수 있는 블렌드 종류가 많아서 좋기도 했구요...♥️ 최근에 스타벅스 한정 원두 카티카티도 맛있었어요!,0개,2020. 5. 9.
TeamMusicCreative,영상 잘 보고갑니다. 보기만 해도 배고파지네요~~,0개,2020. 5. 9.
raura,3:46 꿀키님 안녕하세요..! 믹싱볼?야채볼? 제품명알려주실수잇나요...?온갖걸로 서치해봤는데 안나와서 결국여쭤봐요 ㅠㅠ흑흑💕,0개,2020. 5. 9.
마델라,"원두 헤이메르 로스터스꺼 정말 맛있는데,,",0개,2020. 5. 9.
백소연,일요일 늦은 밥 먹고 보는 꿀키님 하루세끼 넘 좋아요❤️,0개,2020. 5. 9.
물말,꿀키님! 꼬수운 커피 좋아하시면 듁스 에스프레소 블렌드 드셔보세요 ㅎㅎ 저는 아아랑 아이스라떼 해먹는데 완전 맛있어요!!,0개,2020. 5. 9.
성민지,일요일 최고 힐링템 ㅠ💛 꿀키님 다시팩은 어느제품 사용하세요?,0개,2020. 5. 9.
이보라,아이엠바리스타 칸타빌레 원두 추천이여!! 카페 운영증인데 라떼에는 여기 원두가 짱입니당..ㅎㅎ 원두 굵기를 좀 더 곱게 해주셔요 추출속도가 좀 빠른듯 해여😀,0개,2020. 5. 9.
수탱이,꿀키님! 원두 태핑한 거 기계에 꽂기 전에 물 한 번 흘리고 꽂으면  커피가 더 맛있어요!!,0개,2020. 5. 9.
최연규,왠지 꿀키님 냉장고 가득가득 오밀하게 뭐가 많을 거 같아요! 영상은 얼마 안 봤지만... 너무 잘 보고 있어요!!,0개,2020. 5. 9.
DadaLee,"댓글은 처음 남겨보네요 ⁼̴̤̆◡̶͂⁼̴̤̆  진짜 딱 10년 전 네이버 블로그 '꿀키의 자취생활' 하실 때 부터 지금 까지도 너무 잘보고 있어요.
한결같은 언니의 감성이 너무 좋아요. 앞으로도 오래오래 해주세요!",0개,2020. 5. 9.
ollieO,로그라운드 커피 맛있어요😀 먹어본 커피 중에 젤 괜찮아요 향도 좋구 ㅎㅎ 저는 네이버에서 구매했어요:),0개,2020. 5. 9.
챱챱식탁,영상색감도 예쁘고 그릇이랑 음식까지  예쁘다ㅏ....ㅠ,0개,2020. 5. 9.
김생강,꿀키님 냉면 어디껀가요?ㅠㅠ 너무 맛있어보여요!,2개,2020. 5. 9.
이리,Chilln 원두 괜찮아여!!!,0개,2020. 5. 9.
eunkim,원두에 따라 다르지만 일반 원두같은경우는 추출하고 10초 이네에 우유나 물에 희석해서 마셔야 가장 맛있어요~ :),0개,2020. 5. 9.
도리,언니 강서구에 커피기술이란 조그마한 가게 있는데 거기 원두 미쳐요 진짜 맛있어요 저만 아는 숨은 맛집임,0개,2020. 5. 9.
ainajwa,"Can I be your adopted child, pretty please~",0개,2020. 5. 9.
이담,요거트 엄청 꾸덕..❤,0개,2020. 5. 9.
임소정,회냉면 진짜 맛있겠어요✨,0개,2020. 5. 9.
Limganae임가네,"와...패션후르츠청 요거트라니 상상도 못한 조합!
제가 패션후르츠 좋아하거든요ㅠㅜ 다음에 만들어 봐야지...
마지막에 나오는 주방 너무 취향 저격이에여 옴마..",0개,2020. 5. 9.
로운일기RowoonsDiary,저는 누룽지 만들고 싶어서 냄비밥을 하는데.....늘 실패하는것 ㅠㅠㅠㅠㅠㅠㅠ 왕관 누룽지 저도 성공하고싶아여 휴우 주말에 또 도즈은!!!,0개,2020. 5. 9.
띠요옹,여유있으면 이사간 집 구경시켜주세요! 마지막에 주방 너무 예쁜것..,0개,2020. 5. 9.
나은nnaun,편집앱 뭐 쓰시나여...?,0개,2020. 5. 9.
레넨,꿀키님 유튜브하는걸 이제 알았다니..,0개,2020. 5. 9.
jinney4994,나무사이로 커피맛있죠...!,0개,2020. 5. 9.
야미킹덤YummyKingdom,와 냉면 양이 많네요!!  오늘도 잘볼게요!!🙏🥰,2개,2020. 5. 9.
미니드,"요리영상이기도 하지만, 저에겐 힐링영상이기도 해요👍",0개,2020. 5. 9.
prernapanchal,Why everytime your rice sticks to the bottom of the pan?,1개,2020. 5. 9.
지나리,성수 메쉬커피 원두 추천합니다. 저도 이곳저곳 골고루 먹는데 그러다가 주기적으로 꼭 찾게 되는 맛!!!,0개,2020. 5. 9.
주리찹찹JURICHOPCHOP,보는것만으로도 힐링❤️,0개,2020. 5. 9.
호랑이기운,나무사이로 봄의제전 진짜 맛있어요!!!,0개,2020. 5. 9.
