닉네임,댓글,좋아요수,날짜
조효진HYOJIN,"💜insta : https://www.instagram.com/hyojinc_/ 
     (조효진의 더 많고 빠른 소식듣기!)

💜조효진 쇼핑몰 : http://hyolic.com/

💜business&문의 : chohyojin@1994company.com
     ‼️전속회사 없습니다. 여기로 문의주세요‼️



조효진X범호 회원가입 시 뷰티코드를 입력하면
커리쉴 제품을 평생 20% 할인 받을수 있다고 합니다❤️❤️

+
커리쉴이 5월 가정의 달을 맞이 하여
자사몰 단독 프로모션도 진행한다고 합니다.

영상 속 제품이 궁금하시다면 아래 링크를 클릭!

[커리쉴 헤어앰플팩 바로가기]
http://m.curlyshyll.com/goods/goods_view.php?goodsNo=1000000053

[커리쉴x조효진 이벤트 페이지 바로가기]
http://m.curlyshyll.com/board/view.php?period=current&bdId=event02&sno=8

커리쉴 실키오일 세럼
#1분에1개씩 #베스트세럼 #실키한머릿결
27,000원
http://curlyshyll.com/goods/goods_view.php?goodsNo=1000000008


-----------------------------------------------

커리쉴 공식몰에서 20% 무조건 할인받는 코드 
C11010346
6월 30일까지만 오픈된대요!",38개,2020. 4. 24.
Vlog,"복실이가
옷입는걸 싫어하나봐요...",245개,2020. 4. 24.
오돌쇠TV웃고싶으면제채널오삼,무심코 지나가다 이 댓글을 보셨으면 모든사람들이 행복이 전해지기를 바랍니다 오늘 하루도 수고하셨습니다,135개,2020. 4. 24.
MoonPie,복실이는 어째서 복실이인거죠?ㅋㅋㅋㅋ그레이하운드 복실잌ㅋㅋㅋ,80개,2020. 4. 24.
쮸리,"이런 우리 언니의 현실적인 브이로그 너무좋아,,",82개,2020. 4. 24.
PinkAmy핑크에이미,0:10 나도 깜짝놀랐어 언니,96개,2020. 4. 24.
민서minseo,"이쯤되면 믿고보눈 조있그브............방학내내 1일 1조있그브보면서 지내고있다리,,😶",77개,2020. 4. 24.
부영BuYoung,6:01 ㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋ 효과 너무웃곀ㅋㅋㅋㅋㅋㅋㅋㅋ,20개,2020. 4. 24.
정,Ssg에서 쇼핑하실때 카메라가 너무 흔들려서 다음촬영땐 들흔들렸으면 좋겠숩니당 🙏🏻,29개,2020. 4. 24.
anch,"언니 제발 조있그브 많이 올려줘요ㅠㅠㅠㅠㅠ
삶의 낙이에요!!!!",49개,2020. 4. 24.
김윤정,언니 .. 저거 롯데 초코파이 딸기맛 진짜 맛 없고 ㅜㅜ 오리온 초코파이 딸기맛이 우주 존맛탱인데 ㅜㅜ 오리온 드셨다가 롯데 드시는 거 보고 가슴이 철컹했어요 !!!!!!! !! !!!!! ㅜㅜ 오리온 초코파이 딸기맛 제발 꼭ㄱ꼭 드셔주세요오 ..🥰🥰,15개,2020. 4. 24.
오하늘,알록달록 좋아하시는데 옷은 그림자룩인 그녀..,11개,2020. 4. 24.
