닉네임,댓글,좋아요수,날짜
virusbebola,"Hi, I’m Italian, nice job! Next time try with vegetables and a small amount of chopped mushrooms before . Then, add the meat (I would add a bit of sausage too) and let it cook a lot until almost dry, it should appear like little tiny balls of meat. Only then you add wine and tomatoes. No sugar, just a little nutmeg powder. Let me know! Huge fan of your channel, I always watch your videos in Korean cuisine. Super!a+",209개,2020. 4. 25.
이chuchu,"저도 라구소스 만들어봤는데용
몇가지 팁이 있더라구요!
1. 토마토페이스트 제품을 좋은 걸 써야한다 (이탈리아산)
2. 고기는 지방이 많은 부위를 쓴다
3. 우유를 한 컵정도 넣는다
4. 고기는 그 자체의 기름으로 튀겨지듯이 볶는다 (삶는느낌x)
5. 물대신에 치킨스톡을 넣는다",206개,2020. 4. 25.
꿀키honeykki,"오늘의 메뉴는 약불에서 오랫동안 끓인 라구소스로 만든 파스타입니다.
라구소스는 한번 만들어 두면 여기저기 두루두루 써먹을데가 많아서 좋은 소스예요.
만드는 방법은 어렵지 않은데, 오래 끓여야해서 그게 좀 힘들 수 도 있을 것 같아요.
영상에서처럼 파스타를 만들어 먹어도 되고, 그라탕에 올려도 되고, 핫도그에 올려먹어도 정말 맛있어요.
영상을 보신분들중에자신만의 맛있는 라구소스 만드는 팁이 있다면 댓글로 알려주세요.

Today's menu is pasta with slow-cooked ragu sauce.
Ragu sauce is multi-functional, so you can make a variety of dishes with one sauce.
The recipe is quite simple but having to cook it for hours can be a challenge.
You can make pasta like I did in the video but also you can top it on gratin or even hot dog.
If any of my Italian viewers have any tips for making better ragu, tell me in the comments!",155개,2020. 4. 25.
JasonHwang,꿀팁 하나는 야채와 고기를 따로 볶는 것입니닷 야채의 수분을 최대한 빼내어야 향이 강하게 남아서 한 이십분 정도 볶아 수분을 날려주고 고기와 섞으면 풍미가 더욱 좋고 무엇보다 2시간 정도만 끓여줘도 5시간 끓인 것과 맛이 비슷해요!,16개,2020. 4. 25.
sokurikimchi,누워서 꿀키님 영상 보는 주말 최고다,43개,2020. 4. 25.
ChanukiR,That looks so yummy! Definitely should try it out!! It’s being a hard quarantine and I’ve being doing similar vlogs to keep myself occupied. Sigh. Stay safe.,19개,2020. 4. 25.
서동댁,"우와~~
약불에 5시간에 깜놀이에요.
완전 곰탕이네요.
정성으로 더 맛있을것 같아요.
욕심나네요.
가족들에게 저런 정성스런 음식은 꼭 해주고싶은 메뉴에요~
하지만 먹기만하는 가족들은
이 소스가 이렇게 시간과 정성이 많이 든다는걸 잘 모를테죠ㅋ",41개,2020. 4. 25.
닉네임아직못정함,"저는 1년에 한번정도 힘쓸만 할때 만들어두는데
아예 곰탕 솥에 고기 먼저 볶아 다른 그릇에 담아두고
양파 샐러리 당근은 양이 많으니까 그냥 믹서로 갑니다. 양파는 물이 많은데 체에 살짝 받쳐서 물 나온거 먼저 아까 곰탕냄비에 넣어 증발 시킨뒤 나머지 야채 건더기들 넣고 식용유(버터는 나중에 먹을때 넣을것임) 넣고 볶아줍니다. 충분히볶아지면 고기 볶은거랑 다 집어넣고 토마토 페이스트 넣고 끓이기~
완성되면 식혔다가 지퍼백에넣고 넓게 펴서 그대로 얼려두고 먹고싶을때마다 꺼내서 버터도 넣고 해먹습니다~
저는 이렇게 만듭니다! 하루반나절정도 걸려요",88개,2020. 4. 25.
BeckyLondon베키런던,It’s only the morning here in London but i feel like pasta for breakfast 🤔🤭🥰 loved the video - it’s super relaxing to watch! Thanks for sharing!,4개,2020. 4. 25.
namine,"Honeykki, I'm from Italy and you made a great ragù, it's not easy to nail it perfectly but you did! It's really touching when I see dishes from my country made right and made with love, and that's what you did. Fun fact: we actually have a verb for the ragù, which is ""pippiare"" > ""il ragù deve pippiare"", where pippiare means that low and long cooking time in which the tomato sauce is bubbling all over. Thanks again for making it. <3 love from Italy",26개,2020. 4. 25.
김하늘,언니 올리브 오일 추천해주세요!!,33개,2020. 4. 25.
삶은계란,영상 보며 행복한 파스타처돌이,25개,2020. 4. 25.
NinisCooking,Hellooo~ It looks very tasty~~~😍 I will go with the Paccheri because I like it when there is some meat & sauce stick inside~ Yummy! 😍,5개,2020. 4. 25.
Flowercocco,세상에 깜짝이야... 오늘 파스타 먹고싶은데... 하고 생각하고 있었는데 꿀키님이 라구파스타를 올려주셨어... 통했어...(감격),16개,2020. 4. 25.
