닉네임,댓글,좋아요수,날짜
사나이김기훈,재미를 위해서 가오많이잡은점 양해부탁드리겠습니당 너무 즐거웠습니다!!ㅎ.ㅎ,58개,2020. 5. 30.
YouSee,8:34 he is ggeal jjak,12개,2020. 5. 30.
궁두한,"<보고싶은 3대 리스트>
빡빡이 아조씨의 3대
보겸의 3대
진용진의 3대
현재 말왕님 본인의 3대
감스트의 3대",23개,2020. 5. 30.
MySubscriberCountOvercomingCorona,썸내일ㅋㅋㅋㅋㅋㅋ 셔츠 밀린것처럼 얼굴이 밀렸어 ㅋㅋㅋㅋㅋ,128개,2020. 5. 30.
이유리,8:45,66개,2020. 5. 30.
말감,감스트에게 가는 그날까지...,38개,2020. 5. 30.
틀딱손흥민,ㄱㄱㅈㄱㄱㅋㄱㄱㄱㅋㄱㄱㄱㄱㄱㅋㄱㄱㄱ 씹라 역대급 웃걔ㅣㅋㄱㅋ 와칸다 포에벆,8개,2020. 5. 30.
가붕맨,Next is ‘BOKYEM’,4개,2020. 5. 30.
이영민,말왕 킹기훈 무슨조합이야 ㅋㅋㅋㅋ이런 새로운조합 좋당,49개,2020. 5. 30.
오우찌이이야스,3:20  기훈이 행님...  어딜보시고 버억하십니까...,140개,2020. 5. 30.
이용희,"""NEXT IS GAMST""",18개,2020. 5. 30.
군서,1:43 ㅋㅋㅋㅋㅋ 뻐ㅡ엌 할 때 겨드랑이 오므라드는 거 개웃기네 ㅋㅋㅋㅋ,539개,2020. 5. 30.
최성호,0:55는 두손모으다가 5:33 자세가 변함 ㅋㅋㅋㅋ,8개,2020. 5. 30.
제리,기훈이형은 파마 한거보다 이머리가 더 귀여움,40개,2020. 5. 30.
오도방9,"3:29 호오 ㅋㅋ표정ㅋㅋㅋ리발적이네ㅋㅋ
6:10 갑분장첸 ㅋㅋㅋㅋㅋㅋㅋㅋ",12개,2020. 5. 30.
뿔보,데드 너무 가볍게 치는데..더 들수 있었을듯,226개,2020. 5. 30.
박철언,6:08 아잇 하지말라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쥰나웃기네,106개,2020. 5. 30.
이재원,“NEXT IS TALMO”,492개,2020. 5. 30.
김영현,6:11 말왕이라 웃을때 말소리 나냐,10개,2020. 5. 30.
역시트레이너형님,말왕형님 너무 반가웠습니다♡♡,283개,2020. 5. 30.
마이네임이즈,다른건 그렇다 치는데 8:32 140kg은 가동범위 진짜 너무 안나왔는데?,11개,2020. 5. 30.
민또베,"킹기훈 옆에있는대도 덩치 안밀리네 말왕...
역시 말중에 말인가",14개,2020. 5. 30.
