닉네임,댓글,좋아요수,날짜
우유,또 웃긴건 저가격으로 좋은 애플 태블릿 하나 쓸수있단거지 애플이라서 품질은 뭐 더 말이필요없지만 품질이고나발이고 가격이 진짜 말이안됨 앱등이지만 저건비추 미니5나사는게 ㅋㅋ,961개,2020. 4. 22.
minhyeokkim,ㅋㅋㅋ 잇섭 영상중 가장 기대되는 부분은 언제나 인트로ㅋㅋ,635개,2020. 4. 22.
애플덕숨겨진아이폰꿀팁,애플이 진짜 마케팅 하나는 기가막히게 하는 듯 ㅋㅋㅋ 아이패드 띄운고 가지고 무슨 우주선 띄운거처럼 광고함,644개,2020. 4. 22.
이은우,4:43 대한민국남자라면 깔려있는 앱,76개,2020. 4. 22.
이선우,0:41 아니 뭔 바퀴가 90만원임 ㅋㅋㅋㅋㅋㅋㅋㅋ,54개,2020. 4. 22.
,저정도의 가격이면 아이패드 미니시서 키보드로 쓰겠다ㅋㅋ,75개,2020. 4. 22.
꾸릉,"이정도 되면 애플도 잇섭 인정해줘야한다







흑우라는거",201개,2020. 4. 22.
디더,10:22 흑우의 진심 어린 조언,177개,2020. 4. 22.
고라니,"이왕 저 가격에 백라이트에 애플로고 넣을거면 
이전 맥북처럼 사과마크 빛나게라도 만들어주지....ㅋㅋㅋㅋㅋ
그럼 그 놈의 갬성값으로 이해라도 해줄탠데",124개,2020. 4. 22.
oooe,2:50 Life was good,24개,2020. 4. 22.
주성진,"4:43
쓰읍....",7개,2020. 4. 22.
김인성,1:21 형 내가 그 냄새 진짜 좋아하는데 냄새 맡으러 가도 돼?,4개,2020. 4. 22.
블랙화이트,"애플 진짜 가격 적폐 때려 집아야됨;;




에이수스 클레이모어 키보드 리뷰요천 165일차",18개,2020. 4. 22.
최동하,아니 젤 첨에 광곤줄 알았는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인트로 보고 진짜 개빵터졌넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅌㅌㅌㅋㅋㅊㅋㅋㅌㅌㅋㅌㅌㅋㅌㅌㅌㅌㅋㅌㅋㅌㅌㅌㅌㅌ,117개,2020. 4. 22.
