닉네임,댓글,좋아요수,날짜
BiniDLim,"안테나 터미널 단자 맞을겁니다. 노트북 와이파이 무선랜용 단자와는 파이수가 다른 물건같지만, 저것도 표준품이고, 보통 전파 입출력을 보려고 차폐박스나 차폐실에 전파관련 장비랑 같이 집어넣을때 안테나 대신 유선연결하는 목적으로 붙은 단자이고, 개발품이 아닌 양산모델에서도 보드 테스트 할때 사용할 목적으로 남겨두는 경우가 많습니다. 보통 모뎀칩(통합형 제품이면 AP)부근에 위치합니다.",856개,2020. 5. 14.
알로하베리,인트로ㅠ 벌써부터 느껴지는 관짝의 기운,335개,2020. 5. 14.
LABOPianoman,"안녕하세요! 리뷰 맡긴 고등학생입니다! 일단 리뷰 감사합니다! 처음에 리뷰 의뢰할때 과연 될까? 라는 의문을 많이 가지고 있었지만, 막상 올라오니 신기할 따름입니다! 4월 달 부터 손꼽아 기다리고 있었는데 이제 올라와서 보니까 정말 신기하네요! 리뷰하시느라 수고 믾으셨습니다 ㅠㅠ 나중에 또 신기한 제품 가져오면, 그때 또 리뷰 요청 드리겠습니다! 항상 감사합니다! 

아 치킨 잘 먹었습니다! 괜히 제가 더 받는거 같아 미안해 지는 기분이 들었지만, 가족들이랑 잘 시켜 먹었습니다! 나중에 또 뵈어요!

아 맞다 그 구멍뚫린부분은 터미널 연결 구멍 맞아요! 배터리 내장형이라 연결하려면 뒷판 분해해야데서 뚫었을거라고 추측합니다!

형 죄송해요 자자 버스안에서 제가 리뷰용으로 넣었어요 ㅋㅋㅋㅋㅋ

- 이메일로 리뷰요청 드렸던 고등학생 Racer2123 -",179개,2020. 5. 14.
이름,난 진짜 시대가 변하면서 사람들 기억속에서 팬택 이라는 회사가 지워지는게 마음아픔.. 옛날에는 누구나 다 아는 회사였는데 점점 모르는 사람이 많아지는게 너무 안타깝다.. 언젠가 나 혼자만 이 회사를 알것같은 느낌이랄까ㅜㅜ 지금이야 아는사람이 많겠지만 세월이 흐를러도 팬택을 아는 사람이 많았으면 좋겠음.. 지금도 제일 좋아하는 회사중 하나가 팬택인데 너무 그립다ㅜㅠㅠ,76개,2020. 5. 14.
테크룸,명복을 빕니다...,7개,2020. 5. 14.
SLee,옛날 스카이는 삼성 애니콜과 쌍벽을 이루는 엄청난 폰이었죠. 그 시절 스카이 참 대단했었는데...,63개,2020. 5. 14.
LSHStudios,"팬택 예전 : 피쳐폰, 스마트폰 끝판왕
팬택 아임백 : 깔끔한 디자인 끝판왕
팬택 현재 : 🕺🏿🕺🏿🕺🏿⚰️🕺🏿🕺🏿🕺🏿",598개,2020. 5. 14.
hakki313,"팬택은 메탈에 절연띠없이 통신가능한 특허가 있었습니다.

그래서 베가 아이언2에 절연띠가 없었죠",69개,2020. 5. 14.
박준서,저희 아빠가 팬택 다니셨죠... 팬택이 디자인은 진짜 좋았는데...ㅠ,25개,2020. 5. 14.
심심이,"팬택을 차라리 LG가 인수했으면 LG스마트폰은 지금과는 다를지도...
개인적으로 LG G4는 무한부팅 현상있는데, 리콜 안한게 레전드였음(이거 때문에 LG폰 G6까지는 믿고 거른 사람 꽤 있을듯)
팬택은 이런 심각한 문제는 없었는데... 스마트폰 시장 초기 부정적인 이미지(베가아이언 이후에는 발적화 문제가 엄청 해결됬고, 하드웨어도 나름 우수해서 좋았음)랑 자본 부족으로 망해서 아쉽",75개,2020. 5. 14.
Wayne2157,"펜텍ㅠㅜ 펜텍것만 R3, 아이언, 시크릿 노트 3개 사용했어서 나름의 애정이 있었는데.... 디자인이 진짜 제 취향이였었거든요... 마음이 참 아픕니다...ㅠㅜ",65개,2020. 5. 14.
Wol,진짜 베가 아이언은 디자인 정말bbbb 메탈에 각인을 새겨줬었는데ㅋㅋㅋㅋ,16개,2020. 5. 14.
