닉네임,댓글,좋아요수,날짜
떡쑤니,핵불닭볶음면은 맵습니다. 푸메님 맛나게 먹는거 보고 따라 먹었다가 죽을뻔했습니다.ㅋㅠㅋㅠㅋㅠ,77개,2020. 5. 17.
,"Класс 
Я сейчас худею и решила вести канал)))
Уже -43 кг 😍😍😍",7개,2020. 5. 17.
BlueOcean,My stomach is growling lol 😂,10개,2020. 5. 17.
nurafira,The strawberry juice looks like tomato juice😂,207개,2020. 5. 17.
HoaTran,What is your real name ????,9개,2020. 5. 17.
NadiaNadia,2 mint ago sister.....now ifter but hungry you just super eat.....🖤🖤,4개,2020. 5. 17.
FigenGumus,Looks delicious I’m so full watching her eat lol,16개,2020. 5. 17.
anwaar,I like how she holds her dog or toy dog when she’s talking It’s cute,2개,2020. 5. 17.
LaPendejaporBTS,"Woah, your eyebrows looked amazing today, because I'd never noticed them. They made it look even prettier, even more than normal, that was possible",3개,2020. 5. 17.
sv587,"It' looks delicious 😍😍💞💞

Love you❤❤",6개,2020. 5. 17.
EatwithMohsin,"This Looks So Flavorful 😋
My Favorite Eating Show ❣️
Have A Fantastic Day 😘❤️",5개,2020. 5. 17.
김수정,역시 빨간음식엔 흰옷이 국룰인건가...,38개,2020. 5. 17.
TheCreator,"Heart : Satisfied

Brain : Satisfied

Stomach : Not Satisfied",63개,2020. 5. 17.
NoraAhra,"I enjoy seeing fume eats spicy food so well 'cause i can't eat them, especially those delicious looking noodles XD i really would like to try fume's cooking if i can hahah",46개,2020. 5. 17.
,夜中にこんなの見たら腹へるwww,14개,2020. 5. 17.
,笑顔で気持ちのいい食べっぶりですね(o^^o),8개,2020. 5. 17.
nahomishiraishi,いちごジュース美味しそうだなあ。,4개,2020. 5. 17.
OlaAhmed,I love U ❤️ and I just give you a like before watching 😘,2개,2020. 5. 17.
,こんばんは。いつも楽しく見てます。麺類が好きなんですね。よく麺類の動画見てます。今日はキムチがないですね。料理作るのもいい感じ。,14개,2020. 5. 17.
쿠앤크마시써,다음에는 불닭시리즈도 먹어주세요!!제가 불닭을 엄청 좋아하거든요....헤헤,40개,2020. 5. 17.
백승찬,앙ㅠ 썸네일에서 불닭🔥이 푸메님의 이~쁜 얼굴을 가려버렸오😭😭,7개,2020. 5. 17.
misa,食べてみたい🤤✨,5개,2020. 5. 17.
,⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩I adore fume,3개,2020. 5. 17.
,Не надо было мне это смотреть перед сном 🤤,4개,2020. 5. 17.
WOROODCHANNELS,ان عصافير بطني تزقزق من الجوع😂 لقد فتحت شهيتي,9개,2020. 5. 17.
1100,"リクエストです
日本のペヤング獄激辛やきそばという焼きそばを食べてみてほしいです！
辛さに強いようなので挑戦してみてほしい",9개,2020. 5. 17.
GreyHeart,i'm super early so hello there! i love your channel 😄,3개,2020. 5. 17.
ElreyJohn,The grilling part is so nice with the cute dog.,1개,2020. 5. 17.
정그링TV순천브이로그,면 소리가 대박이네요 진짜,33개,2020. 5. 17.
swaggyswaggy,im amazed at how calm u can be while eating 3 packets of nuclear fire noodle haha!! i only eat a few spoons and am already crying,1개,2020. 5. 17.
GihanFineArtsAbstractART,"Hello! If you read this,you should know that,you are a lovely person with lovely smile 😊,stay safe,stay happy 😃❤️,stay connected❤️, welcome to my channel too ❤️😍,have a great time💕😍❤️",1개,2020. 5. 17.
HimanshuArya,"You Tube : Notification
Me: what is it this time
You Tube : FUME
Me: Why not tell earlier...

LOVE  YOU FUME",59개,2020. 5. 17.
notty,この方の食べ方ほんとに好き…迎え舌してないし、クチャクチャ音がないし、適度にカメラから目線外してるし、何より美味しそうに食べてて見ててこっちが幸せになる…,5개,2020. 5. 17.
AdrinetteForever,Kyaaaa 20 Mins late 😂🔥,3개,2020. 5. 17.
DOPEMANTV,I like this noodles gimme some,1개,2020. 5. 17.
kambaltukotelevision,I like to eat korean foods so badly now 😭 Thanks Fume I always enjoyed watching you eating ❤️,2개,2020. 5. 17.
,"豚の腸食べたくなってきた…
すごく美味しそう！",5개,2020. 5. 17.
spilltheteahyungsis,"Who else is in bed watching her eat and feeling hungry 
👇
👇
👇
👇
👇
👉👉👉👉👉👉like the video",75개,2020. 5. 17.
,凄く綺麗な顔ですね😌,6개,2020. 5. 17.
안효섭사랑해,빨간 음식 먹을 때 흰 옷 입는 건 국룰인ㄱr..?,12개,2020. 5. 17.
himawari,"いつも美味しそうに食べるね😋👍✨
わんちゃんも、可愛い😉💕",3개,2020. 5. 17.
NadiaNadia,Sister my lips some prblm but your stick super...I have 1 stick then no prblms I'm easy eating...❤️,2개,2020. 5. 17.
tansin,"Ughh……… I'm so hungry
I want to eat Spicy noodle",1개,2020. 5. 17.
gerelchimegburiad,OMG... 5 minuts 215 others woow,1개,2020. 5. 17.
행복한모쨔씨,막창  왤캐 맛있어보이지....??? 불닭도 진짜 맛있어 보인다:..!!!  하... 진짜 맛있겠다.....,4개,2020. 5. 17.
Shamlofamily,2:36 لانه منكون مثل الحمير عقلنا كله بالاكل 😂🎊,12개,2020. 5. 17.
NguynAnhThNguyn,She so beautiful and so cute! =))),2개,2020. 5. 17.
MigdaliaQuiado,A quién le dió hambre se ve bueno 👍🍜,1개,2020. 5. 17.
HannahSaile,I really loove your videos 😍 it's so satisfying to watch 🙈💖,2개,2020. 5. 17.
수퍼우Superwoo,와 핵불닭 & 막창 진짜 조합이 너무 좋네요😍👍 맛있겠다고 속으로 10번 넘게 외친것 같아요 ㅋ항상 엄청 깔끔하면서도 맛있게 잘 드시는 것 같아요!!:),23개,2020. 5. 17.
,He drawing beautiful coming channel 🙋‍♀️🙋‍♀️,1개,2020. 5. 17.
MooNVaL,1:40 first bite 😍,17개,2020. 5. 17.
michaelaoracoy,Ahh you're so pretty and also the fire noodles looks delicious❤,1개,2020. 5. 17.
,"辛いのは好きだけどもっと辛いのが食べれるようになりたい✨

毎回動画観てるけど辛いのに強いって尊敬しちゃいます😄",6개,2020. 5. 17.
NadaNazeer,"Did you hear about the Nth Room case?? Please be safe, Fume!",1개,2020. 5. 17.
지수,막창이라뇨ㅜㅜㅜ제가 찐 막창사랑인건 또 어떻게 아시구...메뉴 선택 짱이에요!!,2개,2020. 5. 17.
shu4hara,"fumeさん観てるあんまり辛そうに見え無い気がする😌😌😌
だからこそ美味しそうにしか感じないのでしょう🌟🌟🌟",2개,2020. 5. 17.
MDAHMHTUBER,ذكر في القرآن الكريم لا يجوز اكل لحم الخنزير استغفر الله العظيم,8개,2020. 5. 17.
nads,what liquid does she pour on top of the noodles in the beginning?,3개,2020. 5. 17.
선미는근면해Goyangbubu,막창이나 곱창 많이 먹으면 느끼한데 핵불닭볶음면이랑 먹으면 찐텐 조합인정이네요 이 밤에 겁나 맛있어보인다ㅜㅜ,4개,2020. 5. 17.
DEFASMR,Its look delicious😍,2개,2020. 5. 17.
시현,이분 오늘 처음보는데 먹는게 내 스타일이시네       다른영상도 보러가볼게요 후다닥 =3,3개,2020. 5. 17.
,ペリラの葉って青じそなんですね！とても大きいです。韓国は美味しそうな食材が沢山ですね！,2개,2020. 5. 17.
AmnaFarhan,Ahh I love you fume and your puppy too ❤️❤️😍,1개,2020. 5. 17.
