닉네임,댓글,좋아요수,날짜
푸메Fume,"안녕하세요 푸메라니안 여러분🙇🏻‍♀️ 오늘은 인도음식 🇮🇳 가져왔습니다! 안먹어 본 사람은 있어도 한 번만 먹은 사람은 없다죠! 지난번에 한 번 인도카레, 치킨마크니커리를 먹은 적 있는데 오늘은 치킨맛살라커리와 시금치, 허브, 양파, 토마토, 치즈가 들어간 시금치커리! 팔락 파니르 두 종류를 준비했습니다! 허니난과 인도식 밥, 사프론라이스 그리고 바삭바삭한 코코넛쉬림프까지 가져왔어요! 음료는 딸기라씨(인도 요거트 음료)입니다🍓  반은 인터넷으로 주문해서 조리했고요, 반은 인도음식점에서 포장해왔어요! 저는 인도커리를 굉!장!히! 좋아해요! 강황? 맛이나 향이 나는 커리맛이 아닌데, 한 가지 커리에 다양한 맛이 나서 풍미가 엄청나요! 닭고기, 양고기, 소고기, 해물 등 원하는 대로 골라넣을 수 있고 종류가 많아서 이것저것 도전해보는 재미도 있더라고요! 팔락파니르 커리는 처음 먹어보는데(많이 드시더라고요!) 정말 맛있었어요 😭 굉장히 고소하고 풍미의 깊이감이 어우…❤️ 앞으로 자주 먹을 것 같아요! 티카마살라는 새콤달콤했고요, 달큰한 허니난은 바삭하면서도 부드럽고 완벽했어요.. 허니난과 함께 먹으니 너무너무 맛있었어요! 특히 코코넛쉬림프를 난에 올려서 커리 찍어먹으니….. 천국인가 싶더라고요 😳 오늘 준비한 커리랑 난 조화가 너무 잘 어울렸어요! 인도커리야말로 또다른 밥도둑 빌런이 아닌가 싶어요! 커리는 3~5인분으로 준비했는데.. 커리는 그저 소스처럼 먹는건지….? 양이 적어서 순식간에 뚝딱 해치웠어요! (딸기라씨 없었으면 어쩔뻔했나 싶어요) 여튼 인도음식 좋아하시는 분들은 오늘 제가먹은 조합대로 드셔보시면 대만족하실 것 같아요! 고소한 팔락파니르 안드셔보신 분들은 녹색? 비쥬얼에 패스하지 마시고 꼭꼭!!!!! 드셔보세요! 🙏🏻


🔥My Instagram : http://instagram.com/fume_yamyam
🐶Sleepy White Fox's Instagram: http://instagram.com/mozziiya


Hi, guys! Today I brought two kinds of Indian Curry, which are Palak Paneer and Chicken Tikka Masala! I also brought Honey Naan Bread, Saffron Rice, Deep-Fried Coconut Shrimps, and Strawberry Lassi!


I'm an Indian curry lover, and my favorite is Butter Chicken Curry! This was my first time trying Palak Paneer, and it was so good! It had a buttery taste and rich flavors! Chicken Tikka Masala had a sweet, sour, and spicy taste, and it came with plenty of chicken! Honey Naan Bread was soggy and soft, yet it had the crispy part! The sweet taste of the honey made it go well together with the two kinds of curry. The curry was so good that I devoured rice in a blink. Especially, having deep-fried coconut shrimps on the naan bread was the best! Coconut shrimp was a perfect side dish. Anyway, I loved having Palak paneer and I'm going to have it often! If I have a chance, I want to try various kinds of curry! Thank you for watching my video today!


Halo semuanya! Hari ini saya membawa dua jenis kari India, yaitu Palak Paneer dan Chicken Tikka Masala! Saya juga membawa roti madu naan, nasi safron, udang kelapa goreng, dan lassi rasa stroberi!


Saya seorang pecinta kari India, dan favorit saya adalah kari ayam mentega! Ini adalah pertama kalinya saya mencoba kari bayam, dan itu sangat enak! Itu memiliki rasa mentega dan rasa yang kaya! Ayam tikka masala memiliki rasa manis, asam, dan pedas, dan ia datang dengan banyak ayam! Roti madu naan lembek dan lembut, namun memiliki bagian yang renyah! Rasa manis dari madu membuatnya cocok dengan dua jenis kari. Karinya sangat enak, jadi saya melahapnya dengan cepat. Terutama, memiliki udang kelapa goreng di atas roti naan adalah yang terbaik! Udang kelapa adalah lauk yang sempurna. Lagi pula, saya suka makan kari bayam yang disebut Palak paneer dan saya akan sering memakannya! Jika saya punya kesempatan, saya ingin mencoba berbagai jenis kari! Terima kasih telah menonton video saya hari ini!


हेलो सब लोग! आज मैं दो प्रकार की भारतीय करी ले आया, जो कि पालक पनीर और चिकन टिक्का मसाला हैं! मैं शहद नान ब्रेड, केसर चावल, डीप-फ्राइड कोकोनट श्रिम्प और स्ट्रॉबेरी फ्लेवर वाली लस्सी भी लाया!


मैं एक भारतीय करी प्रेमी हूँ, और मेरा पसंदीदा मक्खन चिकन करी है! यह मेरी पहली बार पालक करी की कोशिश कर रहा था, और यह बहुत अच्छा था! यह एक स्वादिष्ट स्वाद और अमीर स्वाद था! चिकन टिक्का मसाला में मीठा, खट्टा और मसालेदार स्वाद था, और यह चिकन के साथ आया था! हनी नान रोटी नरम और नरम थी, फिर भी इसमें खस्ता हिस्सा था! शहद के मीठे स्वाद ने इसे दो प्रकार की करी के साथ अच्छी तरह से मिला दिया। करी बहुत स्वादिष्ट थी, इसलिए मैंने इसे जल्दी से खा लिया। विशेष रूप से, नान ब्रेड पर गहरे तले हुए नारियल के छिलके रखना सबसे अच्छा था! नारियल झींगा एक उत्तम साइड डिश था। वैसे भी, मुझे पालक पनीर नामक पालक की सब्जी खाना बहुत पसंद है और मैं इसे अक्सर खाने जा रहा हूँ! अगर मेरे पास एक मौका है, तो मैं विभिन्न प्रकार की करी की कोशिश करना चाहता हूं! आज का मेरा वीडियो देखने के लिए धन्यवाद!",277개,2020. 4. 29.
Deeya2019,Indians out there !!!???❤️❤️🇮🇳🇮🇳🇮🇳,348개,2020. 4. 29.
ShariqAhmed,One of the biggest mistakes that I've made is watching this video while fasting. Now this made me even more hungry ☹😭😭😭🤤,411개,2020. 4. 29.
TeamIronMan,I was actually surprised how she pronounced the names so correctly! I would love to cook you Indian food someday :),190개,2020. 4. 29.
VannieEats,Who loves CHICKEN TIKKA MASALA?? 😋🙋🏻‍♀️I know I do!😍,138개,2020. 4. 29.
CrystalShekhar,Who else here is indian❤❤❤❤,158개,2020. 4. 29.
SaritaRani,Feeling proud to be a part of  indian heritage and the one who cn enjoy these kind of dishes everyday because I am an Indian and also great ful that my India's cultural is loved by foreigners too.,105개,2020. 4. 29.
JYTwinsASMR,Who likes Indian food here? 🇮🇳 🙋‍♂️🙋‍♀️,419개,2020. 4. 29.
anitap,Spinach curry's vessel look like alladins lamp,16개,2020. 4. 29.
BunASMR,So happy to see Fume trying Indian food! 😍,105개,2020. 4. 29.
