닉네임,댓글,좋아요수,날짜
LeviAckerman,"New people watching this: that is so many how can she eat that (0o0)

Old subscriber and tzuyang fans (included me) : wow she dont eat much today",89개,2020. 5. 30.
ReignSupreme,The owner is so cute tapping his head haha 😂😂😂,44개,2020. 5. 30.
Naddyy,How did you still got thin body after you eat a lot of food? Plssss drop your tips 😭,26개,2020. 5. 30.
laleche,I’m so early that the subtitles isn’t available yet 😭,55개,2020. 5. 30.
이진규,모두랑은 사랑이지.. 아무렴..  오랜만에 모두랑 보니까 좋네요 영상 감사합니다~,27개,2020. 5. 30.
김승아,편집이 생생정보통이네...ㅋㅋㅋㅋㅋ,378개,2020. 5. 30.
TiaraRadiyahSalaina,At first i thought she was hani from Exid hahaha,62개,2020. 5. 30.
moonstar,I think there's a black hole inside her stomach if not i don't know how is that possible 😂😂,23개,2020. 5. 30.
Pizza,I really need to know the brand of her liptint/lipstick. It lasts longer than my ex hahaha,1개,2020. 5. 30.
이현우,많이 먹은것도 놀랍지만 더 놀라운건 저 흰옷에 아무것도 안튀었단거 ..,40개,2020. 5. 30.
FrancisJoyAlocilja,I really enjoy watching you eating a lot . I'm your fan from Philippines ❤️,8개,2020. 5. 30.
이요용,그 누구도 간단하게 4인분이라는 발언을 의심치않았다,117개,2020. 5. 30.
LetitiaLemons,Subtitles?. It’s cool just point me to nearest teaching class so I can learn your language. 😁,3개,2020. 5. 30.
Fanboy2627,I wish I had tzuyang’s digestive system,29개,2020. 5. 30.
슬굥,"모두랑 진짜 ㄹㅇ 개맛있음,, 저 주변학교 다니는데 친구들끼리 자주먹으러감 ..  ㄹㅇ 치즈랑 그냥 부어주셔 ㅠㅠㅠ 모두들 모두랑가세요 ..",345개,2020. 5. 30.
LisaPark,She lowkey looks like Woo Do Hwan when she smiles 😍😂,1개,2020. 5. 30.
KitsuneSama,"9:38 That visual! 😱 Screw the travel restrictions, I want to go to Korea now so I can eat that!",7개,2020. 5. 30.
벼랑위의당뇨,9:21 저 구의동 주민인데 구라아니고 진짜 저렇게 줘요 사장님 복많이받으십시요 진짜 ㅠㅠ,263개,2020. 5. 30.
공태,치즈 저만큼 넣어서 볶음밥만들어주는 사람은 우리 엄마밖에 없는줄알았는데ㅋㅋㅋㅋㅋ,121개,2020. 5. 30.
VannieEats,"I was shook when Tzuyang said she didn’t order enough food after eating that large bowl 😂 How does she do it and stay so pretty and thin? The fried rice at the end looks so delicious, I really want to eat it 😍",239개,2020. 5. 30.
메슈,진심 여기.. 학교 끝나고 배고프면 친구들이랑 돈모아서 감 꼭 가면 볶음밥도 먹고 진짜 개맛있음ㅠㅠ,6개,2020. 5. 30.
AndreaLegada,Please give her more food. Tzuyang looks so happy while eating. 😭,1개,2020. 5. 30.
YashaIbrahim,She's so adorable n look like korean series actress ❤️,1개,2020. 5. 30.
혜야,즉석떡볶이 오랜만이다ㅜㅜ,20개,2020. 5. 30.
박찬진,저만 모르는 맛집이 여기 또 있군요 :) 진짜 나만 몰라ㅜ,26개,2020. 5. 30.
서빛,워 일주일에 세번씩가는 곳인데 쯔양을 못만나다뉘 ㅠㅠ,224개,2020. 5. 30.
플렉스보FlexBeau,1:52 that cheese....,26개,2020. 5. 30.
ManouskaDoorson,Korean food looks healthy uet savory and soo satisfying. The soups look so cozy n warm,2개,2020. 5. 30.
내프사니미래아들구독안하면,진짜 복스럽게 드신다,16개,2020. 5. 30.
YunaSuh,와 ㅠㅠ 볶음밥 봐 ㅠㅠ!! 워낙 유명한 거 같지만 돈쭐 내드리러 갑니다☺️,13개,2020. 5. 30.
JackCho,아조졌다.. 여기 맛집인데 이제 다가겠네.. 아놔,311개,2020. 5. 30.
김한나,여기 맛집이여서 안그래도 사람 짱많아서 더 유명해지면 안되는데ㅠ  아 한동안 또 붐비겠고만..,108개,2020. 5. 30.
