닉네임,댓글,좋아요수,날짜
신성조,저.. 저기 이제와서 이말하기는 좀 그렇지만 =_= 부스트 클럭이 이상해서 다른컴에 달았더니 1995까지 더 높게 나옵니다 불칸 (그럼 대충 어드벤스 부스트랑 클럭이 같음)  정말 죄송스럽게 생각합니다 앞으로 리뷰할때는 좀더 확인을 하고 올려드릴게요!,11개,2020. 5. 17.
신성조,"정리는 19:55 부터 보시면 됩니다   웨이코스형 미안해 하지만 기부 품목은 줄꺼지?? 
아니  이건 내잘못이 아니야 그 어드밴스가 잘못한거지",38개,2020. 5. 17.
황장군,28:54 성조형 말이 버벅이는 게 뭔가..ㅋㅋㅋ 불칸 쉴드 실패,6개,2020. 5. 17.
최민준,어드밴스 디자인도 이쁜데 라이저킷 꽂아서 달고싶은 비주얼,3개,2020. 5. 17.
신성조,팰릿 JS V2 팩토리 OC 제품 맞습니다 (수율 안좋은놈 아님 V2 대비 원가 절감 제품이지) 그리고 불칸 어드벤스 둘다 OC 켠산태입니다 (바이오스 두버전있는데 높은 클럭쪽으로 맞춰놓았음 팰릿도 마찬가지),12개,2020. 5. 17.
TheFuture,"웨코: 이거랑 소정의 머니도 줄게ㅎ 이것좀 리뷰해줘ㅎ
???: 제품만 줘ㅎ
웨코: 어.. 알게써.. (매우불안함)",18개,2020. 5. 17.
최육덕,불칸은 솔직히 LCD 때문에 사는거 인정 ㅋㅋㅋㅋㅋ 독보적 아이덴티티,2개,2020. 5. 17.
녹차마루,사실 불칸 사는 이유가 머가 있습니까 lcd랑 rgb뽕맛 아니겠습니까 허헣,20개,2020. 5. 17.
웨이코스waycos,"안녕하세요. 웨이코스입니다. 제품 리뷰 자체는 있는 그대로 해주시면 됩니다. 아쉬운 것은 리뷰를 진행한 2070 슈퍼 불칸의 부스트가 너무 낮게 나와서, 이 부분은 제품이 회수되면 확인해보겠습니다. 그리고 신성조님께서 제안주신 좋은일에는 충분히 검토한 후 적절한 것으로 전달드릴 예정입니다.",6개,2020. 5. 17.
Aha,"상위는 개인적인 취향에 따라 멋 소음 온도를 위함이다. 
하위 상위 성능차이는 크게 나지 않는다. 


결론 AS 잘해주면 하위 모델 사자",9개,2020. 5. 17.
LucasHwang,어드밴스드 수율 짱짱맨이네요ㅋㅋㅋㅋ,11개,2020. 5. 17.
락귀어2,선댓후감상 교수님 매수하려면 최소 1억. 어드밴스드와 불칸은 JS보다 예쁜것만 해도 이득이죠.,4개,2020. 5. 17.
KO,"싫어요 갯수, 웨이코스 관계자님들. ㅋㅋ",8개,2020. 5. 17.
권기찬,적극 추천이 아닌 은근히 추천 ㅋㅋ,1개,2020. 5. 17.
녹차마루,선추 후감상...,1개,2020. 5. 17.
교수님이찾는다,얼마나 더 좋은걸 줄려고 영상을 보고 결정한대 ㅋㅋㅋㅋㅋ,0개,2020. 5. 17.
창작DNA,정말 분석을 체계적으로 잘하시는듯  컨텐츠 정말 잘잡으신듯  나중에는 정말 제조사에서 신정조 엄청 불편해 할수도 ㅎㅎㅎ  신성조의 발언이 매출에 차이를 줄수있는 파워를 가지실듯  여튼 응원합니다,1개,2020. 5. 17.
귀요미쌈닭,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어뱅이라도 홍보했으면 됬죠,0개,2020. 5. 17.
oofos,앜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 17.
정지균,노빠꾸 리뷰어 ㅋㅋㅋ,1개,2020. 5. 17.
그게아니고,잘보고있습니다! 이제 케이스 추천 개정판을 봐야겠네요ㅎㅎ,1개,2020. 5. 17.
리싸쑤,사실 불칸 사는사람들 95%는 다 저 led때문에 사는거죠...ㅋㅋㅋ 컴퓨터에 박아놓기는 참 이쁨,3개,2020. 5. 17.
