닉네임,댓글,좋아요수,날짜
DavidJoe,프레임비교를 안하면 어떻게 성능비교를 하란건지 ㅋㅋㅋ.. 인트로 댓글 참 거시기하네요,70개,2020. 5. 7.
JIchoi,중고나라 업자들일꺼라는거에 킹리적갓심이 드네.. 6700k 비싸게 팔아먹어야 된다말이야!!!,42개,2020. 5. 7.
신성조,껄껄 요즘 밈을 한번.. 섬네일로 만들어봤음 아 근데.. 이거 마우스로 그렸는데 (테블렛 옴겨깔기 귀찮아서) ... 썸낼만 30분 걸렸네,58개,2020. 5. 7.
감자찐만두,"어중간한 지식으로 남 비판하는 사람들이 꼭 있죠.
밑천이 드러나도 절대 남한테 사과도 안하고.",56개,2020. 5. 7.
진high,"120불짜리 amd 3300k 나오면서 관짝이 아니라 지옥행열차를 탔습니다. 인코딩,동영상작업에서도  7700k가 120불짜리 amd 3300x에 처발리더군요. amd 3300x+ a320보드 22만원정도할텐데 6700k  중고가 25만원보다 싸면서 성능은 높고 치킨 2마리값 남습니다.ㅎ",19개,2020. 5. 7.
으엉엉,원래 어중간히 알고있는놈이 제일 무서움,26개,2020. 5. 7.
가로등,원래 찐따들이 얕은지식으로 아는척잘합니다,17개,2020. 5. 7.
김종국,응원합니다!!! 신성조님 덕분에 컴퓨터정보와 지식을 많이 알게되었습니다.,5개,2020. 5. 7.
차원붕가기,"1. 그래봤자 14nm 그나물의 그밥인데 전력, 온도 추가에 따른 추가비용 ... 프레임 차이가 그렇게 중요?
S : 같은 14nm 라도 아키텍처 및 설계 향상으로 인해 IPC, 열설계전력, 클럭에 유의미한 향상이 있습니다. 전력, 온도에 따른 추가비용 있을 수 있습니다만 전력이야 솔직히 전기 몇와트 더쓰는걸 걱정하시는건지 뭘 걱정하시는건지 모르겠고; 온도의 경우 오버 안할거면 생각보다 비싼 쿨러 안쓰셔도 됩니다. 오히려 이전 CPU로 오버를 했다면 신세대 CPU는 오버클럭 없이 동등 이상의 성능을 낼 수 있을테니 전력 소모나 발열은 개선이 되겠지요. 애초에 신성조님 말씀은 이 CPU를 유지하고 다른 부품들을 업글하느니 CPU 아직 비쌀때 팔고 갈아치우는 게 자금 대비 성능향상이 크다는 말씀 입니다. 그리고 프레임 차이가 아니면 도대체 왜 업그레이드를 하는건가요? 4코어 CPU로 작업 할 것도 아니고 게이밍 PC면 프레임을 얼마나 적은 돈으로 60Hz, 144Hz 방어하느냐 싸움인데;

2. CPU 비교에서 동클럭으로 해야지. 배그는 6코어 이하 CPU 사용률 100% 버그 있어서 의미가 없다. 최적화 잘 된 게임은 코어수에 따른 차이 말고는 별 차이가 없다. 몇코어 활용하는 게임인지에 따라서도 성능 여하는 갈릴텐데?
S : 왜 동클럭으로 하는지 모르겠습니다. 6700K 유저는 오버해서 쓰고 9700K 유저는 언더해서 쓴데요? 일반 사용자 기준으로 박스에서 꺼낸 출고 세팅으로 비교를 해야 맞지 그럼 3700X 랑 9900K 비교 할때도 동클럭으로 해야 하나요? 그리고 동클럭이어도 IPC 향상 때문에 어느정도 성능차는 있을테고 클럭 향상이 아키텍쳐 및 설계 수준, 열설계 전력 향상에 의한 것인데 세대 교체에 따른 발전 사항을 무시하고 비교를 해야한다니 그거야 말로 편파 비교죠. 동일한 이유에서 싱글코어 게임에서도 성능차가 있습니다. 또 사람들이 배그만 하는 것도 아니고 저만 해도 배그, 배필, 롤, 몬헌, 에펙, 에컴, 어크, 워썬더 기타등등 여러 게임을 해 왔고 그날 그날 손에 잡히는 게임 하는데다 앞으로 무슨게임 할지도 모르는데 게임 하나에만 맞춰서 컴퓨터를 맞추는게 오히려 장기간 사용을 내다 본 업그레이드에선 더 바보같은 일이죠. 당장 시간 지날수록 멀티코어 지원 게임은 늘어날테고요. 거기다 요즘 8코어 지원 게임이 얼마나 많은데요? 코어 수 증가에 따른 성능향상? 있으면 땡큐죠. 괜히 비싼 글카 업글해서 성능향상 보느니 그쪽 노리는게 더 현실적이란 겁니다. 4코어 인텔 CPU에 2070S 같은거 다는 것도 이상한 일이고요.

3. 프레임수 보고 업글 해야 하나요? 안불편하면 안바꿔도 상관없어요.
S : 네 사실이라고 생각 합니다. 그래도 대부분의 컴퓨터 견적은 시장 주류게임들에서 60 or 144Hz 가 무슨 옵션에서 방어가 되느냐? 이게 주가 됩니다. 내가 앞으로 몇년간 나오는 게임들 전부 144Hz 방어는 하고싶다. 그러면 더 비싼 컴퓨터 맞추는 거고요, ""아 나는 60Hz만 돼도 괜찮은데 지금 컴퓨터로 국민옵션 60Hz 방어 된다!"" 이러면 더 나중에 나온 게임들은 옵션 타협을 심하게 해야 60Hz 방어가 된다는 거니까요. 그래서 그런걸 판단할 때 보는게 프레임 수가 아니겠습니까? 그때 가서 바꾸려고 하면 CPU 중고가는 더 떨어질테고 사는 사람도 줄어들테니 미리미리 바꾸자는 거지요. 위에서도 언급했듯 6코어 이상 멀티코어 지원 게임도 점점 늘고, 4코어 게이밍 시대는 이미 저물어가는데다 그래픽카드 업글 효율도 막히지만 6코어 CPU들은 앞으로 꽤나 버틸 것 같으니까요. 여튼 저같은 경우엔 컴 견적 맞출때 업그레이드 호환성, 앞으로 3년 정도 쓴다고 했을 때 게임이 가능한가? 요 기준으로 생각을 많이 하는 편입니다. 6700K를 유지를 하고 144프레임을 방어를 하려고 그래픽카드를 비싼걸 사게 되면 CPU 병목덕에 그래픽 성능도 제대로 안나오고 그놈의 하이엔드 그래픽카드 가격 때문에 투자금 대비 성능향상 폭도 적은데 CPU 교체 만으로 그래픽카드 한단계 정도 차이가 난다면 없거나 더 적은 투자금으로 성능도 챙기고 더 장기간 존버 가능한 CPU도 생긴다는 거지요.

4. 테에엥! 똥닌겐상 나는 4790K로 존버할건 데수우우?? 존버타면 인텔 10세대랑 젠3도 있는데 지금 CPU 바꾸긴 너무 아까운 데치??
S : 존버 하실분은 하면 됩니다. 다만 개인적으로 새 CPU 맨날 존버하다보면 출시 초반엔 YSRP VVIP 프리미엄 덕에 가격이 창^렬^ 해서 후회하고 (1700 45만원에 산 흑우가 있다?! 뿌슝 빠슝 삐슝) 가격 떨어지는거 보고 있다 보면 또 아이스레이크나 젠4 존버를 타야 하는 주화입마에 빠질 수 있습니다. 그래서 업글은 언제 하든 큰 상관 없는 것 같아요. 그리고 당장 인텔 Ship 세대는 코어당 가격(이하 코성비) 말곤 거의 똑같을 것 같기도 하구요.

5. 나는 중고 6~7700K 사서 컴퓨터 맞출거임. OR 핫스웰에서 스카이레이크로 업글 할거임. 4코어 8스레드 게이밍 PC를 얻을 수 없다면 차라리 잿더미로 만들어 버리겠음.
S : 3300X 를 가십시오. 인텔보다 더 저렴한 보드, CPU에 오버, 램오버 지원. 싱글 CCX에 Zen2 4.3GHz PBO 터보클럭이라 지금 3500X 오버 안하면 일부 게이 성능엔 팀킬당하게 생겼습니다.",6개,2020. 5. 7.
감색곰,"점수놀이, 점수 보고 우열 따지면 안된다는건 파스점수 같은거 얘기입니다. 예를 들어 젠2는 실제로 게임에서 더 프레임이 잘 나와도 그래픽 스코어가 낮게 나오죠.
그래서 봐야 하는게 게임 프레임(특히 최소)이나 블렌더 같은거 실제로 돌려보는거에요. 그걸 보여줬더니 그거 보면 안된다니 ㄷㄷㄷ",14개,2020. 5. 7.
한윤석,관짝에서 꺼내서 부관참시 ㅋ,6개,2020. 5. 7.
maximum,댓글로 욕하신분들은 신성조님이 하나하나 저장한답니다.,16개,2020. 5. 7.
arctica2012,"왜 좋은내용 공유해줘도 어그로만 더 꼬이는지-0-
중고업자들이 시기하는건가",10개,2020. 5. 7.
이진영,이미 많은 유튜버들이 7세대이하인텔 실험 많이하고 별로라고 했는데 아직도 이상한 소리하는사람 있나보네 근데 실제 사람들 i3 i5 i7가다인줄아는 사람 많던데ㅋㅋ,5개,2020. 5. 7.
한선,왜자꾸 고쳐죽이셔요ㅠㅠ,5개,2020. 5. 7.
서창완,근데 하필 3300x가 3500박살낸 날...,7개,2020. 5. 7.
SILee,인트로에 프레임수 올릴려고 업글하는게 돈 버린다는 말은 무슨말인가요.ㅋㅋㅋ 저사양게임만 하는분이신가,5개,2020. 5. 7.
행복회로OC,아니 게임에서 프레임 말고 비교할게 있나요?ㅋㅋ 이상한 사람들 종종 있으니 너무 신경 쓰지 마세요.,5개,2020. 5. 7.
한준호,3300k  엠바고 풀려서 막 벤치 올라오던데. 중고가 더 떨어지겠네요,6개,2020. 5. 7.
바밤바,1프레임이 소중해서 그거때문에 다음꺼사고 다음꺼사고그러는데 그냥 저사람은 평생4코어8쓰레드쓰려나 ㅋㅋㅋㅋㅋ,5개,2020. 5. 7.
유캔시미,오버워치가 최고다...,2개,2020. 5. 7.
gorilaOliana,느려지고 끊기는 게 프레임이 떨어지는 건지 모르는건가,4개,2020. 5. 7.
F0RK1Ng,초반 박제 영상의 교훈은 어설픈 짭지식의 실제 사례입니다. 짝퉁이 진퉁을 훈계 하는 사례!! 응원합니다 신성조님!,3개,2020. 5. 7.
SeonLee,3300x로 중고가 저세상갔네요 ㅋㅋㅋ 영상 타이밍 죽여줬다!,3개,2020. 5. 7.
송인수,ㅋㅋㅋㅋㅋㅋ구독자랑 엮는거 보고 개뿜었네 진짜,1개,2020. 5. 7.
,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 프레임 숫자놀이에서 웃고갑니다 그 숫자놀이 때문에 144 -> 165 -> 240 hz 모니터 나오는데 이건 아무의미없나


6700k걍 이리된거 똥값될때까지 갈궈봐도 재밌겠는데",1개,2020. 5. 7.
Keem,스샷 파일 제목이 태클1.jpg ㅋㅋㅋㅋㅋㅋ 성조님 화가 많이 나실만 합니다... 데이터는 그냥 숫자가 아닐텐데 말이죠...,0개,2020. 5. 7.
오형탁,"기본도 모르는 초짜들이 댓글달죰.
인트로 귀여웠어욤.",4개,2020. 5. 7.
호망두,"쿼드코어의 수호자들이여~




죄송합니다 자극적인거 안되죠ㅎㅎ
Dragon82들에게 당한 기억이 새록새록 떠올라서 저도 모르게 그만..",3개,2020. 5. 7.
디드,67K 유저 광광웁니다 ㅠ,3개,2020. 5. 7.
PRADA,6700k... 좀 만 더 조...존버... 차세대 시피유와 글카 출시가 몇 개월 안 남았단말야...,1개,2020. 5. 7.
클라이드,인트로부터 흥미진진..,1개,2020. 5. 7.
ferrantorress,ㅋㅋ 시작부터 웃음벨 댓글 낭독 타임,0개,2020. 5. 7.
박진형,컨텐츠 만드는 걸 도와주는 어그로ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
욕절대안하는사람,이형 많이억울했나보네ㅋㅋㅋ그런사람들 걍 무시하셈,0개,2020. 5. 7.
곰고아먹는,아 댓글 지우지 말고 냅두시지 ㅋㅋㅋ 간만에 재미있는 영상이였습니다,1개,2020. 5. 7.
신동운,"처음에 댓글 웃음밖에 안나온다 ㅋㅋㅋㅋㅋㅋ
성능비교를 프레임으로 안하면 뭐로 하지?",0개,2020. 5. 7.
려썬,이상한사람 많네 ㅋ6700k 디비전2 할려니 거지 같아서 조카 한테 6700k 주고  9700k 바꿨는데 그냥 체감부터 다름 ㅋㅋㅋ,6개,2020. 5. 7.
bca,얼마나 가난하면 오래된 cpu에 팬보이 질을 할까 ㅋㅋㅋㅋ,0개,2020. 5. 7.
강,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대답할가치도 없는거같은데 영상까지 만들어주셨내 ㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
토티,67k쓰지만 성능 중요하면 이제 버릴때맞아 ㅋㅋㅋㅋ뭘 아니라고 징징대는지,1개,2020. 5. 7.
도담마루,"프레임이 숫자놀잌ㅋㅋㅋㅋㅋ
저분 2002년에 아부지가 사주신 컴퓨터 아직도 쓰고계신분이신듯ㅋㅋㅋㅋ",0개,2020. 5. 7.
TEDMASTER테드마스터,인텔도 인텔이지만 이번에  3300X 나와서 중저가 인텔 다 관짝으로 가는 건 아닌지 ㅠㅠ,1개,2020. 5. 7.
Cyclone,"ㅈ문가들 무슨 주사율 60hz 모니터만쓰나 
개인적으로 7700 7700k 쓰면서 피눈물을 흘렸구만",2개,2020. 5. 7.
SKS,거 마지막 보루마저 날려버리셨네 ㅋㅋㅋㅋ,0개,2020. 5. 7.
홍성빈,"영상 잘보고 있습니다.
홧팅^^",0개,2020. 5. 7.
Rainbowfly,제일 무서운게 한가지만 알고 그게 전부인 줄 아는 사람 그래서 정보 update가 중요한건데,0개,2020. 5. 7.
호도,가만있어도 중간을 갈것을 얕은 지식도 아닌 잘못된 지식으로 이불킥 할짓만 만드네,0개,2020. 5. 7.
이주영,게임은 프레임이 다지 그럼 뭐가 다지 ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
