닉네임,댓글,좋아요수,날짜
재미어트,"안녕하세요 힘콩입니다~!
체다운 신청자가 많아 보다 더 정확하고 많은 정보 공유와 피드백 동기부여를
드리기 위해 참가 신청서를 아래 링크와 같이 요약하였습니다~!
●체다운,체다식 신청 링크▶https://forms.gle/N4jGRFzcA3qU7viA8
보다 더 현실적인 조언과 피드백 동기부여를
드리기 위해 점점 더 거침없이 잔소리를 해드릴 테니
다소 번거로우시더라도 꼼꼼히 적어서 주시면 감사하겠습니다~!
.
체다운 - 운동 동기부여
체다식 - 잘못된 식습관 등의 문제점 찾아 냉정히 귓구녕에 피딱지 지도록 잔소리 해드림
.
전 국민이 재미어트 하는 그날까지~!!
더 좋은 잔소리를 고민해서 귓구멍에 피딱지가 지도록
해드리겠습니다~!!
.
절대 포기하지 마시고,
시작이 반이 아니라. 시작은 시작입니다.
운동은 기간을 정해 끝내는 게 아니고
습관을 만드는 게 중요합니다~!",0개,2020. 5. 28.
석정훈,형 고정댓글에 체다운 신청 링크(?)같은게 없어 어트케해야하지 체다은 신청하고싶은데ㅠ,7개,2020. 5. 28.
오제훈게임못하는사람,형 오늘 철봉 왔어요 안해보던거 하려니까 정말 힘들더라고요 형 영상 보면서 운동하고 꼭 형처럼 멋진 몸 만들께요 응원해주세요 !!,41개,2020. 5. 28.
공부와무관한영상에서보면욕을해주세오,분명 운동 했는데 뭔가 편안한 이상한 기분이 느껴지면 몸이 안크는 거 같아요.,2개,2020. 5. 28.
이22,몸매가... 광배없는 이소룡 느낌...?,2개,2020. 5. 28.
성원,책가방에 책이나 아령넣고 중량 풀업 푸쉬업ㄱㄱ,3개,2020. 5. 28.
ghg,운동강도가 딱 그정도인거임  몸은 비슷한 운동강도는 적응해버려서 딱 그정도만 성장하고 말아버리지 매일 토할때까지 하면 무조건 큰다,52개,2020. 5. 28.
이한빈,힘콩님 저 지금 체다운 신청 보냈습니다 !,2개,2020. 5. 28.
성장기,학생의 고민에 대해서 정말로 정성스럽게 답변을 하는 모습을 보고 멋있다고 생각했습니다 굿굿,1개,2020. 5. 28.
김지호,저도 고2에 헬스2년돼가는데 비슷한분이 신청해줘서 저에게도 도움이많이 된거같습니다 감사합니다. 콩콩이형 화이팅!,5개,2020. 5. 28.
이상민,홈트할려고  오늘 닥치고 힘콩철봉 질럿습니다  유느님!!,1개,2020. 5. 28.
강영숙,형 저 제보 체다형 제보했어여 꼭봐주세여. ㅠㅠ,1개,2020. 5. 28.
강태웅,형님 영상 오늘도 챙겨봤습니다 오늘도 정말 좋은 피드백과 정확하게 얘기해주시네요~ 저도 신청했는데 피드백 부탁드립니다....,1개,2020. 5. 28.
쿠팡,하나   ~~~ (아오 겨털  내눈) 둘  ~~~ (아악  내눈) ㅋㅋㅋㅋㅋ  운동해볼게요 자극영상 잘보다갑니다,1개,2020. 5. 28.
민돌이,정답 : 중량,25개,2020. 5. 28.
허언증끝판왕,이번엔 힘콩형 진짜 좋았다,6개,2020. 5. 28.
성주환,필콩!,0개,2020. 5. 28.
DD,화이팅!,1개,2020. 5. 28.
김우진,역시 대표 새kki,0개,2020. 5. 28.
BLK,"펙트: 몸이 성장 덜딘이유 너가 열심히 안해서 그런다.더열심히해
벌크업:먹는양이 올라가면 운동수행능력 도 같이 올려줘라.",13개,2020. 5. 28.
휴지의꿈,나인제트 티 보내주는거 부럽당....ㅠㅠ,0개,2020. 5. 28.
곤충이,필콩,0개,2020. 5. 28.
취미땡이,굿,0개,2020. 5. 28.
머루츄,벌크업 현재진행중..?,0개,2020. 5. 28.
김민철,뭐야뭐야 나눠져있어,0개,2020. 5. 28.
배주현,불균형이 생겨도 계속 하란말인가요? 대답해주세요,1개,2020. 5. 28.
김성마,벌크업하고 커팅하기가 힘들다던데..,0개,2020. 5. 28.
,확실히 다이어트해서 체지방 한번 쫙 뺀다음에 벌크시작하면 먹는족족 몸이 쪽쪽 빨아들이는 느낌이 없지않아 있음ㅋㅋㅋㅋ,0개,2020. 5. 28.
맨몸운동,형나도 고딩이야.. 요즘고딩들 다탈인간이여...😭,0개,2020. 5. 28.
또라이,깜찍이 형,0개,2020. 5. 28.
정윤하,"오늘 복근운동 했는데 끝난 직후에
복근이 타들어가고 엄청아픈데 근육통인가요?",0개,2020. 5. 28.
조성빈,체다운 신청 어떻게 해요?,0개,2020. 5. 28.
17번정여민,진심으로 내애기네 몸하고 나이하고 진짜 ㄷㄷ 너무공감됏다 형앞으로도 ㅎㅇㅌ,0개,2020. 5. 28.
클램,나도운동1년했는대 변한게없음,0개,2020. 5. 28.
사천,혹시 이런 피드백은 어디다가 올려서 힘콩형님이 보실 수 있나요?,0개,2020. 5. 28.
옹레,오른쪽 어깨에 힘이 안들어갈때는 어떻게 해야되나요??,0개,2020. 5. 28.
수박,ㅎ,0개,2020. 5. 28.
멸치탈출75kg,진짜 벌크업은 말하신대로 힘콩형님이 말하신대로 많이 자주 먹는게 중요해요 저는 살찌울라고 진심 하루 6끼씩 먹었습니다 ㅎㅎ,0개,2020. 5. 28.
가방,매일운동하는데 왜 1주일쉬어야하나요?,0개,2020. 5. 28.
남김군,"나랑 비슷한 사례네 난 176에 59였고 11개월 꾸준히 했고 6개월전 66kg에서 정체기온뒤로 5개월간 1kg도 안 늘음
지금은 2분할로 나눠서 한곳 집중적으로 조지는 식으로 루틴이랑 강도를 바꿈. 변화가 생기겠지?",2개,2020. 5. 28.
전해찬,와 왜케멋있냐,0개,2020. 5. 28.
두운,여러명도 아니고 한명에게 이렇게 좋은 조언을 해주시는게 정말 멋집니다.,0개,2020. 5. 28.
클램,운동경력1년임,0개,2020. 5. 28.
