닉네임,댓글,좋아요수,날짜
전업다이어터,홈트 꿀팁 감사합니다. 배가 접히게 되면 시도하겠습니다.,13개,2020. 4. 2.
화이팅,세트간의 휴식시간은 몇초인가요,2개,2020. 4. 2.
장배추s,와... 콩님 땡쓰,0개,2020. 4. 2.
지갑전사,이거 타바타 형식으로 해도 상관 없겠지?,1개,2020. 4. 2.
3417양재윤,"오늘은 힘콩형이 1초도 안나오네용...
오늘도 힘콩씌 보면서 힘낼려고했는데(?)
저는 살이 별로 없어서 그런가 6팩(?)같은건 있어도 팔을 마니마니 키우고싶어서 이두 운동중이에요
다음에는  이두와 전완근 키우는 운동도 설명해줘용☆",3개,2020. 4. 2.
김건,형 이런 영상 감사합니다 매일같이 꾸준히 하겠습니다 파이팅!💪,0개,2020. 4. 2.
생각하고게임하는은재,이걸 봐도 하는 사람은 적지,1개,2020. 4. 2.
gabrielicha,복근이 없어서 할 수 없는 동작들이 있다는 것이 문제구먼.. ㅠㅠ,0개,2020. 4. 2.
곤충이,ㅎㅇ,0개,2020. 4. 2.
경진박,형님 푸쉬업바 품절............,0개,2020. 4. 2.
최한재,1개당 몇초씩 하나요?,0개,2020. 4. 2.
강명석,허리박살나것다 허리부담안가게하고픈데,10개,2020. 4. 2.
HYJ,"허리부담 적은 복근운동은 없나,,, 전부 굽혔다 하는것 밖에 없네...ㅜㅜ",0개,2020. 4. 2.
루시우,예콩이다!,0개,2020. 4. 2.
주대식,5번짜 운동 이름 아는사람 ㅠㅠ,0개,2020. 4. 2.
이성재,복근 운동 열심히 할게영,2개,2020. 4. 2.
이정용,복근운동은 다 허리가 필요합니다 복근을 만들고 싶으시면 유산소를 하셔서 체지방을 빼세요,2개,2020. 4. 2.
우민혁,1빠,0개,2020. 4. 2.
안현성,형 정말 fm자세대로 푸시업하고 이두운동하는데 왜 전완근에만 자극이 제일 세게 가는것 같죠 ㅠㅠ 담날 일어나면 전완근만 운동한 부위보다 아파요 ㅠ,0개,2020. 4. 2.
구름위의달,혹시 허리에 무리안가는 운동은 뭐가 있을까요?,0개,2020. 4. 2.
BL,복근 올라갔다 내려올때 허리 쭉 펴주는 이유가 뭔가요,0개,2020. 4. 2.
지킴이시냇물,그냥 뭐 다갖다 붙여서 해라는거네ㅋㅋ,0개,2020. 4. 2.
양자역학돌이,벤치프레스 asmr 해주세여,0개,2020. 4. 2.
김선우,"안녕하세요. 요즘 영상 잘보고 있는데 여쭤볼께 있어서 여쭤보겠습니다.
요즘 운동하면서 궁금해진건데 근력 운동할때 하루하루 부위를 번갈아가면서 운동하는 이유가 뭔가요? 매일꾸준히 하는 것보다 근육이 더 잘 붙나여?",0개,2020. 4. 2.
JunghoNam,오분하는줄 알았더니 일분이네,0개,2020. 4. 2.
gyuG,이분아직도 자기는 웨이트하시면서 맨몸운동으로만 몸만들라고 하시나요 ㅋㅋㅋ,0개,2020. 4. 2.
JAS,뱃살이 많은데 복근운동하면 복근이 생길까요? 꾸준히 해도,0개,2020. 4. 2.
히카,힘콩 형 뱃살 다  빼고 복근 운동하는 게 좋아요?,0개,2020. 4. 2.
임채영,ㅋ,0개,2020. 4. 2.
에스프레소콘파냐,이거 매일같이 하는게 좋은가요? 아니면 2일이나 3일에 한번씩 하는게 더 좋은가요??,0개,2020. 4. 2.
영통닭강정,닭강정먹고싶다,1개,2020. 4. 2.
김터포,힘콩형님 저좀 수제자로 받아주세요 원래 운동했던사람인데 지금은 너무살빼기 힘들게 살이쩟어요... 제가 몸상태 찍어서 보내줄수도있습니다 컨테츠겸 저좀 운동하게 만들어주세요 저 진지합니다,0개,2020. 4. 2.
urryybuur,형 재미어트 샵 관리하는사람 신경좀쓰라그래 1대1답변 피드백해주지도않네,1개,2020. 4. 2.
,"전 오른쪽 무릎 십자인대 전,후방이 모두 파열 됐습니다 ㅠ 너무 어린 나이때 파열이 되서 수술을 못하고 현재 30인데 보험적용을 받지 못해 또 수술을 못하고 있어요 ㅠ 지금 상체비만이라 다이어트가 필수인데 저같은 사람도 할 수 있는 운동 추천 해주실수 있으실까요 ㅠ? 흔히 여성분들이 나 살쪘어 이정도가 아니라 정말 비만이에요 흐규규규ㅠ규ㅠㅠㅠㅠ 작년에 식단 조절로 27키로 그램을 감량 했는데 너무 안먹으니 살이 물컹물컹 쳐져요.. 전 여자입니다!",0개,2020. 4. 2.
