닉네임,댓글,좋아요수,날짜
oliveolive,"소미샘!! 운동이 최고로 좋은거같아요.
저는 1시간 운동프로그램한지 보름 다 되어가요. 하루도 빠짐없이했어요.
1.골반교정운동
2.다리찢기 프로그램
3. 1시간완성 운동
요렇게 진행하고 있어요.
먹을거 다 먹고 홈트만 했는데 2주만에 3키로 빠졌네요.
코로나땜에 집에만 있다가 5키로 쪄서 홈트 시작했어요.
나이가 45세이다보니 뱃살은 정말 안빠지네요.
복근운동이 제일힘들구요!?

35분 운동도 추가해야겠어요^^
더 열심히해서 다 빼고싶어요.
암틈 소미샘 너무 고마워요^^",60개,2020. 5. 4.
SomiFit,"안녕하세요 여러분 소미핏, 미서원 입니다.
요청 많았던 올인원 35분영상 2탄 입니다. 
기존영상보다 운동부위 조금 변경됐고 쉬워요! 그래서 기존영상 하루1번했다면 요건 아침 저녁으로 하루2번씩 해주심 딱 좋습니다! 아니면 1편이랑 번갈아 가면서 하심돼여 :) 
4:30분 *(층간소음) 점프안하고 그냥 손만 들어주시면 돼요 
오늘도 열운 하시고 후기댓글도 남겨주세용 !:) 사랑해요! :33
*운동루틴
[몸풀기-워밍업-가슴-등-복부-하체-옆구리-스트레칭]",47개,2020. 5. 4.
이정민,뭔가 미서원님은 되게 친절한데 단호한 트레이너쌤 같아요 그래서 미운데 미워할 수가 없어ㅠㅠㅠㅠ,65개,2020. 5. 4.
준호집갈래,항상 서두에 군말없이(?) 바로 운동 시작해서 좋음,27개,2020. 5. 4.
반짝반짝빛나,운동해야하는데 겁부터 나네요ㅠㅠ 하고나면 뿌듯한데  스타트하기전까지 매일 제자신과 싸우네요.  아자~~!!매트부터 깔아봅니다~,27개,2020. 5. 4.
인절미,기존에 올려주셨단 1시간이랑 35분 올인원 운동으로 잘 하고 있었는데 드디어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 이걸로 다시 30일 갑니다 ㅠㅠㅠㅠㅠㅠㅠ,5개,2020. 5. 4.
오오윤,1시간루틴도 2탄 간절히 기다려용🙏🏻 저 1시간 공복으로 매일하고있어용!😎,10개,2020. 5. 4.
진즈,"힘들어 죽겠는데 다 하게되는 매직... ㅋㅋㅋㅋ
중간에 아 그만해야겠다 이생각 몇번했는데 어느새 마무리 스트레칭 하고있었어요 ㅋㅋㅋ
30분넘는 홈트영상 다 한거 첨이에여 ㅜㅜ
금방 싫증내는 저한테 최고의 선생님이네요 ㅎㅎ 운동잘했습니당🤣",8개,2020. 5. 4.
알통달통TV운동하는여자들,"35분 다 해낼 수 있을지
모르겠지만 도전!!👍👍",4개,2020. 5. 4.
다빈,"어떻게 동작이 다 왜케 힘든지,,,,ㅜㅜ 몇번을 쉬었는지,,,또르르",1개,2020. 5. 4.
신혜,단연 최고의 홈트 선생님이십니다~~ 감사하고 사랑해용^^,3개,2020. 5. 4.
EunWooKim,저는 딴거딴거 딴운동 유튜버 보다가 결국에 미서원님으로 돌아옵니다❤️❤️❤️,8개,2020. 5. 4.
StellaPark,항상 좋은 운동 영상 감사합니다..♡♡ 한국 가셨다니 제가 다 마음이 놓이고 ㅎㅎㅎ 늘 건강하고 행복하셔요~~♡,1개,2020. 5. 4.
왕감쟈,"소미님💕 드디어 영상이!! 
오늘두 영상 열심히 따라해볼게요!!💪🏻",2개,2020. 5. 4.
디듀,소미님 너무 감사합니다~~ 오늘도 같이 달려봅니다!!!,2개,2020. 5. 4.
우은빈,유후 넘 감사해용ㅎㅎ지금시작합니다!,3개,2020. 5. 4.
