닉네임,댓글,좋아요수,날짜
김영아,쌤 올인원 하체두요❤,72개,2020. 5. 22.
yannishin,올인원 하체도 50분 짜리 만들어 주세요 두개 번갈아가면서 하려고요,8개,2020. 5. 22.
디니,올인원 하체도 올라 오나요?! 🥳,19개,2020. 5. 22.
shalomL,"올인원 하체도 부탁드려요~~
내전근 아주 없애는 운동이나 힙업 제대로 들어가는 운동 불타게 하고 싶어요!~
허벅지앞에 근육 때문에 스쿼트 종류를 할땐 근육에만 자극이 많이 가더라구요;;ㅜ.ㅜ
하체 진짜 슬림하며 탄력있어지는 운동 코스 부탁드립니당 소미님~",5개,2020. 5. 22.
김현정,홈트할수있는 영상중 최고인거같아요 필요한것들을 어쩜그렇게 잘올려주시는지.... 올인원 하체편도 올라올거라 믿습니당!!!!오늘도 영상 감사합니다!!!!!,2개,2020. 5. 22.
엘라이프Ella,"저 인생 최고의 몸무게에서 바디프로필(대략 8-9월)준비중인데 열심히 이거 보고 주 3회는 해볼게요 쌤!!!! 그나저나 스트레칭부분만 해도 왜 때문에 죽을 거 같죠?ㅠㅠㅠㅠㅠㅠ의지박약이라 혹시라도 제가 안오면 여러분 불러쥬세요 흑흑... 2020/05/26  [O]
2020/06/02 [O]",10개,2020. 5. 22.
이수진,헉..! 대박... 안그래도 영상 섞으면서 상하체하구 있는데 다 모아주셨군요오...! 운동 귀찮을때 한 영상으로 다 해결😆! 영상 항상 감사합니다~,7개,2020. 5. 22.
져니줘니,우와 50분... 항상 35분은 저한테 부족해서 선생님 다른 영상 병행했었는데 넘나 감사해용,1개,2020. 5. 22.
머핀,소미쌤이랑 함께한지 어느덧 6개월! 점점 체력괴물이 되고 있어요..ㅋ 하체에 비해 상체가 부실해서 한동안 요영상 열심히 해야겠어욯 항상 잘보구 있습니다!!,2개,2020. 5. 22.
조민규,사무실 의자에서 할 수 있는 체형 교정 운동도 올려주시면 안될까요?ㅜㅜ,1개,2020. 5. 22.
김희태,출근전 공복으로 운동완료,2개,2020. 5. 22.
rhoj,헐... 진짜 미서원은 사랑입니다 젭알 하체올인원두요 ㅠㅠ,1개,2020. 5. 22.
김라라,이 조합 진짜 좋네요 ㅎㅎ 매일 하면 효과 좋겠죠? 여기에 하체 20분정도만 붙이면 완벽 전신일듯요!! 좋은 영상 감사합니다♡,1개,2020. 5. 22.
chogiyookkboonssi,언뉘ㅜㅜ곰마워요♥️🥺♥️✨✨이랗게 받기만 해도 되는걸까...,1개,2020. 5. 22.
SarahK,월인원 하체랑 복근도 부탁합니다~~~~~~!!,1개,2020. 5. 22.
luna,요즘 운태기 완전 심하게왔었는데 ㅠㅠㅠ 감사합니다..ㅠㅠㅠ 땀범벅하면 끝냈어요 ㅠㅠㅠㅠ,1개,2020. 5. 22.
YerinCho,와 이거 하고나니 성취감 최고... 할때는 죽을맛났어요 특히 복부 ^-ㅜ 미서원소미님 영상 보면서 매일 운동하기 시작한지 이제 1주일 됐어요! 목표는 학기 말까지 매일 꾸준히 하는겁니다 새 영상 고마워요🔥,1개,2020. 5. 22.
해바라기,힘들었지만 끝까지 따라 했어용~ 상체 운동 좋네용. 항상 좋은 영상 감사드려요~ ^^,1개,2020. 5. 22.
HYK,헐 상체할거 어떻게 아시고,1개,2020. 5. 22.
김서현,복근운동할때 이성은끊을잠시잃었습니다,1개,2020. 5. 22.
half,상체 50분이라니 너무 좋아요!,3개,2020. 5. 22.
EricaCho,선생님 최고입니다!!!,1개,2020. 5. 22.
어벙리,"꺄악!!! 보기만해도 땀나
고마워요~~~",2개,2020. 5. 22.
연듀,하체 올인원두 꼭 부탁드려요❤,0개,2020. 5. 22.
sookyeongjung,너무 좋아요 감사합니다 ♥️♥️🙏🏽🙏🏽,1개,2020. 5. 22.
FabBiebie보연,언니 오늘은 좀 졸리니까 내일 눈뜨자마자 하러올게요 :) 늘 감사해용,1개,2020. 5. 22.
안선우,이거하면 머신안해두되나요?ㅜㅜ,1개,2020. 5. 22.
문러브훈,항상 감사합니다. 1시간운동에 살짝 질려있었는데 다시 힘낼수있겠어요!!,1개,2020. 5. 22.
su복서,"전신운동 1시간 30분짜리 영상 만들면 좋을것같아요~
전 이거하고 하체운동 두가지 더하고 총 1시간 40분했네요...
소미핏님 운동 넘넘 좋아요~♡♡♡",1개,2020. 5. 22.
파꾸,조만간 한번 해볼게요!!,1개,2020. 5. 22.
예꼼맘,영상 너무 감사합니다~~신발 제품은 알수 있을까요~?매번 같은신발이길래 더 좋아보이는건 왜일까용~?!아직 신발 편한걸 못찾았어요.ㅜㅜ,2개,2020. 5. 22.
MiMiWoo,어떻게 아셨을까 오늘 상체Day 였는데 사랑해요 소미쌤♥️♥️ 요고 하고 카디오 조지러 갑니당,2개,2020. 5. 22.
신다인,"언니... 우선 누워서 눈으로 봤구요...
내일 몸으로 할게요...
희희희.......신...난......ㄷ....r...
항상 사랑해요...😍",1개,2020. 5. 22.
카페다방,미서원 누나 오늘도 운동 알려주시는 모습 멋있고 아름다우십니다 ~!!,2개,2020. 5. 22.
Nabi,"Hello, SomiFit.
I really love your workouts.
Could you please make an FULL LOWER BODY workout sometime? :) <3 
If not, that's okay!",2개,2020. 5. 22.
권지현,하체도 부탁드려요 한번에 보니까 행복,1개,2020. 5. 22.
예꼼맘,"오늘 56.6kg에서 현재51.6kg입니다.
계속진행중이고 소미핏영상 안보면 너무 불안해요.다시 살이 확 찔까바요.
오늘 역시 38분짜리 운동과.팔운동10분.하체운동20분 복부10분.폼롤러 이렇게 했네요.
38분짜리와1시간짜리 두개하니 진이빠지는 느낌이 너무 들어 힘들더라구요.
유산소 길게 하는게 힘들어 딱 38분 하나다 하고 나누어서 운동하는게 좋아용

후기보고 저도 남기고 싶은데 몸이 부끄러워 아직 사진하나 찍은게 없네요.",4개,2020. 5. 22.
알통달통TV운동하는여자들,넘 수고하셨어요^^♡,2개,2020. 5. 22.
babyMoon,대박 너무좋아요 선생님....ㅠㅠㅠㅠㅠㅠ매번 여러가지 영상 왔다갔다 하면서 보는 거 번거로웠는데 이렇게 몸풀기부터 쫙 모아주시다니ㅠㅠㅠㅠ다음번에 상체운동 할 때는 이 영상 참고해서 할게요 감사합니다!!!,2개,2020. 5. 22.
씬커벨,"와.......간만에 운동했더니 살아있음을 느껴요😳
누워서 하는 덤벰운동과 유산소운동 중 한쪽다리로 지지하고 사이드/사이드킥 하는 동작을 하면 유난히 오른쪽날개뼈가 누워서 조금 뜨는 기분이 든다던가 오른쪽 골반이 뻐근하고 아픈건 척추와 골반이 뒤틀린거겠죠?
이런 느낌이 여러 운동을 하며 항상 느껴지는거라 답답해요😯
오늘도 소미님 덕분에 일요일 오전 뿌듯하게 시작합니다🙇‍♀️",1개,2020. 5. 22.
RaniLee,"아직 코어힘이 부족해서 레그레이즈 자세가 잘 안나오지만 끝까지 완료했어요!! 상체 집중하는 날에는 가장 최근에 올라온 등운동+가슴,팔운동을 묶어서 했었는데 이 프로그램으로 하니까 상체를 더 골고루 잘 써준 느낌이라 정말 개운해요! 밀가루 반죽같던 제 팔이 점점 단단해지고 있어요ㅎㅎㅎ 운동효과 최고예요👍",1개,2020. 5. 22.
진해피,저같은 상체비만에게 딱이네요 언제나 감사해요♡♡♡,1개,2020. 5. 22.
후유패밀리소꿉놀이,오와 제가 요즘 이 조합으로 하고 있는데!!! 제 마음을 어떻게 아시고❤️,0개,2020. 5. 22.
쉰데렐라,"너무 좋아요!! 땀 범벅입니다!,",0개,2020. 5. 22.
eun,20:04,0개,2020. 5. 22.
김민주,쌤~~하체도 부탁드려용~~,0개,2020. 5. 22.
김하나,"아침마다 보고 운동 해요~~~ 
정말 정말 영상 감사합니다. 열심히 구독 할께요^^",0개,2020. 5. 22.
chamwae,체력쓰레기인뎊 적당한 템포에 너무 힘들어 지치지않게 따라할수 있어서 좋아요♥️ 저같이 늦게 퇴근해 바쁜 직장인분들은 요거하나만 해도 될거같아요!! 스트레칭에 코어 팔뚝 복부 마무리까지 제가 찾던 완벽한 프로그램입니당>_<                                                       물론 오늘은 다이어트의 시작이라는 핑계로 의지박약인 저는 35분부터 누워서 보았..... 대신 매일매일 도전하며 완주하는 그날까지....😇,1개,2020. 5. 22.
아수라발발타,"미서원님 홈트는 사랑이에요
하루 적게는 3개에서 최고 열개까지도 해요
코로나덕에  더 유용해졌어요 ㅎㅎ",0개,2020. 5. 22.
이지현,"무릎을 다쳐 3일동안 한 결과, 와우! 상체에 힘이 없어서 부들댔는데 팔 힘도 점진적으로 좋아지고 올인원으로 하고 나면 몸매도 예뻐졌어요! 저의 온라인 운동 선생님 미서원님 17살 때부터 20살이 된 지금까지 너무 감사하게도 운동 하고있습니다❤️ 제 몸매를 책임져주셔서 감사합니다~😍🥰❤️🥰😍",0개,2020. 5. 22.
멸치맛쌀국수,안녕하세요 소미핏님 ㅠㅠ 혹시 기본 체력이나 코어힘이 부족할 땐 어떤 영상을 보고 하는 것이 가장 도움 될까요 ㅠㅠ 한 곳에 정착해서 꾸준히 해보고 싶은데 길을 잘 못 잡겠습니다 ㅠㅠ 답변해주시면 감사하겠습니다 😩❤️,1개,2020. 5. 22.
이지현,으..ㄱ,0개,2020. 5. 22.
SeoheeSon,안녕하세요 소미님 저는 abs운동을 어느정도 하다보니까 더이상 자극이안오는데 코어가 강화되서 운동량을 더 늘려야하는 걸까요 아니면 자세 가 잘못 된걸까요 ㅜㅜ?,0개,2020. 5. 22.
대구힘내세요,"SPIKA
STUDIO스피카스튜디오
https://youtu.be/PnhUNO-AOQ4
(악마의 상징들) 세상 곳곳에 숨어있는 그들의 상징 일루미나티와 프리메이슨 그림자 정부 SpikaStudio 스피카스튜디오
모두들 일루미나티 조심하세요ㅠㅠ",0개,2020. 5. 22.
