닉네임,댓글,좋아요수,날짜
뜽뜽이,이시국에 소미쌤만 마스크꼈네.. 서양인들은 경각심이 없나봐ㅠㅠㅠ 소미쌤 건강 조심하세요오오~,60개,2020. 4. 11.
HLee,틀자마자 빠꾸없이 운동부터 시작하는 미서원 ㅜㅠ 넘 좋아요 언니 건강 조심하시구요,27개,2020. 4. 11.
KhwaLee,요즘 자주 올려주셔서 넘 조아요!,20개,2020. 4. 11.
Amy,언니 운동 따라하면 진짜 운동제대로 한 느낌 나서 좋아요!! 빡시지만요....!!,11개,2020. 4. 11.
jjungk,1세트 이상 못하겠어요..,2개,2020. 4. 11.
지은,무릎대고 하는 푸쉬업도 제대로 못하면 머가 문제일까요? 하긴하는데 어설퍼요ㅜ 팔힘이 너무 없는건지,12개,2020. 4. 11.
ESW,와!! 상체는 이걸로 조진다!!,4개,2020. 4. 11.
김민아,이거 진짜 좋아요! 아침에 하면 딱 적당히 땀나고 ㅎㅎ 출근전에 딱 2번 반복해서 하고 출근합니당! 진짜 감사합니다..❤️,1개,2020. 4. 11.
왕감쟈,영상 자주 올라와서 넘 좋아요 >.< 오늘도 열운 하겠습니다~!!💕,4개,2020. 4. 11.
베이글오렌지,"슴 탄력 팔 탄력을 위해
잘 해보겠습니다",2개,2020. 4. 11.
카페다방,미서원 누나 운동하시는 모습 멋있으셔요~♡,3개,2020. 4. 11.
Sy,항상 감사합니다❤️,3개,2020. 4. 11.
김채은,홈트영상은 소미쌤이 짱이에유 감사합니다😊,1개,2020. 4. 11.
한가득가득,"운동 의지 활활 태우고 가요.
운동 합시다!",2개,2020. 4. 11.
doyeon6488,ㅇ와...오늘햇는데 땀이!!!👍👍👍👍,1개,2020. 4. 11.
,와 이거 장난아니에여 ㅠㅠ 항상 좋은루틴 감사합니다 ❤️❤️,0개,2020. 4. 11.
거듭날,"오늘 팔, 가슴 운동하려고 했었는데 감사합니다!!!",1개,2020. 4. 11.
쑤나SSUNA,각 동작당 20초라서 포기하지 않고 했어요!! 좋아요!,1개,2020. 4. 11.
