닉네임,댓글,좋아요수,날짜
희연,"ㅠㅠㅠ 저는 왜 등운동이 그렇게 힘들까요... 등운동 할 떄 가슴이 턱 막히고 너무 뻐근하고 죽을 것 같은 ㅠㅠㅠ 오히려 하체 운동보다 힘들어요 흑흑 그렇지만 제 기준 단련하기 힘든 근육이라 그런지 하고 나면 너무나 뿌듯... 새 영상이다보니까 집중도 잘되구 그래요 감사합니다!! 복싱 카디오도 매일 하고 있는데 군살 빠지고 난리났어요 썜  ^,^ 역시 운동은 10분이 되었든 30분이 되었든 매일 해주는게 정말정말 좋아요! 코로나 무기력증 뿌셔~! :D",8개,2020. 4. 10.
히,"항상 영상 너무 잘보고있습니다!! 운동들이 다 고강도라 효과도 좋고 넘 좋아요...>< 
그런데 혹시 등보다 허리에 자극이 많이가는데 하다보면 나아지는건지 제가 잘 못하고있는건지 잘 모르겠어요ㅠㅠㅜ",12개,2020. 4. 10.
애용,이제 영어까지!! 미서원님 늘 도전하고 노력하는 모습에 자극받고 가요🤍,13개,2020. 4. 10.
PangYa,저 등 운동 처음에는 충격적일 정도로 단 한 개도 못 따라 했는데 꾸준히 하면 는다는 미서원님의 말씀을 믿고 포기 안 하고 계속하니까 이젠 등 운동도 곧잘 하는 몸이되었어요ㅠㅠ 감덩 ㅠㅠ 영상 항상 유용하게 보고 있습니다!! 새로운 등 운동 영상도 재밌게 해볼게요 감사해용!,14개,2020. 4. 10.
웅심,와씨ㅋㅋ8분이 80분같이 힘들었다ㅠ,12개,2020. 4. 10.
온프,"미서원님 운동하구 7kg 감량했어요 ..ㅠ 운동하다가 문득 생각나서 댓글남겨요ㅠㅠㅠ
등이 진짜 디룩디룩 살 가득이었는데 등 운동 올려놓으신거 하루하루 다르게하면서 진짜 등 라인도 생기고 이제 붙는옷도 입을 수 있어요!
등이 좀 뻐근하거나 날개뼈쪽에 살이 좀 느껴진다하면 무조건 영상 3번은 하구요 아닌 날은 매일 2번씩하고있어요 진짜 정말 ㅠ 감사합니다❣",4개,2020. 4. 10.
StephanieShin,"등이 시원해요
요즘 외출을안해서그런가 거북이등된찰나에 넘 알찬운동이네요",5개,2020. 4. 10.
낑깡,와 언제 연속으로 해보나.. ㅜㅜ,4개,2020. 4. 10.
쉰데렐라,마지막 덤벨에서... 별을 보았어요 수많은 별들..,4개,2020. 4. 10.
한가득가득,"오늘도 눈으로만  운동하고 가요.  ㅋ
다음주부터  꼭 하겠다는 마음을 굳게",5개,2020. 4. 10.
상은쓰,제가 젤 사랑하는 미서원님 등운동😍❤️,7개,2020. 4. 10.
장현희,선생님 운동영상감사해요 저 매일 선생님꺼 보고 2시간 운동해요 등운동 또 올라왔네요 열심히 할께용,3개,2020. 4. 10.
이수진,등 자극 팍팍!! 감사합니다 ㅎㅎㅎ,2개,2020. 4. 10.
엄마가만들어주는행복한요리,자극 열심히 받고가요 저도 도전~~,2개,2020. 4. 10.
떼구르르떼구리,미서원님 영상 늘 잘보고있어요!❤️❤️ 제가 버터플라이 동작만 하면 뒷목? 승모근쪽이 너무너무 아픈데 왜그럴까요ㅠㅠ 얼굴 안들고 바닥 바라보면서 하는데 매번 너무 아프네요ㅠㅠㅠ,2개,2020. 4. 10.
junkinkyo,"보면서 미서원님 이쁜동작에 감탄,실제로 하면 겁나 힘들거 같아서 또감탄, 최고세요! 사랑해요!!!",2개,2020. 4. 10.
