닉네임,댓글,좋아요수,날짜
minjigwak,비건에서는 두부나 콩 말고는 단백질 섭취가쉽지않더라고요 운동도많이하셔서 단백질 섭취량이 중요하실것 같은데 평소에 뭘로 섭취하시나요??,30개,2020. 6. 1.
김하나,"미서원님 같은 여자로 멋찌십니다. 
아침마다 준비운동부터 근육운동, 롤폼까지 
타바타도~~~~ 매일매일 3개월째 하고 있어요 
6키로 감량 했습니다. 당뇨약 던져 버리고 
건강한 몸으로 변했어요~~~ 덕분에 미서원님 홈트로 사람 되가고 있습니다. 항상 건강하시고 꽃길 걸으세요. 멀리서 응원 할께요~~~ 알럽~~ ^^",7개,2020. 6. 1.
아팬TV,"소미님 한국에 있는줄 알았는데 외국에서 찰영해서 올리시는 군요.
대회 나가시나요 헬스장에서 사심?",6개,2020. 6. 1.
이수진,브이로그 너무 재밌어요!! 운동하시는거 보면서 자극도 되고.. 혼자 운동하다보니 가끔은 지치더라구요.. 저렇게 사람들이랑 운동하다보면은 시간가는줄 모르겠네요~😆😆,3개,2020. 6. 1.
초누나,자막 너무 귀여워요ㅋㅋㅋㅋㅋㅋㅋ 그리고 음식들 다 너무 맛있어 보이고... 운동하는 모습은 매일 보고 있어서 그런지 소미님 브이로그지만 이제는 제 일상(?) 같이 느껴집니다ㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 6. 1.
ouo,"소미님만의 비건 레시피가 있다면 알고 싶어요~ 저도 일주일에 한 번이라도 유제품이나 계란이 없는 비건을 실천하고 싶은데 쉽지가 않더라고요.. 생각보다 매주, 매일 먹는 것에 안들어가는게 없어서 무조건 샐러드보다 평소에도 괜찮다 싶었던 요리가 있다면 따로 영상으로 소개해주세요~",12개,2020. 6. 1.
정윤,진짜 너무 평화롭네요 이런거 많이 올려주세요 너무 좋아요😂저도 비건이랑 운동 열심히 하겠슴다,6개,2020. 6. 1.
YuriBae,소미님 운동영상 좋아해서 자주 보고 하는데 vlog도 너무 좋네요. 건강하고 긍정적이고 동기부여 팍팍!,2개,2020. 6. 1.
김진이,힙운동을 하다보니깐 허리가 긴체형이라서 윗엉덩이도 기르고싶은데 집에서 할 수 있는 도움될만한 운동이 있을까요??,1개,2020. 6. 1.
피지컬업데이트HOMETRAINING,"여러 형태로 운동하는 소미핏님이 너무 부럽습니다 !! ㅎㅎㅎ
운동 열정이 넘치니까 이렇게 할 수 있는거겠죠? ㅎㅎ 

11:56 드림바디를 향한길 ㅋㅋㅋ",1개,2020. 6. 1.
Seyounettein스위스세유넷,스위스 사는 구독자에요 🇨🇭 소미핏 덕분에 락다운 중에도 운동 열심히 하고 있어요. 식단 조절은 안하고 저질체력 타파를 목표로 삼았는데도 살도 빠지고 건강해 지고 신기하게 생리통도 사라졌어요!!! 항상 고맙습니다. 35분 운동 짱 👍,1개,2020. 6. 1.
MiMiWoo,항상 느끼지만 소미쌤 비지엠 쎈스가 완전 내스타일->.<♥️,1개,2020. 6. 1.
damttulee,저 자유로움...일상...함께...영상...눈물이 난다...그리워서...,10개,2020. 6. 1.
Ashley의쉽게빼는다이어트,4:08 백 머슬 나오는 거 보고 육성으로 감탄했어요! 소미님 채널 왜 이제야 알게 됐는지 모르겠어요ㅠㅠ 운동하며 관리하시는 모습 보며 저도 열심히 건강 관리하려고요! 멋진 영상 감사합니다 <3,0개,2020. 6. 1.
카페다방,미서원 누나 운동하시는 모습 멋있고 아름다우십니다.,6개,2020. 6. 1.
김미연,"언니는 하루 몇시간 운동해요?
평상시 식단도 궁금해요.어느나라인가요?",2개,2020. 6. 1.
izzieLee,등근육 대박이네요 완전 멋있음,1개,2020. 6. 1.
흐린뒤맑음,프로틴 성분 깨끗한제품 찾으신거 공유해주실수있나요? 완두단백사려는게 비건보충제 살때 어떤 성분 주의해서 봐야하는지 잘 몰라서요,0개,2020. 6. 1.
Myo,출근 전 소미님 영상 보니까 힐링되네요^^ 편안하고 긍정적인 분위기!,2개,2020. 6. 1.
강하나,소미님 키가 어떻게 되요~? 체지방률이나 근육량 궁금해요~~ㅎ,1개,2020. 6. 1.
박소연,와 너무좋다.. 나도살고싶다 .. 이런영상 자주올려주세요 ㅠㅠ,1개,2020. 6. 1.
ITSPACH,"Hey I've been following your workout videos for months and I love them!
Anyways I live near Chiang Mai. I can give you a recommendation if you come again :)",0개,2020. 6. 1.
꼬부기,미서원님 브이로그는 너무 힐링되요 ㅠ.ㅠ... 정말 즐거워보여서요! 그나저나 외국은 과일을 그렇게 비닐에 소분 포장해놓고 파나보네요.. 부러워라...,0개,2020. 6. 1.
이소연,언니 운동 보면서 60kg에서 54kg로 뺐어요>_< 더더 열심히해서 목표몸무게 50kg될게요💗💗,1개,2020. 6. 1.
wak,선생님! 질문이 있는데요. 제가 침대 위에서 야구공 두개를 복부에 깔고 누워 명치부터 골반 안 까지 마사지? 하는 운동을 했는데요. 이 운동을 했을때 장기에 손상이 간다거나 하진 않았을까요? ㅠㅠ https://youtu.be/Ip1zasHtQpc,0개,2020. 6. 1.
밍구,굿소울 너무 그립네여 ㅠㅠ 저도 매일갔었는데~ 덕분에 대리만족했습니당!!!,1개,2020. 6. 1.
무릎석탄,미서원님 너무 좋아여💝😀😍😳,1개,2020. 6. 1.
이윤실,안녕하세요~ 우연히 소미님 알게 되어서 구독하는데~ 젊은 시절 제가 원하던 삶이여서 그런지 더욱 더 소미님이 예뻐보입니다. 항상 건강하세요~ 대리만족으로 영상 볼께요 ^^ 더불어 운동도~,0개,2020. 6. 1.
KBK,운동할때 들으면 쩌는 노래 들으면서 짐에서 운동하고 있어요 뿜뿜,0개,2020. 6. 1.
jj,"소미님 영상 항상 믿고 잘 보고 있어요❗제가 요즘 이상근증후근인지 엉덩이 쪽 신경눌림이 강해져서 앉을 때 통증이 느껴지고 다리가 저려요ㅠㅠㅠㅠㅠ
대둔근을 풀어주면 좋아진다던데 혹시 대둔근 강화운동영상 추천해주실 수 있으신가요?🙏💕",0개,2020. 6. 1.
도담튜브Dodamtube,"브이로그너무 좋아요 😀 제가 잠시나마 치앙마이에 있는 기분~~ 올해 저도 가고싶었는데, 상황이 어려워서 나중을 기약하려구요💕 건강하세요 소미님!",0개,2020. 6. 1.
호프스프닝스,"ㅎㅎㅎㅎㅎㅎ드럽게 어렵네!
속 션하네요.제가 소미님 동작들 따라 하면서  뱉었던 말",0개,2020. 6. 1.
김g0,시간가는 줄 모르고 봤어요!! 넘 재밌어용ㅋㅋㅋㅋ,1개,2020. 6. 1.
JoonKim,예전사진보다 훨씬 얼굴살이 빠졌어요ㅠㅠ등근육이 오~~~^^워너비^^,0개,2020. 6. 1.
minJ,아ㅠ운동하고싶다ㅜ오늘했지만 또하고싶다ㅠ근데진짜살이더빠지셨네요 !!,0개,2020. 6. 1.
Veronica,미서원님 이런 영상 넘 좋아요 ㅎㅎ 태국에 좋은 분들이 많군요~~ 건강 챙기세용 건강한 라이프 스타일 볼 수 있어 좋았어요 ㅎㅎㅎ♡,0개,2020. 6. 1.
SJ,소미님 영어하시는거 멋져요 부럽습니당,0개,2020. 6. 1.
아수라발발타,"미서원님 무게가 저랑같네요 ㅎ
키가 65정도 되시나요 몸도 저랑비슷한거같아요
재밋게 잘봤어요",0개,2020. 6. 1.
경주느낌,"일상영상 너무 조아요💓
미서원님 영상보면서 홈트 재밌게 하구 있어요!! 항상 감사합니다😊",0개,2020. 6. 1.
adsai,영상보니 호주생각나네~~ 잘지내지?,0개,2020. 6. 1.
홍경,보면서 운동자극 됐어요!! 소미핏 화이팅♡♡_,0개,2020. 6. 1.
황윤혜,"무표정에서 ㅎ
 행복한 모습 보니 저도 힐링되네요^^최고~~~~",0개,2020. 6. 1.
watertruth,"유산소 두개연속하고 씻고 누웠더니 영상이 올라와 있네요~~~~
커져라 엉댕아~~자막덕에 뿜었네요~~",0개,2020. 6. 1.
김희태,부럽고~멋있고,0개,2020. 6. 1.
love,인스타 비공개네요 ㅠ,0개,2020. 6. 1.
강강,소미님 조아,0개,2020. 6. 1.
sunggyusim,잘보고갑니다,0개,2020. 6. 1.
허규림,예뻐요~,1개,2020. 6. 1.
노티드,"소미님 이동하실 때 뭐 타고 다니시는거에요?
화면이 보드같은거 타는것 처럼 보여서요ㅋㅋ귱금!",0개,2020. 6. 1.
신선미,와우.. 너무멋져요 !!,0개,2020. 6. 1.
