닉네임,댓글,좋아요수,날짜
tlstnals,"2:29 살 안찌는 비결?
3:26 효진님에게 열심히란...?
4:36 이별에 쿨해지는법
5:17 부산에서 제일 좋아하는 장소
5:52 기분이 안 좋을때?
6:40 악세사리는 어디서 구매하나요?
7:13 네일은 마음 가는대로 하세요?
7:45 요즘 자주 듣는 노래는?
10:34 MBTI가 뭐예요?
11:10 올해 이루고 싶은 목표
13:16 서울 사실 생각 없으세요?
13:43 인간관계로 상처를 받을때?
15:05 과거에 후회되는 일이 있나요
15:38 이상형&연애관
16:51 머리 안감기vs그림자룩 안입기
17:24 전시회 생각은 없으세요?
18:07 메이크업 컨셉의 영감은 어디서?
18:49 술최몇?
19:01 인생에서 제일 잘 한 일은?
20:02 언니의 꿈은 뭔가요?
20:39 언니의 연애스타일이 궁금해요
21:17 코로나 끝나면 어디나라로 떠나고 싶어요?
21:27 효진님에게 그림자룩이란?
21:31 고질병같은거 있으신가요?
21:40 유튜브를 직업으로 생각하고 시작했어요?
22:17 자기만의 너낌을 찾는게 언제쯤인가요?
22:43 자퇴하고 후회는 안하시나요?
22:57 구독자랑 만나면 하는 인사법 만들어요!!
23:21 미래에 대한 걱정...?
24:03 수고했어요 오늘도",626개,2020. 5. 23.
YEONSOMY연소미,"2:30언니 군것질 많이하는데 왜 뱃살도 없고 살도 안찌죠
3:26언니의 열심히의 기준이 뭔가요?
4:38이별에 쿨해지는 법
5:17언니가 부산에서 제일 좋아하는 장소
5:52고민이 있거나 기분이 안좋을 때 무엇을 하나요
6:41촬영 악세사리들은 어디서 구매하나요
7:13네일은 그냥 마음가는대로 하는건가요
7:44요즘 자주듣는 노래
10:34MBTI
11:11남은 올해동안 이루고 싶은 것
13:16서울에서 살 생각이 있나요?
13:44인간관계로 상처를 받으면 어떻게 하나요
15:09과거에 후회하는 일이 있나요?
15:38이상형과 연애관
16:51머리안감기 VS 그림자룩 안입기
17:25미술 전시회 생각?
18:08메이크업 컨셉 영감은 어디서 얻나요?
18:52술주량
19:01인생에서 제일 잘 한 일
20:03꿈
20:39연애스타일
21:19떠나고싶은 나라
21:28언니에게 그림자룩이란
21:32언니에게 고질병같은 것이 있나요
21:41 유튜브를 직업으로 생각하고 시작했나요 취미로 생각하고 시작했나요
22:20언니만의 옷,메이크업 느낌을 찾은게 언제인가요?
22:44자퇴하고 후회는 안하나요?
22:58구독자 만나면 인사법?
23:22미래에 대한 걱정있나요?
24:09마지막으로 할말",34개,2020. 5. 23.
jjungyou,기가 센게 아니라 야무진거에요. 자기가 소중한지 아는 사람이니까 그만큼의 대우가 당연한 사람. 감정기복이 심한 것도 남들보다 감성적으로 예민한 거죠. 그렇기 때문에 색조라던지 패션이라던지 감각으로 잘 어울리는 것도 캐치하는 거고.. 잘하고 있고 충분히 잘 났어요!! 기죽지 마시고 낮추지 마시고 모두들 자신감을 가졌으면 좋겠어요!,722개,2020. 5. 23.
eu정,효진언니 오늘 큐앤에이 넘 좋아요☺️ “화이팅보다는 수고했어요” 그리고 마지막 보너스 영상까지!👍🏻 아이유님의 말을 듣고 많은 생각을 하게됐어요ㅎㅎ 모두가 좋아하는 일과 잘하는 일 매번 고민하는 문제 중 하나인데 마지막 삶의 밸런스를 유지하면서 소확행을 하는 삶 꿈꾸게되네요!🌻 우선 좋아하는 일은 찾았으니 내가 잘하는 일이 무엇일지 찾아가야겠어요ㅎ 언니도 오늘 수고했어요:D,6개,2020. 5. 23.
adrianm,화장쟁이 효진언니 아묻따 사랑이다♥ 사랑....다 귀여워 막걸리회사 보아라 졸귀다. 상줘라 나 효지니 언니보고 막걸리 사러간다.,10개,2020. 5. 23.
정민주,04:15정도 보고 집중했을때 열심히 했구나 하시길래 지금 공부하다가 다시 폰을 잡고 언니의 영상을 본 저의 모습에 찔려서 잠시 폰과 거리를 둘게요ㅠㅠㅠㅠ 더 보고싶지만 꾹 참아봐요,47개,2020. 5. 23.
혜연,10:24 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,18개,2020. 5. 23.
jang츄,언니의 동영상은 항상 힐링이 되요..😍 메이크업 영상도 좋지만 이런 Q&A 토크도 넘 좋으네여... 동영상 마저 다 보구 갈게용 고생했어요언니이~~ ❣,19개,2020. 5. 23.
서연,언니 진짜 30때부터 봐왔는데 변하지않고 열심히 해줘서 고맙고 사랑해욤 😝💞,14개,2020. 5. 23.
이시은,"마지막말 너무 울컥,,,, 나언니랑 진짜 칭구하고싶따............................ 너무 잘맞을거같음 ㅜ",334개,2020. 5. 23.
