닉네임,댓글,좋아요수,날짜
김콩팥,"ㅋㅋㅋㅋㅋ앗 독 왼쪽 여기있습니다;; ㅋㅋㅋㅋ처음에 입문할땐 하단에 항상 보이게 해놓고 썻었는데
쓰다보니 왼쪽에 가려놓는게 제일 편하더라구요 저는 ㅋㅋㅋ",17개,2020. 5. 19.
수분크림,폴더우선 설정 진짜 포기하고있었는데 감사합니다 ㅠㅠㅠ,21개,2020. 5. 19.
SpicyCurry,아직 맥은 없지만 꿀팁이네요 ^^ㅋㅋㅋ,21개,2020. 5. 19.
슈가데몬즈SugarDemons,오 꿀팁 이제 맥만 사면 되겠다ㅠㅠ,34개,2020. 5. 19.
SamK,맥 꿀팁 ㅋㅋㅋㅋ 자주해주세요,5개,2020. 5. 19.
최신,1:20 이거 내가 어제 했는데 ㅎㅎㅎㅎ,6개,2020. 5. 19.
박향록,음악앱안뜨는거 너무 감사합니다 ㅜㅠ 이런간단한 방법이있었다니,4개,2020. 5. 19.
전웅찬,돈도 맥도 없지만 사면 꼭 사용하겠습니다!!!,4개,2020. 5. 19.
GyehyangLee,"맥을 5년이나 썻는데 이제서야 폴더 우선 설정을 알다니......... 감사합니다 
ㅠㅠㅠㅠ",1개,2020. 5. 19.
HansungLee,"ㅋㅋㅋ소름돋게 1.2번은 나네..
개인적으로 아이클라우드 업그레이드하고 아이패드나 아이폰에서 맥북파일 보는게 편하던데..
그리고 왼쪽에 독을 놓는데...ㅋㅋㅋㅋ",1개,2020. 5. 19.
고영창,맥으로 편집하다보니까 대부분알고있네요ㅋㅋㅋ 모르는거 하나 있었는데 꿀팁 고마워요ㅎㅎ,1개,2020. 5. 19.
hwanE,폴더 우선 설정..너무 감사합니다 ㅠㅠ,1개,2020. 5. 19.
EvanKim,오~~ 두가지 배웠습니다. 감사합니다. ^^,0개,2020. 5. 19.
작은집의하빠,너무귀여우셔...❤️,1개,2020. 5. 19.
잡스부활,짝짝짝짝!! 너무 좋은 팁입니다. 2탄도 기대됩니다.,0개,2020. 5. 19.
10TENKim,SO~~GOOD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~히히히히히히~,0개,2020. 5. 19.
JinYeongGwak,꿀팁 영상 잘 보고 가요~! 오늘 맥북 구입했는데 ㅎㅎㅎ,1개,2020. 5. 19.
손유찬,"다음에는 윈도우 로 영상 올려 주시면 감사 하겠습니다 
마지막인사를 보고 가야 웃음 꽃이 핍니다",1개,2020. 5. 19.
안녕유투브친구들,누나 저랑 완전 똑같이 설정 되어 있네요 ㅋㅋㅋㅋㅋ,1개,2020. 5. 19.
Wayne,아~ 내가 모르는 것도있네 ㅋㅋ 감사합니다 😍😘,0개,2020. 5. 19.
LeeRobin,ㅋㅋㅋㅋ 연기가 점점 !!!!,0개,2020. 5. 19.
SoonManDu,다음에 맥 쓸지도 모르니까.......일단 메모 해놓자...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ😅,0개,2020. 5. 19.
이상화,컴공인데 너무 꿀팁 감사합니다요!,0개,2020. 5. 19.
박인호,이야 이건 진짜 꿀팁이당 ㅎㅅㅎ,0개,2020. 5. 19.
영화와함께춤을,아이튠즈에서 퀵타임으록드는거 10년만에 알게 된 1인...!,3개,2020. 5. 19.
소라빵,아앗.. 저는 독 왼쪽에 두고 쓰는데...ㅎㅎㅎㅎㅎㅎㅎ 저만 그런가요...? ㅠㅠ,0개,2020. 5. 19.
